drug,source tissue,target tissue,type,feature,pval,iter,feature_dim,predicted_class,predicted_prob,true_class
Atezo,BLCA,KIRC,lcc_only,node,0.01,160,10,0,0.34588832172900047,1
Atezo,BLCA,KIRC,lcc_only,node,0.01,161,10,0,0.4658433574205981,0
Atezo,BLCA,KIRC,lcc_only,node,0.01,162,10,1,0.5716281052438171,0
Atezo,BLCA,KIRC,lcc_only,node,0.01,163,10,0,0.42779624518119774,0
Atezo,BLCA,KIRC,lcc_only,node,0.01,164,10,1,0.7998059255562511,0
Atezo,BLCA,KIRC,lcc_only,node,0.01,165,10,0,0.23167158026300735,0
Atezo,BLCA,KIRC,lcc_only,node,0.01,166,10,1,0.5540988079599398,1
Atezo,BLCA,KIRC,lcc_only,node-matched-random,0.01,0,10,1,0.5289381385761335,0
Atezo,BLCA,KIRC,lcc_only,node-matched-random,0.01,1,10,0,0.4133012416892326,0
Atezo,BLCA,KIRC,lcc_only,node-matched-random,0.01,2,10,1,0.5986802523601438,0
Atezo,BLCA,KIRC,lcc_only,node-matched-random,0.01,3,10,1,0.6137290719743654,0
Atezo,BLCA,KIRC,lcc_only,node-matched-random,0.01,4,10,0,0.44460768607660756,1
Atezo,BLCA,KIRC,lcc_only,node-matched-random,0.01,5,10,0,0.47350514188860937,0
Atezo,BLCA,KIRC,lcc_only,node-matched-random,0.01,6,10,0,0.3733086799931721,0
Atezo,BLCA,KIRC,lcc_only,node-matched-random,0.01,7,10,0,0.3428599889979169,0
Atezo,BLCA,KIRC,lcc_only,node-matched-random,0.01,8,10,1,0.5409625993058834,1
Atezo,BLCA,KIRC,lcc_only,node-matched-random,0.01,9,10,0,0.432701917690628,0
Atezo,BLCA,KIRC,lcc_only,node-matched-random,0.01,10,10,1,0.6262827229720479,1
Atezo,BLCA,KIRC,lcc_only,node-matched-random,0.01,11,10,0,0.48871439004315553,0
Atezo,BLCA,KIRC,lcc_only,node-matched-random,0.01,12,10,0,0.46407734964133457,0
Atezo,BLCA,KIRC,lcc_only,node-matched-random,0.01,13,10,0,0.4432646186563007,1
Atezo,BLCA,KIRC,lcc_only,node-matched-random,0.01,14,10,1,0.5514841596489992,1
Atezo,BLCA,KIRC,lcc_only,node-matched-random,0.01,15,10,0,0.48746060981068334,0
Atezo,BLCA,KIRC,lcc_only,node-matched-random,0.01,16,10,0,0.29098894861020425,1
Atezo,BLCA,KIRC,lcc_only,node-matched-random,0.01,17,10,1,0.5489767183381906,0
Atezo,BLCA,KIRC,lcc_only,node-matched-random,0.01,18,10,0,0.4039214253020863,0
Atezo,BLCA,KIRC,lcc_only,node-matched-random,0.01,19,10,0,0.4700556628776956,0
Atezo,BLCA,KIRC,lcc_only,node-matched-random,0.01,20,10,1,0.549927368847643,0
Atezo,BLCA,KIRC,lcc_only,node-matched-random,0.01,21,10,1,0.5596123826080975,0
Atezo,BLCA,KIRC,lcc_only,node-matched-random,0.01,22,10,0,0.2417003695267917,1
Atezo,BLCA,KIRC,lcc_only,node-matched-random,0.01,23,10,0,0.4105981297699492,0
Atezo,BLCA,KIRC,lcc_only,node-matched-random,0.01,24,10,1,0.6043367022497427,1
Atezo,BLCA,KIRC,lcc_only,node-matched-random,0.01,25,10,1,0.5643010928615947,0
Atezo,BLCA,KIRC,lcc_only,node-matched-random,0.01,26,10,1,0.5723698322194098,0
Atezo,BLCA,KIRC,lcc_only,node-matched-random,0.01,27,10,0,0.3117701655931417,0
Atezo,BLCA,KIRC,lcc_only,node-matched-random,0.01,28,10,0,0.4854775713079054,0
Atezo,BLCA,KIRC,lcc_only,node-matched-random,0.01,29,10,0,0.46201129289205844,0
Atezo,BLCA,KIRC,lcc_only,node-matched-random,0.01,30,10,0,0.47361362982722255,0
Atezo,BLCA,KIRC,lcc_only,node-matched-random,0.01,31,10,1,0.5825912439101676,0
Atezo,BLCA,KIRC,lcc_only,node-matched-random,0.01,32,10,1,0.5112522406142562,1
Atezo,BLCA,KIRC,lcc_only,node-matched-random,0.01,33,10,1,0.8165013668498621,0
Atezo,BLCA,KIRC,lcc_only,node-matched-random,0.01,34,10,1,0.5100121123135966,0
Atezo,BLCA,KIRC,lcc_only,node-matched-random,0.01,35,10,0,0.4698762689502442,0
Atezo,BLCA,KIRC,lcc_only,node-matched-random,0.01,36,10,0,0.36161362927209734,0
Atezo,BLCA,KIRC,lcc_only,node-matched-random,0.01,37,10,0,0.48753053962355886,1
Atezo,BLCA,KIRC,lcc_only,node-matched-random,0.01,38,10,0,0.44924462346624194,0
Atezo,BLCA,KIRC,lcc_only,node-matched-random,0.01,39,10,0,0.4670960642586606,1
Atezo,BLCA,KIRC,lcc_only,node-matched-random,0.01,40,10,1,0.5130016556350194,0
Atezo,BLCA,KIRC,lcc_only,node-matched-random,0.01,41,10,0,0.45655601294443016,0
Atezo,BLCA,KIRC,lcc_only,node-matched-random,0.01,42,10,1,0.6179099349183,0
Atezo,BLCA,KIRC,lcc_only,node-matched-random,0.01,43,10,1,0.6579913423455904,0
Atezo,BLCA,KIRC,lcc_only,node-matched-random,0.01,44,10,1,0.529028799619829,0
Atezo,BLCA,KIRC,lcc_only,node-matched-random,0.01,45,10,0,0.4481886833388115,1
Atezo,BLCA,KIRC,lcc_only,node-matched-random,0.01,46,10,0,0.4752180331317435,0
Atezo,BLCA,KIRC,lcc_only,node-matched-random,0.01,47,10,1,0.5459825889556404,0
Atezo,BLCA,KIRC,lcc_only,node-matched-random,0.01,48,10,0,0.4768220625929812,0
Atezo,BLCA,KIRC,lcc_only,node-matched-random,0.01,49,10,0,0.3817114058754331,1
Atezo,BLCA,KIRC,lcc_only,node-matched-random,0.01,50,10,1,0.5210824198225125,0
Atezo,BLCA,KIRC,lcc_only,node-matched-random,0.01,51,10,1,0.6820484224202733,0
Atezo,BLCA,KIRC,lcc_only,node-matched-random,0.01,52,10,1,0.5181392080078033,1
Atezo,BLCA,KIRC,lcc_only,node-matched-random,0.01,53,10,1,0.6228415336024793,1
Atezo,BLCA,KIRC,lcc_only,node-matched-random,0.01,54,10,1,0.6933736884823779,0
Atezo,BLCA,KIRC,lcc_only,node-matched-random,0.01,55,10,0,0.4341332500619557,0
Atezo,BLCA,KIRC,lcc_only,node-matched-random,0.01,56,10,1,0.650761042067475,0
Atezo,BLCA,KIRC,lcc_only,node-matched-random,0.01,57,10,0,0.3909524369263079,0
Atezo,BLCA,KIRC,lcc_only,node-matched-random,0.01,58,10,1,0.519792883426535,1
Atezo,BLCA,KIRC,lcc_only,node-matched-random,0.01,59,10,1,0.8332475636685364,0
Atezo,BLCA,KIRC,lcc_only,node-matched-random,0.01,60,10,1,0.5844676438829005,0
Atezo,BLCA,KIRC,lcc_only,node-matched-random,0.01,61,10,1,0.5166712729910733,0
Atezo,BLCA,KIRC,lcc_only,node-matched-random,0.01,62,10,1,0.5997633077683497,0
Atezo,BLCA,KIRC,lcc_only,node-matched-random,0.01,63,10,0,0.2920983920140369,1
Atezo,BLCA,KIRC,lcc_only,node-matched-random,0.01,64,10,0,0.41262102752139185,1
Atezo,BLCA,KIRC,lcc_only,node-matched-random,0.01,65,10,0,0.40056611525209324,0
Atezo,BLCA,KIRC,lcc_only,node-matched-random,0.01,66,10,0,0.3551119596618797,1
Atezo,BLCA,KIRC,lcc_only,node-matched-random,0.01,67,10,1,0.6237264105016096,1
Atezo,BLCA,KIRC,lcc_only,node-matched-random,0.01,68,10,0,0.42845917176687937,0
Atezo,BLCA,KIRC,lcc_only,node-matched-random,0.01,69,10,1,0.6357929838250213,0
Atezo,BLCA,KIRC,lcc_only,node-matched-random,0.01,70,10,0,0.42661045267817554,0
Atezo,BLCA,KIRC,lcc_only,node-matched-random,0.01,71,10,1,0.5555405003543404,1
Atezo,BLCA,KIRC,lcc_only,node-matched-random,0.01,72,10,1,0.5437752316907346,0
Atezo,BLCA,KIRC,lcc_only,node-matched-random,0.01,73,10,0,0.42921040996791004,1
Atezo,BLCA,KIRC,lcc_only,node-matched-random,0.01,74,10,0,0.2577407615920842,0
Atezo,BLCA,KIRC,lcc_only,node-matched-random,0.01,75,10,1,0.5108329714749485,0
Atezo,BLCA,KIRC,lcc_only,node-matched-random,0.01,76,10,0,0.4359856157868793,0
Atezo,BLCA,KIRC,lcc_only,node-matched-random,0.01,77,10,1,0.5107948658870335,1
Atezo,BLCA,KIRC,lcc_only,node-matched-random,0.01,78,10,0,0.22826699713752546,0
Atezo,BLCA,KIRC,lcc_only,node-matched-random,0.01,79,10,0,0.38958523314288396,1
Atezo,BLCA,KIRC,lcc_only,node-matched-random,0.01,80,10,0,0.40939497069302505,0
Atezo,BLCA,KIRC,lcc_only,node-matched-random,0.01,81,10,0,0.44179216994057546,0
Atezo,BLCA,KIRC,lcc_only,node-matched-random,0.01,82,10,0,0.3773394661331441,1
Atezo,BLCA,KIRC,lcc_only,node-matched-random,0.01,83,10,1,0.6267255740404577,1
Atezo,BLCA,KIRC,lcc_only,node-matched-random,0.01,84,10,0,0.43283189964891877,0
Atezo,BLCA,KIRC,lcc_only,node-matched-random,0.01,85,10,0,0.4900769951995404,1
Atezo,BLCA,KIRC,lcc_only,node-matched-random,0.01,86,10,0,0.3934832002102165,0
Atezo,BLCA,KIRC,lcc_only,node-matched-random,0.01,87,10,0,0.4299580470504083,0
Atezo,BLCA,KIRC,lcc_only,node-matched-random,0.01,88,10,0,0.45570449064307,1
Atezo,BLCA,KIRC,lcc_only,node-matched-random,0.01,89,10,1,0.661952765691105,0
Atezo,BLCA,KIRC,lcc_only,node-matched-random,0.01,90,10,0,0.4453461089876413,1
Atezo,BLCA,KIRC,lcc_only,node-matched-random,0.01,91,10,0,0.46843930231780356,0
Atezo,BLCA,KIRC,lcc_only,node-matched-random,0.01,92,10,0,0.44608903785056836,1
Atezo,BLCA,KIRC,lcc_only,node-matched-random,0.01,93,10,0,0.43307622461704975,0
Atezo,BLCA,KIRC,lcc_only,node-matched-random,0.01,94,10,1,0.7720243946564226,0
Atezo,BLCA,KIRC,lcc_only,node-matched-random,0.01,95,10,0,0.3301423457955709,0
Atezo,BLCA,KIRC,lcc_only,node-matched-random,0.01,96,10,0,0.24061677755484412,0
Atezo,BLCA,KIRC,lcc_only,node-matched-random,0.01,97,10,0,0.23636027982168817,0
Atezo,BLCA,KIRC,lcc_only,node-matched-random,0.01,98,10,1,0.5275388065478555,0
Atezo,BLCA,KIRC,lcc_only,node-matched-random,0.01,99,10,1,0.5420381509585128,0
Atezo,BLCA,KIRC,lcc_only,node-matched-random,0.01,100,10,1,0.6824897666055582,0
Atezo,BLCA,KIRC,lcc_only,node-matched-random,0.01,101,10,0,0.42495730613333205,0
Atezo,BLCA,KIRC,lcc_only,node-matched-random,0.01,102,10,0,0.34686967837346805,1
Atezo,BLCA,KIRC,lcc_only,node-matched-random,0.01,103,10,0,0.4364282153592934,0
Atezo,BLCA,KIRC,lcc_only,node-matched-random,0.01,104,10,1,0.5624929067532082,0
Atezo,BLCA,KIRC,lcc_only,node-matched-random,0.01,105,10,1,0.5410645614343816,0
Atezo,BLCA,KIRC,lcc_only,node-matched-random,0.01,106,10,0,0.35105326861312264,1
Atezo,BLCA,KIRC,lcc_only,node-matched-random,0.01,107,10,0,0.22370990518640305,0
Atezo,BLCA,KIRC,lcc_only,node-matched-random,0.01,108,10,1,0.6629788125795344,1
Atezo,BLCA,KIRC,lcc_only,node-matched-random,0.01,109,10,0,0.29833565412607344,1
Atezo,BLCA,KIRC,lcc_only,node-matched-random,0.01,110,10,1,0.5310199709215274,0
Atezo,BLCA,KIRC,lcc_only,node-matched-random,0.01,111,10,0,0.4729072295733969,0
Atezo,BLCA,KIRC,lcc_only,node-matched-random,0.01,112,10,1,0.5489119895689307,1
Atezo,BLCA,KIRC,lcc_only,node-matched-random,0.01,113,10,1,0.5084162055097448,1
Atezo,BLCA,KIRC,lcc_only,node-matched-random,0.01,114,10,1,0.5678815566036228,0
Atezo,BLCA,KIRC,lcc_only,node-matched-random,0.01,115,10,1,0.5225223749339545,0
Atezo,BLCA,KIRC,lcc_only,node-matched-random,0.01,116,10,0,0.35972470526298916,0
Atezo,BLCA,KIRC,lcc_only,node-matched-random,0.01,117,10,1,0.6011346280173335,1
Atezo,BLCA,KIRC,lcc_only,node-matched-random,0.01,118,10,0,0.4971624322686341,0
Atezo,BLCA,KIRC,lcc_only,node-matched-random,0.01,119,10,1,0.5097786095122256,0
Atezo,BLCA,KIRC,lcc_only,node-matched-random,0.01,120,10,0,0.36859390280568827,0
Atezo,BLCA,KIRC,lcc_only,node-matched-random,0.01,121,10,1,0.6238326871906803,0
Atezo,BLCA,KIRC,lcc_only,node-matched-random,0.01,122,10,1,0.5188438907421806,0
Atezo,BLCA,KIRC,lcc_only,node-matched-random,0.01,123,10,0,0.317015767854385,0
Atezo,BLCA,KIRC,lcc_only,node-matched-random,0.01,124,10,0,0.3671076489068741,1
Atezo,BLCA,KIRC,lcc_only,node-matched-random,0.01,125,10,1,0.7907846420642298,0
Atezo,BLCA,KIRC,lcc_only,node-matched-random,0.01,126,10,0,0.3900096343453038,0
Atezo,BLCA,KIRC,lcc_only,node-matched-random,0.01,127,10,1,0.6587332323355336,1
Atezo,BLCA,KIRC,lcc_only,node-matched-random,0.01,128,10,1,0.5014369752708028,0
Atezo,BLCA,KIRC,lcc_only,node-matched-random,0.01,129,10,1,0.6316659718333747,1
Atezo,BLCA,KIRC,lcc_only,node-matched-random,0.01,130,10,1,0.5346783157138574,0
Atezo,BLCA,KIRC,lcc_only,node-matched-random,0.01,131,10,1,0.5184557572902732,0
Atezo,BLCA,KIRC,lcc_only,node-matched-random,0.01,132,10,1,0.5673484956216888,0
Atezo,BLCA,KIRC,lcc_only,node-matched-random,0.01,133,10,0,0.3314802803653544,0
Atezo,BLCA,KIRC,lcc_only,node-matched-random,0.01,134,10,1,0.5255012514531505,1
Atezo,BLCA,KIRC,lcc_only,node-matched-random,0.01,135,10,0,0.20765715341437693,0
Atezo,BLCA,KIRC,lcc_only,node-matched-random,0.01,136,10,1,0.5270215659191398,0
Atezo,BLCA,KIRC,lcc_only,node-matched-random,0.01,137,10,1,0.5463239308176023,0
Atezo,BLCA,KIRC,lcc_only,node-matched-random,0.01,138,10,1,0.6899801818136678,0
Atezo,BLCA,KIRC,lcc_only,node-matched-random,0.01,139,10,0,0.49789218354836917,0
Atezo,BLCA,KIRC,lcc_only,node-matched-random,0.01,140,10,1,0.6150951487018032,0
Atezo,BLCA,KIRC,lcc_only,node-matched-random,0.01,141,10,1,0.5691385798006687,0
Atezo,BLCA,KIRC,lcc_only,node-matched-random,0.01,142,10,1,0.7393942095155669,0
Atezo,BLCA,KIRC,lcc_only,node-matched-random,0.01,143,10,0,0.37518583199543537,0
Atezo,BLCA,KIRC,lcc_only,node-matched-random,0.01,144,10,0,0.41087169829402437,0
Atezo,BLCA,KIRC,lcc_only,node-matched-random,0.01,145,10,1,0.5166439898518103,0
Atezo,BLCA,KIRC,lcc_only,node-matched-random,0.01,146,10,1,0.5445742703867155,1
Atezo,BLCA,KIRC,lcc_only,node-matched-random,0.01,147,10,1,0.5287258089170696,1
Atezo,BLCA,KIRC,lcc_only,node-matched-random,0.01,148,10,1,0.5582623003439627,0
Atezo,BLCA,KIRC,lcc_only,node-matched-random,0.01,149,10,1,0.513629860514568,0
Atezo,BLCA,KIRC,lcc_only,node-matched-random,0.01,150,10,1,0.5459085637645098,0
Atezo,BLCA,KIRC,lcc_only,node-matched-random,0.01,151,10,1,0.5865819562489277,0
Atezo,BLCA,KIRC,lcc_only,node-matched-random,0.01,152,10,1,0.6214486048416424,1
Atezo,BLCA,KIRC,lcc_only,node-matched-random,0.01,153,10,1,0.5723696956941731,1
Atezo,BLCA,KIRC,lcc_only,node-matched-random,0.01,154,10,0,0.48550953610909764,1
Atezo,BLCA,KIRC,lcc_only,node-matched-random,0.01,155,10,0,0.45143532426324545,0
Atezo,BLCA,KIRC,lcc_only,node-matched-random,0.01,156,10,0,0.46147642259798977,0
Atezo,BLCA,KIRC,lcc_only,node-matched-random,0.01,157,10,0,0.48680461080550075,0
Atezo,BLCA,KIRC,lcc_only,node-matched-random,0.01,158,10,1,0.5894727071505358,0
Atezo,BLCA,KIRC,lcc_only,node-matched-random,0.01,159,10,0,0.44098970743036814,1
Atezo,BLCA,KIRC,lcc_only,node-matched-random,0.01,160,10,0,0.4178084588391893,1
Atezo,BLCA,KIRC,lcc_only,node-matched-random,0.01,161,10,0,0.2765803350024842,0
Atezo,BLCA,KIRC,lcc_only,node-matched-random,0.01,162,10,1,0.6079022286496417,0
Atezo,BLCA,KIRC,lcc_only,node-matched-random,0.01,163,10,1,0.5600195543065432,0
Atezo,BLCA,KIRC,lcc_only,node-matched-random,0.01,164,10,0,0.33795885172962137,0
Atezo,BLCA,KIRC,lcc_only,node-matched-random,0.01,165,10,0,0.3220823047044946,0
Atezo,BLCA,KIRC,lcc_only,node-matched-random,0.01,166,10,1,0.5997893291444824,1
Atezo,BLCA,KIRC,lcc_only,norm-node,0.1,0,74,0,0.34548958630439,0
Atezo,BLCA,KIRC,lcc_only,norm-node,0.1,1,74,0,0.28086849197381425,0
Atezo,BLCA,KIRC,lcc_only,norm-node,0.1,2,74,0,0.13617786751701605,0
Atezo,BLCA,KIRC,lcc_only,norm-node,0.1,3,74,1,0.511916475402825,0
Atezo,BLCA,KIRC,lcc_only,norm-node,0.1,4,74,0,0.24454338513804433,1
Atezo,BLCA,KIRC,lcc_only,norm-node,0.1,5,74,1,0.9913099093733669,0
Atezo,BLCA,KIRC,lcc_only,norm-node,0.1,6,74,0,0.05092003389177314,0
Atezo,BLCA,KIRC,lcc_only,norm-node,0.1,7,74,1,0.9301169928413761,0
Atezo,BLCA,KIRC,lcc_only,norm-node,0.1,8,74,1,0.9487559185547932,1
Atezo,BLCA,KIRC,lcc_only,norm-node,0.1,9,74,0,0.05917554865814354,0
Atezo,BLCA,KIRC,lcc_only,norm-node,0.1,10,74,1,0.9943812566224874,1
Atezo,BLCA,KIRC,lcc_only,norm-node,0.1,11,74,1,0.9635354508719292,0
Atezo,BLCA,KIRC,lcc_only,norm-node,0.1,12,74,0,0.4657706500870294,0
Atezo,BLCA,KIRC,lcc_only,norm-node,0.1,13,74,0,0.09429594368072262,1
Atezo,BLCA,KIRC,lcc_only,norm-node,0.1,14,74,1,0.5502885342016559,1
Atezo,BLCA,KIRC,lcc_only,norm-node,0.1,15,74,0,0.007691889752274622,0
Atezo,BLCA,KIRC,lcc_only,norm-node,0.1,16,74,0,0.06949044732182989,1
Atezo,BLCA,KIRC,lcc_only,norm-node,0.1,17,74,0,0.1957063309029974,0
Atezo,BLCA,KIRC,lcc_only,norm-node,0.1,18,74,0,0.3253619260361499,0
Atezo,BLCA,KIRC,lcc_only,norm-node,0.1,19,74,0,0.4350328303975613,0
Atezo,BLCA,KIRC,lcc_only,norm-node,0.1,20,74,1,0.7441264170816427,0
Atezo,BLCA,KIRC,lcc_only,norm-node,0.1,21,74,0,0.26494113424470384,0
Atezo,BLCA,KIRC,lcc_only,norm-node,0.1,22,74,1,0.7521334448631906,1
Atezo,BLCA,KIRC,lcc_only,norm-node,0.1,23,74,0,0.06172624526396282,0
Atezo,BLCA,KIRC,lcc_only,norm-node,0.1,24,74,1,0.9860649917078367,1
Atezo,BLCA,KIRC,lcc_only,norm-node,0.1,25,74,0,0.22866027112790863,0
Atezo,BLCA,KIRC,lcc_only,norm-node,0.1,26,74,0,0.13747664180415864,0
Atezo,BLCA,KIRC,lcc_only,norm-node,0.1,27,74,1,0.6019369204205284,0
Atezo,BLCA,KIRC,lcc_only,norm-node,0.1,28,74,0,0.370664932083241,0
Atezo,BLCA,KIRC,lcc_only,norm-node,0.1,29,74,0,0.18447126968587457,0
Atezo,BLCA,KIRC,lcc_only,norm-node,0.1,30,74,1,0.6054097694499981,0
Atezo,BLCA,KIRC,lcc_only,norm-node,0.1,31,74,1,0.5684781039980652,0
Atezo,BLCA,KIRC,lcc_only,norm-node,0.1,32,74,0,0.32203832285946354,1
Atezo,BLCA,KIRC,lcc_only,norm-node,0.1,33,74,1,0.9931210193429659,0
Atezo,BLCA,KIRC,lcc_only,norm-node,0.1,34,74,0,0.0516266548981023,0
Atezo,BLCA,KIRC,lcc_only,norm-node,0.1,35,74,0,0.007859599035818147,0
Atezo,BLCA,KIRC,lcc_only,norm-node,0.1,36,74,1,0.6121067382300663,0
Atezo,BLCA,KIRC,lcc_only,norm-node,0.1,37,74,0,0.4810635240046763,1
Atezo,BLCA,KIRC,lcc_only,norm-node,0.1,38,74,0,0.0637816616646026,0
Atezo,BLCA,KIRC,lcc_only,norm-node,0.1,39,74,1,0.5474522139006973,1
Atezo,BLCA,KIRC,lcc_only,norm-node,0.1,40,74,0,0.3332820429311106,0
Atezo,BLCA,KIRC,lcc_only,norm-node,0.1,41,74,0,0.004086649751043579,0
Atezo,BLCA,KIRC,lcc_only,norm-node,0.1,42,74,1,0.969847005747901,0
Atezo,BLCA,KIRC,lcc_only,norm-node,0.1,43,74,0,0.08821491625727879,0
Atezo,BLCA,KIRC,lcc_only,norm-node,0.1,44,74,0,0.28433016858913446,0
Atezo,BLCA,KIRC,lcc_only,norm-node,0.1,45,74,0,0.2769437701436566,1
Atezo,BLCA,KIRC,lcc_only,norm-node,0.1,46,74,0,0.34101214623919524,0
Atezo,BLCA,KIRC,lcc_only,norm-node,0.1,47,74,1,0.831564142430221,0
Atezo,BLCA,KIRC,lcc_only,norm-node,0.1,48,74,0,0.109423302054407,0
Atezo,BLCA,KIRC,lcc_only,norm-node,0.1,49,74,0,0.357421633107163,1
Atezo,BLCA,KIRC,lcc_only,norm-node,0.1,50,74,0,0.454034305642742,0
Atezo,BLCA,KIRC,lcc_only,norm-node,0.1,51,74,0,0.22480228824146734,0
Atezo,BLCA,KIRC,lcc_only,norm-node,0.1,52,74,1,0.5099268976122294,1
Atezo,BLCA,KIRC,lcc_only,norm-node,0.1,53,74,1,0.5776105591745209,1
Atezo,BLCA,KIRC,lcc_only,norm-node,0.1,54,74,1,0.9996231317706288,0
Atezo,BLCA,KIRC,lcc_only,norm-node,0.1,55,74,1,0.9859006925811477,0
Atezo,BLCA,KIRC,lcc_only,norm-node,0.1,56,74,0,0.0394565684761364,0
Atezo,BLCA,KIRC,lcc_only,norm-node,0.1,57,74,0,0.2569991246624497,0
Atezo,BLCA,KIRC,lcc_only,norm-node,0.1,58,74,0,0.40444841821230126,1
Atezo,BLCA,KIRC,lcc_only,norm-node,0.1,59,74,1,0.8628659181821349,0
Atezo,BLCA,KIRC,lcc_only,norm-node,0.1,60,74,1,0.758420031169115,0
Atezo,BLCA,KIRC,lcc_only,norm-node,0.1,61,74,0,0.0029620266803335456,0
Atezo,BLCA,KIRC,lcc_only,norm-node,0.1,62,74,1,0.8876427671834461,0
Atezo,BLCA,KIRC,lcc_only,norm-node,0.1,63,74,0,0.298506735624385,1
Atezo,BLCA,KIRC,lcc_only,norm-node,0.1,64,74,1,0.6904760909510419,1
Atezo,BLCA,KIRC,lcc_only,norm-node,0.1,65,74,0,0.03177206585629512,0
Atezo,BLCA,KIRC,lcc_only,norm-node,0.1,66,74,1,0.6783498077546484,1
Atezo,BLCA,KIRC,lcc_only,norm-node,0.1,67,74,1,0.9544938355516706,1
Atezo,BLCA,KIRC,lcc_only,norm-node,0.1,68,74,0,0.29844981301715334,0
Atezo,BLCA,KIRC,lcc_only,norm-node,0.1,69,74,1,0.504586455043727,0
Atezo,BLCA,KIRC,lcc_only,norm-node,0.1,70,74,0,0.4436845938116449,0
Atezo,BLCA,KIRC,lcc_only,norm-node,0.1,71,74,1,0.5901540133537294,1
Atezo,BLCA,KIRC,lcc_only,norm-node,0.1,72,74,0,0.4610627828244716,0
Atezo,BLCA,KIRC,lcc_only,norm-node,0.1,73,74,0,0.0022849587313392185,1
Atezo,BLCA,KIRC,lcc_only,norm-node,0.1,74,74,0,0.02424801767545134,0
Atezo,BLCA,KIRC,lcc_only,norm-node,0.1,75,74,0,0.010052277163404202,0
Atezo,BLCA,KIRC,lcc_only,norm-node,0.1,76,74,1,0.9659021818120394,0
Atezo,BLCA,KIRC,lcc_only,norm-node,0.1,77,74,1,0.8024126096758524,1
Atezo,BLCA,KIRC,lcc_only,norm-node,0.1,78,74,1,0.5915625141672497,0
Atezo,BLCA,KIRC,lcc_only,norm-node,0.1,79,74,1,0.7017326756718686,1
Atezo,BLCA,KIRC,lcc_only,norm-node,0.1,80,74,0,0.0177062090431771,0
Atezo,BLCA,KIRC,lcc_only,norm-node,0.1,81,74,0,0.19165979524563762,0
Atezo,BLCA,KIRC,lcc_only,norm-node,0.1,82,74,0,0.25577056480749605,1
Atezo,BLCA,KIRC,lcc_only,norm-node,0.1,83,74,0,0.2407225552981981,1
Atezo,BLCA,KIRC,lcc_only,norm-node,0.1,84,74,1,0.8826575665865151,0
Atezo,BLCA,KIRC,lcc_only,norm-node,0.1,85,74,1,0.5559043222087477,1
Atezo,BLCA,KIRC,lcc_only,norm-node,0.1,86,74,1,0.5430011112219788,0
Atezo,BLCA,KIRC,lcc_only,norm-node,0.1,87,74,1,0.7184324593066878,0
Atezo,BLCA,KIRC,lcc_only,norm-node,0.1,88,74,1,0.8653890832262979,1
Atezo,BLCA,KIRC,lcc_only,norm-node,0.1,89,74,0,0.3752371856771163,0
Atezo,BLCA,KIRC,lcc_only,norm-node,0.1,90,74,0,0.06603938384478612,1
Atezo,BLCA,KIRC,lcc_only,norm-node,0.1,91,74,1,0.9832737203058608,0
Atezo,BLCA,KIRC,lcc_only,norm-node,0.1,92,74,0,0.3703663193256825,1
Atezo,BLCA,KIRC,lcc_only,norm-node,0.1,93,74,0,0.033208347279187686,0
Atezo,BLCA,KIRC,lcc_only,norm-node,0.1,94,74,0,0.37850351853062925,0
Atezo,BLCA,KIRC,lcc_only,norm-node,0.1,95,74,1,0.5541298758940844,0
Atezo,BLCA,KIRC,lcc_only,norm-node,0.1,96,74,1,0.7685290205432268,0
Atezo,BLCA,KIRC,lcc_only,norm-node,0.1,97,74,0,0.003178477452818686,0
Atezo,BLCA,KIRC,lcc_only,norm-node,0.1,98,74,1,0.5320910706740735,0
Atezo,BLCA,KIRC,lcc_only,norm-node,0.1,99,74,0,0.1183274970604459,0
Atezo,BLCA,KIRC,lcc_only,norm-node,0.1,100,74,0,0.0401851518746737,0
Atezo,BLCA,KIRC,lcc_only,norm-node,0.1,101,74,0,0.008590675846807058,0
Atezo,BLCA,KIRC,lcc_only,norm-node,0.1,102,74,0,0.21282346005214323,1
Atezo,BLCA,KIRC,lcc_only,norm-node,0.1,103,74,1,0.8649456288328821,0
Atezo,BLCA,KIRC,lcc_only,norm-node,0.1,104,74,0,0.3330550275186985,0
Atezo,BLCA,KIRC,lcc_only,norm-node,0.1,105,74,1,0.621091354633887,0
Atezo,BLCA,KIRC,lcc_only,norm-node,0.1,106,74,0,0.09176581373787271,1
Atezo,BLCA,KIRC,lcc_only,norm-node,0.1,107,74,1,0.6885709135969553,0
Atezo,BLCA,KIRC,lcc_only,norm-node,0.1,108,74,0,0.10511467233074664,1
Atezo,BLCA,KIRC,lcc_only,norm-node,0.1,109,74,0,0.04748104143550233,1
Atezo,BLCA,KIRC,lcc_only,norm-node,0.1,110,74,0,0.015655229238775235,0
Atezo,BLCA,KIRC,lcc_only,norm-node,0.1,111,74,0,0.47237046808574823,0
Atezo,BLCA,KIRC,lcc_only,norm-node,0.1,112,74,0,0.08921804208206342,1
Atezo,BLCA,KIRC,lcc_only,norm-node,0.1,113,74,1,0.9954886441489782,1
Atezo,BLCA,KIRC,lcc_only,norm-node,0.1,114,74,1,0.6690585537700815,0
Atezo,BLCA,KIRC,lcc_only,norm-node,0.1,115,74,0,0.3833174579256399,0
