,Patient,Gene1,Gene2,Edge,Curvature,Response
2292,CALU3_LUNG,SMARCB1,SS18,SMARCB1;SS18,0.39,1
2293,CALU3_LUNG,SMARCB1,SMARCD1,SMARCB1;SMARCD1,0.37,1
2294,CALU3_LUNG,SMARCB1,MYC,SMARCB1;MYC,0.05,1
2295,CALU3_LUNG,SMARCB1,ARID1B,SMARCB1;ARID1B,0.4,1
2296,CALU3_LUNG,XPA,MSH6,XPA;MSH6,-0.61,1
2297,CALU3_LUNG,XPA,EP300,XPA;EP300,-2.1,1
2298,CALU3_LUNG,XPA,PMS2,XPA;PMS2,-0.53,1
2299,CALU3_LUNG,XPA,ATM,XPA;ATM,-0.41,1
2300,CALU3_LUNG,XPA,FANCD2,XPA;FANCD2,-0.56,1
2301,CALU3_LUNG,XPA,ERCC4,XPA;ERCC4,-0.16,1
2302,CALU3_LUNG,XPA,TCEA1,XPA;TCEA1,-1.31,1
2303,CALU3_LUNG,XPA,RECQL4,XPA;RECQL4,-0.65,1
2304,CALU3_LUNG,EWSR1,ATF1,EWSR1;ATF1,0.3,1
2305,CALU3_LUNG,EWSR1,HNRNPA2B1,EWSR1;HNRNPA2B1,0.14,1
2306,CALU3_LUNG,EWSR1,SFPQ,EWSR1;SFPQ,0.19,1
2307,CALU3_LUNG,PTPN11,MAPK1,PTPN11;MAPK1,-0.24,1
2308,CALU3_LUNG,PTPN11,PIK3CA,PTPN11;PIK3CA,0.13,1
2309,CALU3_LUNG,PTPN11,NF1,PTPN11;NF1,0.06,1
2310,CALU3_LUNG,PTPN11,SRC,PTPN11;SRC,-1.61,1
2311,CALU3_LUNG,PTPN11,HRAS,PTPN11;HRAS,0.25,1
2312,CALU3_LUNG,PTPN11,PIK3R1,PTPN11;PIK3R1,0.17,1
2313,CALU3_LUNG,PTPN11,PIK3CB,PTPN11;PIK3CB,0.06,1
2314,CALU3_LUNG,NCOR2,RARA,NCOR2;RARA,-0.51,1
2315,CALU3_LUNG,NCOR2,EP300,NCOR2;EP300,-0.83,1
2316,CALU3_LUNG,NCOR2,RBM15,NCOR2;RBM15,0.39,1
2317,CALU3_LUNG,NCOR2,NCOA1,NCOR2;NCOA1,0.22,1
2318,CALU3_LUNG,B2M,CALR,B2M;CALR,0.19,1
2319,CALU3_LUNG,KMT2C,EP300,KMT2C;EP300,-0.98,1
2320,CALU3_LUNG,KMT2C,SETD1B,KMT2C;SETD1B,0.41,1
2321,CALU3_LUNG,KMT2C,KMT2A,KMT2C;KMT2A,-0.32,1
2322,CALU3_LUNG,KMT2C,KDM6A,KMT2C;KDM6A,-0.4,1
2323,CALU3_LUNG,IDH1,SDHA,IDH1;SDHA,0.42,1
2324,CALU3_LUNG,IDH1,IDH2,IDH1;IDH2,0.56,1
2325,CALU3_LUNG,IDH1,FH,IDH1;FH,0.43,1
2326,CALU3_LUNG,IDH1,SDHB,IDH1;SDHB,0.41,1
2327,CALU3_LUNG,ARNT,EP300,ARNT;EP300,-0.76,1
2328,CALU3_LUNG,NACA,RPL5,NACA;RPL5,0.43,1
2329,CALU3_LUNG,PIK3CB,PLCG1,PIK3CB;PLCG1,-0.19,1
2330,CALU3_LUNG,PIK3CB,PIK3CA,PIK3CB;PIK3CA,0.29,1
2331,CALU3_LUNG,PIK3CB,EML4,PIK3CB;EML4,0.08,1
2332,CALU3_LUNG,PIK3CB,SRC,PIK3CB;SRC,-1.74,1
2333,CALU3_LUNG,PIK3CB,RAF1,PIK3CB;RAF1,0.04,1
2334,CALU3_LUNG,PIK3CB,HRAS,PIK3CB;HRAS,0.24,1
2335,CALU3_LUNG,PIK3CB,PIK3R1,PIK3CB;PIK3R1,0.36,1
2336,CALU3_LUNG,PIK3CB,AKT1,PIK3CB;AKT1,-0.11,1
2337,CALU3_LUNG,TMEM127,NF1,TMEM127;NF1,-1.0,1
2338,CALU3_LUNG,TMEM127,SDHC,TMEM127;SDHC,-0.05,1
2339,CALU3_LUNG,TMEM127,SDHB,TMEM127;SDHB,-0.27,1
2340,CALU3_LUNG,FANCD2,MSH6,FANCD2;MSH6,-0.15,1
2341,CALU3_LUNG,FANCD2,NBN,FANCD2;NBN,0.0,1
2342,CALU3_LUNG,FANCD2,ATM,FANCD2;ATM,-0.27,1
2343,CALU3_LUNG,FANCD2,WRN,FANCD2;WRN,-0.29,1
2344,CALU3_LUNG,FANCD2,FOXO3,FANCD2;FOXO3,-0.16,1
2345,CALU3_LUNG,FANCD2,FANCC,FANCD2;FANCC,-0.08,1
2346,CALU3_LUNG,FANCD2,ATR,FANCD2;ATR,0.38,1
2347,CALU3_LUNG,FANCD2,ERCC4,FANCD2;ERCC4,0.14,1
2348,CALU3_LUNG,FIP1L1,CLP1,FIP1L1;CLP1,0.75,1
2349,CALU3_LUNG,POLG,POLQ,POLG;POLQ,0.33,1
2350,CALU3_LUNG,POLG,POLE,POLG;POLE,0.07,1
2351,CALU3_LUNG,POLG,POLD1,POLG;POLD1,-0.01,1
2352,CALU3_LUNG,DAXX,FADD,DAXX;FADD,0.32,1
2353,CALU3_LUNG,AXIN1,AKT1,AXIN1;AKT1,-0.06,1
2354,CALU3_LUNG,GMPS,ATIC,GMPS;ATIC,-0.39,1
2355,CALU3_LUNG,GMPS,CANT1,GMPS;CANT1,0.65,1
2356,CALU3_LUNG,MYC,MAPK1,MYC;MAPK1,0.17,1
2357,CALU3_LUNG,MYC,EP300,MYC;EP300,-0.04,1
2358,CALU3_LUNG,MYC,ATM,MYC;ATM,0.07,1
2359,CALU3_LUNG,MYC,EZH2,MYC;EZH2,0.1,1
2360,CALU3_LUNG,MYC,FOXO3,MYC;FOXO3,0.19,1
2361,CALU3_LUNG,MYC,JUN,MYC;JUN,-0.55,1
2362,CALU3_LUNG,MYC,HSP90AB1,MYC;HSP90AB1,-0.1,1
2363,CALU3_LUNG,MYC,CDKN1A,MYC;CDKN1A,0.16,1
2364,CALU3_LUNG,MYC,HRAS,MYC;HRAS,0.04,1
2365,CALU3_LUNG,MYC,AKT1,MYC;AKT1,0.22,1
2366,CALU3_LUNG,NONO,SFPQ,NONO;SFPQ,0.4,1
2367,CALU3_LUNG,NONO,HNRNPA2B1,NONO;HNRNPA2B1,0.36,1
2368,CALU3_LUNG,MTCP1,AKT1,MTCP1;AKT1,-1.38,1
2369,CALU3_LUNG,RAF1,MAPK1,RAF1;MAPK1,0.05,1
2370,CALU3_LUNG,RAF1,PIK3CA,RAF1;PIK3CA,-0.07,1
2371,CALU3_LUNG,RAF1,YWHAE,RAF1;YWHAE,-0.54,1
2372,CALU3_LUNG,RAF1,HSP90AB1,RAF1;HSP90AB1,-0.48,1
2373,CALU3_LUNG,RAF1,SRC,RAF1;SRC,-0.12,1
2374,CALU3_LUNG,RAF1,RHOA,RAF1;RHOA,-0.28,1
2375,CALU3_LUNG,RAF1,HRAS,RAF1;HRAS,0.04,1
2376,CALU3_LUNG,RAF1,AKT1,RAF1;AKT1,0.07,1
2377,CALU3_LUNG,RAF1,PIK3R1,RAF1;PIK3R1,0.13,1
2378,CALU3_LUNG,DNAJB1,HSP90AB1,DNAJB1;HSP90AB1,-0.08,1
2379,CALU3_LUNG,RECQL4,MSH6,RECQL4;MSH6,-0.12,1
2380,CALU3_LUNG,RECQL4,ATM,RECQL4;ATM,-0.08,1
2381,CALU3_LUNG,RECQL4,FEN1,RECQL4;FEN1,0.42,1
2382,CALU3_LUNG,RECQL4,ATR,RECQL4;ATR,0.36,1
2383,CALU3_LUNG,GNA11,PLCG1,GNA11;PLCG1,-0.04,1
2384,CALU3_LUNG,IDH2,SDHA,IDH2;SDHA,0.37,1
2385,CALU3_LUNG,IDH2,FH,IDH2;FH,0.37,1
2386,CALU3_LUNG,IDH2,SDHB,IDH2;SDHB,0.35,1
2387,CALU3_LUNG,NFKB2,NFKBIE,NFKB2;NFKBIE,0.24,1
2388,CALU3_LUNG,TCEA1,ELL,TCEA1;ELL,0.39,1
2389,CALU3_LUNG,TCEA1,EP300,TCEA1;EP300,-0.87,1
2390,CALU3_LUNG,TCEA1,CDC73,TCEA1;CDC73,0.33,1
2391,CALU3_LUNG,TSC2,MAPK1,TSC2;MAPK1,-0.43,1
2392,CALU3_LUNG,TSC2,AKT1,TSC2;AKT1,-0.41,1
2393,CALU3_LUNG,ELK4,MAPK1,ELK4;MAPK1,-0.34,1
2394,CALU3_LUNG,POLD1,MSH6,POLD1;MSH6,0.01,1
2395,CALU3_LUNG,POLD1,PMS2,POLD1;PMS2,0.19,1
2396,CALU3_LUNG,POLD1,ATM,POLD1;ATM,-0.24,1
2397,CALU3_LUNG,POLD1,WRN,POLD1;WRN,-0.15,1
2398,CALU3_LUNG,POLD1,FEN1,POLD1;FEN1,0.31,1
2399,CALU3_LUNG,POLD1,ERCC4,POLD1;ERCC4,-0.11,1
2400,CALU3_LUNG,POLD1,POLE,POLD1;POLE,0.41,1
2401,CALU3_LUNG,POLD1,PMS1,POLD1;PMS1,0.37,1
2402,CALU3_LUNG,RANBP2,KIF5B,RANBP2;KIF5B,-0.92,1
2403,CALU3_LUNG,RANBP2,XPO1,RANBP2;XPO1,-0.38,1
2404,CALU3_LUNG,PABPC1,RPL5,PABPC1;RPL5,-0.2,1
2405,CALU3_LUNG,CASP9,FADD,CASP9;FADD,-1.61,1
2406,CALU3_LUNG,CASP9,CASP8,CASP9;CASP8,-1.06,1
2407,CALU3_LUNG,CASP9,AKT1,CASP9;AKT1,-2.1,1
2408,CALU3_LUNG,SDHB,SDHA,SDHB;SDHA,0.54,1
2409,CALU3_LUNG,SDHB,FH,SDHB;FH,0.51,1
2410,CALU3_LUNG,SDHB,SDHC,SDHB;SDHC,0.29,1
2411,CALU3_LUNG,CTNNA1,YWHAE,CTNNA1;YWHAE,0.26,1
2412,CALU3_LUNG,ELL,CDC73,ELL;CDC73,-3.13,1
2413,CALU3_LUNG,DDIT3,JUN,DDIT3;JUN,0.21,1
2414,CALU3_LUNG,RHOA,RAP1GDS1,RHOA;RAP1GDS1,0.29,1
2415,CALU3_LUNG,RHOA,FLNA,RHOA;FLNA,-0.13,1
2416,CALU3_LUNG,RHOA,RALGDS,RHOA;RALGDS,0.18,1
2417,CALU3_LUNG,RHOA,SRC,RHOA;SRC,-0.14,1
2418,CALU3_LUNG,RHOA,ARHGAP5,RHOA;ARHGAP5,0.17,1
2419,CALU3_LUNG,RHOA,AKT1,RHOA;AKT1,-0.1,1
2420,CALU3_LUNG,FUBP1,HNRNPA2B1,FUBP1;HNRNPA2B1,-0.33,1
2421,CALU3_LUNG,SDHA,SDHC,SDHA;SDHC,0.29,1
2422,CALU3_LUNG,SDHA,FH,SDHA;FH,0.53,1
2423,CALU3_LUNG,SS18,SMARCD1,SS18;SMARCD1,0.53,1
2424,CALU3_LUNG,SS18,PBRM1,SS18;PBRM1,0.49,1
2425,CALU3_LUNG,SS18,ARID1B,SS18;ARID1B,0.55,1
2426,CALU3_LUNG,ERCC4,MSH6,ERCC4;MSH6,-1.42,1
2427,CALU3_LUNG,ERCC4,ATM,ERCC4;ATM,-1.08,1
2428,CALU3_LUNG,ERCC4,FANCC,ERCC4;FANCC,-0.54,1
2429,CALU3_LUNG,ERCC4,WRN,ERCC4;WRN,-0.99,1
2430,CALU3_LUNG,FGFR1OP,CNTRL,FGFR1OP;CNTRL,0.72,1
2431,CALU3_LUNG,TCF3,EP300,TCF3;EP300,-0.04,1
2432,CALU3_LUNG,SUZ12,EED,SUZ12;EED,0.34,1
2433,CALU3_LUNG,SUZ12,EZH2,SUZ12;EZH2,0.05,1
2434,CALU3_LUNG,SUZ12,BAP1,SUZ12;BAP1,0.36,1
2435,CALU3_LUNG,SUZ12,KDM6A,SUZ12;KDM6A,-0.13,1
2436,CALU3_LUNG,HRAS,MAPK1,HRAS;MAPK1,-0.19,1
2437,CALU3_LUNG,HRAS,PIK3CA,HRAS;PIK3CA,0.18,1
2438,CALU3_LUNG,HRAS,EML4,HRAS;EML4,0.1,1
2439,CALU3_LUNG,HRAS,NF1,HRAS;NF1,0.14,1
2440,CALU3_LUNG,HRAS,RALGDS,HRAS;RALGDS,0.23,1
2441,CALU3_LUNG,HRAS,SRC,HRAS;SRC,-0.12,1
2442,CALU3_LUNG,HRAS,PIK3R1,HRAS;PIK3R1,0.3,1
2443,CALU3_LUNG,HRAS,AKT1,HRAS;AKT1,0.02,1
2444,CALU3_LUNG,NCOA1,RARA,NCOA1;RARA,-3.3,1
2445,CALU3_LUNG,NCOA1,EP300,NCOA1;EP300,-4.48,1
2446,CALU3_LUNG,NCOA1,JUN,NCOA1;JUN,-7.4,1
2447,CALU3_LUNG,PMS2,MSH6,PMS2;MSH6,0.07,1
2448,CALU3_LUNG,PMS2,ATM,PMS2;ATM,-0.43,1
2449,CALU3_LUNG,PMS2,POLE,PMS2;POLE,0.05,1
2450,CALU3_LUNG,PMS2,PMS1,PMS2;PMS1,0.35,1
2451,CALU3_LUNG,POLE,MSH6,POLE;MSH6,0.23,1
2452,CALU3_LUNG,POLE,FEN1,POLE;FEN1,0.46,1
2453,CALU3_LUNG,BUB1B,JUN,BUB1B;JUN,-0.46,1
2454,CALU3_LUNG,MSH6,PMS1,MSH6;PMS1,0.24,1
2455,CALU3_LUNG,MSH6,WRN,MSH6;WRN,-0.48,1
2456,CALU3_LUNG,MSH6,NBN,MSH6;NBN,-0.11,1
2457,CALU3_LUNG,MSH6,BARD1,MSH6;BARD1,-0.11,1
2458,CALU3_LUNG,MSH6,FEN1,MSH6;FEN1,0.28,1
2459,CALU3_LUNG,MSH6,ATM,MSH6;ATM,-0.26,1
2460,CALU3_LUNG,CDKN1A,EP300,CDKN1A;EP300,-0.71,1
2461,CALU3_LUNG,CDKN1A,FOXO3,CDKN1A;FOXO3,-0.36,1
2462,CALU3_LUNG,CDKN1A,CCND3,CDKN1A;CCND3,-0.43,1
2463,CALU3_LUNG,CDKN1A,AKT1,CDKN1A;AKT1,-0.42,1
2464,CALU3_LUNG,ATM,BARD1,ATM;BARD1,-0.22,1
2465,CALU3_LUNG,ATM,EP300,ATM;EP300,-0.75,1
2466,CALU3_LUNG,ATM,NBN,ATM;NBN,-0.19,1
2467,CALU3_LUNG,ATM,RAD17,ATM;RAD17,-0.03,1
2468,CALU3_LUNG,ATM,PPM1D,ATM;PPM1D,-0.18,1
2469,CALU3_LUNG,ATM,CASP8,ATM;CASP8,-0.99,1
2470,CALU3_LUNG,ATM,WRN,ATM;WRN,-0.45,1
2471,CALU3_LUNG,ATM,ATR,ATM;ATR,0.03,1
2472,CALU3_LUNG,ATM,PMS1,ATM;PMS1,0.08,1
2473,CALU3_LUNG,FOXO3,MAPK1,FOXO3;MAPK1,-0.23,1
2474,CALU3_LUNG,FOXO3,EP300,FOXO3;EP300,-0.31,1
2475,CALU3_LUNG,FOXO3,YWHAE,FOXO3;YWHAE,-0.73,1
2476,CALU3_LUNG,FOXO3,AKT1,FOXO3;AKT1,-0.26,1
2477,CALU3_LUNG,HSP90AB1,CALR,HSP90AB1;CALR,0.04,1
2478,CALU3_LUNG,HSP90AB1,SRC,HSP90AB1;SRC,-0.64,1
2479,CALU3_LUNG,HSP90AB1,AKT1,HSP90AB1;AKT1,-0.11,1
2480,CALU3_LUNG,SETD2,KDM5C,SETD2;KDM5C,0.18,1
2481,CALU3_LUNG,SETD2,KDM6A,SETD2;KDM6A,-0.29,1
2482,CALU3_LUNG,SETD2,PBRM1,SETD2;PBRM1,-0.88,1
2483,CALU3_LUNG,MAPK1,AKT1,MAPK1;AKT1,-0.09,1
2484,CALU3_LUNG,MAPK1,ATP1A1,MAPK1;ATP1A1,0.0,1
2485,CALU3_LUNG,MAPK1,MALT1,MAPK1;MALT1,-0.09,1
2486,CALU3_LUNG,MAPK1,CREB3L2,MAPK1;CREB3L2,-0.53,1
2487,CALU3_LUNG,MAPK1,SRC,MAPK1;SRC,-0.15,1
2488,CALU3_LUNG,MAPK1,JUN,MAPK1;JUN,-0.3,1
2489,CALU3_LUNG,NIN,PCM1,NIN;PCM1,-0.97,1
2490,CALU3_LUNG,NIN,CNTRL,NIN;CNTRL,-1.87,1
2491,CALU3_LUNG,FEN1,EP300,FEN1;EP300,-0.08,1
2492,CALU3_LUNG,FEN1,WRN,FEN1;WRN,0.3,1
2493,CALU3_LUNG,SDHC,FH,SDHC;FH,0.41,1
2494,CALU3_LUNG,MALT1,CASP8,MALT1;CASP8,-0.37,1
2495,CALU3_LUNG,AKT1,EP300,AKT1;EP300,-0.11,1
2496,CALU3_LUNG,AKT1,PIK3CA,AKT1;PIK3CA,0.05,1
2497,CALU3_LUNG,AKT1,EZH2,AKT1;EZH2,-0.01,1
2498,CALU3_LUNG,AKT1,JUN,AKT1;JUN,-0.69,1
2499,CALU3_LUNG,AKT1,SRC,AKT1;SRC,0.13,1
2500,CALU3_LUNG,AKT1,PIK3R1,AKT1;PIK3R1,0.01,1
2501,CALU3_LUNG,BCL9,CDC73,BCL9;CDC73,-0.8,1
2502,CALU3_LUNG,PIK3R1,PLCG1,PIK3R1;PLCG1,-0.25,1
2503,CALU3_LUNG,PIK3R1,PIK3CA,PIK3R1;PIK3CA,0.4,1
2504,CALU3_LUNG,PIK3R1,EML4,PIK3R1;EML4,-0.14,1
2505,CALU3_LUNG,PIK3R1,SRC,PIK3R1;SRC,-1.61,1
2506,CALU3_LUNG,ARHGAP5,SRC,ARHGAP5;SRC,-0.5,1
2507,CALU3_LUNG,BARD1,NBN,BARD1;NBN,0.08,1
2508,CALU3_LUNG,BARD1,BAP1,BARD1;BAP1,-1.15,1
2509,CALU3_LUNG,PLCG1,EML4,PLCG1;EML4,0.03,1
2510,CALU3_LUNG,PLCG1,SRC,PLCG1;SRC,-1.91,1
2511,CALU3_LUNG,PLCG1,PIK3CA,PLCG1;PIK3CA,-0.24,1
2512,CALU3_LUNG,EPS15,CLTC,EPS15;CLTC,-0.22,1
2513,CALU3_LUNG,SS18L1,SMARCD1,SS18L1;SMARCD1,0.24,1
2514,CALU3_LUNG,ATR,NBN,ATR;NBN,0.44,1
2515,CALU3_LUNG,ATR,WRN,ATR;WRN,0.29,1
2516,CALU3_LUNG,ATR,RAD17,ATR;RAD17,0.48,1
2517,CALU3_LUNG,SRC,EP300,SRC;EP300,-0.28,1
2518,CALU3_LUNG,SRC,STRN,SRC;STRN,-0.09,1
2519,CALU3_LUNG,SRC,PIK3CA,SRC;PIK3CA,-1.54,1
2520,CALU3_LUNG,SRC,CASP8,SRC;CASP8,-0.12,1
2521,CALU3_LUNG,SRC,JUN,SRC;JUN,-0.57,1
2522,CALU3_LUNG,CASP8,FADD,CASP8;FADD,-0.33,1
2523,CALU3_LUNG,RAD17,NBN,RAD17;NBN,0.38,1
2524,CALU3_LUNG,RAD17,WRN,RAD17;WRN,0.02,1
2525,CALU3_LUNG,SMARCD1,ARID1B,SMARCD1;ARID1B,0.5,1
2526,CALU3_LUNG,SMARCD1,PBRM1,SMARCD1;PBRM1,0.43,1
2527,CALU3_LUNG,YWHAE,WWTR1,YWHAE;WWTR1,0.4,1
2528,CALU3_LUNG,RARA,EP300,RARA;EP300,-1.71,1
2529,CALU3_LUNG,RARA,EZH2,RARA;EZH2,0.25,1
2530,CALU3_LUNG,RNF213,MYH9,RNF213;MYH9,-0.74,1
2531,CALU3_LUNG,EZH2,EP300,EZH2;EP300,0.04,1
2532,CALU3_LUNG,EZH2,EED,EZH2;EED,-0.01,1
2533,CALU3_LUNG,EZH2,JUN,EZH2;JUN,-0.34,1
2534,CALU3_LUNG,EZH2,BAP1,EZH2;BAP1,-0.47,1
2535,CALU3_LUNG,EZH2,KDM6A,EZH2;KDM6A,0.07,1
2536,CALU3_LUNG,KDM5C,PBRM1,KDM5C;PBRM1,-0.14,1
2537,CALU3_LUNG,KDM5C,KDM6A,KDM5C;KDM6A,0.13,1
2538,CALU3_LUNG,CANT1,ATIC,CANT1;ATIC,-0.88,1
2539,CALU3_LUNG,FLNA,MYH9,FLNA;MYH9,0.26,1
2540,CALU3_LUNG,EP300,JUN,EP300;JUN,-2.51,1
2541,CALU3_LUNG,EP300,CREB3L2,EP300;CREB3L2,-1.47,1
2542,CALU3_LUNG,EP300,KDM6A,EP300;KDM6A,-1.0,1
2543,CALU3_LUNG,KIF5B,EML4,KIF5B;EML4,-0.2,1
2544,CALU3_LUNG,CLTC,ATIC,CLTC;ATIC,-0.11,1
2545,CALU3_LUNG,EML4,PIK3CA,EML4;PIK3CA,0.09,1
2546,CALU3_LUNG,CREB3L2,ATF1,CREB3L2;ATF1,-2.1,1
2547,CALU3_LUNG,KDM6A,KMT2A,KDM6A;KMT2A,-0.59,1
2548,CALU3_LUNG,WRN,NBN,WRN;NBN,-0.1,1
2549,CALU3_LUNG,SETD1B,KMT2A,SETD1B;KMT2A,-1.1,1
2550,CALU3_LUNG,KMT2A,PSIP1,KMT2A;PSIP1,-0.6,1
2551,CALU3_LUNG,BAP1,EED,BAP1;EED,0.45,1
2552,CALU3_LUNG,ARID1B,PBRM1,ARID1B;PBRM1,0.14,1
2553,CALU3_LUNG,HNRNPA2B1,SRSF3,HNRNPA2B1;SRSF3,0.43,1
2554,CALU3_LUNG,HNRNPA2B1,SFPQ,HNRNPA2B1;SFPQ,0.48,1
2555,CALU3_LUNG,SRSF3,SFPQ,SRSF3;SFPQ,0.15,1
2556,CALU6_LUNG,DDX5,CTNNB1,DDX5;CTNNB1,0.12,1
2557,CALU6_LUNG,DDX5,DGCR8,DDX5;DGCR8,0.43,1
2558,CALU6_LUNG,DDX5,DROSHA,DDX5;DROSHA,0.39,1
2559,CALU6_LUNG,DDX5,FUS,DDX5;FUS,0.2,1
2560,CALU6_LUNG,DDX5,SF3B1,DDX5;SF3B1,0.04,1
2561,CALU6_LUNG,DDX5,SMAD3,DDX5;SMAD3,0.16,1
2562,CALU6_LUNG,DDX5,EP300,DDX5;EP300,0.11,1
2563,CALU6_LUNG,DDX5,DDX3X,DDX5;DDX3X,0.19,1
2564,CALU6_LUNG,PATZ1,EWSR1,PATZ1;EWSR1,-0.89,1
2565,CALU6_LUNG,LARP4B,PABPC1,LARP4B;PABPC1,-0.71,1
2566,CALU6_LUNG,NUP214,RANBP2,NUP214;RANBP2,0.08,1
2567,CALU6_LUNG,NUP214,NUP98,NUP214;NUP98,-0.11,1
2568,CALU6_LUNG,NUP214,DEK,NUP214;DEK,-0.93,1
2569,CALU6_LUNG,NUP214,SET,NUP214;SET,0.0,1
2570,CALU6_LUNG,NUP214,TPR,NUP214;TPR,-0.27,1
2571,CALU6_LUNG,NUP214,ABL1,NUP214;ABL1,-0.77,1
2572,CALU6_LUNG,NUP214,XPO1,NUP214;XPO1,-0.04,1
2573,CALU6_LUNG,NRAS,MAPK1,NRAS;MAPK1,-0.24,1
2574,CALU6_LUNG,NRAS,KRAS,NRAS;KRAS,0.4,1
2575,CALU6_LUNG,NRAS,MAP2K2,NRAS;MAP2K2,-0.03,1
2576,CALU6_LUNG,NRAS,PIK3CA,NRAS;PIK3CA,0.06,1
2577,CALU6_LUNG,NRAS,ERBB2,NRAS;ERBB2,-0.49,1
2578,CALU6_LUNG,NRAS,ARAF,NRAS;ARAF,-0.01,1
2579,CALU6_LUNG,NRAS,MAP2K1,NRAS;MAP2K1,-0.04,1
2580,CALU6_LUNG,NRAS,MET,NRAS;MET,-0.11,1
2581,CALU6_LUNG,NRAS,EML4,NRAS;EML4,-0.19,1
2582,CALU6_LUNG,NRAS,NF1,NRAS;NF1,0.02,1
2583,CALU6_LUNG,NRAS,BRAF,NRAS;BRAF,-0.25,1
2584,CALU6_LUNG,NRAS,PIK3R1,NRAS;PIK3R1,0.06,1
2585,CALU6_LUNG,NRAS,RAF1,NRAS;RAF1,0.03,1
2586,CALU6_LUNG,NRAS,PIK3CB,NRAS;PIK3CB,0.05,1
2587,CALU6_LUNG,NRAS,SRC,NRAS;SRC,-0.6,1
2588,CALU6_LUNG,NRAS,PTPN11,NRAS;PTPN11,0.18,1
2589,CALU6_LUNG,NRAS,PTEN,NRAS;PTEN,-0.19,1
2590,CALU6_LUNG,NRAS,LZTR1,NRAS;LZTR1,-0.21,1
2591,CALU6_LUNG,NRAS,ARHGEF12,NRAS;ARHGEF12,-0.04,1
2592,CALU6_LUNG,NRAS,HRAS,NRAS;HRAS,0.41,1
2593,CALU6_LUNG,NRAS,RALGDS,NRAS;RALGDS,-0.21,1
2594,CALU6_LUNG,CHD4,EP300,CHD4;EP300,0.02,1
2595,CALU6_LUNG,CHD4,BRD4,CHD4;BRD4,0.21,1
2596,CALU6_LUNG,CHD4,NAB2,CHD4;NAB2,0.2,1
2597,CALU6_LUNG,CHD4,EZH2,CHD4;EZH2,0.16,1
2598,CALU6_LUNG,CHD4,TRIM27,CHD4;TRIM27,0.45,1
2599,CALU6_LUNG,U2AF1,SF3B1,U2AF1;SF3B1,0.24,1
2600,CALU6_LUNG,U2AF1,SRSF3,U2AF1;SRSF3,0.12,1
2601,CALU6_LUNG,U2AF1,ASXL1,U2AF1;ASXL1,-0.07,1
2602,CALU6_LUNG,U2AF1,SFPQ,U2AF1;SFPQ,-0.03,1
2603,CALU6_LUNG,U2AF1,ZRSR2,U2AF1;ZRSR2,0.56,1
2604,CALU6_LUNG,U2AF1,SRSF2,U2AF1;SRSF2,0.3,1
2605,CALU6_LUNG,U2AF1,DEK,U2AF1;DEK,0.15,1
2606,CALU6_LUNG,MAX,KMT2A,MAX;KMT2A,0.08,1
2607,CALU6_LUNG,MAX,MYC,MAX;MYC,-0.03,1
2608,CALU6_LUNG,MAX,TRRAP,MAX;TRRAP,0.23,1
2609,CALU6_LUNG,ZRSR2,SF3B1,ZRSR2;SF3B1,-2.34,1
2610,CALU6_LUNG,ZRSR2,SRSF2,ZRSR2;SRSF2,-2.67,1
2611,CALU6_LUNG,ERC1,IKBKB,ERC1;IKBKB,-0.25,1
2612,CALU6_LUNG,FANCA,FANCE,FANCA;FANCE,-0.43,1
2613,CALU6_LUNG,FANCA,BRIP1,FANCA;BRIP1,0.55,1
2614,CALU6_LUNG,FANCA,PALB2,FANCA;PALB2,0.46,1
2615,CALU6_LUNG,FANCA,FANCD2,FANCA;FANCD2,0.4,1
2616,CALU6_LUNG,FANCA,FANCC,FANCA;FANCC,0.52,1
2617,CALU6_LUNG,FANCA,RMI2,FANCA;RMI2,0.47,1
2618,CALU6_LUNG,FANCA,ERCC4,FANCA;ERCC4,0.37,1
2619,CALU6_LUNG,FANCA,FANCF,FANCA;FANCF,0.54,1
2620,CALU6_LUNG,FANCA,ATR,FANCA;ATR,0.38,1
2621,CALU6_LUNG,FANCA,BLM,FANCA;BLM,0.47,1
2622,CALU6_LUNG,FANCA,FANCG,FANCA;FANCG,0.51,1
2623,CALU6_LUNG,FANCA,BRCA2,FANCA;BRCA2,0.21,1
2624,CALU6_LUNG,FANCA,BRCA1,FANCA;BRCA1,0.23,1
2625,CALU6_LUNG,ERCC2,DDB2,ERCC2;DDB2,0.34,1
2626,CALU6_LUNG,ERCC2,ATM,ERCC2;ATM,0.18,1
2627,CALU6_LUNG,ERCC2,XPC,ERCC2;XPC,0.33,1
2628,CALU6_LUNG,ERCC2,ERCC3,ERCC2;ERCC3,0.47,1
2629,CALU6_LUNG,ERCC2,ERCC4,ERCC2;ERCC4,0.25,1
2630,CALU6_LUNG,ERCC2,XPA,ERCC2;XPA,0.39,1
2631,CALU6_LUNG,ERCC2,TCEA1,ERCC2;TCEA1,-0.01,1
2632,CALU6_LUNG,ERCC2,POLR2A,ERCC2;POLR2A,-0.15,1
2633,CALU6_LUNG,ERCC2,BRCA1,ERCC2;BRCA1,0.05,1
2634,CALU6_LUNG,ERCC2,ERCC5,ERCC2;ERCC5,0.34,1
2635,CALU6_LUNG,CHEK2,MSH2,CHEK2;MSH2,0.08,1
