,Edge,U,pval,adj_pvals
0,SBDS;RPL5,122.5,0.7661592936990378,1.0
2323,ERCC4;PMS1,146.0,0.6479601566669759,1.0
2324,ERCC4;ERCC2,170.5,0.2008106696228018,1.0
2325,ERCC4;FANCF,137.0,0.8795895289388069,1.0
2326,ERCC4;RAD51B,118.0,0.6479148139166278,1.0
2327,ERCC4;ERCC5,148.5,0.588195967036595,1.0
2328,ACVR1;ACVR2A,136.0,0.9019909543255514,1.0
2329,ACVR1;SMAD3,149.5,0.5708921385683856,1.0
2330,ACVR1;SMAD4,145.0,0.6757737331874065,1.0
2331,ACVR1;TGFBR2,144.0,0.7001058981623667,1.0
2332,ACVR1;BMPR1A,132.5,1.0,1.0
2333,ACVR1;FBXW7,138.5,0.8422318584368911,1.0
2334,MYC;BCL3,150.0,0.561608016916038,1.0
2335,MYC;MYH9,161.5,0.33876078018989086,1.0
2336,MYC;CCND1,137.5,0.8690925414458263,1.0
2337,MYC;MLH1,127.5,0.8951401843369191,1.0
2338,MYC;MSH2,127.0,0.8821129330665947,1.0
2339,MYC;BCL9,161.5,0.33548036900017375,1.0
2340,MYC;RARA,155.5,0.4446647116320327,1.0
2341,MYC;FUS,167.5,0.24786534099659496,1.0
2342,MYC;APC,138.5,0.8433844099456491,1.0
2343,MYC;CDK4,131.0,0.9868540074733678,1.0
2344,MYC;MDM2,138.5,0.8432290374656279,1.0
2345,MYC;AXIN1,177.5,0.13493631219819413,1.0
2346,MYC;TCF3,189.0,0.06148562470231438,1.0
2347,MYC;EP300,143.0,0.7290256785802172,1.0
2348,MYC;BRD4,183.0,0.09244429311438078,1.0
2349,MYC;EPAS1,180.0,0.11708042121434448,1.0
2350,MYC;PIK3CA,126.5,0.8691662196537384,1.0
2351,MYC;STAT3,136.5,0.895176608245378,1.0
2352,MYC;DNMT3A,144.0,0.704737344774437,1.0
2353,MYC;LEF1,190.5,0.054017611484503514,1.0
2354,MYC;CDK6,142.5,0.7418266814918053,1.0
2355,MYC;RB1,135.5,0.9206695663822353,1.0
2356,MYC;NCOR1,165.0,0.27481056620604716,1.0
2357,MYC;ERBB2,134.5,0.9474608664883791,1.0
2358,MYC;NONO,163.0,0.31358365479908057,1.0
2359,MYC;ATM,134.0,0.9605883380691805,1.0
2360,MYC;STAT5B,174.5,0.1619289324171349,1.0
2361,MYC;REL,155.5,0.4461363736207171,1.0
2362,MYC;NPM1,146.5,0.6444458706170084,1.0
2363,MYC;RAD21,154.0,0.4768947515842049,1.0
2364,MYC;TSC1,168.5,0.23174344806793534,1.0
2365,MYC;STAT6,169.0,0.2267021574746263,1.0
2366,MYC;FADD,193.0,0.04565268066773844,1.0
2367,MYC;CASP3,130.5,0.9737219133075435,1.0
2368,MYC;NSD3,152.0,0.5190586902551442,1.0
2369,MYC;SUZ12,158.5,0.38714556798928845,1.0
2370,MYC;EZH2,147.0,0.6325946229861108,1.0
2371,MYC;SMC1A,133.5,0.9735726756857241,1.0
2372,MYC;STK11,141.5,0.7667753999904648,1.0
2373,MYC;SMAD3,143.0,0.7277510166076614,1.0
2374,MYC;HSP90AA1,142.5,0.7418049310058423,1.0
2375,MYC;MEN1,134.0,0.9603488214091493,1.0
2376,MYC;FOXO3,148.0,0.6043391743356552,1.0
2377,MYC;SMARCB1,151.5,0.5288138621707938,1.0
2378,MYC;SMAD4,134.0,0.9605625137097704,1.0
2379,MYC;SMARCA4,137.0,0.8821589348512744,1.0
2380,MYC;HNRNPA2B1,166.5,0.26130041180145114,1.0
2381,MYC;NF1,148.0,0.609520104281212,1.0
2382,MYC;ARNT,154.5,0.4632387772638198,1.0
2383,MYC;MAX,173.5,0.17356851328828915,1.0
2384,MYC;ZEB1,167.5,0.2453649886811461,1.0
2385,MYC;TOP1,138.0,0.8556000034891761,1.0
2386,MYC;MTOR,130.0,0.9605504449568328,1.0
2387,MYC;CDC73,157.0,0.4174760374158314,1.0
2388,MYC;SDHC,167.0,0.25453973303500144,1.0
2389,MYC;LMNA,151.0,0.5373305284201775,1.0
2390,MYC;FUBP1,157.5,0.4090253235983454,1.0
2391,MYC;JUN,126.5,0.8690301010320045,1.0
2392,MYC;HSP90AB1,138.0,0.8561940461237485,1.0
2393,MYC;PTEN,136.0,0.9081135271731557,1.0
2394,MYC;ABL1,144.0,0.7049461499306433,1.0
2395,MYC;PIM1,172.5,0.1871274266700168,1.0
2396,MYC;SRC,124.5,0.8175749321558917,1.0
2397,MYC;KDM6A,162.5,0.31785482089829853,1.0
2398,MYC;BRCA2,132.5,1.0,1.0
2399,MYC;JAK2,136.5,0.8951629537281147,1.0
2400,MYC;CHEK2,138.0,0.8555496421346033,1.0
2401,MYC;ERCC2,134.5,0.9472231907393586,1.0
2402,MYC;AKT2,139.5,0.8175671003036604,1.0
2403,MYC;NFE2L2,183.0,0.09308492158986251,1.0
2404,MYC;KDM5A,153.0,0.4980472118079995,1.0
2405,MYC;BCL6,136.0,0.907645574635188,1.0
2406,MYC;CDKN1A,134.0,0.9602185727729284,1.0
2407,MYC;NCOA1,155.0,0.44987490284309717,1.0
2408,MYC;SETD2,169.0,0.22109360945676482,1.0
2409,MYC;IDH1,148.5,0.5982703758804306,1.0
2410,MYC;MITF,169.5,0.22178491359709607,1.0
2411,MYC;NCOA2,167.5,0.2445686245424895,1.0
2412,MYC;RHOA,151.0,0.5411074042638409,1.0
2413,MYC;HRAS,133.0,0.9868574528808073,1.0
2414,MYC;CNBP,158.0,0.3971801618355446,1.0
2415,MYC;PTPRC,150.0,0.5644393448160282,1.0
2416,MYC;BRCA1,126.5,0.869098213419849,1.0
2417,MYC;BRAF,144.5,0.6926814059616511,1.0
2418,MYC;DROSHA,171.0,0.20281749009049765,1.0
2419,MYC;PIK3R1,134.0,0.9606123950907864,1.0
2420,MYC;UBR5,173.0,0.18062259591626384,1.0
2421,MYC;IKBKB,165.5,0.27251211627746585,1.0
2422,MYC;MAML2,178.5,0.12575374492245214,1.0
2423,MYC;DICER1,173.5,0.16942669900545793,1.0
2424,MYC;CHD4,157.0,0.4164677056013004,1.0
2425,MYC;TET2,143.5,0.7169979669861124,1.0
2426,MYC;AKT1,140.5,0.7917544662962532,1.0
2427,MYC;POLR2A,138.5,0.8419761121380469,1.0
2428,MYC;FBXW7,146.0,0.6564110281770559,1.0
2429,MYC;TCF7L2,150.0,0.5618157857018311,1.0
2430,MYC;FOXP1,155.0,0.45683889322216986,1.0
2431,MYC;JAK1,130.0,0.960610678192866,1.0
2432,MYC;NOTCH1,133.5,0.9737184713322674,1.0
2433,MYC;CTNNB1,139.5,0.8176140762946273,1.0
2434,MYC;PTPN11,139.0,0.8304579636775254,1.0
2435,MYC;FAS,140.0,0.804446930077574,1.0
2436,IDH2;PIK3CA,130.0,0.960610678192866,1.0
2437,IDH2;DNMT3A,141.5,0.76645801836861,1.0
2438,IDH2;SDHA,93.5,0.20624924551762447,1.0
2439,IDH2;NPM1,133.5,0.9737115833222119,1.0
2440,IDH2;EZH2,141.5,0.7666168709768489,1.0
2441,IDH2;TET2,138.0,0.856144303939383,1.0
2442,IDH2;PTEN,145.5,0.6682803825646944,1.0
2443,IDH2;KDM6A,173.5,0.16259991491430503,1.0
2444,IDH2;BRAF,144.0,0.7043554395556164,1.0
2445,IDH2;GNAS,136.0,0.9082054686931177,1.0
2446,IDH2;PTPN11,138.0,0.8561629633065027,1.0
2447,IDH2;ASXL1,136.0,0.908133537960141,1.0
2448,IDH2;PIK3R1,142.0,0.754349887619342,1.0
2449,IDH2;IDH1,132.5,1.0,1.0
2450,IDH2;JAK2,138.5,0.8433236670482532,1.0
2451,IDH2;SETBP1,112.5,0.5289049555269536,1.0
2452,IDH2;SDHB,133.5,0.9730004011801594,1.0
2453,IDH2;SRSF2,114.5,0.5747832164574425,1.0
2454,IDH2;SDHC,174.0,0.16191308930072135,1.0
2455,IDH2;NF1,145.5,0.6680892810578191,1.0
2456,MDM4;CCND1,68.0,0.020451026847433915,1.0
2457,MDM4;CDK4,71.0,0.030258916712193128,1.0
2458,MDM4;MDM2,81.5,0.08417981333631908,1.0
2459,MDM4;YWHAE,110.0,0.42557166980616257,1.0
2460,MDM4;RB1,77.5,0.06823442988561783,1.0
2461,MDM4;ATM,80.0,0.07561853068864281,1.0
2462,MDM4;PTEN,81.5,0.09368436615376127,1.0
2463,MDM4;CHEK2,98.0,0.24998678122604168,1.0
2464,MDM4;IDH1,87.0,0.10851594740104847,1.0
2465,MDM4;CDKN1A,68.0,0.03129049228671218,1.0
2466,MDM4;BRCA1,73.5,0.037817201572096365,1.0
2467,MDM4;RPL5,106.5,0.4057710415291398,1.0
2468,POLG;POLD1,139.0,0.8262526650252434,1.0
2469,ATM;TSC2,131.5,1.0,1.0
2470,ATM;EIF3E,143.0,0.7201719974176491,1.0
2471,ATM;CCND1,128.0,0.9081415386151293,1.0
2472,ATM;MLH1,127.5,0.8948703802516753,1.0
2473,ATM;MSH2,124.5,0.8171663335460373,1.0
2474,ATM;MSH6,109.5,0.4688336220938202,1.0
2475,ATM;FUS,165.5,0.2723627181899737,1.0
2476,ATM;CDK4,123.0,0.7787834526430002,1.0
2477,ATM;MDM2,132.5,1.0,1.0
2478,ATM;BRIP1,140.0,0.8020856033012498,1.0
2479,ATM;PALB2,156.5,0.4190801390930067,1.0
2480,ATM;EP300,140.0,0.8046985353015595,1.0
2481,ATM;CDK6,132.0,1.0,1.0
2482,ATM;ERBB2,128.5,0.9212110135863322,1.0
2483,ATM;CDKN1A,126.0,0.8542085172359404,1.0
2484,ATM;BRCA1,128.5,0.9211146469172732,1.0
2485,ATM;IKBKB,126.0,0.8523944459352064,1.0
2486,ATM;SMARCA4,132.0,1.0,1.0
2487,ATM;RAD17,140.5,0.7900572477768214,1.0
2488,ATM;CHEK2,142.5,0.7382524580268145,1.0
2489,ATM;HRAS,128.5,0.9210283057834755,1.0
2490,ATM;CHD4,119.0,0.6761450309827626,1.0
2491,ATM;CASP3,132.0,1.0,1.0
2492,ATM;HSP90AA1,135.5,0.9211903933173413,1.0
2493,ATM;BAP1,100.5,0.29399306783184054,1.0
2494,ATM;SETD2,141.0,0.7720484654211845,1.0
2495,ATM;NF1,136.0,0.9081655280440214,1.0
2496,ATM;POLR2A,118.5,0.659987896904566,1.0
2497,ATM;POLD1,129.0,0.9333277636474564,1.0
2498,ATM;BRCA2,141.0,0.7793964390508554,1.0
2499,ATM;SMAD4,131.0,0.9868568788343564,1.0
2500,ATM;HSP90AB1,135.5,0.9210248462386676,1.0
2501,ATM;FBXW7,138.5,0.8432222716472808,1.0
2502,ATM;CDK12,138.0,0.8548070347418842,1.0
2503,ATM;XPA,136.5,0.8932018127434964,1.0
2504,ATM;AKT1,134.0,0.9605659598909341,1.0
2505,ATM;XPC,149.0,0.5806936760852226,1.0
2506,ATM;DROSHA,165.5,0.2697454393023435,1.0
2507,ATM;MUTYH,132.0,1.0,1.0
2508,ATM;BRAF,133.0,0.9868465331184805,1.0
2509,ATM;ERCC5,155.5,0.441748168524563,1.0
2510,ATM;MEN1,115.0,0.5835651296560965,1.0
2511,ATM;FOXO3,133.5,0.973514144072288,1.0
2512,ATM;TOP1,124.5,0.8122696420611362,1.0
2513,ATM;SMARCB1,127.0,0.8797635443998445,1.0
2514,ATM;WRN,128.5,0.9201740271812862,1.0
2515,ATM;PTEN,130.0,0.9605521697427777,1.0
2516,ATM;KDM6A,154.5,0.45518048956433843,1.0
2517,ATM;TGFBR2,117.0,0.6329365178632871,1.0
2518,ATM;SMC1A,132.5,1.0,1.0
2519,ATM;PIK3R1,135.0,0.9343642355922657,1.0
2520,ATM;NOTCH1,126.0,0.8562747672426165,1.0
2521,ATM;CTNNB1,129.5,0.9474494029010584,1.0
2522,ATM;RAD51B,145.5,0.6633303079351693,1.0
2523,ATM;ABL1,132.0,1.0,1.0
2524,ATM;NPM1,136.0,0.9082333961607317,1.0
2525,ATM;ERCC2,132.0,1.0,1.0
2526,ATM;STK11,136.5,0.8949483339143435,1.0
2527,ATM;PMS1,128.0,0.9067548241292245,1.0
2528,SKI;NCOR1,143.0,0.728511083611262,1.0
2529,SKI;SMAD3,144.5,0.6914776362882351,1.0
2530,SKI;SMAD4,140.0,0.8043039214982797,1.0
2531,CDK4;TSC2,134.0,0.9605711274691925,1.0
2532,CDK4;CCND1,136.5,0.8950215438853241,1.0
2533,CDK4;MLH1,127.0,0.8820156410078129,1.0
2534,CDK4;AKT1,136.0,0.9081735203446586,1.0
2535,CDK4;MTOR,136.0,0.9081415386151293,1.0
2536,CDK4;TOP1,129.0,0.9336934384290521,1.0
2537,CDK4;SMARCB1,123.5,0.7878007601790474,1.0
2538,CDK4;PTEN,138.5,0.8430799868145445,1.0
2539,CDK4;RB1,96.5,0.24048952353239172,1.0
2540,CDK4;ARID2,96.0,0.2230624700888817,1.0
2541,CDK4;FOXO3,126.0,0.8548581764922594,1.0
2542,CDK4;MDM2,136.0,0.9081255352142905,1.0
2543,CDK4;CTNNB1,135.0,0.9343040937381805,1.0
2544,CDK4;DNMT3A,145.5,0.6682667433851706,1.0
2545,CDK4;ABL1,134.5,0.9474516962188235,1.0
2546,CDK4;PIK3CA,127.5,0.8951219581385034,1.0
2547,CDK4;SMARCA4,134.5,0.9474860599960244,1.0
2548,CDK4;CDKN1A,114.5,0.5696466085752223,1.0
2549,CDK4;BRCA1,123.0,0.7791612784355726,1.0
2550,CDK4;HRAS,140.5,0.7916026842847159,1.0
2551,CDK4;BCLAF1,156.5,0.39147274136332755,1.0
2552,CDK4;CASP3,137.0,0.882118047036512,1.0
2553,CDK4;CDKN2C,155.5,0.44373142476187655,1.0
2554,CDK4;CHEK2,129.0,0.933156240567217,1.0
2555,CDK4;ARID1B,127.5,0.8892591185584804,1.0
2556,CDK4;CDK6,135.0,0.9341977260614439,1.0
2557,CDK4;NF1,144.0,0.7045404171600114,1.0
2558,CDK4;POLD1,114.0,0.5600928522095832,1.0
2559,CDK4;BRCA2,129.0,0.9342868799632994,1.0
2560,CDK4;HSP90AA1,136.0,0.9081255352142905,1.0
2561,CDK4;SMAD3,128.5,0.9209382095818788,1.0
2562,CDK4;JUN,130.5,0.9737012411450616,1.0
2563,CDK4;EZH2,142.5,0.7416525236078914,1.0
2564,CDK4;HSP90AB1,137.0,0.8820156410078129,1.0
2565,CDK4;STAT3,134.5,0.9474494029010584,1.0
2566,PATZ1;FUS,133.0,0.9868563047126784,1.0
2567,PATZ1;ETV4,139.5,0.817119010693057,1.0
2568,PATZ1;NCOR1,129.0,0.9342207682541066,1.0
2569,PATZ1;EWSR1,128.5,0.9212144487244819,1.0
2570,AKAP9;PRKACA,105.0,0.373727609717174,1.0
2571,AKAP9;BRAF,140.5,0.7900389685938671,1.0
2572,AKAP9;LMNA,98.0,0.26240531711331105,1.0
2573,AKAP9;PDE4DIP,109.5,0.45744548283941355,1.0
2574,AKAP9;SRC,141.0,0.7776863089096457,1.0
2575,SMARCA4;DDX5,112.0,0.5159395146277472,1.0
2576,SMARCA4;CCND1,129.5,0.9474539892363727,1.0
2577,SMARCA4;FUS,161.5,0.3345130162860841,1.0
2578,SMARCA4;MDM2,135.0,0.9343928165766833,1.0
2579,SMARCA4;KMT2C,137.5,0.8691662196537384,1.0
2580,SMARCA4;EP300,137.0,0.8821793628105935,1.0
2581,SMARCA4;BRD4,158.5,0.38542647429437693,1.0
2582,SMARCA4;DNMT3A,142.5,0.7416960961012186,1.0
2583,SMARCA4;LEF1,173.5,0.16795863656698584,1.0
2584,SMARCA4;RB1,99.0,0.2726206660129924,1.0
2585,SMARCA4;NCOR1,122.0,0.7511970848939625,1.0
2586,SMARCA4;ERBB2,129.5,0.9474860599960244,1.0
2587,SMARCA4;NONO,168.0,0.2354836049649104,1.0
2588,SMARCA4;STAT5B,152.0,0.5171720640009523,1.0
2589,SMARCA4;NPM1,136.0,0.9082014769731028,1.0
2590,SMARCA4;RAD21,146.5,0.6420774589077596,1.0
2591,SMARCA4;SUZ12,132.5,1.0,1.0
2592,SMARCA4;EZH2,135.5,0.9212487754124459,1.0
2593,SMARCA4;SMARCE1,83.5,0.1029735045019818,1.0
2594,SMARCA4;STK11,133.0,0.9868580268520477,1.0
2595,SMARCA4;SMAD3,133.0,0.9868060662793298,1.0
2596,SMARCA4;SS18L1,167.5,0.2222263789861154,1.0
2597,SMARCA4;ARID2,95.5,0.21776491081101623,1.0
2598,SMARCA4;SMARCB1,136.5,0.8896646656880066,1.0
2599,SMARCA4;SMAD4,129.0,0.9342897498654555,1.0
2600,SMARCA4;EWSR1,139.5,0.8071610902670225,1.0
2601,SMARCA4;POLR2A,117.5,0.638419375003292,1.0
2602,SMARCA4;NF1,136.5,0.8951857082934265,1.0
2603,SMARCA4;BRCA2,138.0,0.8562561513567603,1.0
2604,SMARCA4;SS18,189.0,0.049883105674501146,1.0
2605,SMARCA4;FBXW7,135.5,0.9212487754124459,1.0
2606,SMARCA4;ZEB1,142.0,0.747289297931022,1.0
2607,SMARCA4;BAZ1A,127.0,0.87428876790195,1.0
2608,SMARCA4;SMARCD1,127.0,0.8802382242903375,1.0
2609,SMARCA4;BRCA1,134.0,0.9605762930164495,1.0
2610,SMARCA4;TCF7L2,151.5,0.5220951231438364,1.0
2611,SMARCA4;ARID1B,128.0,0.9040656521845167,1.0
2612,SMARCA4;CHD4,147.0,0.62964189213609,1.0
2613,SMARCA4;NOTCH1,127.5,0.8952084480489364,1.0
2614,SMARCA4;CTNNB1,133.0,0.9868649086464807,1.0
2615,SMARCA4;BCL7A,166.0,0.25249285718014425,1.0
2616,SMARCA4;KDM5C,129.0,0.9280751245554377,1.0
2617,SMARCA4;MRTFA,134.0,0.9563709010228261,1.0
2618,SMARCA4;NCOA2,161.0,0.3314943840520632,1.0
2619,SMARCA4;TOP1,90.0,0.15689499756653266,1.0
2620,SMARCA4;KDM6A,147.5,0.6072861634143096,1.0
2621,SMARCA4;PTEN,132.0,1.0,1.0
2622,RPL5;CD74,115.5,0.5829386895982445,1.0
2623,RPL5;EIF3E,125.0,0.8197356610358625,1.0
2624,RPL5;MDM2,98.5,0.2707997150178769,1.0
2625,RPL5;RPN1,146.0,0.6513411916582847,1.0
2626,RPL5;NPM1,92.5,0.19477802621393348,1.0
2627,RPL5;PABPC1,114.0,0.547648133962026,1.0
2628,RPL5;EIF4A2,144.5,0.6770232960199928,1.0
2629,RPL5;HSP90AA1,91.5,0.18242599520804603,1.0
2630,RPL5;RPL22,148.5,0.5844662356257553,1.0
2631,RPL5;CNOT3,117.0,0.6283391082371197,1.0
2632,RPL5;EIF1AX,100.5,0.29463791564090125,1.0
2633,RPL5;NACA,143.5,0.7126017217853529,1.0
2634,RPL5;GMPS,113.0,0.5369842253959165,1.0
2635,RPL5;KDM6A,107.0,0.40799767030320744,1.0
2636,RPL5;RPL10,118.5,0.6591921203161404,1.0
2637,HLA-A;CD74,125.0,0.827425606567059,1.0
2638,HLA-A;ERBB2,96.0,0.23964242360845245,1.0
2639,HLA-A;CIITA,122.0,0.724945396590877,1.0
2640,HLA-A;BRAF,103.0,0.34567150461564244,1.0
2641,NOTCH1;CCND1,133.5,0.9737391029218117,1.0
2642,NOTCH1;NOTCH2,155.0,0.4559253719599893,1.0
2643,NOTCH1;MDM2,137.5,0.8691888648562364,1.0
2644,NOTCH1;AXIN1,154.5,0.4663137650179442,1.0
2645,NOTCH1;EP300,135.0,0.9344128010650291,1.0
2646,NOTCH1;BRD4,151.0,0.5415686552575106,1.0
2647,NOTCH1;EPAS1,166.5,0.26253369417121275,1.0
2648,NOTCH1;PIK3CA,145.5,0.668430302766432,1.0
2649,NOTCH1;CBL,195.0,0.03952289358289211,1.0
2650,NOTCH1;STAT3,132.5,1.0,1.0
2651,NOTCH1;LEF1,164.0,0.29804538126224644,1.0
2652,NOTCH1;NCOR1,120.5,0.7162613567054779,1.0
2653,NOTCH1;ERBB2,131.0,0.9868614691009875,1.0
2654,NOTCH1;REL,133.0,0.9868540074733678,1.0
2655,NOTCH1;KMT2D,97.5,0.262032689728283,1.0
2656,NOTCH1;EZH2,133.0,0.9868654816414762,1.0
2657,NOTCH1;SMAD3,150.0,0.5633989796961534,1.0
2658,NOTCH1;SMAD4,134.0,0.9606055261516856,1.0
2659,NOTCH1;ZEB1,133.0,0.9868246116880252,1.0
2660,NOTCH1;JUN,129.5,0.9474860599960244,1.0
2661,NOTCH1;PTEN,135.0,0.9343813886639526,1.0
2662,NOTCH1;ABL1,136.0,0.9082094598924602,1.0
2663,NOTCH1;SRC,134.0,0.9606038083553224,1.0
2664,NOTCH1;JAK2,137.0,0.8821129330665947,1.0
2665,NOTCH1;NFE2L2,148.5,0.597244462281444,1.0
2666,NOTCH1;NBEA,148.0,0.6089561874066425,1.0
2667,NOTCH1;CDKN1A,135.0,0.9343098286577088,1.0
2668,NOTCH1;FGFR1,133.0,0.9868574528808073,1.0
2669,NOTCH1;HRAS,133.0,0.9868614691009875,1.0
2670,NOTCH1;BRCA1,131.5,1.0,1.0
2671,NOTCH1;BRAF,137.5,0.8692058410439294,1.0
2672,NOTCH1;PIK3R1,138.0,0.8562809709309017,1.0
2673,NOTCH1;MAML2,164.0,0.2978755582392839,1.0
2674,NOTCH1;AKT1,134.5,0.9474494029010584,1.0
2675,NOTCH1;FBXW7,129.5,0.9474333412651492,1.0
2676,NOTCH1;CTNNB1,135.5,0.9212933331021314,1.0
2677,CNBP;SUFU,107.0,0.4101382134775968,1.0
2678,BRCA2;CCND1,147.5,0.6213656948835753,1.0
2679,BRCA2;MLH1,149.0,0.5863294784102264,1.0
2680,BRCA2;MSH2,154.0,0.47763086300200164,1.0
2681,BRCA2;MSH6,132.5,1.0,1.0
2682,BRCA2;MDM2,151.0,0.542222675756292,1.0
2683,BRCA2;BRIP1,152.0,0.5168554816376447,1.0
2684,BRCA2;PALB2,160.5,0.3548559926666581,1.0
2685,BRCA2;PIK3CA,143.5,0.7172461674178817,1.0
2686,BRCA2;ERBB2,147.5,0.6212286319112258,1.0
2687,BRCA2;XPC,160.5,0.3550461985015685,1.0
2688,BRCA2;NPM1,146.5,0.644763901916827,1.0
2689,BRCA2;RAD21,167.0,0.2552893451733351,1.0
2690,BRCA2;WRN,151.0,0.540573469624598,1.0
2691,BRCA2;CASP3,152.0,0.5205595945105956,1.0
2692,BRCA2;STK11,151.0,0.5419048511051687,1.0
2693,BRCA2;FANCF,142.0,0.7541212151872931,1.0
2694,BRCA2;SMAD3,151.0,0.542222675756292,1.0
2695,BRCA2;HSP90AA1,145.5,0.668471154884288,1.0
2696,BRCA2;SMAD4,140.5,0.7922432635231442,1.0
2697,BRCA2;NF1,153.5,0.48935742181746655,1.0
2698,BRCA2;HSP90AB1,146.5,0.6447783376585108,1.0
2699,BRCA2;PTEN,144.0,0.7049093341200178,1.0
2700,BRCA2;XPA,162.0,0.3304774352282077,1.0
2701,BRCA2;BCOR,160.5,0.3564571251142603,1.0
2702,BRCA2;PMS1,161.0,0.34658352892289324,1.0
2703,BRCA2;ERCC2,157.0,0.41894844753013816,1.0
2704,BRCA2;RAD51B,149.5,0.5741448209538254,1.0
2705,BRCA2;ERCC5,167.0,0.2549772516451383,1.0
2706,BRCA2;BRAF,147.0,0.6329216726619289,1.0
2707,BRCA2;MUTYH,154.5,0.46846468873778724,1.0
2708,BRCA2;AKT1,145.0,0.680648405045835,1.0
2709,BRCA2;POLD1,147.0,0.6321472376235917,1.0
2710,BRCA2;KEAP1,156.5,0.42921178783619174,1.0
2711,BRCA2;CDK12,158.0,0.40040104896782525,1.0
2712,BRCA2;BRCA1,153.5,0.4890919982116576,1.0
2713,BRCA2;CDKN1A,164.0,0.29904078575413373,1.0
2714,BRCA2;CHEK2,155.5,0.44737729348470656,1.0
2715,BRCA2;RAD17,151.5,0.530589793623055,1.0
2716,ALDH2;COX6C,127.5,0.8952448008934357,1.0
2717,ALDH2;CCNB1IP1,128.0,0.9082931550034813,1.0
2718,SND1;STAT5B,92.0,0.17060075715073963,1.0
2719,SND1;RPN1,108.5,0.4297238620182673,1.0
2720,SND1;STAT6,90.5,0.14339077547981782,1.0
2721,SND1;DICER1,87.5,0.12101528775270232,1.0
2722,SND1;BRAF,75.5,0.05093206077901123,1.0
2723,SND1;DROSHA,81.5,0.06902402870207376,1.0
2724,GNA11;SRC,136.5,0.89508547721201,1.0
2725,GNA11;BAP1,145.5,0.6627012435177677,1.0
2726,GNA11;HRAS,129.5,0.9470104994805157,1.0
2727,GNA11;PIK3CA,120.0,0.7047127503342553,1.0
2728,GNA11;STK11,120.5,0.7161539510022441,1.0
2729,GNA11;GNAQ,135.0,0.9341342349591231,1.0
2730,GNA11;PIK3R1,135.5,0.9211835162957652,1.0
2731,GNA11;ARHGEF12,125.5,0.8431274581243707,1.0
2732,GNA11;EIF1AX,169.0,0.22807292520583022,1.0
2733,GNA11;PLCG1,192.5,0.04619843207066638,1.0
2734,GNA11;SMARCB1,153.0,0.49120434287030645,1.0
2735,GNA11;BRAF,133.0,0.9868257681811027,1.0
2736,GNA11;GNAS,133.0,0.9868384695382125,1.0
2737,RAD51B;MLH1,153.0,0.49124367266452296,1.0
2738,RAD51B;MSH2,155.5,0.4408416565179657,1.0
2739,RAD51B;MSH6,121.5,0.7414234058962703,1.0
2740,RAD51B;BRIP1,131.0,0.9863392883517946,1.0
2741,RAD51B;PALB2,166.0,0.250884370503049,1.0
2742,RAD51B;WRN,151.0,0.533534169566696,1.0
2743,RAD51B;ABL1,141.5,0.7649224314372427,1.0
2744,RAD51B;CHEK2,153.5,0.48531320443677106,1.0
2745,RAD51B;CDK12,163.0,0.3108686465223722,1.0
2746,RAD51B;CCNB1IP1,167.0,0.2554764336252128,1.0
2747,RAD51B;BRCA1,139.0,0.8295169220353443,1.0
2748,RAD51B;COX6C,163.0,0.3150039045425804,1.0
2749,RAD51B;RAD17,137.5,0.8662576308866753,1.0
2750,RAD51B;POLD1,144.0,0.7023982779250957,1.0
2751,EWSR1;DDX5,124.0,0.7935196925065332,1.0
2752,EWSR1;FUS,137.5,0.8684295469528386,1.0
2753,EWSR1;ATF1,160.0,0.33170716902966313,1.0
2754,EWSR1;EP300,131.0,0.985996782197947,1.0
2755,EWSR1;NONO,135.0,0.926640893112923,1.0
2756,EWSR1;ETV4,124.5,0.8171269003867149,1.0
2757,EWSR1;SMARCB1,116.5,0.6070652749749534,1.0
2758,EWSR1;HNRNPA2B1,163.5,0.24207895110130184,1.0
2759,EWSR1;SFPQ,148.5,0.5754372748608431,1.0
2760,EWSR1;CUX1,122.5,0.7528413357846798,1.0
2761,EWSR1;SRSF3,144.0,0.6907872863959161,1.0
2762,EWSR1;SRSF2,142.5,0.728092654387402,1.0
2763,EWSR1;MITF,114.0,0.5393611005811159,1.0
2764,EWSR1;BRCA1,147.0,0.614629495558659,1.0
2765,EWSR1;DROSHA,133.5,0.9725997310906356,1.0
2766,EWSR1;AKT1,149.0,0.5652984463720092,1.0
2767,EED;KMT2C,119.5,0.6903508258453339,1.0
2768,EED;EP300,125.0,0.8296797789135272,1.0
2769,EED;DNMT3A,125.0,0.8268459985765619,1.0
2770,EED;RB1,101.5,0.3218588963134561,1.0
2771,EED;NCOR1,113.0,0.5391765311176243,1.0
2772,EED;SETDB1,121.5,0.7394006769098908,1.0
2773,EED;SUZ12,128.0,0.9071373573881505,1.0
2774,EED;EZH2,109.5,0.46311869049913357,1.0
2775,EED;KDM6A,121.5,0.7399246998460838,1.0
2776,EED;ASXL2,113.5,0.5428817435969764,1.0
2777,EED;ASXL1,130.5,0.9735293996966066,1.0
2778,EED;CHD4,117.5,0.6429601444656077,1.0
2779,EED;BAP1,126.0,0.8549475446734127,1.0
2780,XPC;MLH1,136.0,0.9054127134153576,1.0
2781,XPC;MSH2,149.0,0.575443432416987,1.0
