,Edge,U,pval,adj_pvals
938,CHEK1;BUB1B,142.5,0.7418810336802262,1.0
939,CHEK1;MELK,139.5,0.8173945439780043,1.0
940,CHEK1;RAD9A,145.0,0.6798423521837251,1.0
941,CHEK1;USP7,141.0,0.7794152194719715,1.0
942,CHEK1;RPA2,131.5,1.0,1.0
943,CHEK1;BRCA1,141.0,0.7793682594254311,1.0
944,CHEK1;TOP2A,137.0,0.8821231603409656,1.0
945,CHEK1;CDC45,115.0,0.5860505808938249,1.0
946,CHEK1;TIMELESS,137.5,0.8688079992977814,1.0
947,CHEK1;CCNA2,119.5,0.6927450426839252,1.0
948,SMC1A;PLK1,86.5,0.13121441068089598,1.0
949,SMC1A;PDS5A,80.5,0.08512778164009407,1.0
950,SMC1A;BRCA1,80.5,0.08891903983830685,1.0
951,SMC1A;SMC3,104.5,0.3442484980943237,1.0
952,SMC3;PLK1,179.0,0.11946212577245084,1.0
953,SMC3;PDS5A,143.0,0.7019788712887025,1.0
954,IQGAP1;CALM3,172.0,0.18742049406171823,1.0
955,IQGAP1;RHOA,129.5,0.9463151374690031,1.0
956,IQGAP1;AKT1,126.0,0.853955313940525,1.0
957,IQGAP1;SRC,137.5,0.8665710676648527,1.0
958,IQGAP1;CD44,137.0,0.8805107628357278,1.0
959,PRKACA;NFKBIA,120.0,0.7041577470331042,1.0
960,PRKACA;CALM3,137.5,0.8685618033873382,1.0
961,PRKACA;BAX,124.0,0.8049074662193314,1.0
962,PRKACA;FOS,121.0,0.7277510166076614,1.0
963,PRKACA;IGF1R,128.0,0.9065533555844308,1.0
964,PRKACA;CSNK1E,153.0,0.496890812999355,1.0
965,PRKACA;CREB1,118.0,0.6552956024292698,1.0
966,PRKACA;RHOA,129.0,0.9330198885345633,1.0
967,PRKACA;MYLK,136.0,0.9076293105707238,1.0
968,SDHB;TRAP1,136.5,0.89224584370906,1.0
969,EED;SUZ12,112.0,0.503844889279178,1.0
970,LIG1;POLB,136.0,0.9073597068566707,1.0
971,DNAJA3;HSPA8,88.5,0.15423034309619818,1.0
972,DNAJA3;HSPA1A,100.0,0.29090027796142715,1.0
973,DNAJA3;HSPA4,99.5,0.28914646720300197,1.0
974,NUP133;NUP85,162.0,0.2964603313416472,1.0
975,NUP133;NUP93,124.5,0.8047964752378383,1.0
976,NUP133;NUP62,124.5,0.8047964752378383,1.0
977,MAPKAPK2;HSPB1,126.5,0.8679139848730493,1.0
978,MAPKAPK2;CREB1,132.5,1.0,1.0
979,MAPKAPK2;AKT1,139.5,0.8156739367688921,1.0
980,BUB1B;AURKA,151.0,0.5376215544330458,1.0
981,BUB1B;CCNB1,154.5,0.46595933989728855,1.0
982,BUB1B;PPP2R5A,158.0,0.39934682116600584,1.0
983,BUB1B;PLK1,148.0,0.6092384500208639,1.0
984,BUB1B;AURKB,152.0,0.5132556351635094,1.0
985,BUB1B;CDC20,155.0,0.45311693827306976,1.0
986,BUB1B;BRCA1,135.0,0.9342639072009187,1.0
987,BUB1B;TOP2A,152.0,0.51126167509131,1.0
988,BUB1B;CCNA2,138.0,0.8558697962713869,1.0
989,BUB1B;KIF20A,156.5,0.4204123890423861,1.0
990,BUB1B;UBE2C,160.0,0.35408233946680145,1.0
991,BUB1B;MELK,164.0,0.28625317623670044,1.0
992,HDAC6;AURKA,134.5,0.9472788596555057,1.0
993,HDAC6;HSPA4,136.0,0.9075967566477184,1.0
994,HDAC6;CTTN,121.0,0.72866004523058,1.0
995,HDAC6;G3BP1,116.5,0.6204031255231623,1.0
996,GADD45A;AURKA,107.5,0.42880836129566313,1.0
997,GADD45A;CCNB1,131.5,1.0,1.0
998,GADD45A;TP53,135.5,0.9213343962189632,1.0
999,GADD45A;MAP3K4,127.0,0.8822762507481594,1.0
1000,GADD45A;CDKN1A,100.5,0.30717851281160624,1.0
1001,PTPN6;PIK3CA,153.0,0.49902679035171627,1.0
1002,PTPN6;VAV3,157.5,0.4097232328782493,1.0
1003,PTPN6;SRC,158.5,0.3918484172202995,1.0
1004,CD44;MMP2,139.5,0.8161727840062296,1.0
1005,CD44;COL1A1,123.0,0.7794996720671223,1.0
1006,CD44;TP53,111.5,0.5062975041312613,1.0
1007,CD44;ERBB2,115.5,0.5946614277324593,1.0
1008,CD44;VAV3,152.0,0.5177477767317122,1.0
1009,CD44;SRC,124.5,0.8157627382584375,1.0
1010,CD44;TLR4,105.0,0.379351906947314,1.0
1011,CD44;COL4A1,149.5,0.5743803520656874,1.0
1012,CD44;SPP1,148.0,0.60759913411161,1.0
1013,CD44;PTPRC,148.5,0.5966639336972981,1.0
1014,MRPS16;PSMG1,144.0,0.7008886777884284,1.0
1015,MRPS16;MRPL12,125.5,0.8298885260645859,1.0
1016,MRPS16;MRPS2,157.0,0.41043608653981656,1.0
1017,MRPS16;MRPL19,117.0,0.4012837716883578,1.0
1018,MRPS16;RPS5,151.5,0.5270914899597071,1.0
1019,KLHL21;KEAP1,120.5,0.717269771537419,1.0
1020,KLHDC2;APPBP2,153.0,0.4992332827359528,1.0
1021,DRAP1;TBP,149.0,0.5833308732519495,1.0
1022,GRWD1;CEBPZ,130.0,0.9604169531970482,1.0
1023,GRWD1;EBNA1BP2,119.5,0.6890798403573223,1.0
1024,GRWD1;RRP12,120.5,0.7166184978085798,1.0
1025,GRWD1;RRS1,107.5,0.4287679725600395,1.0
1026,CDKN1A;CCND1,144.0,0.7018680885535371,1.0
1027,CDKN1A;CCNB1,118.5,0.6676100808775496,1.0
1028,CDKN1A;CDK4,148.0,0.6061156581854082,1.0
1029,CDKN1A;CDK6,136.0,0.9073597068566707,1.0
1030,CDKN1A;CDK2,129.0,0.9336845910028829,1.0
1031,CDKN1A;TP53,117.5,0.6438945304826776,1.0
1032,CDKN1A;STAT5B,139.5,0.8171032282421868,1.0
1033,CDKN1A;ABL1,146.0,0.656002824773166,1.0
1034,CDKN1A;CDC20,127.5,0.8949116714457247,1.0
1035,CDKN1A;MYC,113.0,0.5404307741916088,1.0
1036,CDKN1A;AKT1,100.5,0.3060139877378213,1.0
1037,CDKN1A;CCNA2,137.0,0.8811919050584238,1.0
1038,ATF1;CREB1,156.0,0.4374238547774991,1.0
1039,EIF4EBP1;RHEB,108.0,0.43888847263204933,1.0
1040,EIF4EBP1;AKT1,103.5,0.35681371158138697,1.0
1041,INSIG1;HMGCS1,108.0,0.4388085100031549,1.0
1042,USP7;USP14,128.5,0.9204830569281565,1.0
1043,USP7;DAXX,159.5,0.3640386513558681,1.0
1044,USP7;TP53,114.0,0.5640138609566059,1.0
1045,CASP7;PARP2,140.5,0.7915937455946465,1.0
1046,CASP7;CASP10,134.0,0.9606089610704084,1.0
1047,CASP7;BIRC2,139.5,0.8176531952491439,1.0
1048,VAV3;PIK3CA,99.5,0.2922998802607537,1.0
1049,VAV3;SRC,97.0,0.25622353235233675,1.0
1050,VAV3;AKT1,90.5,0.17728763907951095,1.0
1051,VAV3;RHOA,93.0,0.2050768166085145,1.0
1052,XPNPEP1;LAP3,196.5,0.03278938820172012,1.0
1053,SMARCA4;SMARCC1,143.0,0.7235140828416815,1.0
1054,SMARCA4;TP53,129.5,0.9471206714091052,1.0
1055,SMARCA4;BRCA1,116.0,0.604955573996764,1.0
1056,SMARCA4;MYC,98.5,0.2710143652095035,1.0
1057,SMARCA4;BCL7B,146.0,0.650397802313788,1.0
1058,TIMP2;MMP2,119.5,0.6914389850924789,1.0
1059,CCND1;HSPA8,139.5,0.815907773390204,1.0
1060,CCND1;FOS,131.5,1.0,1.0
1061,CCND1;AKT1,131.5,1.0,1.0
1062,CCND1;CDK2,140.5,0.7857229957195307,1.0
1063,CCND1;ERBB2,138.5,0.841962252561106,1.0
1064,CCND1;CDK4,134.0,0.9592218705411735,1.0
1065,CCND1;MYC,137.0,0.8810608106540533,1.0
1066,CCND1;CDK6,147.0,0.625487102694923,1.0
1067,CCND1;BRCA1,168.0,0.23377379095774986,1.0
1068,CCND1;TP53,142.5,0.7404124220074335,1.0
1069,CCND1;SRC,141.0,0.7789820526896938,1.0
1070,CCND1;CREB1,126.5,0.8687394326593021,1.0
1071,DDX42;TP53BP2,108.0,0.418879776785439,1.0
1072,DNM1L;FIS1,127.0,0.8807814492263454,1.0
1073,USP14;PSMD10,151.5,0.5195276676340135,1.0
1074,CLTB;CLTC,175.5,0.15423034309619818,1.0
1075,CLTB;EPN2,157.5,0.34548036677160043,1.0
1076,CEBPZ;RBM34,99.0,0.2653773253539734,1.0
1077,CEBPZ;UTP14A,74.0,0.05697484880401674,1.0
1078,CEBPZ;NOLC1,118.5,0.6615918586589844,1.0
1079,CEBPZ;RRP12,117.0,0.6302199097742786,1.0
1080,CEBPZ;EBNA1BP2,130.0,0.9593809635810588,1.0
1081,MALT1;NFKBIA,170.5,0.21002464159685263,1.0
1082,MALT1;MAPK9,186.0,0.07750764712115615,1.0
1083,MALT1;IKBKB,188.0,0.06714739573034423,1.0
1084,MYL9;MYLK,160.5,0.35679275163933855,1.0
1085,MMP2;SRC,139.5,0.8169926365734533,1.0
1086,KAT6A;TP53,96.5,0.24275812218142712,1.0
1087,KAT6A;KAT6B,132.0,1.0,1.0
1088,CREB1;EGR1,132.5,1.0,1.0
1089,CREB1;TP53,134.5,0.9471206714091052,1.0
1090,CREB1;RFX5,128.0,0.9070753089757558,1.0
1091,CREB1;CALM3,136.0,0.907645574635188,1.0
1092,CREB1;FOS,145.5,0.6571328548914603,1.0
1093,CREB1;ETS1,118.5,0.6653087425716612,1.0
1094,CREB1;AKT1,140.0,0.8039407890146977,1.0
1095,CREB1;RPS6KA1,122.0,0.7506452542410921,1.0
1096,PSMD10;CDK4,126.0,0.8559260734023861,1.0
1097,PSMD10;PSMD9,129.0,0.930128811373868,1.0
1098,PSMD10;TP53,142.5,0.7409853004877167,1.0
1099,RHOA;RALA,133.0,0.9867699105726457,1.0
1100,RHOA;RALB,142.0,0.747593853565975,1.0
1101,RHOA;FYN,127.5,0.8943757149778725,1.0
1102,RHOA;SRC,115.5,0.5979986295869304,1.0
1103,RHOA;MAPK9,84.5,0.11747405994045648,1.0
1104,RHOA;AKT1,100.5,0.30713626236093705,1.0
1105,SMC4;CCNB1,157.5,0.4084899969842991,1.0
1106,SMC4;AURKB,171.5,0.19294649266346764,1.0
1107,SMC4;TOP2A,177.0,0.1351983056390177,1.0
1108,MAPK9;RALA,151.0,0.540840668164722,1.0
1109,MAPK9;DUSP4,130.0,0.9603505727750349,1.0
1110,MAPK9;DAXX,148.0,0.6089561874066425,1.0
1111,MAPK9;TP53,123.0,0.7789726076673911,1.0
1112,MAPK9;RALB,144.5,0.6910904701393584,1.0
1113,MAPK9;NFATC3,130.0,0.9603505727750349,1.0
1114,MAPK9;FOS,140.5,0.7911993011684468,1.0
1115,MAPK9;CRKL,145.5,0.6676649515152697,1.0
1116,MAPK9;NRAS,155.5,0.4462969538692003,1.0
1117,MAPK9;SRC,148.0,0.6072179014578887,1.0
1118,MAPK9;HSPA8,143.0,0.7291168563529594,1.0
1119,RELB;NFKBIA,113.5,0.5530534282293993,1.0
1120,RELB;CD40,107.5,0.4284445604067624,1.0
1121,RELB;NFKBIE,134.5,0.9449650127913115,1.0
1122,RELB;IKBKB,118.5,0.6684439218143392,1.0
1123,EGR1;MYC,145.0,0.6794303759111741,1.0
1124,EGR1;TP53,151.0,0.5417987633665355,1.0
1125,EGR1;FOS,153.5,0.4859519786832437,1.0
1126,EGR1;TRIB1,119.5,0.6889215160821268,1.0
1127,NUP85;NUP62,114.0,0.4253723828238263,1.0
1128,NUP85;NUP93,114.0,0.4253723828238263,1.0
1129,FDFT1;HMGCS1,137.0,0.8809661535293278,1.0
1130,FDFT1;NSDHL,105.0,0.3801524946308369,1.0
1131,PSMB10;PSMB8,103.0,0.34511827662297423,1.0
1132,PSMB10;PSME1,113.0,0.541178455957892,1.0
1133,SUZ12;KDM5A,153.5,0.48829326641663584,1.0
1134,PTPN12;SHC1,140.0,0.8022682830292097,1.0
1135,PTPN12;ERBB2,128.5,0.9202382599625312,1.0
1136,CAT;SCP2,153.5,0.47975692040421114,1.0
1137,NFIL3;BHLHE40,113.5,0.5535729907169595,1.0
1138,BRCA1;AURKA,133.0,0.986836739697944,1.0
1139,BRCA1;CCNB1,125.5,0.8431071185530087,1.0
1140,BRCA1;CDK4,140.0,0.8040676925811574,1.0
1141,BRCA1;CDK2,136.0,0.9079368665434076,1.0
1142,BRCA1;TP53,139.5,0.8173709756174621,1.0
1143,BRCA1;ERBB2,136.5,0.8951219581385034,1.0
1144,BRCA1;PLK1,141.5,0.7659695076733147,1.0
1145,BRCA1;RAD9A,131.5,1.0,1.0
1146,BRCA1;UBE2C,119.0,0.6799484114058055,1.0
1147,BRCA1;ABL1,134.0,0.960584897752154,1.0
1148,BRCA1;RPA2,130.0,0.9604777990226009,1.0
1149,BRCA1;MYC,136.5,0.8948657893361927,1.0
1150,BRCA1;CCNA2,129.5,0.9473343527840896,1.0
1151,BRCA1;AKT1,140.5,0.7919237132654877,1.0
1152,RPA2;RPA3,144.5,0.6886703411823609,1.0
1153,RPA2;CDC45,105.0,0.3796682865496128,1.0
1154,RPA2;TIMELESS,115.0,0.582018486401095,1.0
1155,TBP;CCNH,146.5,0.6430480550716331,1.0
1156,TBP;TP53,146.5,0.6439236122135061,1.0
1157,TBP;GTF2E2,148.0,0.6077418113856232,1.0
1158,TBP;MYC,140.5,0.7915579793313652,1.0
1159,TBP;RUVBL1,142.5,0.7406772990846752,1.0
1160,PTPRC;FYN,132.0,1.0,1.0
1161,CRKL;STAT5B,149.5,0.5735711929155494,1.0
1162,CRKL;SHC1,154.5,0.4676659806570921,1.0
1163,CRKL;IGF1R,136.5,0.8947830498756675,1.0
1164,CRKL;SRC,161.0,0.3463929413965684,1.0
1165,CRKL;ABL1,161.5,0.3374031111673015,1.0
1166,DNAJB2;HSPA4,134.5,0.9468878010790194,1.0
1167,DNAJB2;HSPA1A,120.0,0.7000930145134705,1.0
1168,DNAJB2;HSPA8,125.5,0.8420038203571205,1.0
1169,BNIP3;RHEB,152.0,0.521032589679205,1.0
1170,BNIP3;VDAC1,165.0,0.2845094260643384,1.0
1171,BNIP3;BNIP3L,179.0,0.12394947616498125,1.0
1172,MELK;AURKA,104.5,0.371903312266501,1.0
1173,MELK;CCNB1,114.0,0.5633476227226977,1.0
1174,MELK;TOP2A,93.5,0.20314383287680904,1.0
1175,MELK;CDC20,113.5,0.5488845008441622,1.0
1176,MELK;AURKB,113.0,0.5363992290999628,1.0
1177,MELK;CDC45,115.5,0.5977583966348754,1.0
1178,MELK;UBE2C,100.5,0.29733290158356196,1.0
1179,MELK;KIF20A,104.5,0.36360184983200594,1.0
1180,MELK;CCNA2,112.5,0.5307158846944,1.0
1181,HPRT1;PNP,148.5,0.5977423658446053,1.0
1182,HPRT1;CANT1,110.0,0.47849862005704946,1.0
1183,IKBKB;NFKBIA,116.0,0.6091757776460363,1.0
1184,IKBKB;HSPB1,98.5,0.27317273298115297,1.0
1185,IKBKB;TP53,137.5,0.8690925414458263,1.0
1186,IKBKB;NFKBIE,134.0,0.9605780144144316,1.0
1187,IKBKB;CD40,109.0,0.4574519793116314,1.0
1188,IKBKB;SRC,124.0,0.8042112192035364,1.0
1189,IKBKB;TLR4,129.0,0.9342092501840832,1.0
1190,IKBKB;KEAP1,92.5,0.18941511345254503,1.0
1191,IKBKB;BIRC2,134.5,0.947015201683288,1.0
1192,IKBKB;AKT1,141.0,0.7789442653356209,1.0
1193,NSDHL;HMGCS1,140.0,0.8043796709830541,1.0
1194,FYN;CSK,132.0,1.0,1.0
1195,FYN;SCARB1,110.0,0.478594774250235,1.0
1196,FYN;PIK3CA,143.0,0.7252538505411013,1.0
1197,FYN;BACE2,109.5,0.46065957992999684,1.0
1198,FYN;ABL1,124.5,0.8163887617855453,1.0
1199,FYN;SRC,142.5,0.7407654115231126,1.0
1200,FYN;SHC1,145.0,0.673995988447424,1.0
1201,PARP2;POLB,165.0,0.2838148961888368,1.0
1202,UTP14A;RPS5,107.0,0.41593059169490487,1.0
1203,UTP14A;RRP12,124.0,0.8032683376145184,1.0
1204,SRC;RALA,168.5,0.23536922942463812,1.0
1205,SRC;CSK,143.0,0.728534016741911,1.0
1206,SRC;PIK3CA,114.5,0.5745651396394263,1.0
1207,SRC;ERBB3,146.0,0.6557345924248033,1.0
1208,SRC;TP53,159.5,0.37355976220332876,1.0
1209,SRC;ERBB2,146.5,0.6438654416405138,1.0
1210,SRC;CALM3,150.0,0.5640309041284464,1.0
1211,SRC;STAT5B,160.0,0.36416653172957836,1.0
1212,SRC;HSPA4,146.5,0.6447061413831948,1.0
1213,SRC;FOS,161.5,0.3389933309917851,1.0
1214,SRC;GNAI2,147.5,0.6208776844298449,1.0
1215,SRC;TJP1,138.0,0.8561007371616598,1.0
1216,SRC;NRAS,154.0,0.47822910872913815,1.0
1217,SRC;SHC1,149.5,0.5747161514474819,1.0
1218,SRC;IGF1R,152.0,0.5201765440280502,1.0
1219,SRC;AKT1,114.0,0.5641160901794083,1.0
1220,SRC;CTTN,149.5,0.5748502499028334,1.0
1221,SRC;TLR4,152.5,0.5097014108486547,1.0
1222,HMGCS1;COASY,157.5,0.40890191244469165,1.0
1223,CDC20;AURKA,124.0,0.8045728541435262,1.0
1224,CDC20;CCNB1,131.0,0.9868390460001026,1.0
1225,CDC20;PPP2R5A,122.5,0.7664281973900139,1.0
1226,CDC20;CDK2,129.0,0.9343356172224588,1.0
1227,CDC20;PLK1,140.5,0.7921457793723556,1.0
1228,CDC20;AURKB,113.0,0.5394281954955251,1.0
1229,CDC20;UBE2C,131.0,0.9867423032769725,1.0
1230,CDC20;CDC45,140.0,0.8045896256488868,1.0
1231,CDC20;TOP2A,114.0,0.5613305341363193,1.0
1232,CDC20;CCNA2,131.0,0.9868390460001026,1.0
1233,CDC20;KIF20A,131.5,1.0,1.0
1234,NUP93;NUP62,144.0,0.6656635309744359,1.0
1235,ARID4B;KDM5A,115.0,0.5701390199541823,1.0
1236,ABL1;TP53,152.5,0.5095903035493499,1.0
1237,ABL1;STAT5B,124.5,0.8174730393389494,1.0
1238,ABL1;SHC1,138.0,0.8557444995098054,1.0
1239,MAPKAPK5;HSPB1,130.5,0.9735376033523916,1.0
1240,IGF1R;PIK3CA,140.5,0.7898284143128806,1.0
1241,IGF1R;ERBB3,153.0,0.492867949377257,1.0
1242,IGF1R;TP53,136.5,0.8947784475094178,1.0
1243,IGF1R;ERBB2,156.0,0.4360290991436976,1.0
1244,IGF1R;GNAI2,137.0,0.8808818238667792,1.0
1245,IGF1R;IGF2R,134.0,0.9605504449568328,1.0
1246,IGF1R;NRAS,151.0,0.5380389506961012,1.0
1247,IGF1R;IGFBP3,134.0,0.9597542169865476,1.0
1248,IGF1R;SHC1,131.0,0.9867411246616004,1.0
1249,IGF1R;GRB10,126.5,0.8671321162359,1.0
1250,PSMG1;MRPL19,134.0,0.960177827888195,1.0
1251,HSPB1;HSPA4,104.0,0.3607774511046461,1.0
1252,HSPB1;TP53,95.0,0.22817497144540133,1.0
1253,HSPB1;DAXX,124.0,0.7973754812966123,1.0
1254,HSPB1;HSPA1A,115.0,0.568345043887363,1.0
1255,HSPB1;AKT1,89.0,0.1602364048704834,1.0
1256,HSPB1;HSPA8,153.0,0.4722293955542257,1.0
1257,SHC1;CSK,151.0,0.5385275084717887,1.0
1258,SHC1;ERBB3,164.0,0.2947990608327907,1.0
1259,SHC1;ERBB2,128.5,0.9202916689985953,1.0
1260,COL1A1;P4HA2,180.5,0.1136382146695916,1.0
1261,TJP1;HSPA4,110.0,0.477669520802969,1.0
1262,TJP1;CTTN,140.0,0.8026580426217598,1.0
1263,ERBB2;STUB1,159.0,0.3828480909444115,1.0
1264,ERBB2;PIK3CA,146.5,0.6432967836868474,1.0
1265,ERBB2;ERBB3,150.0,0.5641842032733088,1.0
1266,ERBB2;TP53,146.5,0.644561616956336,1.0
1267,ERBB2;NRAS,144.0,0.7045280961098945,1.0
1268,ERBB2;MYC,156.5,0.42923193719807706,1.0
1269,ERBB2;HSPA4,147.5,0.6213656948835753,1.0
1270,MRPL19;MRPL12,136.0,0.9053121130524175,1.0
1271,MRPL19;MRPS2,138.5,0.8422663236038697,1.0
1272,MRPL19;RPS5,127.0,0.8819026855488682,1.0
1273,COL4A1;PLOD3,132.0,1.0,1.0
1274,PAF1;WDR61,141.5,0.7658093290746415,1.0
1275,SERPINE1;CCL2,157.0,0.41951811248981685,1.0
1276,HSPA4;STUB1,136.5,0.8945568211941243,1.0
1277,HSPA4;TP53,93.0,0.20311566422870053,1.0
1278,HSPA4;TLR4,134.0,0.9602556656044507,1.0
1279,HSPA4;CD40,68.0,0.0347970845426356,1.0
1280,HSPA4;HSPA8,106.5,0.39064242230112534,1.0
1281,HSPA4;AKT1,104.5,0.37215574144314145,1.0
1282,HSPA4;UBQLN2,86.0,0.1310302426733025,1.0
1283,HSPA4;HSPA1A,72.5,0.04490987678177901,1.0
1284,TP53BP2;TP53,147.5,0.6204184616206372,1.0
1285,BIRC2;CD40,177.5,0.1371669123809485,1.0
1286,TICAM1;CASP10,169.5,0.2226152871524284,1.0
1287,TICAM1;TLR4,158.5,0.3921994903265712,1.0
1288,PCM1;PLK1,113.5,0.5454572961046458,1.0
1289,RFC5;RPA3,182.5,0.09213984652140997,1.0
1290,RFC5;RAD9A,151.5,0.5297949051792985,1.0
1291,RRS1;EBNA1BP2,125.0,0.8306181413555993,1.0
1292,MRPS2;MRPL12,187.5,0.06984356646883684,1.0
1293,S100A4;TP53,155.0,0.4570764594029463,1.0
1294,MRPL12;RPS5,94.0,0.2169289777041813,1.0
1295,CLTC;EPN2,163.0,0.2662215947867982,1.0
1296,CLTC;HSPA8,66.0,0.02738955469936937,1.0
1297,TRIB3;AKT1,140.0,0.8048573839458635,1.0
1298,CCNB1;AURKA,154.5,0.46605786110847247,1.0
1299,CCNB1;TOP2A,153.0,0.4974036360193499,1.0
1300,CCNB1;CDK6,141.5,0.7661592936990378,1.0
1301,CCNB1;CDK4,141.0,0.7781653292622672,1.0
1302,CCNB1;MYC,154.5,0.46813394735827785,1.0
1303,CCNB1;CCNH,146.5,0.6433990506594913,1.0
1304,CCNB1;AURKB,157.5,0.407891225907574,1.0
1305,CCNB1;TP53,149.5,0.5756521981448494,1.0
1306,CCNB1;PLK1,153.0,0.4987824277500432,1.0
1307,CCNB1;CDK2,127.5,0.8946539548787028,1.0
1308,CCNB1;UBE2C,144.5,0.6895664911196421,1.0
1309,CCNB1;KIF20A,149.5,0.5739763460091831,1.0
1310,CCNB1;CCNA2,138.5,0.8420453553726612,1.0
1311,CDK4;CDK2,137.0,0.8797960883871573,1.0
1312,CDK4;CCNA2,139.5,0.8148115812614257,1.0
1313,CDK4;MYC,149.0,0.5822211958433221,1.0
1314,CDK4;CDK6,122.0,0.7416962167700443,1.0
1315,CDK4;TP53,174.5,0.16355487874099162,1.0
1316,NFKBIE;NFKBIA,86.5,0.13785655465438126,1.0
1317,ERBB3;PIK3CA,129.5,0.9470410414415187,1.0
1318,ERBB3;AKT1,103.0,0.34157593558451804,1.0
1319,CSNK1A1;TP53,152.0,0.5190403002026422,1.0
1320,CSNK1A1;RRP12,99.5,0.28094720689729513,1.0
1321,RHEB;BNIP3L,151.5,0.5311294751003417,1.0
1322,RHEB;AKT1,92.5,0.1977627763250588,1.0
1323,FIS1;VDAC1,121.5,0.7398357275485056,1.0
1324,PPP2R5A;LPGAT1,140.5,0.7915221946514349,1.0
1325,RALA;RASA1,103.5,0.35591065600959115,1.0
1326,RALA;RALB,147.0,0.6314129892059869,1.0
1327,AKT1;STUB1,132.0,1.0,1.0
1328,AKT1;PIK3CA,110.0,0.47826763559892527,1.0
1329,AKT1;TP53,115.5,0.5978865742547816,1.0
1330,AKT1;RASA1,139.0,0.8280070457789741,1.0
1331,AKT1;PAK1,150.5,0.5510976768036773,1.0
1332,AKT1;CTTN,149.0,0.5844484071485386,1.0
1333,AKT1;ILK,101.0,0.3131793862435841,1.0
1334,AKT1;NFE2L2,129.5,0.9474034733993594,1.0
1335,AKT1;HSPA8,136.5,0.8946308521600662,1.0
1336,AKT1;MYC,136.0,0.9079891677481569,1.0
1337,PHKG2;CALM3,154.0,0.47784337614517947,1.0
1338,VDAC1;BAX,90.5,0.16934957205161483,1.0
1339,VDAC1;ACBD3,79.0,0.07771803615282051,1.0
1340,KEAP1;HMOX1,147.0,0.6323860458905991,1.0
1341,KEAP1;NFE2L2,151.0,0.5396615176217239,1.0
1342,WDR61;SKIV2L,107.5,0.4280800781147146,1.0
1343,FOS;TP53,137.5,0.8685100983817758,1.0
1344,FOS;MYC,147.0,0.6320127037929167,1.0
1345,STUB1;HSPA8,164.5,0.28967827952996195,1.0
1346,STUB1;TP53,157.0,0.4173117604943335,1.0
1347,STUB1;MYC,146.5,0.6436033215732497,1.0
1348,TP53;PPP1R13B,108.5,0.440117464492229,1.0
1349,TP53;NFKBIA,131.0,0.9868031614791852,1.0
1350,TP53;AURKA,122.0,0.7539127762868566,1.0
1351,TP53;CSNK2A2,111.0,0.4963191844696977,1.0
1352,TP53;PIK3CA,156.0,0.4365153846104096,1.0
1353,TP53;DAXX,143.0,0.7261762541480841,1.0
1354,TP53;CDK2,116.5,0.6209845974888201,1.0
1355,TP53;G3BP1,120.5,0.7164162834222534,1.0
1356,TP53;AURKB,136.5,0.8948795602787026,1.0
1357,TP53;CASP10,118.5,0.6673765775704922,1.0
1358,TP53;PLK1,176.0,0.15127265959549002,1.0
1359,TP53;ETS1,118.5,0.6667975740713119,1.0
1360,TP53;DDIT4,108.5,0.440117464492229,1.0
1361,TP53;MYC,133.5,0.9736389307052719,1.0
1362,TP53;CAPN1,105.5,0.3908954868930633,1.0
1363,TP53;IGFBP3,109.5,0.4649315236394983,1.0
1364,TP53;BNIP3L,105.0,0.380425692912584,1.0
1365,TP53;BAX,108.0,0.43812747093709736,1.0
1366,TP53;MTA1,132.5,1.0,1.0
1367,TP53;CCNA2,122.0,0.7538814647282512,1.0
1368,TP53;TFAP2A,114.0,0.5578705178388637,1.0
1369,TP53;NRAS,153.0,0.497555285914139,1.0
1370,TP53;HSPA8,127.5,0.8948198470778546,1.0
1371,TP53;FAS,115.0,0.5847471175907939,1.0
1372,NFE2L2;HMOX1,126.5,0.86880228951474,1.0
1373,NFE2L2;MYC,135.5,0.9211697568500323,1.0
1374,CDK6;CDK2,113.5,0.5516065236732545,1.0
1375,CDK6;CCNA2,116.5,0.6208624037699253,1.0
1376,CCNH;CDK2,75.0,0.06125671625882787,1.0
1377,CCNH;GTF2E2,81.5,0.09086173418519872,1.0
1378,CCNH;CCNA2,87.5,0.1457249883927087,1.0
1379,EXOSC4;SKIV2L,163.5,0.30732633253113484,1.0
1380,AURKB;AURKA,144.0,0.7029882476409306,1.0
1381,AURKB;PLK1,154.0,0.47778544340298545,1.0
1382,AURKB;CDC45,154.0,0.4775535219803685,1.0
1383,AURKB;TOP2A,168.0,0.229745419206,1.0
1384,AURKB;CCNA2,149.0,0.5850121002361797,1.0
1385,AURKB;KIF20A,144.0,0.6981940134559692,1.0
1386,AURKB;UBE2C,145.0,0.6764876919113293,1.0
1387,MYC;AURKA,176.0,0.1506633198710639,1.0
1388,MYC;CDK2,178.0,0.13285447088289368,1.0
1389,MYC;RUVBL1,162.5,0.3225586224911857,1.0
1390,MYC;KDM5B,157.0,0.41667390290990314,1.0
1391,MYC;TFAP2A,155.0,0.4564025570709759,1.0
1392,HSPA1A;HSPA8,107.0,0.4107122892831142,1.0
1393,RPS6KA1;NRAS,140.5,0.7919592916650358,1.0
1394,CDK2;AURKA,165.0,0.28305510618707475,1.0
1395,CDK2;CCNA2,127.5,0.8940764821292432,1.0
1396,CDK2;CDC45,132.0,1.0,1.0
