,Edge,U,pval,adj_pvals
947,SMARCA4;SMARCE1,116.0,0.5909975438216691,1.0
948,SMARCA4;STK11,144.5,0.6894351889998936,1.0
949,SMARCA4;SS18L1,113.0,0.5128013501437096,1.0
950,SMARCA4;ARID2,116.0,0.5968312370340154,1.0
951,SMARCA4;SMARCB1,151.5,0.5160725900212029,1.0
952,SMARCA4;POLR2A,132.0,1.0,1.0
953,SMARCA4;SS18,132.0,1.0,1.0
954,SMARCA4;ZEB1,137.5,0.864937839253848,1.0
955,SMARCA4;SMARCD1,118.5,0.6470870403878979,1.0
956,SMARCA4;BRCA1,151.0,0.5371301312658774,1.0
957,SMARCA4;ARID1B,127.5,0.8902960293550138,1.0
958,SMARCA4;CHD4,144.0,0.6995763044433998,1.0
959,SMARCA4;CTNNB1,162.0,0.32616017125740104,1.0
960,SMARCA4;BCL7A,166.5,0.24534836904527868,1.0
961,RPL5;CD74,133.5,0.9716255334318719,1.0
962,RPL5;MDM2,135.0,0.9335988828932822,1.0
963,RPL5;NPM1,140.5,0.7911003396957468,1.0
964,RPL5;PABPC1,140.5,0.7861974996129253,1.0
965,RPL5;RPL22,146.5,0.626634571059008,1.0
966,RPL5;EIF1AX,136.5,0.889584976385889,1.0
967,RPL5;NACA,149.0,0.5598385049091348,1.0
968,RPL5;RPL10,144.5,0.6481220198322419,1.0
969,NOTCH1;CCND1,189.5,0.05894301487941386,1.0
970,NOTCH1;NOTCH2,162.5,0.3208587780397638,1.0
971,NOTCH1;EP300,181.5,0.10453339220139402,1.0
972,NOTCH1;LEF1,195.5,0.036941833815816914,1.0
973,NOTCH1;SMAD3,193.5,0.043236234861982775,1.0
974,NOTCH1;NFE2L2,186.5,0.07420354749287611,1.0
975,NOTCH1;NBEA,159.5,0.3614268695242312,1.0
976,NOTCH1;MAML2,163.5,0.30533391769931517,1.0
977,NOTCH1;AKT1,138.5,0.8433439225324884,1.0
978,NOTCH1;FBXW7,200.0,0.023858703526116992,1.0
979,NOTCH1;CTNNB1,144.5,0.6926049897359924,1.0
980,BRCA2;CCND1,149.0,0.5869019161145965,1.0
981,BRCA2;MLH1,143.5,0.7170807730146191,1.0
982,BRCA2;MSH2,144.5,0.6925795050048542,1.0
983,BRCA2;MSH6,143.0,0.7295373603442098,1.0
984,BRCA2;BRIP1,148.0,0.6095357339463165,1.0
985,BRCA2;PALB2,148.0,0.609801152361933,1.0
986,BRCA2;ERBB2,147.5,0.6213352492676594,1.0
987,BRCA2;NPM1,155.5,0.449045540636808,1.0
988,BRCA2;WRN,147.0,0.6327582567748535,1.0
989,BRCA2;FANCF,151.0,0.5422403134231374,1.0
990,BRCA2;PTEN,149.5,0.5756022086382746,1.0
991,BRCA2;RAD51B,152.0,0.5206142417922751,1.0
992,BRCA2;ERCC5,151.0,0.5424870283490031,1.0
993,BRCA2;POLD1,147.0,0.6329958807073797,1.0
994,BRCA2;BRCA1,145.5,0.668471154884288,1.0
995,BRCA2;CHEK2,150.0,0.5645412767127949,1.0
996,BRCA2;RAD17,144.0,0.7048847825959312,1.0
997,SND1;STAT6,116.5,0.6156054713075795,1.0
998,GNA11;GNAQ,157.0,0.41541276795836524,1.0
999,GNA11;PLCG1,152.5,0.5055589189451828,1.0
1000,RAD51B;PALB2,176.5,0.14466030341779698,1.0
1001,RAD51B;WRN,179.5,0.11892994701150376,1.0
1002,RAD51B;BRCA1,170.0,0.2132979184358199,1.0
1003,EWSR1;FUS,142.0,0.7379856819190302,1.0
1004,EWSR1;ATF1,156.0,0.41442171986393983,1.0
1005,EWSR1;HNRNPA2B1,141.0,0.7696701472806127,1.0
1006,EWSR1;SFPQ,126.0,0.8501114306287609,1.0
1007,EWSR1;DROSHA,137.5,0.8647755744429118,1.0
1008,EED;SUZ12,140.0,0.8029338071828092,1.0
1009,EED;EZH2,128.0,0.908061437867032,1.0
1010,EED;ASXL1,123.0,0.7789820526896938,1.0
1011,EED;BAP1,128.0,0.9078441147522051,1.0
1012,XPC;MSH2,122.0,0.7492660167633474,1.0
1013,XPC;MSH6,139.5,0.8138372189915337,1.0
1014,XPC;XPA,131.0,0.9864013898863252,1.0
1015,XPC;POLD1,117.0,0.6260690187187483,1.0
1016,XPC;SMARCB1,133.5,0.9735656723751284,1.0
1017,XPC;ERCC5,134.0,0.9563475495321545,1.0
1018,XPC;ERCC2,134.5,0.9457311208277562,1.0
1019,JAK1;PIK3CA,183.0,0.09339059738523965,1.0
1020,JAK1;STAT3,166.5,0.25754578543238626,1.0
1021,JAK1;ERBB2,179.5,0.1178997077486178,1.0
1022,JAK1;STAT5B,126.0,0.8489366742273784,1.0
1023,JAK1;STAT6,134.5,0.9463712889556838,1.0
1024,JAK1;EML4,191.5,0.0505965934063699,1.0
1025,JAK1;JAK2,161.5,0.33304360038883285,1.0
1026,JAK1;PTPN6,184.5,0.08550331389069743,1.0
1027,JAK1;PIK3R1,184.0,0.08820329484265192,1.0
1028,JAK1;PTPN11,184.0,0.08774039421715807,1.0
1029,JAK1;PIK3CB,176.0,0.1508246985814393,1.0
1030,KTN1;RHOA,139.5,0.8128557710230911,1.0
1031,CLP1;FIP1L1,132.0,1.0,1.0
1032,CLP1;DICER1,142.5,0.7416852050436669,1.0
1033,SDHB;TMEM127,117.5,0.6292870176727317,1.0
1034,SDHB;SDHA,136.0,0.6665990972678644,1.0
1035,SDHB;SDHC,118.5,0.6269741789352716,1.0
1036,SDHB;IDH1,147.0,0.627488787189562,1.0
1037,CBFB;TCF3,134.0,0.9604621797563769,1.0
1038,CDKN2C;CCND1,145.5,0.6682394599861702,1.0
1039,CDKN2C;CDK6,142.5,0.7414343300818834,1.0
1040,CDKN2C;CDKN1A,148.0,0.6090817127024521,1.0
1041,SMC1A;BRD4,103.5,0.34402930100548124,1.0
1042,SMC1A;RAD21,107.5,0.4114456608930046,1.0
1043,SMC1A;BRCA1,67.0,0.029456922313166944,1.0
1044,STAT3;CCND1,180.0,0.09752472935348303,1.0
1045,STAT3;EP300,184.5,0.07841410473221734,1.0
1046,STAT3;PIK3CA,159.0,0.3764618850715171,1.0
1047,STAT3;CBL,157.0,0.4129503622726599,1.0
1048,STAT3;PTPN11,164.5,0.2859323205147387,1.0
1049,STAT3;AKT1,161.5,0.334448383396456,1.0
1050,STAT3;MTOR,178.5,0.1168323684615587,1.0
1051,STAT3;BCL6,168.0,0.23051694293292357,1.0
1052,STAT3;PRDM1,155.0,0.4410308553014539,1.0
1053,STAT3;FOXO3,174.5,0.15818502030772574,1.0
1054,STAT3;STAT5B,149.0,0.5609390284311285,1.0
1055,STAT3;CTNNB1,163.0,0.3105244528282449,1.0
1056,STAT3;STAT6,161.0,0.34055684023461463,1.0
1057,STAT3;PIK3R1,160.5,0.3492689641536566,1.0
1058,STAT3;ERBB2,166.0,0.2583345301034109,1.0
1059,STAT3;CDKN1A,184.5,0.07820775045862338,1.0
1060,STAT3;JAK2,153.5,0.48241918911129933,1.0
1061,STAT3;CDK6,179.5,0.10633496002416616,1.0
1062,STAT3;HSP90AA1,176.0,0.14863205759082868,1.0
1063,STAT3;FOXO4,165.5,0.2668628415328749,1.0
1064,STAT3;SMAD3,169.5,0.21466621212098613,1.0
1065,STAT3;SRC,156.5,0.4247274967579252,1.0
1066,STAT3;HSP90AB1,167.5,0.24586681570053392,1.0
1067,STAT3;EZH2,180.5,0.10318134764899885,1.0
1068,STAT3;JUN,170.0,0.20837005241290407,1.0
1069,CTNNB1;DDX5,100.5,0.29781584007588224,1.0
1070,CTNNB1;CCND1,171.5,0.19402271999446352,1.0
1071,CTNNB1;BCL9,109.5,0.45960127404358897,1.0
1072,CTNNB1;RARA,140.5,0.7871180764897043,1.0
1073,CTNNB1;APC,188.5,0.05211294888213425,1.0
1074,CTNNB1;AXIN1,138.5,0.8413347724396274,1.0
1075,CTNNB1;TCF3,183.0,0.09130811967777792,1.0
1076,CTNNB1;EP300,166.5,0.2552854326692262,1.0
1077,CTNNB1;PIK3CA,134.5,0.9474952122898936,1.0
1078,CTNNB1;CBL,130.0,0.9603942816391017,1.0
1079,CTNNB1;LEF1,194.0,0.03901202774306883,1.0
1080,CTNNB1;ERBB2,129.0,0.9344013835940225,1.0
1081,CTNNB1;KMT2D,134.5,0.9438268554158935,1.0
1082,CTNNB1;CTNNA1,107.0,0.4161580088811172,1.0
1083,CTNNB1;PRKACA,146.0,0.6532631015576105,1.0
1084,CTNNB1;CASP3,103.0,0.3455226902600117,1.0
1085,CTNNB1;USP9X,95.0,0.20502260214905077,1.0
1086,CTNNB1;EZH2,140.5,0.7896080288885399,1.0
1087,CTNNB1;SMAD3,152.5,0.503342551696464,1.0
1088,CTNNB1;MEN1,137.0,0.8793764225752547,1.0
1089,CTNNB1;FOXO3,142.0,0.7521833507660061,1.0
1090,CTNNB1;SMAD4,138.0,0.856305777653664,1.0
1091,CTNNB1;NF2,144.0,0.6915749914812347,1.0
1092,CTNNB1;ZEB1,134.5,0.945647574349645,1.0
1093,CTNNB1;CDC73,131.5,1.0,1.0
1094,CTNNB1;JUN,104.5,0.37021291549684243,1.0
1095,CTNNB1;PTEN,136.5,0.8952402588567527,1.0
1096,CTNNB1;ABL1,153.0,0.4913026504540905,1.0
1097,CTNNB1;SRC,130.0,0.9606192604380741,1.0
1098,CTNNB1;FOXO4,115.0,0.5850451875649568,1.0
1099,CTNNB1;CTNND1,147.5,0.6192476089440402,1.0
1100,CTNNB1;FGFR1,137.0,0.8822303862675638,1.0
1101,CTNNB1;RHOA,104.0,0.36389310124802376,1.0
1102,CTNNB1;FAT1,121.0,0.6996155025515949,1.0
1103,CTNNB1;HRAS,127.0,0.8822150861911408,1.0
1104,CTNNB1;PIK3R1,134.5,0.9475112172961336,1.0
1105,CTNNB1;AKT1,136.5,0.8951265155790782,1.0
1106,CTNNB1;FBXW7,171.5,0.18090270243681328,1.0
1107,CTNNB1;TCF7L2,151.0,0.5375124835855454,1.0
1108,CTNNB1;PTPN11,133.5,0.9737368129221401,1.0
1109,RPL10;CD74,121.0,0.6683260507610054,1.0
1110,RPL10;RPL22,117.0,0.5615072796388687,1.0
1111,RPL10;EIF1AX,124.5,0.8078236829049336,1.0
1112,RPL10;NACA,125.0,0.8111691834199393,1.0
1113,LEF1;CCND1,183.0,0.09114784060638219,1.0
1114,LEF1;BCL9,176.0,0.14801905245006183,1.0
1115,LEF1;AXIN1,172.0,0.18340338763444286,1.0
1116,LEF1;EP300,180.5,0.11090187399321003,1.0
1117,LEF1;SMAD4,162.0,0.32494925736900704,1.0
1118,LEF1;SMAD3,185.5,0.0756191540873835,1.0
1119,LEF1;MITF,197.0,0.03241940820002946,1.0
1120,USP9X;SMAD4,90.0,0.1526010815517695,1.0
1121,MSN;MYH9,127.5,0.8943431098485587,1.0
1122,MSN;RHOA,147.5,0.6062806764975917,1.0
1123,DDX6;PABPC1,97.0,0.24966017686834885,1.0
1124,DDX6;CNOT3,84.0,0.07330834080840098,1.0
1125,DDX6;PIM1,132.0,1.0,1.0
1126,DDX6;DICER1,104.5,0.36355812206692795,1.0
1127,DDX6;LSM14A,132.0,1.0,1.0
1128,DDX6;POLR2A,104.0,0.3522271845606627,1.0
1129,PRKAR1A;PRKACA,133.0,0.9853098800385153,1.0
1130,PRKAR1A;GNAS,119.0,0.6551948802315142,1.0
1131,ELL;MLLT1,121.0,0.7276700287241902,1.0
1132,ELL;AFF1,119.5,0.6905589808614474,1.0
1133,ELL;TCEA1,128.0,0.908185504884055,1.0
1134,ELL;CDC73,124.0,0.804656668523775,1.0
1135,ELL;MLLT10,126.0,0.8560820535650919,1.0
1136,ELL;AFF4,132.0,1.0,1.0
1137,HNRNPA2B1;FUS,74.0,0.03466567376821499,1.0
1138,HNRNPA2B1;NONO,74.0,0.026329449181060838,1.0
1139,HNRNPA2B1;PCBP1,84.5,0.09287248021673761,1.0
1140,HNRNPA2B1;IGF2BP2,136.0,0.6665990972678644,1.0
1141,HNRNPA2B1;SRSF3,120.0,0.6003041897337126,1.0
1142,HNRNPA2B1;SRSF2,124.0,0.7849754178232007,1.0
1143,HNRNPA2B1;SFPQ,116.0,0.3212563617086398,1.0
1144,HNRNPA2B1;FUBP1,136.0,0.6665990972678644,1.0
1145,NPM1;ATIC,97.5,0.2510135905946098,1.0
1146,NPM1;RARA,150.5,0.5449822486263856,1.0
1147,NPM1;MDM2,158.0,0.39575111795876805,1.0
1148,NPM1;ASXL1,144.0,0.7004916379924178,1.0
1149,NPM1;EML4,140.5,0.79111834315455,1.0
1150,NFATC2;SMAD3,130.0,0.9605900578899071,1.0
1151,NFATC2;JUN,135.5,0.9212453447625625,1.0
1152,EIF3E;EIF1AX,117.5,0.6422397736345364,1.0
1153,EIF3E;EIF4A2,109.0,0.44592543837850374,1.0
1154,MAF;KEAP1,136.5,0.8947554266156725,1.0
1155,MAF;NFE2L2,143.0,0.7273918066562111,1.0
1156,MAF;JUN,144.5,0.6914776362882351,1.0
1157,CANT1;ATIC,112.5,0.5298130153453411,1.0
1158,CANT1;GMPS,106.0,0.3887603968249317,1.0
1159,BRAF;CCND1,144.0,0.6998479095842063,1.0
1160,BRAF;MLH1,128.5,0.9212590646727523,1.0
1161,BRAF;PIK3CA,142.5,0.7418266814918053,1.0
1162,BRAF;YWHAE,91.5,0.17561529321842972,1.0
1163,BRAF;ARAF,142.5,0.7417287610148121,1.0
1164,BRAF;PRKACA,124.5,0.814177509623506,1.0
1165,BRAF;HSP90AA1,163.5,0.3033897275504205,1.0
1166,BRAF;NF1,144.0,0.7049093341200178,1.0
1167,BRAF;HSP90AB1,148.0,0.6066759212180093,1.0
1168,BRAF;PTEN,146.5,0.6445326909465516,1.0
1169,BRAF;HRAS,141.5,0.7655382805531339,1.0
1170,BRAF;PTPN11,141.0,0.7794433811149951,1.0
1171,TNC;ITGAV,108.5,0.44880812834499006,1.0
1172,TNC;SDC4,132.5,1.0,1.0
1173,DDIT3;JUN,88.5,0.15620976043475976,1.0
1174,DDIT3;NFE2L2,102.0,0.3298412225789604,1.0
1175,KDM6A;KMT2C,125.5,0.8391659915032089,1.0
1176,KDM6A;EP300,98.0,0.2645035891581483,1.0
1177,KDM6A;KMT2D,117.0,0.6250765640414555,1.0
1178,KDM6A;SUZ12,112.5,0.527459521273691,1.0
1179,KDM6A;EZH2,88.0,0.14655526840723998,1.0
1180,KDM6A;KDM5C,73.0,0.05219826626154383,1.0
1181,KDM6A;SETD2,87.0,0.13890412912423775,1.0
1182,EIF4A2;PABPC1,170.0,0.21256664687219484,1.0
1183,EIF4A2;EIF1AX,153.0,0.4971759062694402,1.0
1184,BCL3;CYLD,135.0,0.9342006076598264,1.0
1185,BCL3;REL,141.5,0.7665275562725234,1.0
1186,CSF1R;CBL,103.0,0.3460961551798556,1.0
1187,CSF1R;PTPN11,103.5,0.3545809660171415,1.0
1188,CSF1R;PIK3R1,113.0,0.5409474180231623,1.0
1189,HIP1;CASP3,127.0,0.8814683977194263,1.0
1190,HIP1;CLTC,139.5,0.8175435986941026,1.0
1191,DCTN1;KIF5B,147.0,0.6296876234345408,1.0
1192,DCTN1;HSP90AA1,137.0,0.8802918102007333,1.0
1193,DCTN1;CLIP1,136.0,0.9062996738579402,1.0
1194,MYH9;RNF213,161.0,0.3171044319621591,1.0
1195,MYH9;TPM4,174.0,0.16594002369807725,1.0
1196,ARID1B;SMARCE1,119.5,0.6463904402991001,1.0
1197,ARID1B;ARID2,109.5,0.40331756510948324,1.0
1198,ARID1B;SMARCB1,142.0,0.7355336376208161,1.0
1199,ARID1B;SMARCD1,116.0,0.5566845302027303,1.0
1200,ARID1B;SS18,122.5,0.7134400889144659,1.0
1201,ARID1B;BCL7A,122.0,0.7087283337660614,1.0
1202,CDK12;CDC73,129.5,0.9467236660856552,1.0
1203,CDK12;POLR2A,124.0,0.8025370311147012,1.0
1204,IDH1;SDHA,137.0,0.8812755783448012,1.0
1205,IDH1;ASXL1,139.0,0.8297388839968157,1.0
1206,IDH1;TET2,146.5,0.6412179571184398,1.0
1207,JAZF1;SUZ12,120.0,0.7044911237178803,1.0
1208,NFKBIE;REL,87.0,0.14202340350506285,1.0
1209,NFKBIE;PPP6C,84.0,0.1136870601684475,1.0
1210,NFKBIE;IKBKB,72.5,0.0519047300396333,1.0
1211,CDC73;BCL9,111.0,0.4884086628434807,1.0
1212,CDC73;MLLT1,111.0,0.4971569149649627,1.0
1213,CDC73;AFF4,114.5,0.5729782773674554,1.0
1214,CDC73;MEN1,119.0,0.6740659804344931,1.0
1215,CDC73;AFF1,116.0,0.6075356721626667,1.0
1216,CDC73;TCEA1,130.0,0.9604413252326995,1.0
1217,CDC73;POLR2A,119.5,0.6835017618842396,1.0
1218,GMPS;ATIC,160.5,0.3534349302320562,1.0
1219,GMPS;NT5C2,178.0,0.12502016868791077,1.0
1220,MSH2;MLH1,138.5,0.8398627284199753,1.0
1221,MSH2;POLD1,131.0,0.9866452024900363,1.0
1222,MSH2;PALB2,149.0,0.5760090650787324,1.0
1223,MSH2;MSH6,125.5,0.8380961714781996,1.0
1224,MSH2;XPA,118.0,0.6450999235656539,1.0
1225,MSH2;BRCA1,137.0,0.8815774186954516,1.0
1226,MSH2;CHEK2,163.0,0.31119088996905053,1.0
1227,MSH2;PMS1,139.5,0.8110719745886095,1.0
1228,MSH2;MUTYH,151.5,0.5188890633499046,1.0
1229,MSH2;ERCC5,159.0,0.3774650486091481,1.0
1230,ERC1;IKBKB,166.0,0.2655041986046439,1.0
1231,RARA;NCOR1,92.0,0.19141150473009994,1.0
1232,RARA;NCOA2,94.5,0.2220687089931418,1.0
1233,RARA;EP300,93.5,0.20980496100224288,1.0
1234,RARA;EZH2,104.5,0.3729112712765803,1.0
1235,RARA;NCOA1,94.0,0.21550174772132769,1.0
1236,BCL7A;SMARCE1,157.5,0.40957974273887,1.0
1237,BCL7A;ARID2,159.0,0.38149410664282435,1.0
1238,BCL7A;SMARCB1,162.0,0.33090062449358215,1.0
1239,BCL7A;SMARCD1,155.0,0.45770847260690994,1.0
1240,BCL7A;SS18,155.5,0.4476364486816551,1.0
1241,CBL;PLCG1,143.0,0.7240334552276854,1.0
1242,CBL;PIK3CA,146.0,0.6534650850985566,1.0
1243,CBL;CBLB,110.0,0.458876169553869,1.0
1244,CBL;SH3GL1,102.0,0.32336144795946864,1.0
1245,CBL;PIK3CB,141.5,0.7633354798232654,1.0
1246,CBL;SRC,140.0,0.8020071568707323,1.0
1247,CBL;PTPN11,141.5,0.7601273831773343,1.0
1248,CBL;TGFBR2,92.0,0.18111608918887223,1.0
1249,CBL;PIK3R1,145.0,0.6754426178979814,1.0
1250,CBL;ABL1,114.0,0.5561007116850871,1.0
1251,CBL;ERBB2,128.0,0.9064901283601671,1.0
1252,IKBKB;TSC2,87.0,0.13604777789167175,1.0
1253,IKBKB;REL,118.0,0.655692182670535,1.0
1254,IKBKB;TSC1,95.0,0.22196960865159265,1.0
1255,IKBKB;HSP90AA1,120.5,0.7140653941968711,1.0
1256,IKBKB;FOXO3,104.5,0.369405355419936,1.0
1257,IKBKB;HSP90AB1,115.0,0.5834815118190595,1.0
1258,IKBKB;PTEN,127.0,0.8807391102437648,1.0
1259,IKBKB;SRC,144.5,0.6892905642881595,1.0
1260,IKBKB;FOXO4,104.0,0.3595789166898591,1.0
1261,IKBKB;AKT2,93.5,0.19649003383475294,1.0
1262,IKBKB;KEAP1,86.5,0.13436411252642388,1.0
1263,IKBKB;CYLD,122.0,0.7507971025202459,1.0
1264,IKBKB;AKT3,79.0,0.07698950173599702,1.0
1265,IKBKB;AKT1,145.5,0.6652386828267245,1.0
1266,IKBKB;MYD88,122.5,0.7643629786725914,1.0
1267,EZH2;MDM2,104.5,0.37270166583458997,1.0
1268,EZH2;EP300,99.0,0.281932479942099,1.0
1269,EZH2;BRD4,104.5,0.3725338354240122,1.0
1270,EZH2;DNMT3A,105.0,0.3802365928610457,1.0
1271,EZH2;RB1,94.5,0.2215211538962315,1.0
1272,EZH2;STAT5B,100.5,0.3051423115519133,1.0
1273,EZH2;SUZ12,92.0,0.19281600525180664,1.0
1274,EZH2;CHD4,96.5,0.24792756931450854,1.0
1275,EZH2;BRCA1,97.5,0.2611537212875492,1.0
1276,EZH2;JUN,110.0,0.47734065923239555,1.0
1277,EZH2;BAP1,96.0,0.24107067554523431,1.0
1278,EZH2;TET2,108.0,0.4383681153008516,1.0
1279,EZH2;AKT1,102.0,0.3285636278290439,1.0
1280,EZH2;ASXL1,95.0,0.2287254229218002,1.0
1281,EZH2;ASXL2,93.5,0.20982493821304715,1.0
1282,FAS;FADD,101.0,0.3117270224281805,1.0
1283,FAS;CASP3,102.5,0.3382525850651108,1.0
1284,FAS;PTPN13,95.0,0.2291121732793382,1.0
1285,DDX3X;DDX5,123.0,0.7734344804655873,1.0
1286,DDX3X;PABPC1,116.0,0.6017284849086613,1.0
1287,TSC2;TSC1,161.0,0.27922582924066974,1.0
1288,TSC2;AKT3,148.0,0.5242315368886786,1.0
1289,TSC2;AKT2,148.0,0.5589505632923956,1.0
1290,TSC2;PTEN,138.0,0.8444983186597922,1.0
1291,TSC2;MTOR,159.5,0.3459103366409104,1.0
1292,TSC2;AKT1,152.5,0.4635444398824695,1.0
1293,TSC2;STK11,140.0,0.7908885501709222,1.0
1294,ASXL1;DNMT3A,96.5,0.2369129940344895,1.0
1295,ASXL1;SUZ12,140.5,0.791109342006886,1.0
1296,ASXL1;SH2B3,112.5,0.5230994048049302,1.0
1297,ASXL1;ASXL2,80.5,0.08509915806712436,1.0
1298,ASXL1;TET2,133.5,0.9734196791453985,1.0
1299,ASXL1;BAP1,129.0,0.9328857564947461,1.0
1300,ASXL1;SETBP1,140.0,0.8008457879700885,1.0
1301,ASXL1;SRSF2,143.5,0.7133548056729027,1.0
1302,ASXL1;JAK2,128.5,0.9200415043159647,1.0
1303,MLLT10;MLLT1,140.0,0.8040169607266682,1.0
1304,MLLT10;AFDN,154.5,0.4659396292057293,1.0
1305,MLLT10;AFF1,139.0,0.8293015316248564,1.0
1306,RB1;CCND1,149.0,0.5738583415617137,1.0
1307,RB1;MDM2,133.5,0.9732820975924392,1.0
1308,RB1;CDK6,131.0,0.9864945318423454,1.0
1309,RB1;ABL1,128.5,0.9204618596584119,1.0
1310,RB1;CDKN1A,135.5,0.9184817828485926,1.0
1311,RB1;BRCA1,141.0,0.7768356448679843,1.0
1312,RB1;KDM5A,162.0,0.32826452588866195,1.0
1313,ZMYM2;FGFR1,124.5,0.8158916752860799,1.0
1314,DDX5;DROSHA,175.0,0.15461505409059537,1.0
1315,DDX5;FUS,107.5,0.39304634288945783,1.0
1316,DDX5;SMAD3,119.0,0.6690843428036422,1.0
1317,DDX5;EP300,136.0,0.9043514112048374,1.0
1318,POLD1;MLH1,129.5,0.9473965735819104,1.0
1319,POLD1;MSH6,123.5,0.7913788714488033,1.0
1320,POLD1;WRN,125.0,0.8303630993884419,1.0
1321,POLD1;PMS1,95.5,0.23343826447064708,1.0
1322,POLD1;BRCA1,127.0,0.8821946768103628,1.0
1323,POLD1;MUTYH,103.5,0.35576330155068336,1.0
1324,POLD1;ERCC5,128.5,0.9210386816907015,1.0
1325,RAD17;WRN,158.5,0.38653169748295746,1.0
1326,RAD17;CHEK2,168.0,0.23881122380174713,1.0
1327,RAD17;BRCA1,131.0,0.9868355860921004,1.0
1328,DICER1;DROSHA,156.0,0.43562291691989086,1.0
1329,STAT5B;EP300,91.0,0.1761665371454465,1.0
1330,STAT5B;JAK2,95.5,0.22012162812941594,1.0
1331,STAT5B;CDKN1A,71.5,0.04349340454366848,1.0
1332,STAT5B;SRC,70.5,0.04122367636746698,1.0
1333,STAT5B;PTPN11,96.0,0.23158520423466455,1.0
1334,STAT5B;STAT6,104.0,0.3556603777865345,1.0
1335,STAT5B;ABL1,104.5,0.36728731324373876,1.0
1336,PTEN;CCND1,150.5,0.5503929857259394,1.0
1337,PTEN;PLCG1,130.5,0.9735901596390323,1.0
1338,PTEN;MDM2,121.0,0.7253726281910413,1.0
1339,PTEN;PIK3CA,140.0,0.804807263089176,1.0
1340,PTEN;ERBB2,139.5,0.8175514335729824,1.0
1341,PTEN;STK11,125.0,0.8304069026868716,1.0
1342,PTEN;FOXO3,137.5,0.8678965006280925,1.0
1343,PTEN;SMAD4,133.0,0.9868643355764877,1.0
1344,PTEN;NF1,143.5,0.7171753196004584,1.0
1345,PTEN;MTOR,135.5,0.9206450082584687,1.0
1346,PTEN;PIK3R1,146.0,0.6555223870777687,1.0
1347,PTEN;AKT1,141.0,0.7793588638176021,1.0
1348,PTEN;FBXW7,175.0,0.13076465084041772,1.0
1349,PTEN;PIK3CB,143.5,0.7171635064565768,1.0
1350,PTEN;TRIM27,149.5,0.5718192567663171,1.0
1351,ATIC;CLTC,104.0,0.36013618349850696,1.0
1352,ATIC;NT5C2,142.0,0.7489785542935022,1.0
1353,WWTR1;YWHAE,140.5,0.7917366267967583,1.0
1354,WWTR1;CAMTA1,143.0,0.7267392935894675,1.0
1355,WWTR1;PPP2R1A,140.5,0.7917009340423822,1.0
1356,WWTR1;SMAD3,140.5,0.7915848057545232,1.0
1357,WWTR1;SMAD4,140.0,0.803703241249929,1.0
1358,WWTR1;LATS2,139.5,0.8171584489546351,1.0
1359,UBR5;QKI,145.0,0.6769655976235724,1.0
1360,SRSF3;PCBP1,98.5,0.26480682633549457,1.0
1361,SRSF3;SFPQ,100.5,0.28879747437242753,1.0
1362,SRSF3;SRSF2,126.0,0.8523137368050624,1.0
1363,ERCC5;MSH6,156.0,0.4346241228909772,1.0
1364,ERCC5;EP300,158.0,0.3991809609381668,1.0
1365,ERCC5;XPA,153.5,0.4782086406335906,1.0
1366,ERCC5;ERCC2,158.5,0.3832631572099904,1.0
1367,ERCC5;BRCA1,151.5,0.5306978778572357,1.0
1368,BMPR1A;ACVR2A,129.0,0.9309190757667448,1.0
1369,BMPR1A;SMAD3,150.0,0.5631420144386396,1.0
1370,BMPR1A;SMAD4,146.5,0.6433698404808277,1.0
1371,TPR;NUP214,137.5,0.8676099382172842,1.0
1372,MLLT1;TCEA1,120.5,0.7167491123190788,1.0
1373,MLLT1;BCOR,126.5,0.8691718820568656,1.0
1374,MLLT1;AFDN,128.5,0.9212659219394792,1.0
1375,MLLT1;AFF1,126.0,0.8390899887029607,1.0
1376,MLLT1;AFF4,113.5,0.5490449373063327,1.0
1377,SDHC;TMEM127,128.5,0.9191544364866433,1.0
1378,SDHC;SDHA,143.5,0.697410305097792,1.0
1379,ITGAV;SRC,82.5,0.10638516589482251,1.0
1380,ERCC2;XPA,94.5,0.19568916851408535,1.0
1381,ERCC2;TCEA1,76.5,0.06568383410272587,1.0
1382,ERCC2;POLR2A,91.5,0.18618052559319642,1.0
1383,ERCC2;BRCA1,95.5,0.22970518520145933,1.0
1384,CD209;ARHGEF12,112.5,0.5287409497253023,1.0
1385,CD209;RHOA,116.0,0.609894700723159,1.0
1386,FUS;SFPQ,100.0,0.22381068655359315,1.0
1387,FUS;CREB3L2,116.5,0.596447927905112,1.0
1388,FUS;PABPC1,88.0,0.1193226640668987,1.0
1389,FUS;NONO,105.0,0.30708950620358166,1.0
1390,FUS;SRSF2,129.0,0.9278406543566677,1.0
1391,FUS;DROSHA,115.0,0.5480622713711025,1.0
1392,CBLB;PIK3CA,122.0,0.7490007018848462,1.0
1393,CBLB;PIK3R1,124.0,0.8000870316485672,1.0
1394,CBLB;PIK3CB,117.5,0.6372415458189276,1.0
1395,SMARCD1;SMARCE1,160.5,0.32583704312563444,1.0
1396,SMARCD1;SS18L1,151.5,0.5184230351664991,1.0
1397,SMARCD1;ARID2,147.0,0.6110429585354518,1.0
1398,SMARCD1;SMARCB1,165.5,0.2632435067359292,1.0
1399,SMARCD1;SS18,153.5,0.43717355769818445,1.0
