,drug,tissue,feature,iter,Train Accuracy,Train ROC_AUC,Test Accuracy,Test ROC_AUC,Test TN,Test FP,Test FN,Test TP
137,erlotinib,LUAD,norm-node,37,0.5111111111111111,0.5889328063241106,0.5,0.578125,6,2,6,2
138,erlotinib,LUAD,norm-node,38,0.5111111111111111,0.58300395256917,0.5625,0.625,5,3,4,4
139,erlotinib,LUAD,norm-node,39,0.5333333333333333,0.616600790513834,0.5625,0.484375,6,2,5,3
140,erlotinib,LUAD,norm-node,40,0.4888888888888889,0.5316205533596838,0.75,0.6875,5,3,1,7
141,erlotinib,LUAD,norm-node,41,0.5555555555555556,0.5909090909090909,0.5625,0.59375,5,3,4,4
142,erlotinib,LUAD,norm-node,42,0.6,0.6482213438735178,0.375,0.40625,3,5,5,3
143,erlotinib,LUAD,norm-node,43,0.6,0.6600790513833993,0.4375,0.359375,5,3,6,2
144,erlotinib,LUAD,norm-node,44,0.6,0.5691699604743083,0.4375,0.59375,4,4,5,3
145,erlotinib,LUAD,norm-node,45,0.5555555555555556,0.6284584980237153,0.5625,0.53125,5,3,4,4
146,erlotinib,LUAD,norm-node,46,0.5555555555555556,0.5731225296442688,0.5625,0.671875,5,3,4,4
147,erlotinib,LUAD,norm-node,47,0.5777777777777777,0.5731225296442688,0.5625,0.59375,5,3,4,4
148,erlotinib,LUAD,norm-node,48,0.5333333333333333,0.5889328063241106,0.5625,0.546875,6,2,5,3
149,erlotinib,LUAD,norm-node,49,0.6,0.6541501976284585,0.5,0.34375,4,4,4,4
