,Edge,U,pval,adj_pvals
4139,ASXL1;SRSF2,95.5,0.18960798945217228,0.8227688642678216
4140,ASXL1;JAK2,75.0,0.8869715903267145,1.0
4141,MLF1;YWHAE,44.0,0.11871621392614513,0.7553379026924376
4142,MLF1;KNL1,45.5,0.14072576398605396,0.7816099614596217
4143,MLLT10;MLLT1,91.0,0.2938185223788259,0.9124887800823581
4144,MLLT10;AFF4,88.5,0.3638281856577613,0.942349711104218
4145,MLLT10;KAT6A,84.5,0.49347836678874835,0.9904710206177333
4146,MLLT10;AFDN,87.0,0.41071109491872426,0.9719778990798471
4147,MLLT10;AFF1,87.5,0.3942153571011129,0.9672801572520022
4148,MLLT10;NUP214,87.0,0.4083476152368216,0.9719778990798471
4149,MLLT10;NSD1,83.5,0.5290574041543605,1.0
4150,MLLT10;SMARCB1,87.0,0.408986662609952,0.9719778990798471
4151,MLLT10;MLLT3,84.5,0.4954095965604013,0.9904710206177333
4152,RB1;CCND1,73.0,0.9765101735814622,1.0
4153,RB1;MDM2,61.5,0.5552775268804533,1.0
4154,RB1;CCNE1,77.0,0.7916441243133873,1.0
4155,RB1;EP300,67.5,0.8167482482511332,1.0
4156,RB1;BRD4,79.5,0.6860465054289349,1.0
4157,RB1;DNMT3A,63.0,0.6202988546173773,1.0
4158,RB1;CDK6,86.0,0.43573066003173655,0.974567031959239
4159,RB1;ABL1,97.5,0.14614272853874308,0.7908425267001691
4160,RB1;ARID2,67.5,0.8130510036128464,1.0
4161,RB1;CUX1,57.0,0.39079114781857127,0.9672801572520022
4162,RB1;SMARCB1,77.5,0.7678549958073355,1.0
4163,RB1;PTEN,82.5,0.5514303989996586,1.0
4164,RB1;SS18,71.5,1.0,1.0
4165,RB1;JUN,86.0,0.420158578802321,0.9719778990798471
4166,RB1;SMARCE1,75.5,0.856140294683331,1.0
4167,RB1;CHEK2,71.0,0.9766841249697382,1.0
4168,RB1;LMNA,75.0,0.8848444383698549,1.0
4169,RB1;SUZ12,73.5,0.9530991506825142,1.0
4170,RB1;CASP3,78.5,0.7250979644283038,1.0
4171,RB1;CDKN1A,79.0,0.7065568415483096,1.0
4172,RB1;SMARCD1,69.5,0.9071623202761913,1.0
4173,RB1;BRCA1,70.0,0.9294653521203196,1.0
4174,RB1;KDM5A,73.5,0.9542150911707313,1.0
4175,ZMYM2;STAT5B,83.0,0.5446918081002653,1.0
4176,ZMYM2;SFPQ,78.0,0.7515036935249313,1.0
4177,ZMYM2;FGFR1,75.0,0.8854385144115796,1.0
4178,LCP1;IKZF1,100.5,0.10994041854283651,0.7501700675708067
4179,FOXP1;IKZF1,54.5,0.334339215762794,0.9294674998321322
4180,FOXP1;SMAD4,61.0,0.5516781922503168,1.0
4181,FOXP1;CUX1,76.0,0.841416698823943,1.0
4182,FOXP1;KLF4,59.0,0.47779052089776264,0.988698424344685
4183,FOXP1;BCL6,69.0,0.8867313068648432,1.0
4184,DDX5;DICER1,77.5,0.769902285886628,1.0
4185,DDX5;DROSHA,58.0,0.42795692540869645,0.9719778990798471
4186,DDX5;SRSF3,51.5,0.22323404623012233,0.8566646155063593
4187,DDX5;FUS,48.0,0.15747581094993934,0.7959623077937418
4188,DDX5;NCOA2,78.0,0.734753056435596,1.0
4189,DDX5;SMAD3,55.0,0.3322213613475249,0.9294674998321322
4190,DDX5;HSP90AA1,49.5,0.19373276997762134,0.8274311816983141
4191,DDX5;POLR2A,56.0,0.3471297202890563,0.9386650225094553
4192,DDX5;EP300,40.0,0.05458543099635531,0.6533430482638777
4193,DDX5;HSP90AB1,45.5,0.12471837861521935,0.7629870460560313
4194,DDX5;SMAD4,45.0,0.12404942196543597,0.7629870460560313
4195,DDX5;SRSF2,59.0,0.4362282121605553,0.974567031959239
4196,DDX5;NONO,50.0,0.16349770524313056,0.7984884706839681
4197,DDX5;BRCA1,49.0,0.18562894222007187,0.8216724143364732
4198,DDX5;PABPC1,71.0,0.9768214764806531,1.0
4199,DDX5;SFPQ,73.0,0.9755173336719929,1.0
4200,DDX5;SUZ12,63.0,0.6156540961618836,1.0
4201,DICER1;CCND1,86.5,0.4147869531381211,0.9719778990798471
4202,DICER1;FUS,75.0,0.8852111134180676,1.0
4203,DICER1;HSP90AA1,86.0,0.4338858988271693,0.974567031959239
4204,DICER1;HSP90AB1,88.5,0.3528034225576143,0.9404169362600534
4205,DICER1;PTEN,85.0,0.46581050096376997,0.9872006639743535
4206,DICER1;DROSHA,39.5,0.06595695335974872,0.6746790337103465
4207,DICER1;AKT1,90.0,0.30634583326825393,0.9227113765737452
4208,POLD1;MLH1,58.0,0.4417841195921285,0.974567031959239
4209,POLD1;MSH6,32.5,0.027159680894301465,0.5959153513867321
4210,POLD1;BRIP1,53.0,0.29147605080766326,0.9124887800823581
4211,POLD1;PALB2,68.0,0.8420874246476806,1.0
4212,POLD1;WRN,61.5,0.5704088066982586,1.0
4213,POLD1;BMPR1A,59.5,0.4956598888209134,0.9904710206177333
4214,POLD1;XPA,56.0,0.37595070290389443,0.9557449682802966
4215,POLD1;CHEK2,70.0,0.9321156793484043,1.0
4216,POLD1;ERCC2,55.5,0.36289902378920413,0.942349711104218
4217,POLD1;PMS1,66.5,0.7750075826013058,1.0
4218,POLD1;BRCA1,60.5,0.530186478564477,1.0
4219,POLD1;RECQL4,63.0,0.6277699903164164,1.0
4220,POLD1;MUTYH,60.0,0.512647491371819,0.9988093379798215
4221,POLD1;ERCC5,58.5,0.4574726833571926,0.9811879930671651
4222,RAD17;BRIP1,75.0,0.8809732979810718,1.0
4223,RAD17;WRN,86.0,0.4342562698548038,0.974567031959239
4224,RAD17;CHEK2,80.5,0.6466583088623352,1.0
4225,RAD17;BRCA1,78.0,0.7537664654192497,1.0
4226,RAD17;RECQL4,77.5,0.7697184024856237,1.0
4227,STAT5B;CCND1,63.0,0.6289064004393936,1.0
4228,STAT5B;EP300,75.0,0.8868407164164489,1.0
4229,STAT5B;JAK2,66.0,0.7540913177271922,1.0
4230,STAT5B;CDKN1A,65.5,0.7336018246844709,1.0
4231,STAT5B;CSF3R,73.0,0.9772149515604138,1.0
4232,STAT5B;SRC,67.0,0.7982984439985048,1.0
4233,STAT5B;PIM1,71.0,0.9773738146112697,1.0
4234,STAT5B;AKT1,64.5,0.6909825709013602,1.0
4235,STAT5B;PTPN11,63.0,0.629039414341225,1.0
4236,STAT5B;BCL6,83.0,0.5495925836517814,1.0
4237,STAT5B;TET2,63.5,0.6470468855408947,1.0
4238,STAT5B;STAT6,74.0,0.9308908679319979,1.0
4239,STAT5B;CD28,60.0,0.5136284766414587,0.9988093379798215
4240,STAT5B;PIK3R1,68.0,0.8423894997611754,1.0
4241,STAT5B;JAK3,63.5,0.6496051075450134,1.0
4242,STAT5B;PTPN6,68.5,0.8645920561358567,1.0
4243,STAT5B;ABL1,69.0,0.8869933585299224,1.0
4244,STAT5B;PTPRC,56.5,0.39448978703372317,0.9672801572520022
4245,STAT5B;LYN,68.0,0.8423894997611754,1.0
4246,PTEN;CCND1,73.5,0.9545726823500871,1.0
4247,PTEN;MLH1,56.5,0.3943068740026129,0.9672801572520022
4248,PTEN;MSH6,47.5,0.17356816655592167,0.804237948769862
4249,PTEN;PLCG1,85.0,0.4773640744547023,0.988698424344685
4250,PTEN;MDM2,55.0,0.34612379549255745,0.9386650225094553
4251,PTEN;PALB2,61.5,0.5650226749736742,1.0
4252,PTEN;KMT2C,66.0,0.7549207867246659,1.0
4253,PTEN;CCNE1,54.0,0.31834334098597494,0.9254765641425997
4254,PTEN;PIK3CA,56.5,0.39375716759955637,0.9672801572520022
4255,PTEN;CDK6,66.5,0.7763266557672741,1.0
4256,PTEN;ERBB2,71.5,1.0,1.0
4257,PTEN;PREX2,67.0,0.7979538828864685,1.0
4258,PTEN;TSC1,48.0,0.16718617545631775,0.8033467655694757
4259,PTEN;CASP3,67.5,0.8195808386407111,1.0
4260,PTEN;STK11,67.0,0.7972206399796945,1.0
4261,PTEN;SMAD3,81.0,0.626079721058339,1.0
4262,PTEN;HSP90AA1,73.0,0.9772815501267496,1.0
4263,PTEN;FOXO3,65.5,0.7308894343495378,1.0
4264,PTEN;SMAD4,56.5,0.3927455871906099,0.9672801572520022
4265,PTEN;NF2,56.5,0.3946725392243118,0.9672801572520022
4266,PTEN;NF1,54.0,0.31881492376155274,0.9254765641425997
4267,PTEN;TGFBR2,48.0,0.18168912599444031,0.8156511975063184
4268,PTEN;ZEB1,82.0,0.5892575939672147,1.0
4269,PTEN;MTOR,74.5,0.9093978260289968,1.0
4270,PTEN;SDHC,97.0,0.15613229836286463,0.7934762879584559
4271,PTEN;JUN,65.0,0.7108003532670313,1.0
4272,PTEN;HSP90AB1,71.5,1.0,1.0
4273,PTEN;PIK3R1,78.5,0.7332548368547311,1.0
4274,PTEN;ABL1,64.0,0.669324752099938,1.0
4275,PTEN;DROSHA,83.5,0.5189502458047748,1.0
4276,PTEN;MUTYH,62.5,0.6087956131520953,1.0
4277,PTEN;PTPN11,77.0,0.7981455234652544,1.0
4278,PTEN;AKT1,63.5,0.6483329608296183,1.0
4279,PTEN;RHOA,86.5,0.4224277190824126,0.9719778990798471
4280,PTEN;AKT2,54.0,0.32069208041113106,0.9254765641425997
4281,PTEN;FOXO4,50.0,0.2162308490536884,0.8537837688464267
4282,PTEN;BAP1,64.0,0.6458685908986439,1.0
4283,PTEN;FBXW7,59.0,0.47779052089776264,0.988698424344685
4284,PTEN;NFE2L2,62.0,0.588751523792253,1.0
4285,PTEN;SRC,69.0,0.8869933585299224,1.0
4286,PTEN;PIK3CB,75.5,0.8646699844086065,1.0
4287,PTEN;AKT3,49.0,0.19241179678758658,0.8249379333536758
4288,PTEN;FGFR1,72.5,1.0,1.0
4289,PTEN;BRCA1,54.5,0.3333081315117782,0.9294674998321322
4290,PTEN;JAK2,75.5,0.8647218619081826,1.0
4291,PTEN;CDKN1A,65.0,0.7108003532670313,1.0
4292,PTEN;HRAS,66.0,0.7537664654192497,1.0
4293,PTEN;TRIM27,58.5,0.41115458171343944,0.9719778990798471
4294,PTEN;BMPR1A,43.0,0.10089417981994893,0.7369490027318724
4295,PTEN;CHEK2,52.5,0.2786310887985274,0.9031627559952284
4296,PTEN;TCF7L2,80.5,0.6386074998193549,1.0
4297,ATIC;KIF5B,61.5,0.5387137169380773,1.0
4298,ATIC;TPM4,73.5,0.946973993490868,1.0
4299,ATIC;CLTC,82.5,0.5313609839462206,1.0
4300,ATIC;NT5C2,65.5,0.7280925260842814,1.0
4301,ATIC;EML4,100.0,0.06747995678616317,0.6749926040875838
4302,ATIC;WDCP,66.0,0.7212325400969104,1.0
4303,TET1;DNMT3A,49.5,0.21232975533186715,0.8440896082927224
4304,TET1;SH3GL1,43.5,0.11285441614248486,0.7501700675708067
4305,TET1;SUZ12,50.0,0.22335083312820914,0.8566646155063593
4306,TET1;TET2,47.5,0.17406569309670872,0.804237948769862
4307,FAT1;PIK3CA,57.0,0.410801447265533,0.9719778990798471
4308,FAT1;KMT2D,72.5,1.0,1.0
4309,UBR5;PABPC1,61.0,0.5458920419601858,1.0
4310,UBR5;QKI,55.0,0.3380587776575462,0.9340438819723313
4311,UBR5;CHEK2,78.0,0.7522648647528024,1.0
4312,UBR5;FBXO11,52.5,0.26615231214428225,0.9021004489013115
4313,UBR5;SETD2,79.0,0.7071185096042383,1.0
4314,WWTR1;YWHAE,48.0,0.18143508989323454,0.8156511975063184
4315,WWTR1;CAMTA1,63.0,0.6284397254481974,1.0
4316,WWTR1;PPP2R1A,52.5,0.27909953084754935,0.9031627559952284
4317,WWTR1;SMAD3,70.5,0.9543680961968267,1.0
4318,WWTR1;SMAD4,52.0,0.2659901815593605,0.9021004489013115
4319,WWTR1;ABL1,49.0,0.20002718122835939,0.8331536482860766
4320,WWTR1;LATS2,49.5,0.2069957281144542,0.8440896082927224
4321,SRSF3;FUS,67.0,0.7703347136423385,1.0
4322,SRSF3;NONO,67.0,0.7803494080970969,1.0
4323,SRSF3;U2AF1,55.0,0.30776709369000244,0.9227113765737452
4324,SRSF3;PCBP1,71.0,0.9760576687540522,1.0
4325,SRSF3;PABPC1,63.5,0.6365075236052056,1.0
4326,SRSF3;SFPQ,62.0,0.5397293198380958,1.0
4327,SRSF3;TPR,53.5,0.2879386525937444,0.9124887800823581
4328,SRSF3;FUBP1,69.0,0.8790724503089711,1.0
4329,SRSF3;BCLAF1,72.5,1.0,1.0
4330,SRSF3;SRSF2,56.0,0.32770780064436833,0.9294674998321322
4331,ERCC5;MLH1,65.5,0.732255926713713,1.0
4332,ERCC5;MSH6,38.0,0.05745213857483984,0.6596302991615803
4333,ERCC5;PALB2,69.0,0.8857321252499937,1.0
4334,ERCC5;EP300,88.0,0.37567015835728557,0.9557449682802966
4335,ERCC5;WRN,62.5,0.6094888165268124,1.0
4336,ERCC5;XPA,84.0,0.4971897148324337,0.9910140557490085
4337,ERCC5;ERCC2,71.0,0.9771747101832837,1.0
4338,ERCC5;PMS1,80.0,0.6561752918011484,1.0
4339,ERCC5;BRCA1,68.0,0.8410781152009308,1.0
4340,ERCC5;TCEA1,86.0,0.43416374389766577,0.974567031959239
4341,ERCC5;RECQL4,64.5,0.6880491306572347,1.0
4342,BMPR1A;MLH1,52.0,0.2677578340086437,0.9021004489013115
4343,BMPR1A;MSH6,37.0,0.050220718118088745,0.6444608208043728
4344,BMPR1A;ACVR2A,43.0,0.10272199345549203,0.7425446426143125
4345,BMPR1A;STK11,57.0,0.39580889620955895,0.9678980656872738
4346,BMPR1A;SMAD3,47.5,0.1685565313859585,0.804237948769862
4347,BMPR1A;SMAD4,51.5,0.2478344103368898,0.8787284701108355
4348,BMPR1A;TGFBR2,42.0,0.09127267908056731,0.7223858566109602
4349,BMPR1A;MUTYH,50.5,0.23113444853194864,0.8639648629126377
4350,BMPR1A;TFRC,31.0,0.0216532132701339,0.5557326983779778
4351,TPR;KIF5B,38.5,0.05197636581023668,0.6533430482638777
4352,TPR;EML4,40.0,0.06057342783150736,0.6710298459228591
4353,TPR;NUP214,51.0,0.22030318073848576,0.8566646155063593
4354,MLLT1;TCEA1,62.0,0.5901208309203554,1.0
4355,MLLT1;BRD4,58.5,0.46148423599746624,0.9811879930671651
4356,MLLT1;BCOR,58.0,0.4445210126112561,0.974567031959239
4357,MLLT1;POLR2A,60.0,0.5146036154956285,0.9988093379798215
4358,MLLT1;AFDN,55.5,0.3644762778962516,0.942349711104218
4359,MLLT1;AFF1,53.0,0.2937252358079616,0.9124887800823581
4360,MLLT1;ABL1,57.0,0.4114327807973308,0.9719778990798471
4361,MLLT1;MLLT3,52.5,0.2806860142896739,0.9031627559952284
4362,MLLT1;KAT6A,55.5,0.36392088700863756,0.942349711104218
4363,MLLT1;SMARCB1,58.5,0.4611388785735615,0.9811879930671651
4364,MLLT1;MEN1,55.0,0.3499594538328974,0.9386650225094553
4365,MLLT1;AFF4,59.0,0.4747835647926527,0.988698424344685
4366,CD28;PIK3CA,79.0,0.7126693604817927,1.0
4367,CD28;ERBB2,63.5,0.6500471145523107,1.0
4368,CD28;TNFRSF14,64.0,0.6696269213141517,1.0
4369,CD28;PTPRC,75.0,0.8874045794263683,1.0
4370,CD28;PIK3CB,80.0,0.6703487662267039,1.0
4371,CD28;SRC,78.0,0.7550124329534471,1.0
4372,CD28;PIK3R1,79.0,0.7118728016010305,1.0
4373,CD28;AKT1,79.5,0.6915481224112214,1.0
4374,SDHC;TMEM127,38.0,0.04102366198692041,0.6444608208043728
4375,SDHC;SDHA,30.5,0.019774512331875122,0.5527804887237538
4376,SDHC;NF1,96.0,0.1650683308836418,0.7984884706839681
4377,SDHC;AKT1,93.5,0.2252529063606531,0.8606205844783792
4378,LSM14A;PABPC1,55.5,0.3525109671642679,0.9400852532335933
4379,LSM14A;SFPQ,62.5,0.6014346666747903,1.0
4380,ITGAV;RHOA,70.0,0.9321680338018922,1.0
4381,ITGAV;SRC,75.0,0.8873615042927979,1.0
4382,ITGAV;COL3A1,61.0,0.5480289052437259,1.0
4383,ITGAV;AFDN,66.0,0.7553323873203632,1.0
4384,ERCC2;MLH1,66.0,0.7544610084802125,1.0
4385,ERCC2;MSH6,37.5,0.05382886917473625,0.6533430482638777
4386,ERCC2;BRIP1,58.0,0.4407139658297329,0.974567031959239
4387,ERCC2;WRN,59.0,0.47710771115949724,0.988698424344685
4388,ERCC2;FUBP1,73.5,0.9529526175127782,1.0
4389,ERCC2;XPA,63.5,0.6438355189904987,1.0
4390,ERCC2;CHEK2,64.0,0.6698078263282813,1.0
4391,ERCC2;TCEA1,63.5,0.6441009559269231,1.0
4392,ERCC2;POLR2A,68.5,0.8609677733759418,1.0
4393,ERCC2;BRCA1,64.5,0.6910959297822907,1.0
4394,ERCC2;MUTYH,67.0,0.7974917097450782,1.0
4395,TOP1;BRD4,60.0,0.5037188612933705,0.9988093379798215
4396,TOP1;SUB1,47.5,0.15207808079297522,0.7934762879584559
4397,TOP1;NONO,56.5,0.38379987362135215,0.9638062355976056
4398,TOP1;RAD21,62.5,0.6008454632837086,1.0
4399,TOP1;WRN,61.0,0.5492031763393441,1.0
4400,TOP1;SFPQ,56.0,0.37151309659596543,0.9537899386221503
4401,TOP1;JUN,67.5,0.8193382148957807,1.0
4402,TOP1;DEK,57.0,0.39774402101389794,0.9717806976300257
4403,TOP1;CHD4,63.5,0.6433695749008954,1.0
4404,TOP1;RECQL4,69.5,0.9088318090156562,1.0
4405,TOP1;BRCA1,59.0,0.4753026837976758,0.988698424344685
4406,JAK3;PIK3CA,70.0,0.9322333068440795,1.0
4407,JAK3;ERBB2,75.0,0.8872752055084101,1.0
4408,JAK3;STAT6,90.0,0.3205985695746981,0.9254765641425997
4409,JAK3;EML4,78.5,0.7338488462374848,1.0
4410,JAK3;MTOR,75.5,0.8647736797954435,1.0
4411,JAK3;GNAS,72.5,1.0,1.0
4412,JAK3;CSF3R,90.5,0.3057487934246461,0.9227113765737452
4413,JAK3;JAK2,76.0,0.8424797848162532,1.0
4414,JAK3;PTPN6,72.5,1.0,1.0
4415,JAK3;LIFR,70.5,0.9543770487913521,1.0
4416,JAK3;HRAS,75.5,0.8648254381844648,1.0
4417,JAK3;PTPRC,66.5,0.7766633135390875,1.0
4418,JAK3;PIK3R1,80.0,0.6706481437389116,1.0
4419,JAK3;FBXW7,76.0,0.8426299157548953,1.0
4420,JAK3;PIK3CB,75.0,0.8868407164164489,1.0
4421,JAK3;PTPN11,77.0,0.7983366198687993,1.0
4422,CD209;ARHGEF12,67.5,0.8199257546712105,1.0
4423,CD209;RHOA,82.5,0.5704832523806468,1.0
4424,FUS;SFPQ,96.5,0.16065821871287955,0.7984884706839681
4425,FUS;CREB3L2,109.0,0.034288512068454784,0.6013925549310487
4426,FUS;PABPC1,80.0,0.6581977425261765,1.0
4427,FUS;ATF1,91.0,0.2773540302340992,0.9031627559952284
4428,FUS;NONO,78.0,0.7430633933635793,1.0
4429,FUS;SRSF2,107.0,0.040144109336337386,0.6444608208043728
4430,FUS;THRAP3,34.5,0.030765771174379827,0.5963552709111086
4431,FUS;EP300,80.0,0.6691430527299204,1.0
4432,FUS;SMARCB1,78.5,0.7319036494718827,1.0
4433,FUS;PCBP1,48.0,0.15612118469551026,0.7934762879584559
4434,FUS;QKI,55.5,0.2713205142048528,0.9031627559952284
4435,FUS;DROSHA,69.5,0.9076115119079285,1.0
4436,FUS;AKT1,81.5,0.6073980962399412,1.0
4437,CBLB;PIK3CA,86.5,0.4267668030941646,0.9719778990798471
4438,CBLB;SH3GL1,67.5,0.8202687002946751,1.0
4439,CBLB;PIK3R1,93.0,0.24462817982723994,0.8727087715441383
4440,CBLB;PIK3CB,91.5,0.2798473060591755,0.9031627559952284
4441,SMARCD1;BRD4,41.5,0.08061281453855482,0.7047323395987722
4442,SMARCD1;DNMT3A,66.5,0.7613177620941725,1.0
4443,SMARCD1;NCOR1,63.5,0.6400560624277275,1.0
4444,SMARCD1;SMARCE1,68.0,0.8003400225403199,1.0
4445,SMARCD1;SS18L1,60.0,0.4857496464565534,0.9904710206177333
4446,SMARCD1;ARID2,65.5,0.7002409334587658,1.0
4447,SMARCD1;SMARCB1,67.5,0.8080049094236541,1.0
4448,SMARCD1;JUN,46.0,0.13608228726842436,0.781171834213015
4449,SMARCD1;CHD4,47.5,0.16356407698022069,0.7984884706839681
4450,SMARCD1;SS18,76.0,0.821959266678529,1.0
4451,KAT6A;KAT7,44.5,0.10981940881523716,0.7501700675708067
4452,KAT6A;EP300,68.0,0.8417531277208352,1.0
4453,KAT6A;KMT2D,58.5,0.4303863276618094,0.974567031959239
4454,KAT6A;AKT1,55.0,0.34460926982049345,0.9386650225094553
4455,KAT6A;MLLT3,51.0,0.24435449555104094,0.8727087715441383
4456,KAT6A;NCOA2,85.5,0.40477257051377624,0.9719778990798471
4457,KAT6A;KAT6B,54.0,0.2981817126368772,0.9181588751233436
4458,ARNT;MDM2,76.5,0.8092842195618767,1.0
4459,ARNT;EP300,84.0,0.5014536134621839,0.9959648446293641
4460,ARNT;EPAS1,78.5,0.7126087449597115,1.0
4461,ARNT;TRIP11,66.5,0.7734460809040395,1.0
4462,ARNT;HSP90AA1,84.0,0.49673930774446295,0.9904710206177333
4463,ARNT;HSP90AB1,81.0,0.6138679820394688,1.0
4464,ARNT;JUN,70.5,0.9530211703393738,1.0
4465,ARNT;BRCA1,84.0,0.4996014090198321,0.9940504564245948
4466,ARNT;NCOA2,72.5,1.0,1.0
4467,ARNT;AKT1,83.0,0.5343080417040819,1.0
4468,BIRC6;KIF5B,57.0,0.38868946963420237,0.9672801572520022
4469,BIRC6;CASP3,82.5,0.5692124135015229,1.0
4470,BIRC6;EML4,71.5,1.0,1.0
4471,BIRC6;USP8,69.0,0.8863790519803985,1.0
4472,TCF3;IKZF1,50.5,0.23294896011585442,0.8639648629126377
4473,TCF3;AFF1,38.0,0.057740996860821944,0.6596302991615803
4474,TCF3;EP300,39.0,0.06530813439070794,0.6746790337103465
4475,TCF3;TET2,38.0,0.057692839795204565,0.6596302991615803
4476,TCF3;PRDM1,46.5,0.15656797531834413,0.7934762879584559
4477,TCF3;ABL1,37.5,0.0540139767332642,0.6533430482638777
4478,SS18L1;SMARCE1,60.0,0.5141167732762865,0.9988093379798215
4479,SS18L1;SMARCB1,61.5,0.5696622254076196,1.0
4480,TNFRSF14;PTPN6,71.5,1.0,1.0
4481,TNFRSF14;PTPN11,71.5,1.0,1.0
4482,EPAS1;TMEM127,75.0,0.884311132834118,1.0
4483,EPAS1;EP300,75.0,0.8872103510937167,1.0
4484,EPAS1;HSP90AB1,84.5,0.4961593701721817,0.9904710206177333
4485,EPAS1;JUN,83.0,0.5506003683688148,1.0
4486,EPAS1;SMAD4,74.5,0.9095027852599122,1.0
4487,EPAS1;HSP90AA1,86.0,0.4440822509338914,0.974567031959239
4488,EPAS1;SMAD3,88.5,0.36196593767939367,0.942349711104218
4489,EPAS1;KLF4,75.5,0.8647218619081826,1.0
4490,EPAS1;MAX,77.5,0.7731826573146688,1.0
4491,EPAS1;AKT1,77.0,0.7984891069130674,1.0
4492,EPAS1;MTOR,77.0,0.7982602464435493,1.0
4493,MEN1;PALB2,37.0,0.048715341913349156,0.6444608208043728
4494,MEN1;KMT2C,31.0,0.021124265778080763,0.5549507964718414
4495,MEN1;KMT2D,32.5,0.026248190791380077,0.5959153513867321
4496,MEN1;SMAD3,35.0,0.037558061936483256,0.6303529036697637
4497,MEN1;SETD1B,34.0,0.03307000837273534,0.5963552709111086
4498,MEN1;TCF7L2,35.5,0.039746787311174155,0.6444608208043728
4499,MEN1;AFDN,51.5,0.2568766309946292,0.8911590465561482
4500,MEN1;NF1,33.5,0.02970354343444766,0.5963552709111086
4501,MEN1;SMAD4,49.0,0.20107613031194949,0.8331536482860766
4502,MEN1;MUTYH,34.5,0.034983916130580064,0.6041204035512205
4503,MEN1;AKT1,45.0,0.13099908795601267,0.7708185203232176
4504,MEN1;MAX,37.0,0.04933416415435599,0.6444608208043728
4505,PALB2;FANCE,54.0,0.3207855548714429,0.9254765641425997
4506,PALB2;MLH1,67.5,0.8178260304846015,1.0
4507,PALB2;MSH6,36.5,0.04676972143012996,0.6444608208043728
4508,PALB2;BRIP1,59.0,0.4669003903408019,0.988698424344685
4509,PALB2;WRN,63.0,0.62051247831284,1.0
4510,PALB2;MUTYH,68.5,0.862052500415977,1.0
4511,PALB2;PMS1,67.5,0.817145652242466,1.0
4512,PALB2;STK11,71.0,0.9765101735814622,1.0
4513,PALB2;FANCF,75.5,0.8619424132898004,1.0
4514,PALB2;CUL3,75.0,0.8849364364614523,1.0
4515,PALB2;CHEK2,63.5,0.6444980033151095,1.0
4516,PALB2;BRCA1,63.0,0.6268939102671272,1.0
4517,PALB2;KEAP1,68.0,0.840017711378331,1.0
4518,PALB2;XPA,65.5,0.7305317320239706,1.0
4519,PALB2;NF1,56.0,0.3617596620402831,0.942349711104218
4520,FIP1L1;JAK2,73.5,0.9508240206851022,1.0
4521,FIP1L1;ABL1,56.0,0.35228632142859373,0.9399341766299389
4522,PMS1;MLH1,57.5,0.4213278081147481,0.9719778990798471
4523,PMS1;MSH6,32.0,0.025110699059675872,0.5835495199883541
4524,PMS1;BRIP1,55.0,0.3449888424968549,0.9386650225094553
4525,PMS1;XPA,69.5,0.9044664131337703,1.0
4526,PMS1;CHEK2,65.5,0.7328566152664366,1.0
4527,PMS1;MUTYH,68.5,0.8572801425470182,1.0
4528,PMS1;BRCA1,63.5,0.6492883629414734,1.0
4529,COL3A1;CDH11,69.0,0.8817039354051879,1.0
4530,COL3A1;TGFBR2,62.5,0.6058434529007306,1.0
4531,COL3A1;SMAD3,75.0,0.8858444528963163,1.0
4532,CCND1;NCOA2,115.0,0.015356238123473816,0.5527804887237538
4533,CCND1;FOXO3,68.5,0.8643835874638635,1.0
4534,CCND1;AKT2,61.5,0.5704088066982586,1.0
4535,CCND1;ARID2,92.0,0.23008418191625113,0.8639648629126377
4536,CCND1;BCL6,105.5,0.055659170046369874,0.6583785547768276
4537,CCND1;SMARCB1,69.0,0.8848674585786742,1.0
4538,CCND1;MTOR,83.5,0.5321034278407166,1.0
4539,CCND1;AKT1,64.0,0.6699884349475065,1.0
4540,CCND1;MAML2,100.0,0.115791259371791,0.7541822127301729
4541,CCND1;ERBB2,75.0,0.8867969906528381,1.0
4542,CCND1;ABL1,73.5,0.9546695600802322,1.0
4543,CCND1;DNMT3A,75.0,0.8869933585299224,1.0
4544,CCND1;STAT6,104.5,0.06542113039022811,0.6746790337103465
4545,CCND1;MDM2,59.0,0.4753890560709392,0.988698424344685
4546,CCND1;CDK6,85.0,0.47633638179044424,0.988698424344685
4547,CCND1;CHEK2,63.0,0.6267585803810963,1.0
4548,CCND1;TCF7L2,85.5,0.4576489369893686,0.9811879930671651
4549,CCND1;CASP3,81.5,0.6071871785459447,1.0
4550,CCND1;HRAS,80.0,0.6694457190949019,1.0
4551,CCND1;NCOA1,87.0,0.4026919389229139,0.9719778990798471
4552,CCND1;BRCA1,65.5,0.7329064904578018,1.0
4553,CCND1;CDKN1A,81.0,0.6255339656919131,1.0
4554,CCND1;JAK2,82.0,0.587806716134408,1.0
4555,CCND1;KLF6,75.5,0.8640164388652596,1.0
4556,CCND1;FGFR1,75.5,0.8639900997267006,1.0
4557,CCND1;PIK3CA,68.0,0.8424497070384047,1.0
4558,CCND1;SMAD4,66.5,0.7762000161491756,1.0
4559,CCND1;JUN,76.5,0.8199945008268834,1.0
4560,CCND1;HSP90AB1,76.0,0.842509845375522,1.0
4561,CCND1;EP300,82.5,0.5694374947748109,1.0
4562,CCND1;NFE2L2,67.0,0.7971041335975257,1.0
4563,CCND1;SRC,67.0,0.7979538828864685,1.0
4564,CCND1;CCNE1,62.5,0.6069054272179508,1.0
