,Edge,U,pval,adj_pvals
1650,PARN/WRAP53,9514.0,0.006640084018248756,0.03697393463520319
1651,PARN/TACC3,6589.0,0.048625592165503904,0.1229812190376123
1652,PARN/EXOSC8,7362.0,0.459836446324579,0.6042144094477148
1653,PARN/DROSHA,7775.0,0.9431510829159905,0.9637118352685659
1654,H2AC17/H2BC5,8704.0,0.15597217061871105,0.28257575472114355
1655,H2AC17/NSD3,8057.5,0.703036015770049,0.8054572660585133
1656,H2AC17/EZH2,8049.0,0.7127818557187238,0.811496775081215
1657,H2AC17/H2AC20,9099.5,0.04031848848166321,0.10878697426672448
1658,H2AC17/H2AC13,8976.5,0.05431007448913076,0.13331887774150467
1659,H2AC17/H2AC11,8507.5,0.2590067404710392,0.40398966735458886
1660,H2AC17/H2AC12,8496.5,0.2763373945522857,0.4230811906327808
1661,H2AC17/H2BC17,8525.0,0.257447517148344,0.402614539448864
1662,H2AC17/H2BC13,8730.5,0.14428313777572754,0.2661652252087956
1663,H2AC17/CHD1L,7712.0,0.8624605009052145,0.9129343762817688
1664,H2AC17/H2BC21,8514.5,0.26554318259232446,0.4103849185517741
1665,H2AC17/H4C14,8301.0,0.4388440439561698,0.586018440464059
1666,DROSHA/POP7,7305.0,0.40960390516757794,0.5601960870591176
1667,DROSHA/DNMT1,6642.0,0.05919302285229598,0.14083561129686956
1668,DROSHA/DHX9,7173.5,0.2999517755112079,0.4481605495995873
1669,DROSHA/FMR1,7639.5,0.7728331653343209,0.8546316632269224
1670,DROSHA/RBM8A,7053.5,0.21946436118719836,0.3602113902227103
1671,POGZ/CBX5,6056.5,0.004722900778985785,0.03168422624790611
1672,POGZ/CBX3,6057.0,0.004731871643241082,0.03168422624790611
1673,H3C11/CBX5,7964.0,0.818076827811123,0.8861373628419593
1674,H3C11/NASP,7651.0,0.7869919167406342,0.863874365615932
1675,H3C11/MCM2,7186.0,0.3098747592100596,0.45944003750813633
1676,H3C11/NSD3,7318.0,0.42118728554143914,0.5693924531773638
1677,H3C11/H2AC20,7914.0,0.8808348426479358,0.9263695876428439
1678,H3C11/CBX3,8460.5,0.30507669433818185,0.4547735729775441
1679,H3C11/H2AC13,7407.5,0.5087338281275925,0.6487895892957647
1680,H3C11/DNMT1,7895.0,0.9049065398387017,0.9405414160790432
1681,H3C11/H2BC21,7496.5,0.604521252587878,0.7273319507667135
1682,H3C11/H2BC13,7420.5,0.5224273459584903,0.6592844405619117
1683,H3C11/H4C14,7560.0,0.677055456685558,0.7830169028499526
1684,H3C11/UHRF1,7107.5,0.2538787683901572,0.397981958474967
1685,SLC27A1/PALB2,4851.0,1.979286727418147e-06,0.0021646799175529803
1686,SLC27A1/NDUFAB1,5227.0,3.281118182620951e-05,0.008728120446116528
1687,EXO1/TRIP13,8753.0,0.13474946280682779,0.25482016568830085
1688,EXO1/CDC6,9924.5,0.0007424178094875304,0.015159582494358692
1689,EXO1/MYBL2,8969.0,0.06564510770589206,0.15271973518049548
1690,EXO1/RNASEH2A,8606.0,0.20803330376694074,0.3480659202750293
1691,EXO1/RAD51AP1,9506.0,0.006874827437022689,0.037283155075820563
1692,EXO1/MLH1,9645.5,0.0034530559271489323,0.026910870539134553
1693,EXO1/NCAPG,9818.0,0.0013572068245363412,0.017731324931661054
1694,EXO1/BRIP1,8548.0,0.2436412891274512,0.3881035196858771
1695,EXO1/KIF23,9766.0,0.0018181586536603499,0.020290403206325195
1696,EXO1/KIF11,9961.5,0.0006004082345199892,0.01462497359132989
1697,EXO1/PALB2,9516.5,0.0065854973879795236,0.03674662743190615
1698,EXO1/MCM4,9172.0,0.030255272385706494,0.088949416395612
1699,EXO1/RAD18,7602.0,0.7274971501126515,0.821375825712185
1700,EXO1/MCM2,9383.5,0.012224617545174551,0.05032493119914391
1701,EXO1/POLA2,8484.0,0.2875052551300251,0.4349030622782906
1702,EXO1/PLK4,9876.0,0.000986304238742679,0.01602011983819173
1703,EXO1/NUF2,9795.0,0.0015492233235699132,0.018990398938874935
1704,EXO1/SMC2,9906.5,0.0008270543329747655,0.015159582494358692
1705,EXO1/BUB1B,9897.5,0.0008715510510638549,0.015293578362862862
1706,EXO1/CCNB2,9842.5,0.0011873525249421221,0.017469523023924228
1707,EXO1/PLK1,9360.0,0.013633838708120854,0.053585068897635126
1708,EXO1/FEN1,7996.0,0.7784819205159099,0.8576894497020485
1709,EXO1/SHCBP1,9277.5,0.019524908941679846,0.0656365022926758
1710,EXO1/MCM7,9604.0,0.004246176184596524,0.030418567820220947
1711,EXO1/FANCI,7758.5,0.9221211609176252,0.9495340074945303
1712,EXO1/ATAD5,8580.0,0.22343280964501577,0.36435539187141985
1713,EXO1/TYMS,9125.5,0.036349856047661264,0.10081477404258377
1714,EXO1/CHAF1B,9091.5,0.04169043087194791,0.11093779699177704
1715,EXO1/RMI1,8982.0,0.06268686043731213,0.14709853593165642
1716,EXO1/POLE,8364.0,0.3834469665810776,0.534650846350857
1717,EXO1/NCAPD2,9904.0,0.0008400428207308604,0.015293578362862862
1718,EXO1/TACC3,9324.0,0.015987173217726584,0.05867328336393839
1719,EXO1/KNTC1,9881.5,0.0009543056075449661,0.015577496011716584
1720,EXO1/KNL1,9642.0,0.0035112688752037846,0.027043364271229147
1721,EXO1/RAD51C,8574.5,0.2268720631923643,0.36904672252560594
1722,EXO1/BLM,8426.0,0.3316608731423887,0.4829912671017209
1723,EXO1/PRIM1,8679.0,0.16866258674132373,0.2989146762931709
1724,EXO1/DNA2,8291.5,0.4502340163022275,0.5951723640159582
1725,EXO1/CEP55,9740.5,0.0020805331673686856,0.02112367544003057
1726,EXO1/CDC7,8653.0,0.18215638404221712,0.316035044160647
1727,EXO1/TTK,9544.0,0.00570572267746194,0.03460346784612315
1728,EXO1/GTSE1,8873.0,0.09154415645932992,0.19402866753427744
1729,EXO1/KIF4A,9737.5,0.0021167507804013804,0.021190831989947652
1730,EXO1/NCAPG2,9293.0,0.01826359231773737,0.06347759151959355
1731,EXO1/CENPF,9691.0,0.002713587294682119,0.023869383147056385
1732,EXO1/DTL,10028.0,0.0004042190769857845,0.014435616069327946
1733,EXO1/MKI67,9795.0,0.0015511740589817722,0.018990398938874935
1734,EXO1/KIF14,9754.5,0.001935442385013348,0.02050932212446811
1735,EXO1/HELLS,8690.5,0.16317477783404055,0.2920766208802439
1736,EXO1/PCNA,7417.0,0.518941092490093,0.6569594542380033
1737,EXO1/RFC5,8615.5,0.202515099208319,0.3430315129078444
1738,EXO1/RACGAP1,9712.0,0.0024221087299479225,0.022640851119541693
1739,EXO1/MCM10,9751.0,0.0019495502060078477,0.02050932212446811
1740,EXO1/CDK1,9907.5,0.0008253674580379143,0.015159582494358692
1741,EXO1/RAD51,8597.0,0.21342990779168158,0.3534899179528053
1742,EXO1/RFC4,9112.0,0.038282372056946526,0.10432264345418733
1743,EXO1/YWHAB,10041.0,0.0003749337782152017,0.014435616069327946
1744,EXO1/UBE2T,6741.5,0.0840468951393969,0.18278213239926597
1745,EXO1/HJURP,9584.5,0.004684093456448773,0.031635227910836686
1746,EXO1/CCNA2,9965.0,0.0005897884594533725,0.01462497359132989
1747,TMPO/KIF23,9581.5,0.004702506466652446,0.03168156820757018
1748,TMPO/LMNB1,8651.5,0.1822427014788004,0.316035044160647
1749,TMPO/HNRNPM,7454.0,0.5578516948814182,0.6865384136931482
1750,MKI67/CDC6,9752.5,0.0019545858467634927,0.02050932212446811
1751,MKI67/MYBL2,9742.5,0.0020603433789357136,0.02105914836849868
1752,MKI67/NCAPG,10140.0,0.00019961661853609274,0.014435616069327946
1753,MKI67/TROAP,9888.0,0.0009148554860048443,0.015577496011716584
1754,MKI67/KIF23,10035.5,0.0003833586122964836,0.014435616069327946
1755,MKI67/KIF11,9991.0,0.0005024443391449745,0.01462497359132989
1756,MKI67/KIF18A,9948.5,0.0006429150554430892,0.014648640950755387
1757,MKI67/SGO1,10052.0,0.0003495929777076853,0.014435616069327946
1758,MKI67/PLK4,10042.5,0.0003679360862328033,0.014435616069327946
1759,MKI67/NUF2,10111.5,0.0002377536293271324,0.014435616069327946
1760,MKI67/SMC2,9740.5,0.0020867375393391597,0.02112367544003057
1761,MKI67/BUB1B,9853.0,0.0011147524771849655,0.01733413686087143
1762,MKI67/CCNB2,10048.0,0.0003553252444560599,0.014435616069327946
1763,MKI67/PLK1,9451.5,0.008953310364006225,0.042450594370382115
1764,MKI67/SHCBP1,9548.0,0.005610244205517844,0.034182564707505234
1765,MKI67/TYMS,9463.5,0.008439529489054187,0.04114427377947517
1766,MKI67/EZH2,9260.5,0.02105433787543268,0.06894139976975511
1767,MKI67/POLE,9672.0,0.002980058346669484,0.02486126698679205
1768,MKI67/SPAG5,10024.5,0.00040729133337333545,0.014435616069327946
1769,MKI67/IQGAP3,8704.5,0.1553718383152322,0.28211123492655055
1770,MKI67/CENPF,10089.0,0.00027076044968977786,0.014435616069327946
1771,MKI67/DTL,10001.0,0.00047604225737590784,0.014435616069327946
1772,MKI67/KIF14,10174.5,0.00015994597515329095,0.014435616069327946
1773,MKI67/KIF4A,10076.0,0.0002953638813010207,0.014435616069327946
1774,MKI67/PRC1,9915.0,0.0007730366207906515,0.015159582494358692
1775,MKI67/GTSE1,9502.5,0.006955848299461821,0.037413341427105305
1776,MKI67/TTK,9917.5,0.0007713339293742482,0.015159582494358692
1777,MKI67/CKAP2,8819.0,0.1093569035155559,0.21958384359518904
1778,MKI67/UHRF1,9389.0,0.011954771949681278,0.04999306221906497
1779,MKI67/CEP55,10076.5,0.0002980868213323394,0.014435616069327946
1780,MKI67/CCNA2,9865.5,0.0010487315166213776,0.01664991133024378
1781,MKI67/HJURP,10012.5,0.0004389918415978258,0.014435616069327946
1782,MKI67/CDK1,9964.5,0.0005912382707262913,0.01462497359132989
1783,MKI67/MCM10,9922.0,0.000755914855404171,0.015159582494358692
1784,MKI67/RACGAP1,10087.5,0.00027454211004054803,0.014435616069327946
1785,MCM4/TRIP13,9263.0,0.020738104404593248,0.06838363874519643
1786,MCM4/CDC6,8897.0,0.08418704183925764,0.1829256187249035
1787,MCM4/RNASEH2A,8490.5,0.28191390038518904,0.42881757402123566
1788,MCM4/NCAPG,9696.0,0.0026386394154444045,0.023683070779550112
1789,MCM4/KIF23,9115.5,0.037951807964947216,0.1036801681373787
1790,MCM4/KIF11,9693.0,0.002680103976594288,0.023766003100556377
1791,MCM4/DONSON,7336.5,0.4374181937621433,0.5850668951217253
1792,MCM4/KNTC1,9298.0,0.017762701603666026,0.06233093471831896
1793,MCM4/PLK4,10187.0,0.00014865614411687473,0.014435616069327946
1794,MCM4/CCNA2,9262.5,0.02084372527186059,0.06852625405696997
1795,MCM4/INCENP,8998.5,0.058960121726809527,0.14053889542170805
1796,MCM4/DBF4B,8653.5,0.1813945910771717,0.3156381910814103
1797,MCM4/CHAF1A,7338.5,0.4393557618992021,0.5862451718658939
1798,MCM4/RFC5,7983.5,0.7936601332552773,0.868123791898242
1799,MCM4/ATAD2,9538.0,0.005899434485525411,0.034978482899394
1800,MCM4/WDR76,9469.5,0.008201263388686089,0.04040292068810669
1801,MCM4/POLE,8024.5,0.7433048570043347,0.8324376585670119
1802,MCM4/RFC4,9138.0,0.03450334580675143,0.09700950159733797
1803,MCM4/RAD51,9627.5,0.0037806025869641263,0.02844990157759013
1804,MCM4/CDK1,9140.5,0.034402561157724956,0.09697148037671442
1805,MCM4/POLA2,7761.5,0.9258382202069851,0.9519508619552236
1806,MCM4/DNA2,8145.5,0.6021442999311254,0.7252699882797439
1807,MCM4/CCNE2,9235.0,0.023382418295109834,0.07390916611392617
1808,MCM4/TYMS,9668.5,0.003055044895063427,0.025105557565937638
1809,MCM4/MCM10,9395.0,0.01155297079007957,0.0489732521476112
1810,MCM4/NCAPD2,9698.5,0.0026003490255477515,0.023503430173063836
1811,MCM4/MCM2,9694.0,0.002649096914384301,0.023683070779550112
1812,MCM4/PLK1,9668.0,0.00307055115844726,0.025105557565937638
1813,MCM4/BUB1B,9543.0,0.005746539452934977,0.034722644466076716
1814,MCM4/HELLS,8889.5,0.08539406700381608,0.18462177937950536
1815,MCM4/PCNA,9285.0,0.01888673194932286,0.06472487552351189
1816,MCM4/FEN1,9688.5,0.0027532200209808345,0.023897658436079678
1817,MCM4/FANCI,7914.0,0.880649344075929,0.9263695876428439
1818,MCM4/PRIM1,8636.0,0.19015324510761633,0.3273309534092808
1819,MCM4/TTK,9476.0,0.007949252414029022,0.03961673802032722
1820,MCM4/CDC7,8687.0,0.16459566574454998,0.2938184871098305
1821,MCM4/CHAF1B,9320.0,0.016177298246658502,0.05887222856684242
1822,MCM4/CEP55,9095.5,0.04101137375607314,0.10993326576280717
1823,MCM4/UHRF1,9509.0,0.0068205618217241,0.037148835255561195
1824,MCM4/MCM7,9471.0,0.008115321309759485,0.04016994300614871
1825,MCM4/DTL,9897.0,0.0008752004687071208,0.015293578362862862
1826,MCM4/BLM,7858.0,0.9520301437168801,0.9706683969966077
1827,MCM4/SMC2,10046.0,0.0003594424480813264,0.014435616069327946
1828,MCM4/CCNB2,9258.5,0.021183470660628072,0.06897710073003396
1829,MCM4/NCAPG2,9489.0,0.007468827205758597,0.03808215402317499
1830,MCM4/PRC1,9165.0,0.031092747737892584,0.09027903126373944
1831,MCM4/ATAD5,7809.5,0.9871952847710675,0.9920534984651753
1832,SNRNP40/SCNM1,7625.5,0.7542795137182149,0.8403365312426021
1833,SNRNP40/MAGOHB,7717.0,0.8690872233715612,0.9177583456331162
1834,SNRNP40/LSM5,7505.5,0.6092511081329383,0.7311458982385408
1835,SNRNP40/USP39,7404.0,0.5034927887022088,0.6446745850823609
1836,SNRNP40/RBM8A,7779.0,0.9482384188929296,0.9680056790254207
1837,SNRNP40/POP7,7696.5,0.8437575637149801,0.9008683913273184
1838,SNRNP40/PAXBP1,8039.0,0.7255221172885751,0.8199471943396454
1839,SNRNP40/SF3B2,8047.5,0.7156925245794634,0.8116789399050188
1840,SNRNP40/LSM3,7406.5,0.5036218567164981,0.6446745850823609
1841,SNRNP40/SF3B3,7533.5,0.6461368160747514,0.756863582128261
1842,SNRNP40/BCAS2,7516.0,0.6256303962079641,0.7418206591319096
1843,CENPI/NCAPG,8578.5,0.2245126031505933,0.3655711419042663
1844,CENPI/KIF23,8703.5,0.15710407600561702,0.2835305134072769
1845,CENPI/KIF11,8802.0,0.11579495030780382,0.22784631340270753
1846,CENPI/KIF18A,8654.0,0.18165765256601074,0.3156879015196405
1847,CENPI/SGO1,9297.5,0.017963979338868025,0.0627687073597721
1848,CENPI/NUF2,8579.5,0.22388394571895598,0.36490969990258054
1849,CENPI/BUB1B,8581.0,0.22297863761499714,0.36397657214666945
1850,CENPI/CCNB2,8661.0,0.1780323513253641,0.3115328771725438
1851,CENPI/PLK1,9195.0,0.02765752144867742,0.0832064392783519
1852,CENPI/SHCBP1,8453.5,0.31042418636604485,0.4599392102200502
1853,CENPI/ZWILCH,8681.0,0.16784739484216005,0.29784061788919797
1854,CENPI/KNL1,8850.5,0.09871207345366995,0.20369453647892521
1855,CENPI/CENPL,8493.0,0.28123331551917297,0.4283116162842904
1856,CENPI/CENPF,8500.5,0.27581332105600176,0.4224759600302249
1857,CENPI/KIF14,8736.0,0.14235122141395873,0.26366951750419515
1858,CENPI/TTK,8565.0,0.23286953941309496,0.3760063773692739
1859,CENPI/CEP55,8523.5,0.2599448459375646,0.4047835973047696
1860,CENPI/STIL,8867.0,0.09360532687147408,0.19636769658907063
1861,CENPI/HJURP,8522.0,0.2609420558834188,0.4059511073274049
1862,CENPI/H4C14,8854.5,0.09762647839730122,0.20208988998204752
1863,CENPI/CDK1,8908.5,0.08130619226682377,0.1785837537650239
1864,CENPI/DSN1,8849.0,0.09928886854731074,0.20424249385813575
1865,CENPI/KIF4A,8469.5,0.29831501395647275,0.4463162611906918
1866,CENPI/CENPK,8324.0,0.41945110360270665,0.5677471414688451
1867,TRIP13/KNL1,7578.0,0.6986269355569987,0.801595434936295
1868,TRIP13/CCNA2,8273.0,0.4683788165966919,0.6111367386185832
1869,TRIP13/PLK4,8127.5,0.6226365189579389,0.7401576815098265
1870,TRIP13/HJURP,7484.5,0.5907974626665432,0.7163364652656794
1871,TRIP13/KIF23,8122.5,0.6282572670449511,0.7422801919965735
1872,TRIP13/KNTC1,7974.5,0.8049882926288264,0.8757183647596749
1873,TRIP13/UBE2T,7101.5,0.2497197477543095,0.3944778490042799
1874,TRIP13/CDK1,8245.5,0.4958712309748856,0.6375209674093258
1875,TRIP13/RAD51,8428.0,0.3303703518090926,0.48168076058494486
1876,TRIP13/SPAG5,7722.5,0.8762959946863123,0.9229942724127738
1877,TRIP13/RACGAP1,7903.5,0.8941169065543941,0.934862195795082
1878,TRIP13/TYMS,8206.0,0.536547432190618,0.6693582224400827
1879,TRIP13/MCM10,7932.0,0.8581305883691943,0.9100074194200916
1880,TRIP13/PLK1,8349.5,0.39666750500586356,0.5461460696282997
1881,TRIP13/NCAPG,7973.0,0.8067671365048596,0.8770718935959061
1882,TRIP13/CDC6,8074.0,0.6845050382027761,0.7902396306626701
1883,TRIP13/FEN1,8554.5,0.23950773612651455,0.3840786325665172
1884,TRIP13/BUB1B,7953.0,0.8317793969373753,0.8936045191065909
1885,TRIP13/KIF14,7898.0,0.9010993034988598,0.9388716464845218
1886,TRIP13/KIF11,8294.5,0.4474334599517865,0.5925427786086371
1887,TRIP13/ZWILCH,7708.0,0.8581417115774956,0.9100074194200916
1888,TRIP13/CENPF,7328.5,0.4308231933799578,0.5792769961261484
1889,TRIP13/RAD51AP1,7214.0,0.3312841269054122,0.48265684741414633
1890,TRIP13/PRC1,7771.5,0.9386370914159043,0.9605661191837875
1891,TRIP13/KIF4A,7380.5,0.48100948441904856,0.6240380064764327
1892,TRIP13/CCNB2,8145.0,0.6028411582905818,0.725842877193174
1893,TRIP13/NUF2,7863.5,0.9450151509527954,0.9653159122901999
1894,TRIP13/TTK,7867.5,0.939903926362161,0.960992453223512
1895,TRIP13/MCM7,8240.0,0.5014198017694436,0.6433939654304045
1896,TRIP13/CEP55,8014.0,0.756235563062162,0.8419439709558716
1897,CENPF/CDC6,9694.0,0.002675258389746659,0.023766003100556377
1898,CENPF/MYBL2,9537.5,0.005905900740807297,0.034978482899394
1899,CENPF/RAD51AP1,8907.0,0.0813179299375025,0.1785837537650239
1900,CENPF/KNSTRN,8048.0,0.7151566311402768,0.811496775081215
1901,CENPF/NCAPG,9804.5,0.001454004298969707,0.018139118269656307
1902,CENPF/TROAP,9974.0,0.0005542101805192105,0.01462497359132989
1903,CENPF/KIF23,9781.5,0.0016647964295076045,0.019719123051315707
1904,CENPF/KIF11,9891.0,0.0009018488126394115,0.015491968346962875
1905,CENPF/KIF18A,9765.0,0.0018055561863411593,0.0202662564619087
1906,CENPF/SGO1,10034.5,0.0003888367174182145,0.014435616069327946
1907,CENPF/PLK4,10000.5,0.0004726605096827185,0.014435616069327946
1908,CENPF/NUF2,9778.0,0.001638432844811812,0.019619336364334144
1909,CENPF/SMC2,9972.5,0.0005607166876250649,0.01462497359132989
1910,CENPF/ATAD2,9999.0,0.00047957395658541484,0.014435616069327946
1911,CENPF/BUB1B,9584.5,0.004637360877623441,0.0316281415878419
1912,CENPF/CCNB2,9849.5,0.0011373180751293752,0.017469523023924228
1913,CENPF/PLK1,9335.5,0.015182563784958938,0.05712613736060811
1914,CENPF/CKAP2L,10106.5,0.00024656334022081977,0.014435616069327946
1915,CENPF/SHCBP1,9100.0,0.04013636347782331,0.108449976798352
1916,CENPF/ZWILCH,8806.5,0.11348520013357166,0.22484597925015012
1917,CENPF/TYMS,9093.5,0.041197177365486046,0.11007161151153072
1918,CENPF/SPAG5,9557.5,0.005301092554552196,0.03353703261617907
1919,CENPF/TACC3,9755.5,0.001925067824240344,0.02050932212446811
1920,CENPF/KNTC1,9813.5,0.0013958176445065013,0.0178893659829134
1921,CENPF/SKA2,7164.0,0.2932175006845614,0.4411034478432123
1922,CENPF/KNL1,9361.0,0.013489937520030212,0.05319769832117684
1923,CENPF/IQGAP3,7620.0,0.7488866454224854,0.8363339599944736
1924,CENPF/GTSE1,9335.5,0.015030301976453773,0.056735120308238525
1925,CENPF/PRC1,9882.0,0.0009400777942751761,0.015577496011716584
1926,CENPF/KIF4A,9386.5,0.011757312951276152,0.049600811331331124
1927,CENPF/DTL,10135.0,0.0002084127210704025,0.014435616069327946
1928,CENPF/CENPK,9076.5,0.04411160422238529,0.1157841387629169
1929,CENPF/KIF20B,10206.5,0.0001308290267001332,0.014435616069327946
1930,CENPF/CEP55,9653.0,0.0032744985021357373,0.026159571882327124
1931,CENPF/TTK,9727.0,0.0022149985476819945,0.021565015533960306
1932,CENPF/CKAP2,8943.0,0.07186362538724905,0.16305985815737492
1933,CENPF/HELLS,7662.5,0.8009991468726236,0.8728257060408762
1934,CENPF/STIL,8866.5,0.09355699739299714,0.19636769658907063
1935,CENPF/KIF14,9958.0,0.0006017590474945246,0.01462497359132989
1936,CENPF/RACGAP1,10038.5,0.0003694692960368732,0.014435616069327946
1937,CENPF/MCM10,9918.5,0.0007713165327761771,0.015159582494358692
1938,CENPF/CDK1,9823.0,0.0013320095487907684,0.017704256129150414
1939,CENPF/RFC4,9355.5,0.013876956935788389,0.05413828264723152
1940,CENPF/INCENP,8545.5,0.2447714746215356,0.3890965156168887
1941,CENPF/HJURP,9503.5,0.006891689569903122,0.03731292653275932
1942,CENPF/CCNA2,9927.0,0.0007369559171329181,0.015159582494358692
1943,CENPF/UBE2T,7024.0,0.20148955585579553,0.34188707789245615
1944,INCENP/CBX5,9114.5,0.038139455732955664,0.10401957960085415
1945,INCENP/KIF23,8579.5,0.2233915305177937,0.36435539187141985
1946,INCENP/KIF11,8760.0,0.1318408238966473,0.25118413501642634
1947,INCENP/SGO1,9583.5,0.004715220498842995,0.03168422624790611
1948,INCENP/MCM2,9283.0,0.019056600017536115,0.06492700379806438
1949,INCENP/PLK4,8877.0,0.08995376987635302,0.19127564417648363
1950,INCENP/NUF2,8404.0,0.34906509266037045,0.49968698473764195
1951,INCENP/SMC2,8965.0,0.0663519649170814,0.1533104203471437
1952,INCENP/BUB1B,8370.0,0.3779707309746796,0.5295140769974055
1953,INCENP/CCNB2,8453.5,0.30988747424733487,0.45944003750813633
1954,INCENP/PLK1,9252.0,0.02177758930033006,0.07053531144559025
1955,INCENP/MCM7,9302.0,0.017549045092213146,0.06186513967362812
1956,INCENP/ZWILCH,8337.5,0.4066347634692874,0.5572968500178496
1957,INCENP/NCAPD2,8966.5,0.06591093595170826,0.15295408021367007
1958,INCENP/TACC3,9313.0,0.016732944441334864,0.060003327980522096
1959,INCENP/KNTC1,7935.5,0.8535141587116732,0.9061806343154296
1960,INCENP/KNL1,8472.5,0.29566203025657545,0.44315537746542905
1961,INCENP/KIF14,8962.5,0.06686944054088852,0.15418034744529532
1962,INCENP/KIF20B,8878.5,0.08969665937056522,0.190976469432073
1963,INCENP/KIF4A,8455.5,0.30814129859884876,0.4581361421015326
1964,INCENP/CIT,6919.5,0.1485418558258753,0.2718158555296692
1965,INCENP/PRC1,8298.5,0.44300503256916346,0.5894158604458335
1966,INCENP/RACGAP1,8222.0,0.5194179593334078,0.6569816208839288
1967,INCENP/CDK1,8901.0,0.08327036249162525,0.1817764865835146
1968,INCENP/DSN1,8289.5,0.4520434672704454,0.5970831787899885
1969,INCENP/CCNA2,8731.5,0.1441923680046015,0.2661652252087956
1970,C18orf21/POP7,8377.0,0.37259646003324365,0.5246733842785718
1971,UBE2T/RAD51AP1,6478.5,0.03121829684578021,0.09039155263813892
1972,UBE2T/BRIP1,6627.0,0.055870846659155114,0.13578685028791698
1973,UBE2T/PALB2,8789.5,0.12050194709550667,0.23505760310366078
1974,UBE2T/RAD18,6828.0,0.11216354403200438,0.22317076286780252
1975,UBE2T/NUF2,6748.5,0.0857012507583793,0.18491991279700892
1976,UBE2T/CCNB2,6579.0,0.04660589029130074,0.12012091598252767
1977,UBE2T/FEN1,6988.0,0.18273879470560883,0.3163936598570462
1978,UBE2T/FANCI,6444.5,0.027567548353617282,0.08310946429198289
1979,UBE2T/TYMS,7064.0,0.22554386445696406,0.3670681643270333
1980,UBE2T/SPAG5,6626.5,0.05545139206093136,0.13516791779488543
1981,UBE2T/RAD51C,6639.0,0.058381161247807546,0.13951099057105357
1982,UBE2T/RFWD3,6788.0,0.09822185413250932,0.20293822632793646
1983,UBE2T/DTL,8252.5,0.48856220582448096,0.6303851565762747
1984,UBE2T/CEP55,6748.5,0.08576779344608508,0.18491991279700892
1985,UBE2T/KIF4A,6490.0,0.03290064886852086,0.09362274842811528
1986,UBE2T/PCNA,6884.5,0.13409867244871518,0.2540287207299275
1987,UBE2T/RFC4,7322.5,0.42522963892664334,0.5734395582894849
1988,UBE2T/CDK1,7309.5,0.41362718467560533,0.5630606504534643
1989,UBE2T/UHRF1,7954.5,0.829973148506873,0.8931217539616939
1990,UBE2T/CCNA2,7221.5,0.3376794849273217,0.48958302697593564
1991,UBE2T/RAD51,7070.5,0.23010598254757475,0.3729848141799749
1992,UBE2T/FANCB,6241.0,0.01143574278495877,0.04860190683607477
1993,CKAP2/KIF11,9146.5,0.03358766453772557,0.0954122314703702
1994,CKAP2/LMNB1,7930.5,0.8600664426791818,0.9114593018186032
1995,CKAP2/NUF2,8770.0,0.12794236570431727,0.245954189152853
1996,CKAP2/BUB1B,8952.5,0.06961578606337364,0.15894877806118923
1997,CKAP2/TTK,8795.0,0.11825291085174203,0.2310826685554292
1998,CKAP2/CEP55,8769.0,0.12840670457284029,0.24651983481772322
1999,CKAP2/KIF20B,8747.0,0.1375608246424383,0.2584977466505384
2000,CKAP2/PRC1,8845.5,0.10036416228230761,0.20555231988030667
2001,CKAP2/CDK1,9240.0,0.022937624454990136,0.07292475371785138
2002,CKAP2/RACGAP1,8819.0,0.10942814769952088,0.21959250923677553
2003,CKAP2/CCNA2,9184.5,0.028843897411327965,0.0857994808763074
2004,CKAP2/HJURP,8600.0,0.21139043618801123,0.3509979864032717
2005,DBF4B/MCM2,6700.0,0.07289863563603546,0.16462497217459945
2006,DBF4B/CDC7,6950.0,0.16362023911168322,0.2923954273014339
2007,TRAIP/MCM7,8289.5,0.45245465535032436,0.5973858045088186
2008,TRAIP/PCNA,8668.0,0.17456684438656267,0.30727136074694855
2009,BCAS2/GPATCH1,7154.0,0.2848149255550799,0.4322283860990829
2010,BCAS2/SF3B3,6933.5,0.15485171604033482,0.28147838245337314
2011,BCAS2/SF3B2,7772.0,0.9391941817560471,0.9605661191837875
2012,BCAS2/MAGOHB,6918.5,0.14675955751894593,0.26945613218783526
2013,BCAS2/RBM8A,7410.5,0.511554317608091,0.6502943495048998
2014,SENP1/RAD18,5855.5,0.001646497279772703,0.01964420936339723
2015,POU2F1/LMNB1,6604.5,0.051587592460901006,0.12822643247289106
2016,POU2F1/H2BC5,6388.5,0.02185347601022267,0.07071129663662779
2017,POU2F1/H2AC20,6733.0,0.08168801349645859,0.17915666596382393
2018,POU2F1/H2BC21,6440.5,0.027140392176759738,0.082147257132794
2019,POU2F1/H2BC17,6373.0,0.02045965373028877,0.06773776376294395
2020,POU2F1/H2BC13,6461.5,0.029561383631470303,0.0873005397793466
2021,MYBL2/CDC6,9028.5,0.052854200061022906,0.13087896633978577
2022,MYBL2/CCNB2,9077.5,0.04392539303656108,0.11548013986615137
2023,MYBL2/KIF4A,9263.5,0.02072658502549677,0.06838363874519643
2024,MYBL2/TTK,9232.5,0.023625896092176836,0.07439597639703242
2025,MYBL2/NUF2,9312.5,0.016783187372368964,0.06009115389791583
2026,MYBL2/NCAPG,9368.0,0.013131781612880327,0.05254314081934189
2027,MYBL2/PLK1,9588.5,0.004612020865248571,0.03159089866154606
