,Edge,U,pval,adj_pvals
2907,ABL1;CALR,2815.0,0.7906558556754346,1.0
2908,ABL1;PHF6,2868.5,0.9383174045788597,1.0
2909,ABL1;CASP9,2757.5,0.640071957179792,1.0
2910,ABL1;IKZF1,2698.0,0.4985160064960197,1.0
2911,ABL1;FIP1L1,2848.5,0.8826134902366415,1.0
2912,ABL1;MTOR,2688.5,0.47760566048501196,1.0
2913,ABL1;JUN,2788.0,0.7185883087550864,1.0
2914,ABL1;HSP90AB1,2801.5,0.7543581539561386,1.0
2915,ABL1;SETBP1,2740.5,0.597842864338024,1.0
2916,ABL1;SRC,2771.0,0.6743900383719871,1.0
2917,ABL1;CSF3R,2708.5,0.5222287104106883,1.0
2918,ABL1;DEK,2743.0,0.6040527600753924,1.0
2919,ABL1;MYC,2741.0,0.5991647257973449,1.0
2920,ABL1;MUC1,2815.5,0.7920447379944271,1.0
2921,ABL1;HRAS,2831.0,0.8343000131377365,1.0
2922,ABL1;CDKN1A,2684.0,0.4675113236522229,1.0
2923,ABL1;IDH1,2869.5,0.9411465572130839,1.0
2924,ABL1;RAD51B,2764.5,0.65768595655443,1.0
2925,ABL1;ASXL1,2816.0,0.7933798117943116,1.0
2926,ABL1;VAV1,2761.5,0.6501975676620819,1.0
2927,ABL1;ABI1,2997.0,0.7106876100255186,1.0
2928,ABL1;PIK3R1,2641.5,0.3813415771519053,1.0
2929,ABL1;KMT2A,2800.0,0.7503750174947066,1.0
2930,ABL1;CTNNB1,2791.5,0.7278213871694508,1.0
2931,ABL1;TET2,2853.0,0.8951090472606422,1.0
2932,ABL1;WWTR1,2946.5,0.8466613670070737,1.0
2933,ABL1;PTPN11,2671.5,0.4413281061606864,1.0
2934,BCL3;BARD1,2360.5,0.062467017976368056,1.0
2935,BCL3;STAT3,2452.5,0.1236633834055297,1.0
2936,BCL3;JUN,2525.0,0.19887607864505485,1.0
2937,BCL3;N4BP2,2306.5,0.0400774438666041,1.0
2938,BCL3;MYC,2529.0,0.20384328305021682,1.0
2939,BCL3;AKT1,2400.0,0.08468432447703837,1.0
2940,BCL3;NFKBIE,2355.0,0.0597748751819899,1.0
2941,BCL3;NFKB2,2359.5,0.06196196188545613,1.0
2942,LATS1;HSP90AB1,2751.5,0.6249192530444653,1.0
2943,LATS1;LATS2,2743.0,0.6038042406465151,1.0
2944,LATS1;WWTR1,3021.5,0.6475628993023677,1.0
2945,JAK3;PIK3CA,3052.0,0.5725956139940129,1.0
2946,JAK3;STAT3,3125.5,0.41073438250880356,1.0
2947,JAK3;STAT5B,3482.0,0.03789975771013261,1.0
2948,JAK3;IL7R,3367.5,0.09425062178011413,1.0
2949,JAK3;EML4,3066.0,0.539625136430194,1.0
2950,JAK3;MTOR,3044.0,0.5919095958348379,1.0
2951,JAK3;CSF3R,3057.5,0.5595061704905444,1.0
2952,JAK3;SYK,3002.0,0.6977086588249939,1.0
2953,JAK3;JAK2,3210.5,0.2620947778378875,1.0
2954,JAK3;CXCR4,3220.0,0.24819858754020552,1.0
2955,JAK3;PTPN6,3476.0,0.03990253191749304,1.0
2956,JAK3;HRAS,3064.0,0.544229829762281,1.0
2957,JAK3;PTPRC,3274.5,0.17820379797999486,1.0
2958,JAK3;PIK3R1,3102.5,0.4582226987250698,1.0
2959,JAK3;MYC,3037.5,0.60780558086083,1.0
2960,JAK3;PIK3CB,3103.5,0.4560838152438357,1.0
2961,JAK3;PTPN11,3193.5,0.28833803080179254,1.0
2962,LASP1;MLLT6,3257.0,0.1982600953396947,1.0
2963,LASP1;LPP,2719.5,0.5475366295474349,1.0
2964,LASP1;FNBP1,2699.0,0.5005508479523499,1.0
2965,RAD51B;MLH1,2987.5,0.7356835023261199,1.0
2966,RAD51B;MSH2,2874.0,0.953734017990409,1.0
2967,RAD51B;MSH6,2879.0,0.9677459168466905,1.0
2968,RAD51B;BARD1,2964.0,0.7987139932772127,1.0
2969,RAD51B;NBN,2979.5,0.7568261924472037,1.0
2970,RAD51B;PMS2,2952.0,0.8314814186355977,1.0
2971,RAD51B;TP53,3012.5,0.6705911775175531,1.0
2972,RAD51B;ATM,3048.5,0.5809693569749528,1.0
2973,RAD51B;FANCD2,2978.5,0.7596278364794371,1.0
2974,RAD51B;WRN,3077.0,0.5141712790588957,1.0
2975,RAD51B;FEN1,2885.5,0.9859735131387396,1.0
2976,RAD51B;ERCC4,2775.5,0.6858936828455944,1.0
2977,RAD51B;POLE,3043.5,0.5930564787698356,1.0
2978,RAD51B;ATR,3030.0,0.6263395589071918,1.0
2979,RAD51B;ATRX,2885.0,0.9845714390733034,1.0
2980,RAD51B;CDK12,2972.0,0.7771478325254195,1.0
2981,RAD51B;CCNB1IP1,3177.0,0.3155601903897828,1.0
2982,RAD51B;COX6C,3148.0,0.36721499269543656,1.0
2983,RAD51B;RAD17,2920.0,0.9201081174320558,1.0
2984,RAD51B;POLD1,3049.0,0.5797811846133729,1.0
2985,GOLPH3;GOLGA5,2949.0,0.8397456991471799,1.0
2986,GOLPH3;GOPC,3177.5,0.3144413573041872,1.0
2987,GOLPH3;CLTC,2958.0,0.8150852384571698,1.0
2988,IL7R;STAT3,3406.5,0.06998732934293533,1.0
2989,IL7R;STAT5B,3670.0,0.006179439654365422,0.6618179869825367
2990,IL7R;MYC,3452.5,0.04847249099361003,1.0
2991,IL7R;IKZF1,3452.5,0.048550202575318224,1.0
2992,IL7R;JAK2,3510.0,0.029597370428757902,1.0
2993,IL7R;PTPRC,3517.5,0.02770565846373891,1.0
2994,IL7R;LYN,3523.5,0.026162581030492495,1.0
2995,IL7R;PIK3R1,3500.5,0.032200523663651726,1.0
2996,IL7R;PRDM1,3325.5,0.12677899118325459,1.0
2997,IL7R;TFRC,3455.5,0.04724526069415717,1.0
2998,FBXO11;MSH6,2668.5,0.434268623640374,1.0
2999,FBXO11;TP53,2525.0,0.19794166661076684,1.0
3000,FBXO11;UBR5,2811.0,0.779431916378316,1.0
3001,NAB2;PABPC1,2931.0,0.889579307803771,1.0
3002,BCL10;MAPK1,2911.5,0.9439198294706913,1.0
3003,BCL10;PLCG1,2726.0,0.5629032538194068,1.0
3004,BCL10;BIRC3,2899.5,0.9775641519260648,1.0
3005,BCL10;NFKBIE,2588.5,0.2881673720030109,1.0
3006,BCL10;USP9X,3054.0,0.5677855992341099,1.0
3007,BCL10;CASP8,2703.0,0.5095028650215857,1.0
3008,BCL10;SYK,2652.5,0.4026771157414343,1.0
3009,BCL10;AKT1,2707.0,0.5186904413568787,1.0
3010,BCL10;TNFAIP3,2497.0,0.16643189775499934,1.0
3011,BCL10;FOXP1,2906.0,0.9593365872438272,1.0
3012,BCL10;MALT1,2459.5,0.12962292291433464,1.0
3013,CBL;PLCG1,3463.0,0.04357045046796645,1.0
3014,CBL;KDR,2712.5,0.5304896535660599,1.0
3015,CBL;PIK3CA,2918.5,0.9242437533359619,1.0
3016,CBL;BTK,2898.5,0.9802931563955675,1.0
3017,CBL;JAK2,2377.5,0.07088269263364935,1.0
3018,CBL;CLTC,2362.0,0.06280862025697802,1.0
3019,CBL;SYK,3057.0,0.5601669273716494,1.0
3020,CBL;FGFR1,2579.5,0.27300962702201814,1.0
3021,CBL;RAF1,2616.0,0.3333449398883005,1.0
3022,CBL;WAS,3545.0,0.021530372705847567,0.9152519648765606
3023,CBL;SH3GL1,2352.5,0.058369284642839143,1.0
3024,CBL;PIK3CB,2986.0,0.7391626299773801,1.0
3025,CBL;SRC,2949.5,0.8382543108848384,1.0
3026,CBL;JUN,2657.5,0.41222659490562863,1.0
3027,CBL;STAT3,2349.5,0.056797712803364556,1.0
3028,CBL;AKT1,2829.0,0.8285657149348936,1.0
3029,CBL;PTPN11,2767.5,0.6648637932424319,1.0
3030,CBL;EPS15,2551.0,0.23235926388424244,1.0
3031,CBL;TGFBR2,3082.5,0.501714683113637,1.0
3032,CBL;PIK3R1,2863.5,0.9242281173789147,1.0
3033,CBL;CTNNB1,2763.5,0.6548519729052527,1.0
3034,CBL;LYN,2857.0,0.9060404750400277,1.0
3035,CBL;CSF1R,2315.0,0.04299691749998348,1.0
3036,CBL;VAV1,2998.5,0.7062783906218091,1.0
3037,CBL;ABI1,3009.5,0.678047324554535,1.0
3038,ARHGEF12;GNA11,2973.0,0.7744860693274884,1.0
3039,ARHGEF12;GNAQ,3046.0,0.5870015213202823,1.0
3040,ARHGEF12;RHOA,3443.5,0.05210989032169346,1.0
3041,ARHGEF12;HRAS,2984.5,0.7436648274076931,1.0
3042,TRIM24;RARA,2714.0,0.5348409541262621,1.0
3043,TRIM24;STAT3,2740.5,0.5978147582968572,1.0
3044,TRIM24;KAT6A,2841.5,0.8631883165708399,1.0
3045,TRIM24;TP53,2791.0,0.7264349150566867,1.0
3046,TRIM24;TRIM27,2878.0,0.9649432182778623,1.0
3047,TRIM24;ATRX,2807.5,0.770353942860887,1.0
3048,TRIM24;FGFR1,2841.5,0.863180192013762,1.0
3049,TRIM24;TRIM33,2911.0,0.9453156640052801,1.0
3050,TRIM24;SPOP,2820.0,0.804187606881675,1.0
3051,TRIM24;BRAF,2898.0,0.9817585008480446,1.0
3052,TRIM24;ZMYM2,2928.5,0.8964770420897161,1.0
3053,TRIM24;TPM3,2887.0,0.9901818847437993,1.0
3054,TRIM24;NCOA4,2814.0,0.7879192491905541,1.0
3055,TFRC;TP53,2878.0,0.9649325761592167,1.0
3056,TFRC;CALR,2412.5,0.09239539146411509,1.0
3057,TFRC;EPS15,2330.5,0.048944405353055935,1.0
3058,TFRC;RHOA,2690.0,0.4805128044080499,1.0
3059,TFRC;B2M,2455.5,0.12609277933014973,1.0
3060,TFRC;NCOA4,2520.0,0.1925722418099255,1.0
3061,TFRC;PTPRC,2644.5,0.38666708386543713,1.0
3062,TFRC;CLTC,2325.0,0.04672320120455275,1.0
3063,TRIM27;MDM2,2917.5,0.9271673807769032,1.0
3064,TRIM27;PML,2884.0,0.9817685298805141,1.0
3065,CTCF;RARA,2958.5,0.8136461265237295,1.0
3066,CTCF;FUS,3083.5,0.4993591264735745,1.0
3067,CTCF;KMT2C,3081.5,0.5041995365360252,1.0
3068,CTCF;EP300,2934.5,0.8798336342320883,1.0
3069,CTCF;BRD4,2767.0,0.6639082665087621,1.0
3070,CTCF;TP53,2900.0,0.9761637443725547,1.0
3071,CTCF;SETDB1,2996.5,0.7118298712010711,1.0
3072,CTCF;NONO,3136.0,0.3894803900702659,1.0
3073,CTCF;NPM1,2844.0,0.870163990368017,1.0
3074,CTCF;RAD21,2892.0,0.9985976142337253,1.0
3075,CTCF;SUZ12,2876.0,0.9592405116199318,1.0
3076,CTCF;EZH2,3094.0,0.47656839228725967,1.0
3077,CTCF;SMAD3,2887.0,0.9901841240648568,1.0
3078,CTCF;EED,3147.0,0.36863962841834874,1.0
3079,CTCF;SMAD4,2964.0,0.7988368770817793,1.0
3080,CTCF;SMARCA4,2929.0,0.8951243687252093,1.0
3081,CTCF;NF1,2919.5,0.9215968546545019,1.0
3082,CTCF;TOP1,3200.5,0.2768678804888971,1.0
3083,CTCF;LMNA,3025.0,0.6385757885514061,1.0
3084,CTCF;ATRX,2760.0,0.6464258628598489,1.0
3085,CTCF;KDM6A,3068.0,0.5349688821551394,1.0
3086,CTCF;STAG1,3071.0,0.5277960006348563,1.0
3087,CTCF;MYC,2835.5,0.8466991305814177,1.0
3088,PTPRC;KDR,3189.5,0.2943760654856644,1.0
3089,PTPRC;STAT3,3359.0,0.100080651984208,1.0
3090,PTPRC;TP53,3350.0,0.10692669735657946,1.0
3091,PTPRC;CSF1R,2835.0,0.8451025107877026,1.0
3092,PTPRC;STAT5B,3431.0,0.05775811706856524,1.0
3093,PTPRC;RUNX1,3159.0,0.34677098467972356,1.0
3094,PTPRC;IKZF1,3718.5,0.0036316385859540674,0.5556407036509723
3095,PTPRC;PRDM1,3605.0,0.011942933715064984,0.8802270154644928
3096,PTPRC;CSF3R,3239.0,0.22156727447539248,1.0
3097,PTPRC;SRC,3375.0,0.08908633368609341,1.0
3098,PTPRC;SYK,3317.0,0.13451788445728238,1.0
3099,PTPRC;WAS,3782.0,0.001743473440423578,0.35908847205647154
3100,PTPRC;JAK2,3306.5,0.14443854287401475,1.0
3101,PTPRC;CXCR4,3347.0,0.10885423324522818,1.0
3102,PTPRC;CTNNB1,3406.0,0.07041374411710903,1.0
3103,PTPRC;VAV1,3354.0,0.10390524137242975,1.0
3104,PTPRC;LYN,3296.0,0.15469884120546426,1.0
3105,PTPRC;AKT1,3382.0,0.08456543994592876,1.0
3106,PTPRC;B2M,3173.0,0.32189006738445003,1.0
3107,PTPRC;BTK,3542.0,0.02204808654884712,0.9152519648765606
3108,PTPRC;MYC,3432.0,0.05736290097471766,1.0
3109,EIF4A2;PABPC1,3543.0,0.02163027572095971,0.9152519648765606
3110,EIF4A2;SF3B1,3644.0,0.008046830817400628,0.7390531869625201
3111,EIF4A2;MTOR,3538.5,0.022679242467407483,0.9236750205649095
3112,EIF4A2;EIF1AX,3137.5,0.3863473425493247,1.0
3113,EIF4A2;RPL5,3519.0,0.02715279275387491,1.0
3114,ZFHX3;CDKN1A,2762.0,0.6515022687728069,1.0
3115,RFWD3;MDM2,2954.5,0.8246436241743148,1.0
3116,RFWD3;FANCD2,3069.5,0.5313330875990179,1.0
3117,RFWD3;WRN,3219.5,0.24870057050514316,1.0
3118,RFWD3;ERCC4,2990.0,0.7290299152080211,1.0
3119,LATS2;MDM2,3298.0,0.1530455502919514,1.0
3120,LATS2;TP53,3269.0,0.18451938136632617,1.0
3121,LATS2;USP9X,3287.5,0.1639396117374191,1.0
3122,LATS2;EZH2,3298.0,0.1530344355680513,1.0
3123,LATS2;HRAS,3291.0,0.16023654579816682,1.0
3124,LATS2;CDKN1A,3269.0,0.18453889578389837,1.0
3125,LATS2;CTNNB1,3318.5,0.1333787539288845,1.0
3126,LATS2;WWTR1,3297.0,0.15405407362956045,1.0
3127,FLI1;RUNX1,3208.5,0.26509451539398765,1.0
3128,FLI1;EWSR1,3215.5,0.25472160088219953,1.0
3129,DCTN1;ATIC,2541.0,0.21574681214789726,1.0
3130,DCTN1;PLCG1,2427.5,0.10265360219761943,1.0
3131,DCTN1;FUS,2591.0,0.29158773289811835,1.0
3132,DCTN1;STRN,2651.5,0.3994927204874491,1.0
3133,DCTN1;RANBP2,2441.0,0.11297233441532388,1.0
3134,DCTN1;HOOK3,2497.0,0.1656196365207715,1.0
3135,DCTN1;KIF5B,2341.0,0.05235188858708625,1.0
3136,DCTN1;EML4,2408.0,0.08800306179295475,1.0
3137,DCTN1;PCM1,2474.0,0.14201325652550412,1.0
3138,DCTN1;MSN,2424.5,0.0995154453454982,1.0
3139,DCTN1;CLTC,2236.5,0.02122625102120504,0.9152519648765606
3140,DCTN1;CNTRL,2515.5,0.1864258435350774,1.0
3141,DCTN1;TPM3,2435.5,0.1078776102570213,1.0
3142,DCTN1;NIN,2501.5,0.1705217499931666,1.0
3143,ASXL1;RARA,2384.5,0.07504505292211176,1.0
3144,ASXL1;KMT2C,2932.5,0.8853949564123477,1.0
3145,ASXL1;BRD4,2570.5,0.25981569578506947,1.0
3146,ASXL1;TP53,2889.5,0.9971951406285396,1.0
3147,ASXL1;NPM1,2931.0,0.8895637560395078,1.0
3148,ASXL1;RAD21,2888.0,0.9929831421655513,1.0
3149,ASXL1;RUNX1,2871.0,0.9453449816001209,1.0
3150,ASXL1;PPM1D,3119.5,0.419788314129663,1.0
3151,ASXL1;SUZ12,2600.0,0.3066823702439937,1.0
3152,ASXL1;EZH2,2842.5,0.8660026467051808,1.0
3153,ASXL1;CALR,2941.0,0.8617430449494364,1.0
3154,ASXL1;PHF6,2378.5,0.07062023119535525,1.0
3155,ASXL1;IKZF1,3177.5,0.3142949063817191,1.0
3156,ASXL1;IDH2,2984.0,0.7450536197760151,1.0
3157,ASXL1;EED,3286.5,0.1647175142467575,1.0
3158,ASXL1;NF1,2986.5,0.7384120404341574,1.0
3159,ASXL1;CSF3R,2806.5,0.7677433061571618,1.0
3160,ASXL1;BCORL1,2728.0,0.5674893160066173,1.0
3161,ASXL1;KMT2A,2816.5,0.7944602769503604,1.0
3162,ASXL1;ASXL2,2609.0,0.32131542111361766,1.0
3163,ASXL1;PTPN11,2856.5,0.9048475506501781,1.0
3164,ASXL1;AKT1,2930.0,0.8923442213913164,1.0
3165,ASXL1;TET2,2815.5,0.7919798985830969,1.0
3166,ASXL1;KDM6A,3169.0,0.3289769594914078,1.0
3167,ASXL1;BAP1,3395.0,0.07645976432902828,1.0
3168,ASXL1;SETBP1,2333.5,0.04991301606256436,1.0
3169,ASXL1;JAK2,2805.0,0.7637279523682577,1.0
3170,ASXL1;IDH1,2983.5,0.7463753613103946,1.0
3171,CSF3R;STAT3,2704.5,0.5131587409155803,1.0
3172,CSF3R;CSF1R,2453.0,0.124078347871244,1.0
3173,CSF3R;STAT5B,2868.5,0.9383302682399416,1.0
3174,CSF3R;RUNX1,2773.0,0.6795527028678796,1.0
3175,CSF3R;LYN,2668.0,0.4340071933882965,1.0
3176,CSF3R;TET2,2675.0,0.44856302516629654,1.0
3177,CSF3R;PTPN11,2524.0,0.19744646295855917,1.0
3178,CSF3R;SETBP1,2428.0,0.10391594226637642,1.0
3179,CSF3R;SYK,2696.0,0.4941460551773671,1.0
3180,CSF3R;JAK2,2685.0,0.46996917883422695,1.0
3181,SND1;PPARG,3448.0,0.04932982222662104,1.0
3182,SND1;STAT5B,3309.5,0.13976118906826368,1.0
3183,SND1;BRAF,3316.0,0.13366803232041707,1.0
3184,SND1;DROSHA,3507.5,0.029804064281648453,1.0
3185,NT5C2;ATIC,3007.5,0.683284944779091,1.0
3186,NT5C2;CANT1,2777.5,0.6823716123864967,1.0
3187,NT5C2;GMPS,2930.0,0.8921245835855456,1.0
3188,TCF12;FUS,2902.5,0.9690140382713684,1.0
3189,TCF12;TCF3,2649.5,0.3952269706203292,1.0
3190,TCF12;EP300,2773.5,0.6796960417660497,1.0
3191,TCF12;RUNX1,2882.5,0.977474514240992,1.0
3192,TCF12;SMAD3,2867.0,0.9339280130284653,1.0
3193,TCF12;ID3,2972.0,0.7770187737558043,1.0
3194,TCF12;CREB1,2859.5,0.9129341141530627,1.0
3195,TCF12;EWSR1,2907.5,0.9548611840347531,1.0
3196,TCF12;MYC,2774.0,0.6809368360886467,1.0
3197,TCF12;TAF15,2905.0,0.9620619067044032,1.0
3198,ERCC5;NTHL1,2928.5,0.8963572901387585,1.0
3199,ERCC5;MLH1,2838.5,0.8549203961109568,1.0
3200,ERCC5;MSH2,2738.5,0.5930309821175845,1.0
3201,ERCC5;MSH6,2829.0,0.8288140313517938,1.0
3202,ERCC5;EP300,2816.5,0.7947367068139072,1.0
3203,ERCC5;PMS2,2771.0,0.6742398058349177,1.0
3204,ERCC5;ATM,2871.5,0.9467443847457881,1.0
3205,ERCC5;FANCD2,2784.5,0.7093428588938928,1.0
3206,ERCC5;WRN,2907.5,0.9551349202664016,1.0
3207,ERCC5;ERCC4,2803.0,0.7580535256118022,1.0
3208,ERCC5;POLE,2884.0,0.981769328669626,1.0
3209,ERCC5;XPA,2952.0,0.8309590095441697,1.0
3210,ERCC5;PMS1,2818.0,0.7987104354356702,1.0
3211,ERCC5;TCEA1,2784.0,0.7067507850208022,1.0
3212,ERCC5;POLD1,2919.0,0.922970249661415,1.0
3213,SETDB1;DAXX,3138.0,0.3852103192149172,1.0
3214,SETDB1;TP53,2528.5,0.20277775156109135,1.0
3215,SETDB1;EZH2,2652.0,0.4013991711572106,1.0
3216,SETDB1;SUZ12,2872.0,0.9481136528654077,1.0
3217,SETDB1;ATRX,2722.5,0.5542781566545549,1.0
3218,SETDB1;EED,2821.5,0.8081055050187654,1.0
3219,SETDB1;KDM6A,2742.0,0.6012637581033817,1.0
3220,LPP;CCNB1IP1,3049.5,0.5781802480947402,1.0
3221,LPP;COX6C,3132.5,0.3963054834682589,1.0
3222,PRPF40B;SF3B1,2567.0,0.25548150002574577,1.0
3223,PRPF40B;SETD2,2668.0,0.43413694082357623,1.0
3224,BCORL1;PHF6,2641.5,0.38136827468835,1.0
3225,BCORL1;TET2,2735.0,0.5846027834766203,1.0
3226,BCORL1;SETBP1,2647.0,0.3920225740132375,1.0
3227,COL1A1;ZNF384,2447.0,0.11811768725797156,1.0
3228,COL1A1;ITGAV,2290.0,0.03408053857417607,1.0
3229,COL1A1;AKT1,2750.0,0.6208838463562085,1.0
3230,COL1A1;PPARG,2732.5,0.5781301620169874,1.0
3231,COL1A1;TGFBR2,2505.0,0.17409732644560194,1.0
3232,COL1A1;DDR2,2483.5,0.15140960171583215,1.0
3233,COL1A1;SMAD3,2572.0,0.2609079264346921,1.0
3234,COL1A1;SMAD4,2715.0,0.536669017558362,1.0
3235,COL1A1;JUN,2750.5,0.6220782443451822,1.0
3236,COL1A1;SDC4,2460.0,0.12934162033771532,1.0
3237,CREB1;MAPK1,2755.0,0.6335701420083256,1.0
3238,CREB1;NOTCH2,2545.0,0.2213922371406465,1.0
3239,CREB1;MDM2,2587.5,0.28643902231594176,1.0
3240,CREB1;ATF1,3209.5,0.26272611051640915,1.0
3241,CREB1;EP300,2762.0,0.6514699771845865,1.0
3242,CREB1;BRD4,2232.0,0.020530959011162565,0.9152519648765606
3243,CREB1;EPAS1,2726.5,0.563021450764593,1.0
3244,CREB1;STAT3,2718.0,0.5442627751970919,1.0
3245,CREB1;CRTC3,3075.0,0.5181915876870749,1.0
3246,CREB1;TP53,2774.5,0.6834469144691455,1.0
3247,CREB1;ATM,2757.0,0.6386937899917224,1.0
3248,CREB1;GNAQ,2736.0,0.5868729978143863,1.0
3249,CREB1;PPARG,2889.5,0.9971936067227579,1.0
3250,CREB1;STAT5B,2885.5,0.9859543702273612,1.0
3251,CREB1;RUNX1,2765.0,0.6590871345014813,1.0
3252,CREB1;PER1,3065.5,0.5404356842954932,1.0
3253,CREB1;CALR,2797.0,0.7420625423921059,1.0
3254,CREB1;CREB3L2,3092.5,0.4783688323394837,1.0
3255,CREB1;SMAD3,2795.0,0.736982421304271,1.0
3256,CREB1;FOXO3,2998.5,0.7062678827646358,1.0
3257,CREB1;SMARCA4,2473.0,0.1420100934148854,1.0
3258,CREB1;CRTC1,3035.0,0.6136902290808246,1.0
3259,CREB1;ARNT,2834.5,0.8434243537652699,1.0
3260,CREB1;MTOR,2666.0,0.42967055215166683,1.0
3261,CREB1;SGK1,2914.0,0.9368909070566992,1.0
3262,CREB1;JUN,2820.5,0.805619777317771,1.0
3263,CREB1;SRC,2722.0,0.5534688307765916,1.0
3264,CREB1;JAK2,2650.5,0.39869037684647124,1.0
3265,CREB1;AKT1,2509.5,0.1803087139008681,1.0
3266,CREB1;MAML2,2979.5,0.7558018323696568,1.0
3267,CREB1;RHOA,3250.0,0.20737071750549696,1.0
3268,CREB1;KMT2A,2718.5,0.5452649903262701,1.0
3269,CREB1;CTNNB1,2790.0,0.7237230193657533,1.0
3270,CREB1;MITF,2929.5,0.8932512084587527,1.0
3271,CREB1;MYC,2748.5,0.6176333108294992,1.0
3272,CREB1;TCF7L2,2848.0,0.8807428409486711,1.0
3273,CREB1;EWSR1,2736.0,0.586614625172287,1.0
3274,CREB1;AKT3,2918.5,0.9243175999430719,1.0
3275,PML;RARA,3494.5,0.03364599351674802,1.0
3276,PML;MDM2,3286.5,0.16441474852337368,1.0
3277,PML;EP300,3314.0,0.13702916570422288,1.0
3278,PML;KAT6A,3412.0,0.06705238116326674,1.0
3279,PML;DAXX,3605.0,0.01199935987467936,0.8802270154644928
3280,PML;CTNNB1,3238.5,0.2219152248462024,1.0
3281,PML;NPM1,3334.5,0.11902719512901953,1.0
3282,PML;AKT1,3255.5,0.19987750070584964,1.0
3283,PML;NCOR2,3668.5,0.006128788920425374,0.6618179869825367
3284,PML;RANBP2,3608.5,0.011676588127020852,0.8802270154644928
3285,PML;TET2,3415.5,0.06493951553717534,1.0
3286,PML;SMAD3,3187.0,0.2986716121944284,1.0
3287,PML;TP53,3203.0,0.27306755336545685,1.0
3288,PML;EZH2,3287.0,0.16358759974913484,1.0
3289,PML;JUN,3206.5,0.26731448413159054,1.0
3290,PML;RUNX1,3147.5,0.36723951913350517,1.0
3291,PML;ZBTB16,3796.0,0.0014528037092360953,0.3382506027373604
3292,PML;ATRX,3201.0,0.2758301221518553,1.0
3293,PML;SUZ12,3435.5,0.05557106190689986,1.0
3294,PML;MYC,3218.5,0.24965329875218534,1.0
3295,BAX;TP53,3382.0,0.08467229574288443,1.0
3296,BAX;CASP9,3392.5,0.07821445065132437,1.0
3297,BAX;AKT1,3418.0,0.0642045737082341,1.0
3298,BAX;CASP8,3375.5,0.08886526805864826,1.0
3299,PAFAH1B2;CLTC,2860.5,0.9159239541476509,1.0
3300,ATRX;BARD1,2926.5,0.9020648550831858,1.0
3301,ATRX;KMT2C,2830.0,0.8314738153003279,1.0
3302,ATRX;BRD4,2432.0,0.10626216454555773,1.0
3303,ATRX;PIK3CA,2829.0,0.8288381413571598,1.0
3304,ATRX;NBN,2913.0,0.939749586856953,1.0
3305,ATRX;DAXX,2855.0,0.9002098727605728,1.0
3306,ATRX;TP53,2828.5,0.827462806933239,1.0
3307,ATRX;ATM,2883.5,0.9803638767450995,1.0
3308,ATRX;FANCD2,2857.0,0.9062430512808187,1.0
3309,ATRX;WRN,2837.5,0.8521840072619334,1.0
3310,ATRX;SUZ12,2449.5,0.12077387764901733,1.0
3311,ATRX;EZH2,2625.5,0.35134137499045526,1.0
3312,ATRX;IDH2,3055.5,0.56413919855581,1.0
3313,ATRX;ARID2,2821.5,0.8078668238614535,1.0
3314,ATRX;SMARCB1,2750.0,0.6206654634402873,1.0
3315,ATRX;ATR,2874.5,0.9551470217026596,1.0
3316,ATRX;SMARCA4,2764.0,0.6565294692863657,1.0
3317,ATRX;NF1,2884.5,0.983171081011452,1.0
3318,ATRX;FUBP1,2940.0,0.8643091098343129,1.0
3319,ATRX;BRAF,2892.5,0.9971948749076271,1.0
3320,ATRX;KDM6A,2667.0,0.4317276537066981,1.0
3321,ATRX;PBRM1,2809.0,0.774112863348718,1.0
3322,ATRX;IDH1,3059.0,0.55577036378384,1.0
3323,ATRX;BCLAF1,3080.0,0.5072248833815436,1.0
3324,ATRX;ARID1B,2838.0,0.85335975248057,1.0
3325,ATRX;MYC,2780.5,0.6989766867241286,1.0
3326,ATRX;SETD2,2691.0,0.48058911458871556,1.0
3327,ATRX;CDK12,2865.5,0.9299665523536144,1.0
3328,VAV1;MAPK1,2998.5,0.7068210895836102,1.0
3329,VAV1;PLCG1,3397.5,0.0752711887205559,1.0
3330,VAV1;KDR,2924.0,0.9090385256805897,1.0
3331,VAV1;PIK3CA,3047.0,0.5846371549029582,1.0
3332,VAV1;EZH2,2995.5,0.7146887660593226,1.0
3333,VAV1;EED,3362.0,0.0981528763082798,1.0
3334,VAV1;MSN,3406.0,0.07052606692229126,1.0
3335,VAV1;SRC,3115.0,0.43206642971689535,1.0
3336,VAV1;SYK,3262.0,0.1927592444661662,1.0
3337,VAV1;ABI1,3271.0,0.1821969228407857,1.0
3338,VAV1;WAS,3437.0,0.05516771756401759,1.0
3339,VAV1;TEC,3202.0,0.2750578864320138,1.0
3340,VAV1;JAK2,2927.0,0.9006885163988252,1.0
3341,VAV1;PTPN6,3399.5,0.07413554750478536,1.0
3342,VAV1;RHOA,3263.5,0.19098649450119887,1.0
3343,VAV1;HRAS,3034.5,0.6151960038568938,1.0
3344,VAV1;PIK3R1,3044.5,0.590697167528337,1.0
3345,VAV1;LYN,3061.5,0.550085878398847,1.0
3346,VAV1;AKT1,2997.5,0.7094458401806446,1.0
3347,VAV1;CTNNB1,3013.5,0.6680263297255833,1.0
3348,VAV1;PTPN11,3028.5,0.6301010422951978,1.0
