drug,source tissue,target tissue,feature,pval,iter,feature_dim,Train Accuracy,Train ROC_AUC,Test Accuracy,Test ROC_AUC,Test TN,Test FP,Test FN,Test TP
Atezo,BLCA,KIRC,edge,0.05,15,139,0.952,0.981879606879607,0.5952380952380952,0.5861111111111111,20,10,7,5
Atezo,BLCA,KIRC,edge,0.05,16,139,0.928,0.9966216216216216,0.6666666666666666,0.7833333333333333,22,8,6,6
Atezo,BLCA,KIRC,edge,0.05,17,139,0.984,0.9993857493857494,0.5952380952380952,0.4888888888888889,21,9,8,4
Atezo,BLCA,KIRC,edge,0.05,18,139,0.984,0.9996928746928747,0.6904761904761905,0.6805555555555556,23,7,6,6
Atezo,BLCA,KIRC,edge,0.05,19,139,0.984,0.9996928746928747,0.6428571428571429,0.6916666666666667,23,7,8,4
Atezo,BLCA,KIRC,edge,0.05,20,139,0.984,1.0,0.7380952380952381,0.7555555555555555,27,3,8,4
Atezo,BLCA,KIRC,edge,0.05,21,139,0.992,1.0,0.5714285714285714,0.5777777777777777,20,10,8,4
Atezo,BLCA,KIRC,edge,0.05,22,139,0.96,0.9944717444717445,0.5476190476190477,0.5499999999999999,19,11,8,4
Atezo,BLCA,KIRC,edge,0.05,23,139,0.968,0.9987714987714988,0.6666666666666666,0.6333333333333333,24,6,8,4
Atezo,BLCA,KIRC,edge,0.05,24,139,0.984,0.9993857493857494,0.6428571428571429,0.6416666666666666,21,9,6,6
Atezo,BLCA,KIRC,edge,0.05,25,139,0.968,0.9926289926289926,0.5714285714285714,0.5083333333333333,20,10,8,4
Atezo,BLCA,KIRC,edge,0.05,26,139,0.992,1.0,0.5952380952380952,0.6361111111111111,20,10,7,5
Atezo,BLCA,KIRC,edge,0.05,27,139,0.936,0.9996928746928747,0.5476190476190477,0.5333333333333333,20,10,9,3
Atezo,BLCA,KIRC,edge,0.05,28,139,0.912,0.9818796068796068,0.6666666666666666,0.6000000000000001,23,7,7,5
Atezo,BLCA,KIRC,edge,0.05,29,139,1.0,1.0,0.5952380952380952,0.6333333333333333,21,9,8,4
Atezo,BLCA,KIRC,edge,0.05,30,139,0.992,1.0,0.6428571428571429,0.6666666666666666,23,7,8,4
Atezo,BLCA,KIRC,edge,0.05,31,139,0.944,0.9803439803439804,0.7142857142857143,0.65,24,6,6,6
Atezo,BLCA,KIRC,edge,0.05,32,139,1.0,1.0,0.6428571428571429,0.6444444444444445,21,9,6,6
Atezo,BLCA,KIRC,edge,0.05,33,139,0.984,0.9975429975429976,0.6190476190476191,0.6138888888888888,22,8,8,4
Atezo,BLCA,KIRC,edge,0.05,34,139,0.968,0.9923218673218673,0.5476190476190477,0.5527777777777778,18,12,7,5
Atezo,BLCA,KIRC,edge,0.05,35,139,0.912,0.9892506142506142,0.47619047619047616,0.675,13,17,5,7
Atezo,BLCA,KIRC,edge,0.05,36,139,0.984,1.0,0.7380952380952381,0.6583333333333333,27,3,8,4
Atezo,BLCA,KIRC,edge,0.05,37,139,0.976,1.0,0.6428571428571429,0.6972222222222222,22,8,7,5
Atezo,BLCA,KIRC,edge,0.05,38,139,0.936,0.9834152334152335,0.5714285714285714,0.6055555555555556,18,12,6,6
Atezo,BLCA,KIRC,edge,0.05,39,139,0.984,1.0,0.7619047619047619,0.7333333333333333,25,5,5,7
Atezo,BLCA,KIRC,edge,0.05,40,139,0.96,0.9990786240786241,0.6190476190476191,0.6222222222222222,19,11,5,7
Atezo,BLCA,KIRC,edge,0.05,41,139,0.944,0.9917076167076168,0.6428571428571429,0.6472222222222223,21,9,6,6
Atezo,BLCA,KIRC,edge,0.05,42,139,0.936,0.9917076167076168,0.6428571428571429,0.5611111111111111,23,7,8,4
Atezo,BLCA,KIRC,edge,0.05,43,139,0.984,1.0,0.7380952380952381,0.65,25,5,6,6
Atezo,BLCA,KIRC,edge,0.05,44,139,0.936,0.9914004914004914,0.5238095238095238,0.45833333333333337,18,12,8,4
Atezo,BLCA,KIRC,edge,0.05,45,139,0.976,0.9990786240786241,0.6190476190476191,0.6222222222222222,20,10,6,6
Atezo,BLCA,KIRC,edge,0.05,46,139,0.984,0.9978501228501229,0.5714285714285714,0.5472222222222223,20,10,8,4
Atezo,BLCA,KIRC,edge,0.05,47,139,0.944,0.9947788697788699,0.5,0.4527777777777778,18,12,9,3
Atezo,BLCA,KIRC,edge,0.05,48,139,0.904,0.984029484029484,0.6904761904761905,0.6416666666666666,22,8,5,7
Atezo,BLCA,KIRC,edge,0.05,49,139,0.984,0.9990786240786241,0.6428571428571429,0.625,21,9,6,6
Atezo,BLCA,KIRC,edge,0.05,50,139,0.952,0.9923218673218673,0.7142857142857143,0.6,24,6,6,6
Atezo,BLCA,KIRC,edge,0.05,51,139,0.968,0.9932432432432433,0.6190476190476191,0.5611111111111111,22,8,8,4
Atezo,BLCA,KIRC,edge,0.05,52,139,0.968,0.9987714987714987,0.6666666666666666,0.6916666666666667,22,8,6,6
Atezo,BLCA,KIRC,edge,0.05,53,139,0.976,1.0,0.6904761904761905,0.6166666666666667,26,4,9,3
Atezo,BLCA,KIRC,edge,0.05,54,139,0.992,1.0,0.5714285714285714,0.5388888888888889,21,9,9,3
Atezo,BLCA,KIRC,edge,0.05,55,139,0.968,0.9963144963144963,0.47619047619047616,0.46666666666666673,17,13,9,3
Atezo,BLCA,KIRC,edge,0.05,56,139,0.952,0.995085995085995,0.7619047619047619,0.7722222222222223,24,6,4,8
Atezo,BLCA,KIRC,edge,0.05,57,139,0.984,0.9963144963144963,0.6428571428571429,0.6277777777777778,20,10,5,7
Atezo,BLCA,KIRC,edge,0.05,58,139,1.0,1.0,0.5,0.6333333333333333,16,14,7,5
Atezo,BLCA,KIRC,edge,0.05,59,139,0.992,1.0,0.7142857142857143,0.625,25,5,7,5
Atezo,BLCA,KIRC,edge,0.05,60,139,0.936,0.9818796068796068,0.6428571428571429,0.7111111111111111,20,10,5,7
Atezo,BLCA,KIRC,edge,0.05,61,139,0.992,1.0,0.5714285714285714,0.5444444444444445,21,9,9,3
Atezo,BLCA,KIRC,edge,0.05,62,139,0.92,0.9886363636363636,0.6428571428571429,0.7166666666666667,19,11,4,8
Atezo,BLCA,KIRC,edge,0.05,63,139,0.984,1.0,0.5714285714285714,0.5388888888888889,19,11,7,5
Atezo,BLCA,KIRC,edge,0.05,64,139,0.912,0.9947788697788699,0.5952380952380952,0.6138888888888888,20,10,7,5
Atezo,BLCA,KIRC,edge,0.05,65,139,0.968,0.9938574938574939,0.6190476190476191,0.6055555555555556,20,10,6,6
Atezo,BLCA,KIRC,edge,0.05,66,139,0.928,0.980036855036855,0.6666666666666666,0.5833333333333334,23,7,7,5
Atezo,BLCA,KIRC,edge,0.05,67,139,0.96,0.995085995085995,0.7142857142857143,0.6166666666666667,24,6,6,6
Atezo,BLCA,KIRC,edge,0.05,68,139,0.952,0.9981572481572482,0.5238095238095238,0.5916666666666667,16,14,6,6
Atezo,BLCA,KIRC,edge,0.05,69,139,0.992,1.0,0.5,0.6000000000000001,14,16,5,7
Atezo,BLCA,KIRC,edge,0.05,70,139,0.992,1.0,0.5714285714285714,0.675,19,11,7,5
Atezo,BLCA,KIRC,edge,0.05,71,139,0.984,0.9987714987714987,0.6428571428571429,0.6277777777777778,22,8,7,5
Atezo,BLCA,KIRC,edge,0.05,72,139,0.968,0.9993857493857494,0.5952380952380952,0.5222222222222221,20,10,7,5
Atezo,BLCA,KIRC,edge,0.05,73,139,0.944,0.9735872235872236,0.6190476190476191,0.6861111111111111,22,8,8,4
Atezo,BLCA,KIRC,edge,0.05,74,139,0.984,1.0,0.6666666666666666,0.6111111111111112,25,5,9,3
Atezo,BLCA,KIRC,edge,0.05,75,139,0.968,0.9987714987714987,0.5714285714285714,0.6166666666666667,19,11,7,5
Atezo,BLCA,KIRC,edge,0.05,76,139,0.944,0.9824938574938575,0.6666666666666666,0.6222222222222222,22,8,6,6
Atezo,BLCA,KIRC,edge,0.05,77,139,0.968,0.9981572481572482,0.7380952380952381,0.6305555555555555,27,3,8,4
Atezo,BLCA,KIRC,edge,0.05,78,139,0.976,0.9996928746928747,0.5238095238095238,0.5583333333333333,16,14,6,6
Atezo,BLCA,KIRC,edge,0.05,79,139,0.944,0.9846437346437347,0.6428571428571429,0.6444444444444444,22,8,7,5
Atezo,BLCA,KIRC,edge,0.05,80,139,0.992,0.9993857493857494,0.6190476190476191,0.6305555555555555,20,10,6,6
Atezo,BLCA,KIRC,edge,0.05,81,139,0.992,1.0,0.6428571428571429,0.7666666666666666,20,10,5,7
Atezo,BLCA,KIRC,edge,0.05,82,139,1.0,1.0,0.6666666666666666,0.6888888888888889,21,9,5,7
Atezo,BLCA,KIRC,edge,0.05,83,139,0.984,1.0,0.5952380952380952,0.5583333333333333,20,10,7,5
Atezo,BLCA,KIRC,edge,0.05,84,139,1.0,1.0,0.6666666666666666,0.7222222222222222,23,7,7,5
Atezo,BLCA,KIRC,edge,0.05,85,139,1.0,1.0,0.7142857142857143,0.6916666666666668,22,8,4,8
Atezo,BLCA,KIRC,edge,0.05,86,139,0.928,0.9926289926289927,0.5,0.55,16,14,7,5
Atezo,BLCA,KIRC,edge,0.05,87,139,0.984,0.9996928746928747,0.6190476190476191,0.6055555555555555,19,11,5,7
Atezo,BLCA,KIRC,edge,0.05,88,139,0.968,0.9886363636363636,0.6428571428571429,0.6361111111111111,21,9,6,6
Atezo,BLCA,KIRC,edge,0.05,89,139,0.984,0.9996928746928747,0.6904761904761905,0.5583333333333333,25,5,8,4
Atezo,BLCA,KIRC,edge,0.05,90,139,0.976,1.0,0.6428571428571429,0.5472222222222223,23,7,8,4
Atezo,BLCA,KIRC,edge,0.05,91,139,0.984,0.9938574938574939,0.6428571428571429,0.6166666666666667,20,10,5,7
Atezo,BLCA,KIRC,edge,0.05,92,139,0.92,0.9843366093366094,0.5952380952380952,0.6277777777777778,18,12,5,7
Atezo,BLCA,KIRC,edge,0.05,93,139,0.968,0.9975429975429976,0.5476190476190477,0.5416666666666667,18,12,7,5
Atezo,BLCA,KIRC,edge,0.05,94,139,0.992,1.0,0.6428571428571429,0.6722222222222222,21,9,6,6
Atezo,BLCA,KIRC,edge,0.05,95,139,0.952,0.9932432432432433,0.6190476190476191,0.6583333333333333,19,11,5,7
Atezo,BLCA,KIRC,edge,0.05,96,139,0.936,0.980958230958231,0.7142857142857143,0.6333333333333333,25,5,7,5
Atezo,BLCA,KIRC,edge,0.05,97,139,0.984,1.0,0.5714285714285714,0.6388888888888888,19,11,7,5
Atezo,BLCA,KIRC,edge,0.05,98,139,0.936,0.9963144963144963,0.5714285714285714,0.5444444444444445,19,11,7,5
Atezo,BLCA,KIRC,edge,0.05,99,139,0.936,0.9763513513513513,0.6666666666666666,0.6305555555555555,23,7,7,5
Atezo,BLCA,KIRC,edge-matched-random,0.05,0,139,0.976,0.9953931203931204,0.6428571428571429,0.6138888888888888,21,9,6,6
Atezo,BLCA,KIRC,edge-matched-random,0.05,1,139,1.0,1.0,0.5238095238095238,0.5722222222222222,17,13,7,5
Atezo,BLCA,KIRC,edge-matched-random,0.05,2,139,0.944,1.0,0.5476190476190477,0.5333333333333333,17,13,6,6
Atezo,BLCA,KIRC,edge-matched-random,0.05,3,139,0.952,0.9953931203931204,0.6190476190476191,0.6722222222222223,20,10,6,6
Atezo,BLCA,KIRC,edge-matched-random,0.05,4,139,1.0,1.0,0.5,0.5611111111111111,17,13,8,4
Atezo,BLCA,KIRC,edge-matched-random,0.05,5,139,0.96,0.9990786240786241,0.5,0.43333333333333335,17,13,8,4
Atezo,BLCA,KIRC,edge-matched-random,0.05,6,139,0.952,0.9914004914004915,0.5476190476190477,0.5805555555555556,18,12,7,5
Atezo,BLCA,KIRC,edge-matched-random,0.05,7,139,0.952,0.9910933660933662,0.7142857142857143,0.6833333333333333,25,5,7,5
Atezo,BLCA,KIRC,edge-matched-random,0.05,8,139,0.952,0.9953931203931204,0.6666666666666666,0.5527777777777778,24,6,8,4
Atezo,BLCA,KIRC,edge-matched-random,0.05,9,139,1.0,1.0,0.6428571428571429,0.6666666666666667,22,8,7,5
Atezo,BLCA,KIRC,edge-matched-random,0.05,10,139,0.984,1.0,0.5714285714285714,0.5277777777777777,19,11,7,5
Atezo,BLCA,KIRC,edge-matched-random,0.05,11,139,1.0,1.0,0.5238095238095238,0.4583333333333333,18,12,8,4
Atezo,BLCA,KIRC,edge-matched-random,0.05,12,139,0.952,0.996928746928747,0.5714285714285714,0.5305555555555556,20,10,8,4
Atezo,BLCA,KIRC,edge-matched-random,0.05,13,139,0.928,0.996928746928747,0.5476190476190477,0.5888888888888889,17,13,6,6
Atezo,BLCA,KIRC,edge-matched-random,0.05,14,139,0.928,0.9837223587223587,0.5476190476190477,0.5861111111111111,17,13,6,6
Atezo,BLCA,KIRC,edge-matched-random,0.05,15,139,0.912,0.984029484029484,0.6904761904761905,0.7916666666666666,23,7,6,6
Atezo,BLCA,KIRC,edge-matched-random,0.05,16,139,0.968,1.0,0.5238095238095238,0.42500000000000004,19,11,9,3
Atezo,BLCA,KIRC,edge-matched-random,0.05,17,139,0.984,0.9996928746928747,0.6190476190476191,0.5833333333333334,20,10,6,6
Atezo,BLCA,KIRC,edge-matched-random,0.05,18,139,0.944,0.9904791154791155,0.5952380952380952,0.5277777777777778,22,8,9,3
Atezo,BLCA,KIRC,edge-matched-random,0.05,19,139,1.0,1.0,0.6428571428571429,0.6777777777777778,23,7,8,4
Atezo,BLCA,KIRC,edge-matched-random,0.05,20,139,0.92,0.9895577395577395,0.6190476190476191,0.5694444444444444,22,8,8,4
Atezo,BLCA,KIRC,edge-matched-random,0.05,21,139,0.992,1.0,0.6428571428571429,0.5861111111111111,20,10,5,7
Atezo,BLCA,KIRC,edge-matched-random,0.05,22,139,1.0,1.0,0.6666666666666666,0.6055555555555556,23,7,7,5
Atezo,BLCA,KIRC,edge-matched-random,0.05,23,139,1.0,1.0,0.6190476190476191,0.5916666666666666,22,8,8,4
Atezo,BLCA,KIRC,edge-matched-random,0.05,24,139,0.992,1.0,0.6666666666666666,0.65,26,4,10,2
Atezo,BLCA,KIRC,edge-matched-random,0.05,25,139,0.984,1.0,0.5,0.5583333333333333,15,15,6,6
Atezo,BLCA,KIRC,edge-matched-random,0.05,26,139,1.0,1.0,0.6904761904761905,0.6944444444444444,22,8,5,7
Atezo,BLCA,KIRC,edge-matched-random,0.05,27,139,0.992,1.0,0.5238095238095238,0.5611111111111111,18,12,8,4
Atezo,BLCA,KIRC,edge-matched-random,0.05,28,139,1.0,1.0,0.6190476190476191,0.575,19,11,5,7
Atezo,BLCA,KIRC,edge-matched-random,0.05,29,139,0.952,0.9966216216216216,0.6428571428571429,0.6250000000000001,23,7,8,4
Atezo,BLCA,KIRC,edge-matched-random,0.05,30,139,0.984,1.0,0.42857142857142855,0.3916666666666667,15,15,9,3
Atezo,BLCA,KIRC,edge-matched-random,0.05,31,139,0.952,0.9935503685503686,0.6428571428571429,0.6000000000000001,22,8,7,5
Atezo,BLCA,KIRC,edge-matched-random,0.05,32,139,1.0,1.0,0.6428571428571429,0.6805555555555556,21,9,6,6
Atezo,BLCA,KIRC,edge-matched-random,0.05,33,139,0.968,0.9938574938574939,0.5952380952380952,0.5472222222222223,22,8,9,3
Atezo,BLCA,KIRC,edge-matched-random,0.05,34,139,0.976,0.9981572481572482,0.7142857142857143,0.6972222222222222,24,6,6,6
Atezo,BLCA,KIRC,edge-matched-random,0.05,35,139,0.928,0.9803439803439803,0.6904761904761905,0.6555555555555556,22,8,5,7
Atezo,BLCA,KIRC,edge-matched-random,0.05,36,139,0.992,0.9987714987714987,0.5476190476190477,0.5055555555555555,20,10,9,3
Atezo,BLCA,KIRC,edge-matched-random,0.05,37,139,0.968,0.9981572481572482,0.5952380952380952,0.6388888888888888,17,13,4,8
Atezo,BLCA,KIRC,edge-matched-random,0.05,38,139,0.952,0.996007371007371,0.5952380952380952,0.5472222222222223,20,10,7,5
Atezo,BLCA,KIRC,edge-matched-random,0.05,39,139,1.0,1.0,0.5476190476190477,0.5916666666666667,18,12,7,5
Atezo,BLCA,KIRC,edge-matched-random,0.05,40,139,0.96,0.9953931203931204,0.6428571428571429,0.6222222222222222,22,8,7,5
Atezo,BLCA,KIRC,edge-matched-random,0.05,41,139,0.968,0.9996928746928747,0.6428571428571429,0.525,22,8,7,5
Atezo,BLCA,KIRC,edge-matched-random,0.05,42,139,0.992,1.0,0.6666666666666666,0.6722222222222223,21,9,5,7
Atezo,BLCA,KIRC,edge-matched-random,0.05,43,139,1.0,1.0,0.5476190476190477,0.5388888888888889,20,10,9,3
Atezo,BLCA,KIRC,edge-matched-random,0.05,44,139,0.952,0.9972358722358723,0.6666666666666666,0.6,24,6,8,4
Atezo,BLCA,KIRC,edge-matched-random,0.05,45,139,0.944,0.9947788697788699,0.5476190476190477,0.4916666666666667,17,13,6,6
Atezo,BLCA,KIRC,edge-matched-random,0.05,46,139,0.952,0.9923218673218673,0.5952380952380952,0.538888888888889,23,7,10,2
Atezo,BLCA,KIRC,edge-matched-random,0.05,47,139,0.992,1.0,0.5714285714285714,0.5388888888888889,23,7,11,1
Atezo,BLCA,KIRC,edge-matched-random,0.05,48,139,0.928,0.9907862407862409,0.5238095238095238,0.4722222222222222,20,10,10,2
Atezo,BLCA,KIRC,edge-matched-random,0.05,49,139,1.0,1.0,0.5714285714285714,0.6361111111111111,18,12,6,6
Atezo,BLCA,KIRC,edge-matched-random,0.05,50,139,1.0,1.0,0.5714285714285714,0.6777777777777778,16,14,4,8
Atezo,BLCA,KIRC,edge-matched-random,0.05,51,139,1.0,1.0,0.5952380952380952,0.5777777777777777,19,11,6,6
Atezo,BLCA,KIRC,edge-matched-random,0.05,52,139,1.0,1.0,0.5952380952380952,0.6555555555555556,18,12,5,7
Atezo,BLCA,KIRC,edge-matched-random,0.05,53,139,0.968,1.0,0.5714285714285714,0.6527777777777779,15,15,3,9
Atezo,BLCA,KIRC,edge-matched-random,0.05,54,139,0.976,0.9984643734643734,0.5,0.5833333333333334,16,14,7,5
Atezo,BLCA,KIRC,edge-matched-random,0.05,55,139,0.976,0.9990786240786241,0.5952380952380952,0.6027777777777779,21,9,8,4
Atezo,BLCA,KIRC,edge-matched-random,0.05,56,139,0.944,0.9984643734643734,0.5238095238095238,0.4722222222222222,18,12,8,4
Atezo,BLCA,KIRC,edge-matched-random,0.05,57,139,0.952,0.9957002457002457,0.6904761904761905,0.6222222222222222,26,4,9,3
Atezo,BLCA,KIRC,edge-matched-random,0.05,58,139,0.992,1.0,0.6904761904761905,0.675,24,6,7,5
Atezo,BLCA,KIRC,edge-matched-random,0.05,59,139,0.952,0.9926289926289926,0.5952380952380952,0.55,19,11,6,6
Atezo,BLCA,KIRC,edge-matched-random,0.05,60,139,1.0,1.0,0.7619047619047619,0.6611111111111111,24,6,4,8
Atezo,BLCA,KIRC,edge-matched-random,0.05,61,139,0.944,0.9953931203931204,0.5952380952380952,0.5666666666666667,22,8,9,3
Atezo,BLCA,KIRC,edge-matched-random,0.05,62,139,0.992,1.0,0.6666666666666666,0.5805555555555555,24,6,8,4
Atezo,BLCA,KIRC,edge-matched-random,0.05,63,139,0.968,0.9917076167076168,0.5238095238095238,0.475,18,12,8,4
Atezo,BLCA,KIRC,edge-matched-random,0.05,64,139,0.992,0.9996928746928747,0.5476190476190477,0.55,17,13,6,6
Atezo,BLCA,KIRC,edge-matched-random,0.05,65,139,0.92,0.9923218673218673,0.5,0.5611111111111111,15,15,6,6
Atezo,BLCA,KIRC,edge-matched-random,0.05,66,139,0.976,0.9978501228501229,0.6190476190476191,0.6361111111111111,21,9,7,5
Atezo,BLCA,KIRC,edge-matched-random,0.05,67,139,1.0,1.0,0.5238095238095238,0.5972222222222222,17,13,7,5
Atezo,BLCA,KIRC,edge-matched-random,0.05,68,139,0.992,1.0,0.7619047619047619,0.7749999999999999,22,8,2,10
Atezo,BLCA,KIRC,edge-matched-random,0.05,69,139,1.0,1.0,0.5714285714285714,0.48055555555555557,21,9,9,3
Atezo,BLCA,KIRC,edge-matched-random,0.05,70,139,0.984,0.9996928746928747,0.6190476190476191,0.5444444444444444,22,8,8,4
Atezo,BLCA,KIRC,edge-matched-random,0.05,71,139,1.0,1.0,0.7380952380952381,0.6611111111111111,25,5,6,6
Atezo,BLCA,KIRC,edge-matched-random,0.05,72,139,0.976,0.9963144963144963,0.47619047619047616,0.5083333333333333,16,14,8,4
Atezo,BLCA,KIRC,edge-matched-random,0.05,73,139,0.952,0.9987714987714988,0.5714285714285714,0.49722222222222223,19,11,7,5
Atezo,BLCA,KIRC,edge-matched-random,0.05,74,139,0.936,0.9858722358722358,0.6666666666666666,0.6472222222222223,19,11,3,9
Atezo,BLCA,KIRC,edge-matched-random,0.05,75,139,1.0,1.0,0.4523809523809524,0.37222222222222223,17,13,10,2
Atezo,BLCA,KIRC,edge-matched-random,0.05,76,139,1.0,1.0,0.5476190476190477,0.4722222222222222,21,9,10,2
Atezo,BLCA,KIRC,edge-matched-random,0.05,77,139,0.904,0.9794226044226044,0.6666666666666666,0.6388888888888888,23,7,7,5
Atezo,BLCA,KIRC,edge-matched-random,0.05,78,139,0.992,1.0,0.6666666666666666,0.6527777777777778,23,7,7,5
Atezo,BLCA,KIRC,edge-matched-random,0.05,79,139,0.984,1.0,0.5476190476190477,0.5111111111111111,17,13,6,6
Atezo,BLCA,KIRC,edge-matched-random,0.05,80,139,0.96,0.9944717444717446,0.5,0.5527777777777778,18,12,9,3
Atezo,BLCA,KIRC,edge-matched-random,0.05,81,139,0.968,0.9978501228501229,0.5714285714285714,0.6166666666666666,15,15,3,9
Atezo,BLCA,KIRC,edge-matched-random,0.05,82,139,0.944,0.9972358722358722,0.6190476190476191,0.6472222222222221,20,10,6,6
Atezo,BLCA,KIRC,edge-matched-random,0.05,83,139,1.0,1.0,0.6428571428571429,0.5722222222222223,22,8,7,5
Atezo,BLCA,KIRC,edge-matched-random,0.05,84,139,0.96,0.9963144963144963,0.6190476190476191,0.5916666666666667,18,12,4,8
Atezo,BLCA,KIRC,edge-matched-random,0.05,85,139,0.952,0.9996928746928747,0.5952380952380952,0.5777777777777778,20,10,7,5
Atezo,BLCA,KIRC,edge-matched-random,0.05,86,139,1.0,1.0,0.5952380952380952,0.5472222222222223,21,9,8,4
Atezo,BLCA,KIRC,edge-matched-random,0.05,87,139,0.968,0.9947788697788698,0.5238095238095238,0.5555555555555556,16,14,6,6
Atezo,BLCA,KIRC,edge-matched-random,0.05,88,139,0.976,0.9996928746928747,0.5952380952380952,0.5805555555555556,22,8,9,3
Atezo,BLCA,KIRC,edge-matched-random,0.05,89,139,1.0,1.0,0.6190476190476191,0.5611111111111111,20,10,6,6
Atezo,BLCA,KIRC,edge-matched-random,0.05,90,139,0.96,0.9996928746928747,0.6904761904761905,0.6138888888888889,23,7,6,6
Atezo,BLCA,KIRC,edge-matched-random,0.05,91,139,0.96,0.9981572481572482,0.5476190476190477,0.43888888888888894,20,10,9,3
Atezo,BLCA,KIRC,edge-matched-random,0.05,92,139,0.96,0.9950859950859952,0.6666666666666666,0.6694444444444444,21,9,5,7
Atezo,BLCA,KIRC,edge-matched-random,0.05,93,139,1.0,1.0,0.6190476190476191,0.5944444444444444,19,11,5,7
Atezo,BLCA,KIRC,edge-matched-random,0.05,94,139,0.928,0.9935503685503685,0.6666666666666666,0.6416666666666666,20,10,4,8
Atezo,BLCA,KIRC,edge-matched-random,0.05,95,139,0.912,0.9923218673218673,0.5714285714285714,0.575,17,13,5,7
Atezo,BLCA,KIRC,edge-matched-random,0.05,96,139,1.0,1.0,0.6666666666666666,0.6222222222222222,24,6,8,4
Atezo,BLCA,KIRC,edge-matched-random,0.05,97,139,0.96,0.9941646191646192,0.6190476190476191,0.5583333333333333,23,7,9,3
Atezo,BLCA,KIRC,edge-matched-random,0.05,98,139,1.0,1.0,0.5476190476190477,0.5361111111111111,19,11,8,4
Atezo,BLCA,KIRC,edge-matched-random,0.05,99,139,0.992,1.0,0.6190476190476191,0.5666666666666667,22,8,8,4
Atezo,BLCA,KIRC,edge,0.01,0,39,0.832,0.894041769041769,0.5714285714285714,0.5305555555555554,20,10,8,4
Atezo,BLCA,KIRC,edge,0.01,1,39,0.736,0.8528869778869779,0.47619047619047616,0.4166666666666667,16,14,8,4
Atezo,BLCA,KIRC,edge,0.01,2,39,0.792,0.8673218673218673,0.42857142857142855,0.41388888888888886,16,14,10,2
Atezo,BLCA,KIRC,edge,0.01,3,39,0.784,0.8943488943488944,0.5476190476190477,0.5611111111111111,18,12,7,5
Atezo,BLCA,KIRC,edge,0.01,4,39,0.768,0.867014742014742,0.5,0.44166666666666665,17,13,8,4
Atezo,BLCA,KIRC,edge,0.01,5,39,0.808,0.9069410319410319,0.5714285714285714,0.43611111111111106,21,9,9,3
Atezo,BLCA,KIRC,edge,0.01,6,39,0.744,0.8495085995085995,0.6428571428571429,0.7,20,10,5,7
Atezo,BLCA,KIRC,edge,0.01,7,39,0.752,0.847051597051597,0.7142857142857143,0.6083333333333334,24,6,6,6
Atezo,BLCA,KIRC,edge,0.01,8,39,0.728,0.8473587223587224,0.5238095238095238,0.6222222222222222,16,14,6,6
Atezo,BLCA,KIRC,edge,0.01,9,39,0.728,0.8381449631449631,0.6904761904761905,0.6388888888888888,22,8,5,7
Atezo,BLCA,KIRC,edge,0.01,10,39,0.808,0.8762285012285012,0.5238095238095238,0.5333333333333334,19,11,9,3
Atezo,BLCA,KIRC,edge,0.01,11,39,0.776,0.8381449631449631,0.5476190476190477,0.5833333333333333,15,15,4,8
Atezo,BLCA,KIRC,edge,0.01,12,39,0.848,0.9216830466830468,0.5,0.4,19,11,10,2
Atezo,BLCA,KIRC,edge,0.01,13,39,0.744,0.8338452088452089,0.5476190476190477,0.6611111111111111,17,13,6,6
Atezo,BLCA,KIRC,edge,0.01,14,39,0.744,0.812039312039312,0.7619047619047619,0.6972222222222222,24,6,4,8
Atezo,BLCA,KIRC,edge,0.01,15,39,0.776,0.8651719901719902,0.5476190476190477,0.5416666666666666,20,10,9,3
Atezo,BLCA,KIRC,edge,0.01,16,39,0.744,0.8406019656019657,0.6190476190476191,0.6361111111111111,17,13,3,9
Atezo,BLCA,KIRC,edge,0.01,17,39,0.76,0.8501228501228502,0.5952380952380952,0.5805555555555555,21,9,8,4
Atezo,BLCA,KIRC,edge,0.01,18,39,0.808,0.8673218673218673,0.5714285714285714,0.6833333333333333,15,15,3,9
Atezo,BLCA,KIRC,edge,0.01,19,39,0.776,0.8826781326781328,0.5,0.5027777777777778,15,15,6,6
Atezo,BLCA,KIRC,edge,0.01,20,39,0.76,0.8473587223587223,0.5,0.5833333333333333,16,14,7,5
Atezo,BLCA,KIRC,edge,0.01,21,39,0.816,0.8753071253071253,0.5476190476190477,0.5194444444444444,17,13,6,6
Atezo,BLCA,KIRC,edge,0.01,22,39,0.784,0.8796068796068797,0.6190476190476191,0.6444444444444444,18,12,4,8
Atezo,BLCA,KIRC,edge,0.01,23,39,0.704,0.8003685503685504,0.6190476190476191,0.7416666666666667,18,12,4,8
Atezo,BLCA,KIRC,edge,0.01,24,39,0.792,0.8909705159705159,0.5476190476190477,0.5222222222222223,19,11,8,4
Atezo,BLCA,KIRC,edge,0.01,25,39,0.744,0.832002457002457,0.5714285714285714,0.6638888888888889,19,11,7,5
Atezo,BLCA,KIRC,edge,0.01,26,39,0.832,0.9189189189189189,0.47619047619047616,0.4722222222222222,17,13,9,3
Atezo,BLCA,KIRC,edge,0.01,27,39,0.712,0.8197174447174447,0.5952380952380952,0.6166666666666666,18,12,5,7
Atezo,BLCA,KIRC,edge,0.01,28,39,0.768,0.8642506142506143,0.6904761904761905,0.6833333333333333,25,5,8,4
