drug,source tissue,target tissue,feature,pval,iter,feature_dim,Train Accuracy,Train ROC_AUC,Test Accuracy,Test ROC_AUC,Test TN,Test FP,Test FN,Test TP
Atezo,KIRC,BLCA,node-matched-random,0.05,61,32,0.7354260089686099,0.8161194710442317,0.6266666666666667,0.6572008113590263,36,22,6,11
Atezo,KIRC,BLCA,node-matched-random,0.05,62,32,0.7354260089686099,0.8305973552211582,0.6266666666666667,0.6399594320486816,36,22,6,11
Atezo,KIRC,BLCA,node-matched-random,0.05,63,32,0.7668161434977578,0.8317373461012312,0.5333333333333333,0.5831643002028398,31,27,8,9
Atezo,KIRC,BLCA,node-matched-random,0.05,64,32,0.757847533632287,0.8364113087095303,0.7066666666666667,0.6125760649087222,45,13,9,8
Atezo,KIRC,BLCA,node-matched-random,0.05,65,32,0.695067264573991,0.7826037391700866,0.64,0.7352941176470589,35,23,4,13
Atezo,KIRC,BLCA,node-matched-random,0.05,66,32,0.726457399103139,0.8147514819881441,0.68,0.6825557809330629,40,18,6,11
Atezo,KIRC,BLCA,node-matched-random,0.05,67,32,0.6995515695067265,0.7960556315549476,0.68,0.6866125760649087,42,16,8,9
Atezo,KIRC,BLCA,node-matched-random,0.05,68,32,0.7219730941704036,0.8256953944368445,0.6666666666666666,0.6176470588235293,40,18,7,10
Atezo,KIRC,BLCA,node-matched-random,0.05,69,32,0.7533632286995515,0.841313269493844,0.6533333333333333,0.6318458417849898,41,17,9,8
Atezo,KIRC,BLCA,node-matched-random,0.05,70,32,0.7623318385650224,0.8323073415412677,0.6,0.6622718052738337,35,23,7,10
Atezo,KIRC,BLCA,node-matched-random,0.05,71,32,0.7533632286995515,0.8240994072047424,0.6,0.6490872210953347,35,23,7,10
Atezo,KIRC,BLCA,node-matched-random,0.05,72,32,0.7085201793721974,0.8040355677154581,0.6,0.6886409736308317,35,23,7,10
Atezo,KIRC,BLCA,node-matched-random,0.05,73,32,0.7488789237668162,0.8310533515731874,0.6133333333333333,0.6419878296146044,36,22,7,10
Atezo,KIRC,BLCA,node-matched-random,0.05,74,32,0.7533632286995515,0.8375512995896033,0.56,0.5182555780933062,36,22,11,6
Atezo,KIRC,BLCA,node-matched-random,0.05,75,32,0.695067264573991,0.7955996352029184,0.68,0.678498985801217,42,16,8,9
Atezo,KIRC,BLCA,node-matched-random,0.05,76,32,0.7399103139013453,0.8292293661650707,0.6533333333333333,0.6734279918864097,40,18,8,9
Atezo,KIRC,BLCA,node-matched-random,0.05,77,32,0.7488789237668162,0.830141358869129,0.5733333333333334,0.6075050709939148,31,27,5,12
Atezo,KIRC,BLCA,node-matched-random,0.05,78,32,0.7399103139013453,0.8356133150934792,0.5866666666666667,0.5699797160243407,35,23,8,9
Atezo,KIRC,BLCA,node-matched-random,0.05,79,32,0.7040358744394619,0.8097355221158231,0.64,0.6217038539553753,38,20,7,10
Atezo,KIRC,BLCA,node-matched-random,0.05,80,32,0.7130044843049327,0.7845417236662107,0.6933333333333334,0.7535496957403651,41,17,6,11
Atezo,KIRC,BLCA,node-matched-random,0.05,81,32,0.7130044843049327,0.8189694482444141,0.6666666666666666,0.6602434077079108,40,18,7,10
Atezo,KIRC,BLCA,node-matched-random,0.05,82,32,0.7802690582959642,0.8553351573187414,0.64,0.5557809330628803,41,17,10,7
Atezo,KIRC,BLCA,node-matched-random,0.05,83,32,0.7040358744394619,0.7930916552667578,0.6133333333333333,0.6764705882352942,36,22,7,10
Atezo,KIRC,BLCA,node-matched-random,0.05,84,32,0.7399103139013453,0.8323073415412677,0.5866666666666667,0.6176470588235294,36,22,9,8
Atezo,KIRC,BLCA,node-matched-random,0.05,85,32,0.7623318385650224,0.8464432284541723,0.5866666666666667,0.5588235294117647,38,20,11,6
Atezo,KIRC,BLCA,node-matched-random,0.05,86,32,0.7219730941704036,0.8014135886912905,0.7333333333333333,0.7302231237322516,46,12,8,9
Atezo,KIRC,BLCA,node-matched-random,0.05,87,32,0.7354260089686099,0.8294573643410852,0.5866666666666667,0.5537525354969575,36,22,9,8
Atezo,KIRC,BLCA,node-matched-random,0.05,88,32,0.695067264573991,0.7912676698586412,0.68,0.7454361054766734,39,19,5,12
Atezo,KIRC,BLCA,node-matched-random,0.05,89,32,0.7354260089686099,0.8214774281805746,0.6,0.6237322515212982,39,19,11,6
Atezo,KIRC,BLCA,node-matched-random,0.05,90,32,0.757847533632287,0.8409712722298222,0.6133333333333333,0.6379310344827587,37,21,8,9
Atezo,KIRC,BLCA,node-matched-random,0.05,91,32,0.726457399103139,0.8253533971728226,0.64,0.5851926977687627,42,16,11,6
Atezo,KIRC,BLCA,node-matched-random,0.05,92,32,0.7623318385650224,0.8381212950296397,0.6933333333333334,0.6004056795131846,46,12,11,6
Atezo,KIRC,BLCA,node-matched-random,0.05,93,32,0.7174887892376681,0.8182854537163703,0.64,0.665314401622718,36,22,5,12
Atezo,KIRC,BLCA,node-matched-random,0.05,94,32,0.6905829596412556,0.7955996352029183,0.68,0.6845841784989858,43,15,9,8
Atezo,KIRC,BLCA,node-matched-random,0.05,95,32,0.7130044843049327,0.8145234838121296,0.64,0.6135902636916836,40,18,9,8
Atezo,KIRC,BLCA,node-matched-random,0.05,96,32,0.7085201793721974,0.8049475604195167,0.6533333333333333,0.6795131845841784,41,17,9,8
Atezo,KIRC,BLCA,node-matched-random,0.05,97,32,0.7533632286995515,0.8098495212038304,0.6666666666666666,0.7018255578093305,39,19,6,11
Atezo,KIRC,BLCA,node-matched-random,0.05,98,32,0.6860986547085202,0.7762197902416781,0.72,0.7931034482758621,43,15,6,11
Atezo,KIRC,BLCA,node-matched-random,0.05,99,32,0.7668161434977578,0.8704970360237119,0.6,0.5496957403651116,38,20,10,7
Atezo,KIRC,BLCA,node,0.01,0,2,0.5964125560538116,0.6536707706338349,0.5466666666666666,0.41784989858012167,36,22,12,5
Atezo,KIRC,BLCA,node,0.01,1,2,0.547085201793722,0.6007751937984496,0.56,0.601419878296146,31,27,6,11
Atezo,KIRC,BLCA,node,0.01,2,2,0.5650224215246636,0.5837893296853625,0.5466666666666666,0.6480730223123732,29,29,5,12
Atezo,KIRC,BLCA,node,0.01,3,2,0.5919282511210763,0.6409028727770179,0.5733333333333334,0.45638945233265715,37,21,11,6
Atezo,KIRC,BLCA,node,0.01,4,2,0.5695067264573991,0.5999772001823986,0.5733333333333334,0.603448275862069,34,24,8,9
Atezo,KIRC,BLCA,node,0.01,5,2,0.5829596412556054,0.6423848609211127,0.5066666666666667,0.4685598377281947,30,28,9,8
Atezo,KIRC,BLCA,node,0.01,6,2,0.5560538116591929,0.5842453260373918,0.6,0.6369168356997972,35,23,7,10
Atezo,KIRC,BLCA,node,0.01,7,2,0.5650224215246636,0.6096671226630188,0.5466666666666666,0.5689655172413793,31,27,7,10
Atezo,KIRC,BLCA,node,0.01,8,2,0.6053811659192825,0.6296169630642954,0.4533333333333333,0.515212981744422,25,33,8,9
Atezo,KIRC,BLCA,node,0.01,9,2,0.57847533632287,0.6127450980392156,0.56,0.5192697768762677,31,27,6,11
Atezo,KIRC,BLCA,node,0.01,10,2,0.5381165919282511,0.578203374373005,0.6266666666666667,0.6663286004056795,35,23,5,12
Atezo,KIRC,BLCA,node,0.01,11,2,0.5381165919282511,0.5891472868217054,0.5733333333333334,0.6399594320486816,32,26,6,11
Atezo,KIRC,BLCA,node,0.01,12,2,0.515695067264574,0.5363657090743273,0.6533333333333333,0.795131845841785,34,24,2,15
Atezo,KIRC,BLCA,node,0.01,13,2,0.5246636771300448,0.5852713178294573,0.5733333333333334,0.4989858012170385,35,23,9,8
Atezo,KIRC,BLCA,node,0.01,14,2,0.5650224215246636,0.6092111263109895,0.5733333333333334,0.5740365111561866,35,23,9,8
Atezo,KIRC,BLCA,node,0.01,15,2,0.5695067264573991,0.5913132694938441,0.49333333333333335,0.6227180527383368,25,33,5,12
Atezo,KIRC,BLCA,node,0.01,16,2,0.57847533632287,0.6443228454172367,0.5466666666666666,0.473630831643002,33,25,9,8
Atezo,KIRC,BLCA,node,0.01,17,2,0.5919282511210763,0.637140902872777,0.49333333333333335,0.4959432048681542,29,29,9,8
Atezo,KIRC,BLCA,node,0.01,18,2,0.5650224215246636,0.6200410396716827,0.5466666666666666,0.5456389452332657,30,28,6,11
Atezo,KIRC,BLCA,node,0.01,19,2,0.57847533632287,0.6263109895120839,0.5466666666666666,0.5324543610547667,33,25,9,8
Atezo,KIRC,BLCA,node,0.01,20,2,0.5605381165919282,0.591655266757866,0.5466666666666666,0.5578093306288032,33,25,9,8
Atezo,KIRC,BLCA,node,0.01,21,2,0.57847533632287,0.6013451892384861,0.48,0.5821501014198782,23,35,4,13
Atezo,KIRC,BLCA,node,0.01,22,2,0.5829596412556054,0.6370269037847697,0.5066666666666667,0.4756592292089249,29,29,8,9
Atezo,KIRC,BLCA,node,0.01,23,2,0.5739910313901345,0.6238030095759234,0.5333333333333333,0.550709939148073,31,27,8,9
Atezo,KIRC,BLCA,node,0.01,24,2,0.57847533632287,0.6149110807113544,0.5733333333333334,0.526369168356998,34,24,8,9
Atezo,KIRC,BLCA,node,0.01,25,2,0.5829596412556054,0.6231190150478797,0.5066666666666667,0.5354969574036511,31,27,10,7
Atezo,KIRC,BLCA,node,0.01,26,2,0.5605381165919282,0.5949612403100775,0.5733333333333334,0.6176470588235294,33,25,7,10
Atezo,KIRC,BLCA,node,0.01,27,2,0.5739910313901345,0.6350889192886456,0.5466666666666666,0.4949290060851927,33,25,9,8
Atezo,KIRC,BLCA,node,0.01,28,2,0.5605381165919282,0.5828773369813042,0.5733333333333334,0.6064908722109534,33,25,7,10
Atezo,KIRC,BLCA,node,0.01,29,2,0.5515695067264574,0.5799133606931145,0.56,0.640973630831643,31,27,6,11
Atezo,KIRC,BLCA,node,0.01,30,2,0.5739910313901345,0.6374829001367989,0.6,0.41784989858012167,40,18,12,5
Atezo,KIRC,BLCA,node,0.01,31,2,0.5695067264573991,0.5752393980848153,0.52,0.6450304259634889,27,31,5,12
Atezo,KIRC,BLCA,node,0.01,32,2,0.5739910313901345,0.6162790697674418,0.5866666666666667,0.550709939148073,34,24,7,10
Atezo,KIRC,BLCA,node,0.01,33,2,0.5336322869955157,0.5565435476516187,0.6133333333333333,0.7352941176470589,33,25,4,13
Atezo,KIRC,BLCA,node,0.01,34,2,0.5246636771300448,0.5498176014591883,0.6,0.6947261663286004,34,24,6,11
Atezo,KIRC,BLCA,node,0.01,35,2,0.5560538116591929,0.5981532147742818,0.56,0.5943204868154158,33,25,8,9
Atezo,KIRC,BLCA,node,0.01,36,2,0.5560538116591929,0.5992932056543547,0.5333333333333333,0.6125760649087221,28,30,5,12
Atezo,KIRC,BLCA,node,0.01,37,2,0.5605381165919282,0.6015731874145006,0.52,0.5669371196754563,30,28,8,9
Atezo,KIRC,BLCA,node,0.01,38,2,0.5739910313901345,0.5582535339717282,0.5066666666666667,0.59026369168357,27,31,6,11
Atezo,KIRC,BLCA,node,0.01,39,2,0.5022421524663677,0.533515731874145,0.6533333333333333,0.7545638945233265,37,21,5,12
Atezo,KIRC,BLCA,node,0.01,40,2,0.5336322869955157,0.5525535795713634,0.64,0.7373225152129818,36,22,5,12
Atezo,KIRC,BLCA,node,0.01,41,2,0.5560538116591929,0.6118331053351572,0.5866666666666667,0.5669371196754565,37,21,10,7
Atezo,KIRC,BLCA,node,0.01,42,2,0.5739910313901345,0.6056771545827634,0.5333333333333333,0.5973630831643002,31,27,8,9
Atezo,KIRC,BLCA,node,0.01,43,2,0.5515695067264574,0.5796853625171,0.6133333333333333,0.627789046653144,34,24,5,12
Atezo,KIRC,BLCA,node,0.01,44,2,0.5605381165919282,0.5970132238942089,0.5066666666666667,0.6054766734279919,28,30,7,10
Atezo,KIRC,BLCA,node,0.01,45,2,0.57847533632287,0.6321249430004561,0.5733333333333334,0.48681541582150106,35,23,9,8
Atezo,KIRC,BLCA,node,0.01,46,2,0.5695067264573991,0.5877792977656179,0.6133333333333333,0.6257606490872212,37,21,8,9
Atezo,KIRC,BLCA,node,0.01,47,2,0.5381165919282511,0.5893752849977201,0.4666666666666667,0.6196754563894523,23,35,5,12
Atezo,KIRC,BLCA,node,0.01,48,2,0.547085201793722,0.5875512995896033,0.6,0.6135902636916836,34,24,6,11
Atezo,KIRC,BLCA,node,0.01,49,2,0.5560538116591929,0.5981532147742817,0.6266666666666667,0.5446247464503043,39,19,9,8
Atezo,KIRC,BLCA,node,0.01,50,2,0.5605381165919282,0.6141130870953032,0.6266666666666667,0.5628803245436105,39,19,9,8
Atezo,KIRC,BLCA,node,0.01,51,2,0.5695067264573991,0.602827177382581,0.5466666666666666,0.577079107505071,33,25,9,8
Atezo,KIRC,BLCA,node,0.01,52,2,0.5336322869955157,0.5747834017327861,0.6666666666666666,0.6693711967545639,40,18,7,10
Atezo,KIRC,BLCA,node,0.01,53,2,0.5560538116591929,0.6166210670314639,0.5466666666666666,0.5466531440162271,31,27,7,10
Atezo,KIRC,BLCA,node,0.01,54,2,0.547085201793722,0.5880072959416325,0.6266666666666667,0.4979716024340771,40,18,10,7
Atezo,KIRC,BLCA,node,0.01,55,2,0.5964125560538116,0.6355449156406748,0.4266666666666667,0.5182555780933064,23,35,8,9
Atezo,KIRC,BLCA,node,0.01,56,2,0.600896860986547,0.621751025991792,0.48,0.5314401622718052,26,32,7,10
Atezo,KIRC,BLCA,node,0.01,57,2,0.5560538116591929,0.5891472868217055,0.56,0.6004056795131846,30,28,5,12
Atezo,KIRC,BLCA,node,0.01,58,2,0.57847533632287,0.6477428180574556,0.5733333333333334,0.4726166328600406,36,22,10,7
Atezo,KIRC,BLCA,node,0.01,59,2,0.5695067264573991,0.6268809849521204,0.49333333333333335,0.5091277890466531,26,32,6,11
Atezo,KIRC,BLCA,node,0.01,60,2,0.5515695067264574,0.5940492476060192,0.5333333333333333,0.6328600405679513,27,31,4,13
Atezo,KIRC,BLCA,node,0.01,61,2,0.5829596412556054,0.6152530779753762,0.5333333333333333,0.5608519269776877,30,28,7,10
Atezo,KIRC,BLCA,node,0.01,62,2,0.5515695067264574,0.5849293205654356,0.6266666666666667,0.6176470588235293,37,21,7,10
Atezo,KIRC,BLCA,node,0.01,63,2,0.600896860986547,0.6417008663930689,0.4266666666666667,0.3874239350912779,24,34,9,8
Atezo,KIRC,BLCA,node,0.01,64,2,0.5919282511210763,0.6075011399908801,0.49333333333333335,0.5030425963488844,30,28,10,7
Atezo,KIRC,BLCA,node,0.01,65,2,0.5650224215246636,0.590515275877793,0.5866666666666667,0.6318458417849898,35,23,8,9
Atezo,KIRC,BLCA,node,0.01,66,2,0.5605381165919282,0.5959872321021432,0.5333333333333333,0.6085192697768763,29,29,6,11
Atezo,KIRC,BLCA,node,0.01,67,2,0.5381165919282511,0.5994072047423621,0.56,0.6125760649087221,28,30,3,14
Atezo,KIRC,BLCA,node,0.01,68,2,0.5560538116591929,0.5857273141814865,0.5466666666666666,0.6430020283975659,28,30,4,13
Atezo,KIRC,BLCA,node,0.01,69,2,0.57847533632287,0.6225490196078431,0.52,0.513184584178499,28,30,6,11
Atezo,KIRC,BLCA,node,0.01,70,2,0.5560538116591929,0.5604195166438669,0.5733333333333334,0.6967545638945233,30,28,4,13
Atezo,KIRC,BLCA,node,0.01,71,2,0.5560538116591929,0.605563155494756,0.6,0.59026369168357,34,24,6,11
Atezo,KIRC,BLCA,node,0.01,72,2,0.5739910313901345,0.6252849977200182,0.5866666666666667,0.5182555780933062,34,24,7,10
Atezo,KIRC,BLCA,node,0.01,73,2,0.5381165919282511,0.5975832193342453,0.6133333333333333,0.5689655172413793,37,21,8,9
Atezo,KIRC,BLCA,node,0.01,74,2,0.5650224215246636,0.5874373005015959,0.5066666666666667,0.6470588235294117,26,32,5,12
Atezo,KIRC,BLCA,node,0.01,75,2,0.5874439461883408,0.6463748290013679,0.52,0.46450304259634884,33,25,11,6
Atezo,KIRC,BLCA,node,0.01,76,2,0.5695067264573991,0.6024851801185591,0.6266666666666667,0.5851926977687627,37,21,7,10
Atezo,KIRC,BLCA,node,0.01,77,2,0.5739910313901345,0.6301869585043319,0.5733333333333334,0.462474645030426,36,22,10,7
Atezo,KIRC,BLCA,node,0.01,78,2,0.5560538116591929,0.5853853169174648,0.5866666666666667,0.6440162271805274,35,23,8,9
Atezo,KIRC,BLCA,node,0.01,79,2,0.5515695067264574,0.601687186502508,0.6133333333333333,0.5963488843813387,36,22,7,10
Atezo,KIRC,BLCA,node,0.01,80,2,0.5605381165919282,0.6177610579115367,0.5333333333333333,0.554766734279919,29,29,6,11
Atezo,KIRC,BLCA,node,0.01,81,2,0.5739910313901345,0.6455768353853168,0.5333333333333333,0.47971602434077076,33,25,10,7
Atezo,KIRC,BLCA,node,0.01,82,2,0.57847533632287,0.6101231190150479,0.5066666666666667,0.5709939148073022,28,30,7,10
Atezo,KIRC,BLCA,node,0.01,83,2,0.5650224215246636,0.6121751025991792,0.5066666666666667,0.5618661257606491,30,28,9,8
Atezo,KIRC,BLCA,node,0.01,84,2,0.5560538116591929,0.584359325125399,0.64,0.6288032454361054,39,19,8,9
Atezo,KIRC,BLCA,node,0.01,85,2,0.5695067264573991,0.6043091655266758,0.5066666666666667,0.5628803245436106,28,30,7,10
Atezo,KIRC,BLCA,node,0.01,86,2,0.5919282511210763,0.6125170998632011,0.5066666666666667,0.5425963488843814,30,28,9,8
Atezo,KIRC,BLCA,node,0.01,87,2,0.547085201793722,0.5779753761969904,0.6,0.6622718052738337,34,24,6,11
Atezo,KIRC,BLCA,node,0.01,88,2,0.5874439461883408,0.627906976744186,0.5466666666666666,0.48985801217038544,36,22,12,5
Atezo,KIRC,BLCA,node,0.01,89,2,0.5964125560538116,0.6379388964888281,0.48,0.49391480730223125,28,30,9,8
Atezo,KIRC,BLCA,node,0.01,90,2,0.5964125560538116,0.6281349749202007,0.52,0.528397565922921,31,27,9,8
Atezo,KIRC,BLCA,node,0.01,91,2,0.5919282511210763,0.6242590059279526,0.5066666666666667,0.5253549695740365,28,30,7,10
Atezo,KIRC,BLCA,node,0.01,92,2,0.5739910313901345,0.6076151390788873,0.5066666666666667,0.5456389452332657,31,27,10,7
Atezo,KIRC,BLCA,node,0.01,93,2,0.5695067264573991,0.5992932056543547,0.5466666666666666,0.5963488843813388,32,26,8,9
Atezo,KIRC,BLCA,node,0.01,94,2,0.5874439461883408,0.6466028271773826,0.4666666666666667,0.39858012170385393,29,29,11,6
Atezo,KIRC,BLCA,node,0.01,95,2,0.5695067264573991,0.582079343365253,0.5733333333333334,0.6166328600405679,33,25,7,10
Atezo,KIRC,BLCA,node,0.01,96,2,0.547085201793722,0.5858413132694938,0.56,0.652129817444219,30,28,5,12
Atezo,KIRC,BLCA,node,0.01,97,2,0.5695067264573991,0.5914272685818512,0.5066666666666667,0.6267748478701824,27,31,6,11
Atezo,KIRC,BLCA,node,0.01,98,2,0.547085201793722,0.5923392612859097,0.5466666666666666,0.6166328600405679,30,28,6,11
Atezo,KIRC,BLCA,node,0.01,99,2,0.5605381165919282,0.5981532147742817,0.5866666666666667,0.6135902636916836,34,24,7,10
Atezo,KIRC,BLCA,node-matched-random,0.01,0,2,0.5829596412556054,0.5891472868217054,0.5733333333333334,0.5973630831643002,33,25,7,10
Atezo,KIRC,BLCA,node-matched-random,0.01,1,2,0.57847533632287,0.5689694482444141,0.6,0.6764705882352942,35,23,7,10
Atezo,KIRC,BLCA,node-matched-random,0.01,2,2,0.600896860986547,0.6304149566803465,0.5066666666666667,0.4705882352941177,31,27,10,7
Atezo,KIRC,BLCA,node-matched-random,0.01,3,2,0.5829596412556054,0.5799133606931145,0.64,0.627789046653144,37,21,6,11
Atezo,KIRC,BLCA,node-matched-random,0.01,4,2,0.5650224215246636,0.6210670314637482,0.4266666666666667,0.49290060851926976,25,33,10,7
Atezo,KIRC,BLCA,node-matched-random,0.01,5,2,0.5919282511210763,0.6125170998632011,0.5466666666666666,0.5395537525354969,34,24,10,7
Atezo,KIRC,BLCA,node-matched-random,0.01,6,2,0.600896860986547,0.6043091655266757,0.49333333333333335,0.5517241379310345,26,32,6,11
Atezo,KIRC,BLCA,node-matched-random,0.01,7,2,0.5426008968609866,0.5695394436844505,0.5866666666666667,0.6298174442190669,35,23,8,9
Atezo,KIRC,BLCA,node-matched-random,0.01,8,2,0.5874439461883408,0.5917692658458732,0.6133333333333333,0.6044624746450304,36,22,7,10
Atezo,KIRC,BLCA,node-matched-random,0.01,9,2,0.6053811659192825,0.6204970360237118,0.5866666666666667,0.5172413793103449,34,24,7,10
Atezo,KIRC,BLCA,node-matched-random,0.01,10,2,0.5874439461883408,0.5861833105335157,0.5466666666666666,0.6247464503042597,33,25,9,8
Atezo,KIRC,BLCA,node-matched-random,0.01,11,2,0.5560538116591929,0.5877792977656179,0.56,0.5983772819472617,33,25,8,9
Atezo,KIRC,BLCA,node-matched-random,0.01,12,2,0.5560538116591929,0.5686274509803921,0.6533333333333333,0.6693711967545639,39,19,7,10
Atezo,KIRC,BLCA,node-matched-random,0.01,13,2,0.5739910313901345,0.5933652530779754,0.5866666666666667,0.5902636916835701,35,23,8,9
Atezo,KIRC,BLCA,node-matched-random,0.01,14,2,0.57847533632287,0.6101231190150479,0.4533333333333333,0.5212981744421907,25,33,8,9
Atezo,KIRC,BLCA,node-matched-random,0.01,15,2,0.5426008968609866,0.5533515731874146,0.68,0.704868154158215,42,16,8,9
Atezo,KIRC,BLCA,node-matched-random,0.01,16,2,0.5426008968609866,0.5816233470132238,0.5466666666666666,0.5912778904665315,32,26,8,9
Atezo,KIRC,BLCA,node-matched-random,0.01,17,2,0.5964125560538116,0.5878932968536252,0.6266666666666667,0.5993914807302231,38,20,8,9
Atezo,KIRC,BLCA,node-matched-random,0.01,18,2,0.6143497757847534,0.6075011399908801,0.52,0.550709939148073,29,29,7,10
Atezo,KIRC,BLCA,node-matched-random,0.01,19,2,0.6053811659192825,0.6217510259917921,0.52,0.5081135902636917,32,26,10,7
Atezo,KIRC,BLCA,node-matched-random,0.01,20,2,0.5695067264573991,0.5841313269493844,0.6,0.6206896551724138,36,22,8,9
Atezo,KIRC,BLCA,node-matched-random,0.01,21,2,0.547085201793722,0.5890332877336981,0.5733333333333334,0.5801217038539555,33,25,7,10
Atezo,KIRC,BLCA,node-matched-random,0.01,22,2,0.5829596412556054,0.5614455084359325,0.6666666666666666,0.6997971602434078,39,19,6,11
Atezo,KIRC,BLCA,node-matched-random,0.01,23,2,0.57847533632287,0.6080711354309166,0.52,0.5395537525354969,31,27,9,8
Atezo,KIRC,BLCA,node-matched-random,0.01,24,2,0.6278026905829597,0.627108983128135,0.5333333333333333,0.4726166328600405,33,25,10,7
Atezo,KIRC,BLCA,node-matched-random,0.01,25,2,0.5336322869955157,0.5886912904696763,0.52,0.5963488843813387,28,30,6,11
Atezo,KIRC,BLCA,node-matched-random,0.01,26,2,0.5874439461883408,0.6076151390788873,0.6266666666666667,0.5456389452332657,40,18,10,7
Atezo,KIRC,BLCA,node-matched-random,0.01,27,2,0.5919282511210763,0.6085271317829457,0.5466666666666666,0.5517241379310345,32,26,8,9
Atezo,KIRC,BLCA,node-matched-random,0.01,28,2,0.6098654708520179,0.6196990424076607,0.5333333333333333,0.5314401622718052,31,27,8,9
Atezo,KIRC,BLCA,node-matched-random,0.01,29,2,0.5964125560538116,0.6112631098951209,0.52,0.5202839756592292,34,24,12,5
Atezo,KIRC,BLCA,node-matched-random,0.01,30,2,0.5919282511210763,0.5948472412220702,0.5466666666666666,0.5912778904665315,32,26,8,9
Atezo,KIRC,BLCA,node-matched-random,0.01,31,2,0.5739910313901345,0.5840173278613771,0.6133333333333333,0.6298174442190669,37,21,8,9
Atezo,KIRC,BLCA,node-matched-random,0.01,32,2,0.5874439461883408,0.6053351573187414,0.56,0.5588235294117647,33,25,8,9
Atezo,KIRC,BLCA,node-matched-random,0.01,33,2,0.5695067264573991,0.5680574555403557,0.6533333333333333,0.665314401622718,38,20,6,11
Atezo,KIRC,BLCA,node-matched-random,0.01,34,2,0.5829596412556054,0.6008891928864568,0.5866666666666667,0.5709939148073022,37,21,10,7
Atezo,KIRC,BLCA,node-matched-random,0.01,35,2,0.5919282511210763,0.6272229822161423,0.49333333333333335,0.4766734279918864,30,28,10,7
Atezo,KIRC,BLCA,node-matched-random,0.01,36,2,0.5874439461883408,0.5948472412220702,0.5466666666666666,0.5780933062880325,31,27,7,10
Atezo,KIRC,BLCA,node-matched-random,0.01,37,2,0.5829596412556054,0.5791153670770633,0.5066666666666667,0.6531440162271805,27,31,6,11
Atezo,KIRC,BLCA,node-matched-random,0.01,38,2,0.5964125560538116,0.614797081623347,0.5466666666666666,0.5334685598377282,35,23,11,6
Atezo,KIRC,BLCA,node-matched-random,0.01,39,2,0.5605381165919282,0.5640674874601003,0.6533333333333333,0.652129817444219,40,18,8,9
Atezo,KIRC,BLCA,node-matched-random,0.01,40,2,0.6053811659192825,0.6152530779753761,0.5466666666666666,0.5375253549695741,34,24,10,7
Atezo,KIRC,BLCA,node-matched-random,0.01,41,2,0.6053811659192825,0.5933652530779754,0.5466666666666666,0.5669371196754565,29,29,5,12
Atezo,KIRC,BLCA,node-matched-random,0.01,42,2,0.5605381165919282,0.595873233014136,0.5333333333333333,0.5821501014198783,31,27,8,9
Atezo,KIRC,BLCA,node-matched-random,0.01,43,2,0.600896860986547,0.6084131326949385,0.38666666666666666,0.5253549695740365,20,38,8,9
Atezo,KIRC,BLCA,node-matched-random,0.01,44,2,0.5829596412556054,0.5767213862289101,0.64,0.6551724137931034,40,18,9,8
Atezo,KIRC,BLCA,node-matched-random,0.01,45,2,0.5695067264573991,0.5837893296853626,0.5866666666666667,0.6430020283975659,33,25,6,11
Atezo,KIRC,BLCA,node-matched-random,0.01,46,2,0.5739910313901345,0.5853853169174646,0.6533333333333333,0.6206896551724138,38,20,6,11
Atezo,KIRC,BLCA,node-matched-random,0.01,47,2,0.6367713004484304,0.6430688554491565,0.5066666666666667,0.45334685598377283,30,28,9,8
Atezo,KIRC,BLCA,node-matched-random,0.01,48,2,0.5515695067264574,0.5671454628362973,0.6666666666666666,0.6835699797160244,41,17,8,9
Atezo,KIRC,BLCA,node-matched-random,0.01,49,2,0.5874439461883408,0.5872093023255813,0.56,0.6196754563894523,31,27,6,11
Atezo,KIRC,BLCA,node-matched-random,0.01,50,2,0.5426008968609866,0.5807113543091655,0.5333333333333333,0.5709939148073022,32,26,9,8
Atezo,KIRC,BLCA,node-matched-random,0.01,51,2,0.5829596412556054,0.6023711810305518,0.5733333333333334,0.5578093306288032,34,24,8,9
Atezo,KIRC,BLCA,node-matched-random,0.01,52,2,0.600896860986547,0.6141130870953032,0.52,0.539553752535497,32,26,10,7
Atezo,KIRC,BLCA,node-matched-random,0.01,53,2,0.5695067264573991,0.6175330597355222,0.5066666666666667,0.5162271805273835,29,29,8,9
Atezo,KIRC,BLCA,node-matched-random,0.01,54,2,0.5695067264573991,0.5984952120383037,0.5733333333333334,0.5709939148073023,36,22,10,7
Atezo,KIRC,BLCA,node-matched-random,0.01,55,2,0.5695067264573991,0.58093935248518,0.6133333333333333,0.6298174442190669,38,20,9,8
Atezo,KIRC,BLCA,node-matched-random,0.01,56,2,0.600896860986547,0.6149110807113543,0.49333333333333335,0.5141987829614604,30,28,10,7
Atezo,KIRC,BLCA,node-matched-random,0.01,57,2,0.6143497757847534,0.6297309621523027,0.49333333333333335,0.4989858012170385,30,28,10,7
Atezo,KIRC,BLCA,node-matched-random,0.01,58,2,0.6053811659192825,0.6046511627906976,0.5866666666666667,0.5628803245436105,35,23,8,9
Atezo,KIRC,BLCA,node-matched-random,0.01,59,2,0.57847533632287,0.5904012767897857,0.5733333333333334,0.5882352941176471,34,24,8,9
