drug,source tissue,target tissue,feature,pval,iter,feature_dim,predicted_class,predicted_prob,true_class
Pembro,STAD,SKCM,edge,0.05,91,33,0,0.15336535839963084,1
Pembro,STAD,SKCM,edge,0.05,92,33,0,0.46294549334066254,1
Pembro,STAD,SKCM,edge,0.05,93,33,0,0.3255669623794266,0
Pembro,STAD,SKCM,edge,0.05,94,33,0,0.39376209285452146,0
Pembro,STAD,SKCM,edge,0.05,95,33,0,0.2131316271361509,1
Pembro,STAD,SKCM,edge,0.05,96,33,1,0.5186906245714394,1
Pembro,STAD,SKCM,edge,0.05,97,33,0,0.21068175292944843,0
Pembro,STAD,SKCM,edge,0.05,98,33,0,0.25194702942263353,0
Pembro,STAD,SKCM,edge,0.05,99,33,0,0.2646160255963764,0
Pembro,STAD,SKCM,edge,0.05,100,33,0,0.3303560323490998,1
Pembro,STAD,SKCM,edge,0.05,101,33,0,0.30044500499256255,1
Pembro,STAD,SKCM,edge,0.05,102,33,1,0.5816790740142214,1
Pembro,STAD,SKCM,edge,0.05,103,33,1,0.8391400778166038,1
Pembro,STAD,SKCM,edge,0.05,104,33,0,0.13930408375746084,0
Pembro,STAD,SKCM,edge,0.05,105,33,0,0.3618624133299193,1
Pembro,STAD,SKCM,edge,0.05,106,33,0,0.15245582228420693,0
Pembro,STAD,SKCM,edge,0.05,107,33,0,0.38237931536821174,0
Pembro,STAD,SKCM,edge,0.05,108,33,0,0.27510363868853394,0
Pembro,STAD,SKCM,edge,0.05,109,33,1,0.7218489341733785,1
Pembro,STAD,SKCM,edge,0.05,110,33,1,0.5230553988270558,0
Pembro,STAD,SKCM,edge,0.05,111,33,1,0.5531620239863005,0
Pembro,STAD,SKCM,edge,0.05,112,33,0,0.4067149472913914,1
Pembro,STAD,SKCM,edge,0.05,113,33,0,0.40393345731824165,0
Pembro,STAD,SKCM,edge,0.05,114,33,0,0.21942816671707624,0
Pembro,STAD,SKCM,edge,0.05,115,33,0,0.43426804804838176,0
Pembro,STAD,SKCM,edge,0.05,116,33,1,0.8390657952850878,1
Pembro,STAD,SKCM,edge,0.05,117,33,1,0.8900464235339208,0
Pembro,STAD,SKCM,edge,0.05,118,33,0,0.38121937322309896,1
Pembro,STAD,SKCM,edge,0.05,119,33,1,0.7156786060407156,0
Pembro,STAD,SKCM,edge,0.05,120,33,0,0.3833985278257426,1
Pembro,STAD,SKCM,edge,0.05,121,33,1,0.5507968600236013,1
Pembro,STAD,SKCM,edge,0.05,122,33,0,0.4145642103865317,0
Pembro,STAD,SKCM,edge,0.05,123,33,1,0.6492907494723774,0
Pembro,STAD,SKCM,edge,0.05,124,33,0,0.401669082622808,0
Pembro,STAD,SKCM,edge,0.05,125,33,1,0.5106202912344143,0
Pembro,STAD,SKCM,edge,0.05,126,33,1,0.5886409650644919,1
Pembro,STAD,SKCM,edge,0.05,127,33,0,0.1893838173771922,0
Pembro,STAD,SKCM,edge,0.05,128,33,1,0.6004723815665052,0
Pembro,STAD,SKCM,edge-matched-random,0.05,0,33,0,0.4249851656534583,0
Pembro,STAD,SKCM,edge-matched-random,0.05,1,33,1,0.7373484331095157,0
Pembro,STAD,SKCM,edge-matched-random,0.05,2,33,1,0.6174231760789186,0
Pembro,STAD,SKCM,edge-matched-random,0.05,3,33,0,0.19850183079739522,0
Pembro,STAD,SKCM,edge-matched-random,0.05,4,33,1,0.6416952343034936,0
Pembro,STAD,SKCM,edge-matched-random,0.05,5,33,1,0.7159086819014158,0
Pembro,STAD,SKCM,edge-matched-random,0.05,6,33,1,0.9274556210993034,0
Pembro,STAD,SKCM,edge-matched-random,0.05,7,33,0,0.4802677343499297,0
Pembro,STAD,SKCM,edge-matched-random,0.05,8,33,1,0.8956758712937946,0
Pembro,STAD,SKCM,edge-matched-random,0.05,9,33,1,0.5335938986545115,0
Pembro,STAD,SKCM,edge-matched-random,0.05,10,33,0,0.2750413699865415,0
Pembro,STAD,SKCM,edge-matched-random,0.05,11,33,1,0.5444949013775984,0
Pembro,STAD,SKCM,edge-matched-random,0.05,12,33,0,0.19379994124407748,0
Pembro,STAD,SKCM,edge-matched-random,0.05,13,33,1,0.5575987925151039,0
Pembro,STAD,SKCM,edge-matched-random,0.05,14,33,0,0.15358572594161127,0
Pembro,STAD,SKCM,edge-matched-random,0.05,15,33,1,0.5314552476203576,1
Pembro,STAD,SKCM,edge-matched-random,0.05,16,33,0,0.040601420853625655,0
Pembro,STAD,SKCM,edge-matched-random,0.05,17,33,1,0.830415466703726,0
Pembro,STAD,SKCM,edge-matched-random,0.05,18,33,1,0.5780562853690698,1
Pembro,STAD,SKCM,edge-matched-random,0.05,19,33,1,0.7417922193479163,1
Pembro,STAD,SKCM,edge-matched-random,0.05,20,33,0,0.23600711655538822,1
Pembro,STAD,SKCM,edge-matched-random,0.05,21,33,0,0.4264979879062841,1
Pembro,STAD,SKCM,edge-matched-random,0.05,22,33,1,0.5989966070645881,1
Pembro,STAD,SKCM,edge-matched-random,0.05,23,33,0,0.32885257317433747,1
Pembro,STAD,SKCM,edge-matched-random,0.05,24,33,0,0.11811289071412624,1
Pembro,STAD,SKCM,edge-matched-random,0.05,25,33,1,0.6475087612398894,1
Pembro,STAD,SKCM,edge-matched-random,0.05,26,33,1,0.6364950094331566,1
Pembro,STAD,SKCM,edge-matched-random,0.05,27,33,1,0.6524417123960032,1
Pembro,STAD,SKCM,edge-matched-random,0.05,28,33,0,0.38177081051645323,1
Pembro,STAD,SKCM,edge-matched-random,0.05,29,33,1,0.7786827254980373,1
Pembro,STAD,SKCM,edge-matched-random,0.05,30,33,1,0.708674160519601,1
Pembro,STAD,SKCM,edge-matched-random,0.05,31,33,1,0.5994707973867368,1
Pembro,STAD,SKCM,edge-matched-random,0.05,32,33,1,0.5037999670056333,0
Pembro,STAD,SKCM,edge-matched-random,0.05,33,33,1,0.6191592985706111,1
Pembro,STAD,SKCM,edge-matched-random,0.05,34,33,1,0.804142298420564,1
Pembro,STAD,SKCM,edge-matched-random,0.05,35,33,0,0.4697634037494508,1
Pembro,STAD,SKCM,edge-matched-random,0.05,36,33,1,0.6452640022961251,1
Pembro,STAD,SKCM,edge-matched-random,0.05,37,33,0,0.22999128858567783,0
Pembro,STAD,SKCM,edge-matched-random,0.05,38,33,0,0.42616059810015133,1
Pembro,STAD,SKCM,edge-matched-random,0.05,39,33,0,0.21065493303054894,1
Pembro,STAD,SKCM,edge-matched-random,0.05,40,33,0,0.4859312749751334,0
Pembro,STAD,SKCM,edge-matched-random,0.05,41,33,0,0.2506848682277845,0
Pembro,STAD,SKCM,edge-matched-random,0.05,42,33,0,0.2758037170054081,1
Pembro,STAD,SKCM,edge-matched-random,0.05,43,33,1,0.73842349371248,0
Pembro,STAD,SKCM,edge-matched-random,0.05,44,33,1,0.649919392443101,1
Pembro,STAD,SKCM,edge-matched-random,0.05,45,33,1,0.7128338139286782,1
Pembro,STAD,SKCM,edge-matched-random,0.05,46,33,1,0.8004189620024611,0
Pembro,STAD,SKCM,edge-matched-random,0.05,47,33,1,0.6896896609773614,0
Pembro,STAD,SKCM,edge-matched-random,0.05,48,33,0,0.4728243367607521,0
Pembro,STAD,SKCM,edge-matched-random,0.05,49,33,1,0.8641597695277331,0
Pembro,STAD,SKCM,edge-matched-random,0.05,50,33,0,0.36642589165352013,1
Pembro,STAD,SKCM,edge-matched-random,0.05,51,33,1,0.8142274575488964,1
Pembro,STAD,SKCM,edge-matched-random,0.05,52,33,1,0.6668801212658114,0
Pembro,STAD,SKCM,edge-matched-random,0.05,53,33,1,0.7552427616149849,0
Pembro,STAD,SKCM,edge-matched-random,0.05,54,33,1,0.5912720695835123,0
Pembro,STAD,SKCM,edge-matched-random,0.05,55,33,1,0.7024667030846715,1
Pembro,STAD,SKCM,edge-matched-random,0.05,56,33,0,0.42319357807544067,1
Pembro,STAD,SKCM,edge-matched-random,0.05,57,33,1,0.7578369230854589,1
Pembro,STAD,SKCM,edge-matched-random,0.05,58,33,1,0.5397147275290383,0
Pembro,STAD,SKCM,edge-matched-random,0.05,59,33,1,0.5481196495704579,1
Pembro,STAD,SKCM,edge-matched-random,0.05,60,33,1,0.6549657642879458,0
Pembro,STAD,SKCM,edge-matched-random,0.05,61,33,0,0.3071113326439307,0
Pembro,STAD,SKCM,edge-matched-random,0.05,62,33,1,0.6558882932228486,0
Pembro,STAD,SKCM,edge-matched-random,0.05,63,33,0,0.21924046566503305,1
Pembro,STAD,SKCM,edge-matched-random,0.05,64,33,0,0.4813181819954495,0
Pembro,STAD,SKCM,edge-matched-random,0.05,65,33,0,0.4181877896416971,0
Pembro,STAD,SKCM,edge-matched-random,0.05,66,33,1,0.6732776722224268,0
Pembro,STAD,SKCM,edge-matched-random,0.05,67,33,0,0.4888366927427101,1
Pembro,STAD,SKCM,edge-matched-random,0.05,68,33,0,0.34994601882781207,1
Pembro,STAD,SKCM,edge-matched-random,0.05,69,33,0,0.20445701361169874,1
Pembro,STAD,SKCM,edge-matched-random,0.05,70,33,0,0.4081798251337758,0
Pembro,STAD,SKCM,edge-matched-random,0.05,71,33,0,0.4268718477599161,0
Pembro,STAD,SKCM,edge-matched-random,0.05,72,33,0,0.30582682442675174,0
Pembro,STAD,SKCM,edge-matched-random,0.05,73,33,1,0.8812402215082292,0
Pembro,STAD,SKCM,edge-matched-random,0.05,74,33,1,0.5466030470031342,1
Pembro,STAD,SKCM,edge-matched-random,0.05,75,33,1,0.8010407171377308,1
Pembro,STAD,SKCM,edge-matched-random,0.05,76,33,1,0.5505748902339342,0
Pembro,STAD,SKCM,edge-matched-random,0.05,77,33,1,0.7805978537338871,0
Pembro,STAD,SKCM,edge-matched-random,0.05,78,33,0,0.3236635556487964,0
Pembro,STAD,SKCM,edge-matched-random,0.05,79,33,0,0.19467667402390457,0
Pembro,STAD,SKCM,edge-matched-random,0.05,80,33,0,0.4013050668045903,0
Pembro,STAD,SKCM,edge-matched-random,0.05,81,33,0,0.45495077030696296,0
Pembro,STAD,SKCM,edge-matched-random,0.05,82,33,1,0.6007770418866004,1
Pembro,STAD,SKCM,edge-matched-random,0.05,83,33,1,0.6365572102227028,0
Pembro,STAD,SKCM,edge-matched-random,0.05,84,33,0,0.3431494784569362,0
Pembro,STAD,SKCM,edge-matched-random,0.05,85,33,0,0.15733808424639942,0
Pembro,STAD,SKCM,edge-matched-random,0.05,86,33,0,0.4790878634143326,1
Pembro,STAD,SKCM,edge-matched-random,0.05,87,33,1,0.7631729904473877,1
Pembro,STAD,SKCM,edge-matched-random,0.05,88,33,0,0.3095596506368532,0
Pembro,STAD,SKCM,edge-matched-random,0.05,89,33,0,0.27017267853023924,0
Pembro,STAD,SKCM,edge-matched-random,0.05,90,33,0,0.1507360017422157,1
Pembro,STAD,SKCM,edge-matched-random,0.05,91,33,0,0.3920619228564878,1
Pembro,STAD,SKCM,edge-matched-random,0.05,92,33,0,0.43063296740737117,1
Pembro,STAD,SKCM,edge-matched-random,0.05,93,33,1,0.5757025311548921,0
Pembro,STAD,SKCM,edge-matched-random,0.05,94,33,0,0.4934908969863914,0
Pembro,STAD,SKCM,edge-matched-random,0.05,95,33,0,0.3890266563975636,1
Pembro,STAD,SKCM,edge-matched-random,0.05,96,33,1,0.6152656646735408,1
Pembro,STAD,SKCM,edge-matched-random,0.05,97,33,0,0.4211808500960876,0
Pembro,STAD,SKCM,edge-matched-random,0.05,98,33,0,0.445293977657056,0
Pembro,STAD,SKCM,edge-matched-random,0.05,99,33,0,0.20817433913709568,0
Pembro,STAD,SKCM,edge-matched-random,0.05,100,33,0,0.28136534639522653,1
Pembro,STAD,SKCM,edge-matched-random,0.05,101,33,0,0.45310821143049673,1
Pembro,STAD,SKCM,edge-matched-random,0.05,102,33,0,0.27784716086527483,1
Pembro,STAD,SKCM,edge-matched-random,0.05,103,33,0,0.4258027970503642,1
Pembro,STAD,SKCM,edge-matched-random,0.05,104,33,1,0.6506697285082482,0
Pembro,STAD,SKCM,edge-matched-random,0.05,105,33,0,0.3962688350319434,1
Pembro,STAD,SKCM,edge-matched-random,0.05,106,33,1,0.7105584773252488,0
Pembro,STAD,SKCM,edge-matched-random,0.05,107,33,0,0.42253814976053505,0
Pembro,STAD,SKCM,edge-matched-random,0.05,108,33,0,0.2171986367247029,0
Pembro,STAD,SKCM,edge-matched-random,0.05,109,33,0,0.47583010356721356,1
Pembro,STAD,SKCM,edge-matched-random,0.05,110,33,0,0.24881096620129556,0
Pembro,STAD,SKCM,edge-matched-random,0.05,111,33,0,0.33447177025384806,0
Pembro,STAD,SKCM,edge-matched-random,0.05,112,33,0,0.35924234688966106,1
Pembro,STAD,SKCM,edge-matched-random,0.05,113,33,1,0.5210518866674702,0
Pembro,STAD,SKCM,edge-matched-random,0.05,114,33,0,0.35586763807578004,0
Pembro,STAD,SKCM,edge-matched-random,0.05,115,33,0,0.4939552969327249,0
Pembro,STAD,SKCM,edge-matched-random,0.05,116,33,1,0.6291179148155631,1
Pembro,STAD,SKCM,edge-matched-random,0.05,117,33,0,0.4175113947936309,0
Pembro,STAD,SKCM,edge-matched-random,0.05,118,33,0,0.42758109285458007,1
Pembro,STAD,SKCM,edge-matched-random,0.05,119,33,0,0.441250079442068,0
Pembro,STAD,SKCM,edge-matched-random,0.05,120,33,0,0.07060690220761524,1
Pembro,STAD,SKCM,edge-matched-random,0.05,121,33,1,0.5318960457364297,1
Pembro,STAD,SKCM,edge-matched-random,0.05,122,33,0,0.21185907619939248,0
Pembro,STAD,SKCM,edge-matched-random,0.05,123,33,0,0.20747027321312012,0
Pembro,STAD,SKCM,edge-matched-random,0.05,124,33,0,0.24216178339144215,0
Pembro,STAD,SKCM,edge-matched-random,0.05,125,33,0,0.31406873318720596,0
Pembro,STAD,SKCM,edge-matched-random,0.05,126,33,0,0.2896726609217349,1
Pembro,STAD,SKCM,edge-matched-random,0.05,127,33,0,0.46429132025439934,0
Pembro,STAD,SKCM,edge-matched-random,0.05,128,33,1,0.6385729165981567,0
Pembro,STAD,SKCM,edge,0.01,0,10,0,0.43835571161677517,0
Pembro,STAD,SKCM,edge,0.01,1,10,1,0.7766002045774946,0
Pembro,STAD,SKCM,edge,0.01,2,10,1,0.5144126855181286,0
Pembro,STAD,SKCM,edge,0.01,3,10,0,0.41838295279037757,0
Pembro,STAD,SKCM,edge,0.01,4,10,0,0.4867610608531728,0
Pembro,STAD,SKCM,edge,0.01,5,10,0,0.4094814646867132,0
Pembro,STAD,SKCM,edge,0.01,6,10,0,0.4969624500227584,0
Pembro,STAD,SKCM,edge,0.01,7,10,0,0.4013957467196791,0
Pembro,STAD,SKCM,edge,0.01,8,10,0,0.34950119962428094,0
Pembro,STAD,SKCM,edge,0.01,9,10,0,0.4339852742385862,0
Pembro,STAD,SKCM,edge,0.01,10,10,0,0.293305043190435,0
Pembro,STAD,SKCM,edge,0.01,11,10,1,0.5171313067854747,0
Pembro,STAD,SKCM,edge,0.01,12,10,0,0.40874505731288246,0
Pembro,STAD,SKCM,edge,0.01,13,10,0,0.36777739657338254,0
Pembro,STAD,SKCM,edge,0.01,14,10,0,0.2387770996217006,0
Pembro,STAD,SKCM,edge,0.01,15,10,0,0.4798780364223692,1
Pembro,STAD,SKCM,edge,0.01,16,10,0,0.3426836777822914,0
Pembro,STAD,SKCM,edge,0.01,17,10,0,0.3611529945050547,0
Pembro,STAD,SKCM,edge,0.01,18,10,0,0.46498510064805426,1
Pembro,STAD,SKCM,edge,0.01,19,10,1,0.5778854797652909,1
Pembro,STAD,SKCM,edge,0.01,20,10,1,0.7267708130174193,1
Pembro,STAD,SKCM,edge,0.01,21,10,1,0.5459375587533348,1
Pembro,STAD,SKCM,edge,0.01,22,10,0,0.4722712072200844,1
Pembro,STAD,SKCM,edge,0.01,23,10,0,0.4022914670535501,1
Pembro,STAD,SKCM,edge,0.01,24,10,1,0.5187329095673986,1
Pembro,STAD,SKCM,edge,0.01,25,10,1,0.561728392203283,1
Pembro,STAD,SKCM,edge,0.01,26,10,0,0.48563964810297694,1
Pembro,STAD,SKCM,edge,0.01,27,10,1,0.5631426832522775,1
Pembro,STAD,SKCM,edge,0.01,28,10,1,0.6588023200458405,1
Pembro,STAD,SKCM,edge,0.01,29,10,0,0.36898388907563123,1
Pembro,STAD,SKCM,edge,0.01,30,10,1,0.5110395307022089,1
Pembro,STAD,SKCM,edge,0.01,31,10,1,0.6311170997418752,1
Pembro,STAD,SKCM,edge,0.01,32,10,1,0.5976759742932198,0
Pembro,STAD,SKCM,edge,0.01,33,10,1,0.6106137552111718,1
Pembro,STAD,SKCM,edge,0.01,34,10,1,0.5202776425860933,1
Pembro,STAD,SKCM,edge,0.01,35,10,0,0.3253415897193435,1
Pembro,STAD,SKCM,edge,0.01,36,10,0,0.37271122705617055,1
Pembro,STAD,SKCM,edge,0.01,37,10,1,0.6626696387305567,0
Pembro,STAD,SKCM,edge,0.01,38,10,0,0.4259078870423037,1
Pembro,STAD,SKCM,edge,0.01,39,10,1,0.555135473839854,1
Pembro,STAD,SKCM,edge,0.01,40,10,0,0.3165944386886695,0
Pembro,STAD,SKCM,edge,0.01,41,10,0,0.33693269336481624,0
Pembro,STAD,SKCM,edge,0.01,42,10,1,0.532361231234179,1
Pembro,STAD,SKCM,edge,0.01,43,10,1,0.5632377783097607,0
Pembro,STAD,SKCM,edge,0.01,44,10,1,0.5951671476852071,1
Pembro,STAD,SKCM,edge,0.01,45,10,0,0.4438515933598889,1
Pembro,STAD,SKCM,edge,0.01,46,10,1,0.7785585957820187,0
Pembro,STAD,SKCM,edge,0.01,47,10,1,0.6317584460664268,0
Pembro,STAD,SKCM,edge,0.01,48,10,1,0.7384900622150445,0
Pembro,STAD,SKCM,edge,0.01,49,10,1,0.7280245169427833,0
Pembro,STAD,SKCM,edge,0.01,50,10,1,0.7170021914137127,1
Pembro,STAD,SKCM,edge,0.01,51,10,0,0.45359491146245773,1
Pembro,STAD,SKCM,edge,0.01,52,10,1,0.7351150955692339,0
Pembro,STAD,SKCM,edge,0.01,53,10,1,0.5368159520559705,0
Pembro,STAD,SKCM,edge,0.01,54,10,1,0.6842456605616973,0
Pembro,STAD,SKCM,edge,0.01,55,10,1,0.6173130016342723,1
Pembro,STAD,SKCM,edge,0.01,56,10,1,0.6374464384032765,1
Pembro,STAD,SKCM,edge,0.01,57,10,0,0.31287762917214423,1
Pembro,STAD,SKCM,edge,0.01,58,10,0,0.4320178113973363,0
Pembro,STAD,SKCM,edge,0.01,59,10,0,0.3085279219396149,1
Pembro,STAD,SKCM,edge,0.01,60,10,1,0.5296642582503519,0
Pembro,STAD,SKCM,edge,0.01,61,10,1,0.5767050165133277,0
Pembro,STAD,SKCM,edge,0.01,62,10,0,0.45181383751665505,0
Pembro,STAD,SKCM,edge,0.01,63,10,0,0.44018490870783233,1
Pembro,STAD,SKCM,edge,0.01,64,10,1,0.5973263109629149,0
Pembro,STAD,SKCM,edge,0.01,65,10,0,0.47329159447046054,0
Pembro,STAD,SKCM,edge,0.01,66,10,0,0.3893986333613643,0
Pembro,STAD,SKCM,edge,0.01,67,10,1,0.6386412446286222,1
Pembro,STAD,SKCM,edge,0.01,68,10,0,0.2747279427872692,1
Pembro,STAD,SKCM,edge,0.01,69,10,0,0.4278992147813022,1
Pembro,STAD,SKCM,edge,0.01,70,10,1,0.5439932798873365,0
Pembro,STAD,SKCM,edge,0.01,71,10,1,0.6582138915010243,0
Pembro,STAD,SKCM,edge,0.01,72,10,0,0.48991395665847826,0
Pembro,STAD,SKCM,edge,0.01,73,10,0,0.37297611872884257,0
Pembro,STAD,SKCM,edge,0.01,74,10,0,0.4022520528119907,1
Pembro,STAD,SKCM,edge,0.01,75,10,0,0.41250823705584033,1
Pembro,STAD,SKCM,edge,0.01,76,10,1,0.5388689147663078,0
Pembro,STAD,SKCM,edge,0.01,77,10,1,0.5686016879830342,0
Pembro,STAD,SKCM,edge,0.01,78,10,1,0.6274998341267133,0
Pembro,STAD,SKCM,edge,0.01,79,10,0,0.4953474377095029,0
Pembro,STAD,SKCM,edge,0.01,80,10,0,0.3533626745796837,0
Pembro,STAD,SKCM,edge,0.01,81,10,1,0.6812462697011106,0
Pembro,STAD,SKCM,edge,0.01,82,10,1,0.552104901725869,1
Pembro,STAD,SKCM,edge,0.01,83,10,1,0.6627624229881388,0
Pembro,STAD,SKCM,edge,0.01,84,10,0,0.3410226997456263,0
Pembro,STAD,SKCM,edge,0.01,85,10,0,0.44523503429498895,0
Pembro,STAD,SKCM,edge,0.01,86,10,0,0.4980858500942455,1
Pembro,STAD,SKCM,edge,0.01,87,10,1,0.5596924139898933,1
Pembro,STAD,SKCM,edge,0.01,88,10,0,0.468381472570594,0
Pembro,STAD,SKCM,edge,0.01,89,10,0,0.3966248369714404,0
Pembro,STAD,SKCM,edge,0.01,90,10,1,0.5857512444365026,1
Pembro,STAD,SKCM,edge,0.01,91,10,0,0.13676065894316722,1
Pembro,STAD,SKCM,edge,0.01,92,10,1,0.5589890574537965,1
Pembro,STAD,SKCM,edge,0.01,93,10,1,0.5964996598573983,0
Pembro,STAD,SKCM,edge,0.01,94,10,1,0.5676694712187393,0
Pembro,STAD,SKCM,edge,0.01,95,10,0,0.45671128655158455,1
Pembro,STAD,SKCM,edge,0.01,96,10,1,0.5449568423064648,1
Pembro,STAD,SKCM,edge,0.01,97,10,0,0.3379685604601652,0
Pembro,STAD,SKCM,edge,0.01,98,10,0,0.3608334140351222,0
Pembro,STAD,SKCM,edge,0.01,99,10,1,0.5540311556229812,0
Pembro,STAD,SKCM,edge,0.01,100,10,0,0.3274033895633776,1
Pembro,STAD,SKCM,edge,0.01,101,10,0,0.2945066280836561,1
Pembro,STAD,SKCM,edge,0.01,102,10,0,0.4362480145247318,1
Pembro,STAD,SKCM,edge,0.01,103,10,0,0.3923035648672639,1
Pembro,STAD,SKCM,edge,0.01,104,10,0,0.4257734099308059,0
Pembro,STAD,SKCM,edge,0.01,105,10,0,0.4667223245980622,1
Pembro,STAD,SKCM,edge,0.01,106,10,0,0.40250374747802947,0
Pembro,STAD,SKCM,edge,0.01,107,10,1,0.5154949794639757,0
Pembro,STAD,SKCM,edge,0.01,108,10,0,0.34089875156934707,0
Pembro,STAD,SKCM,edge,0.01,109,10,1,0.6676001042626071,1
Pembro,STAD,SKCM,edge,0.01,110,10,0,0.47808466717352616,0
Pembro,STAD,SKCM,edge,0.01,111,10,0,0.48253068037043234,0
Pembro,STAD,SKCM,edge,0.01,112,10,0,0.46123352551005653,1
Pembro,STAD,SKCM,edge,0.01,113,10,1,0.5467698019084467,0
Pembro,STAD,SKCM,edge,0.01,114,10,1,0.5252254844836323,0
Pembro,STAD,SKCM,edge,0.01,115,10,0,0.38841488263363233,0
Pembro,STAD,SKCM,edge,0.01,116,10,0,0.33237135652418043,1
Pembro,STAD,SKCM,edge,0.01,117,10,1,0.7615939732884994,0
Pembro,STAD,SKCM,edge,0.01,118,10,0,0.44573058720918457,1
Pembro,STAD,SKCM,edge,0.01,119,10,1,0.5417422056710376,0
Pembro,STAD,SKCM,edge,0.01,120,10,0,0.4755169897671268,1
Pembro,STAD,SKCM,edge,0.01,121,10,0,0.4281260829989822,1
Pembro,STAD,SKCM,edge,0.01,122,10,1,0.5876903589450362,0
Pembro,STAD,SKCM,edge,0.01,123,10,1,0.5316344626700965,0
Pembro,STAD,SKCM,edge,0.01,124,10,0,0.4155059913855961,0
Pembro,STAD,SKCM,edge,0.01,125,10,1,0.5723378657107794,0
Pembro,STAD,SKCM,edge,0.01,126,10,1,0.6144102680643144,1
Pembro,STAD,SKCM,edge,0.01,127,10,0,0.4379122155935472,0
Pembro,STAD,SKCM,edge,0.01,128,10,1,0.5640656324046727,0
Pembro,STAD,SKCM,edge-matched-random,0.01,0,10,1,0.5321687025746455,0
Pembro,STAD,SKCM,edge-matched-random,0.01,1,10,1,0.522378865823866,0
Pembro,STAD,SKCM,edge-matched-random,0.01,2,10,1,0.5159023465522788,0
Pembro,STAD,SKCM,edge-matched-random,0.01,3,10,0,0.3820563183270137,0
Pembro,STAD,SKCM,edge-matched-random,0.01,4,10,0,0.4579820751094962,0
Pembro,STAD,SKCM,edge-matched-random,0.01,5,10,0,0.41783318910378114,0
Pembro,STAD,SKCM,edge-matched-random,0.01,6,10,0,0.40897830289961845,0
Pembro,STAD,SKCM,edge-matched-random,0.01,7,10,0,0.4932381632899703,0
Pembro,STAD,SKCM,edge-matched-random,0.01,8,10,0,0.47960701699858327,0
Pembro,STAD,SKCM,edge-matched-random,0.01,9,10,0,0.36906546427536274,0
Pembro,STAD,SKCM,edge-matched-random,0.01,10,10,1,0.5585838387646789,0
Pembro,STAD,SKCM,edge-matched-random,0.01,11,10,1,0.5628918751635664,0
Pembro,STAD,SKCM,edge-matched-random,0.01,12,10,0,0.47561092911241587,0
Pembro,STAD,SKCM,edge-matched-random,0.01,13,10,1,0.5121697520917062,0
Pembro,STAD,SKCM,edge-matched-random,0.01,14,10,0,0.4822421627194669,0
Pembro,STAD,SKCM,edge-matched-random,0.01,15,10,1,0.5051866209077943,1
Pembro,STAD,SKCM,edge-matched-random,0.01,16,10,1,0.5508075169228046,0
Pembro,STAD,SKCM,edge-matched-random,0.01,17,10,0,0.474130527272029,0
Pembro,STAD,SKCM,edge-matched-random,0.01,18,10,1,0.613625064657712,1
Pembro,STAD,SKCM,edge-matched-random,0.01,19,10,0,0.4761759086756893,1
Pembro,STAD,SKCM,edge-matched-random,0.01,20,10,0,0.457602525342049,1
Pembro,STAD,SKCM,edge-matched-random,0.01,21,10,1,0.5154520714838476,1
Pembro,STAD,SKCM,edge-matched-random,0.01,22,10,0,0.49043415924966566,1
Pembro,STAD,SKCM,edge-matched-random,0.01,23,10,0,0.47014891242454293,1
Pembro,STAD,SKCM,edge-matched-random,0.01,24,10,0,0.4651619617753447,1
Pembro,STAD,SKCM,edge-matched-random,0.01,25,10,0,0.4770872164505228,1
Pembro,STAD,SKCM,edge-matched-random,0.01,26,10,0,0.44600309621925865,1
Pembro,STAD,SKCM,edge-matched-random,0.01,27,10,0,0.4812010941324206,1
Pembro,STAD,SKCM,edge-matched-random,0.01,28,10,1,0.5468350331338245,1
Pembro,STAD,SKCM,edge-matched-random,0.01,29,10,1,0.5644777692873675,1
Pembro,STAD,SKCM,edge-matched-random,0.01,30,10,0,0.41615476368127713,1
Pembro,STAD,SKCM,edge-matched-random,0.01,31,10,1,0.6239411323042751,1
Pembro,STAD,SKCM,edge-matched-random,0.01,32,10,1,0.617335081949385,0
Pembro,STAD,SKCM,edge-matched-random,0.01,33,10,0,0.20290569895490113,1
Pembro,STAD,SKCM,edge-matched-random,0.01,34,10,1,0.6480621351481176,1
Pembro,STAD,SKCM,edge-matched-random,0.01,35,10,1,0.7252281863059079,1
Pembro,STAD,SKCM,edge-matched-random,0.01,36,10,1,0.7806703141492626,1
Pembro,STAD,SKCM,edge-matched-random,0.01,37,10,1,0.6041127034140413,0
Pembro,STAD,SKCM,edge-matched-random,0.01,38,10,1,0.5330609020262871,1
Pembro,STAD,SKCM,edge-matched-random,0.01,39,10,0,0.35058706877612333,1
Pembro,STAD,SKCM,edge-matched-random,0.01,40,10,0,0.3558870320833341,0
Pembro,STAD,SKCM,edge-matched-random,0.01,41,10,0,0.47817585063617263,0
Pembro,STAD,SKCM,edge-matched-random,0.01,42,10,1,0.6119078304491219,1
Pembro,STAD,SKCM,edge-matched-random,0.01,43,10,1,0.6776436398294338,0
Pembro,STAD,SKCM,edge-matched-random,0.01,44,10,0,0.46737869287538475,1
Pembro,STAD,SKCM,edge-matched-random,0.01,45,10,1,0.6058647943355233,1
Pembro,STAD,SKCM,edge-matched-random,0.01,46,10,1,0.5673922657233312,0
Pembro,STAD,SKCM,edge-matched-random,0.01,47,10,1,0.6413080179683772,0
