,Edge,U,pval,adj_pvals
897,ABL1;CRKL,374.5,0.9613952222367044,1.0
898,ABL1;NCK1,358.0,0.7530482036572737,1.0
899,ABL1;BRCA1,364.0,0.8275444305260735,1.0
900,ABL1;SHC1,362.0,0.8025111374127324,1.0
901,ABL1;CDKN1A,366.5,0.8591298871006123,1.0
902,RASA1;RALA,368.0,0.8781809766688919,1.0
903,RASA1;PXN,385.5,0.9100769719993365,1.0
904,RASA1;NRAS,386.5,0.8973003939491272,1.0
905,RASA1;CDC42,385.5,0.9100769719993365,1.0
906,RASA1;ARHGAP1,392.0,0.8275845363475881,1.0
907,RASA1;NCK1,394.5,0.7962813770086056,1.0
908,PNP;SIRT3,510.5,0.03311867313645568,0.8202563900293887
909,BIRC5;AURKA,402.0,0.7028914084446318,1.0
910,BIRC5;CCNB1,440.5,0.3152560245642836,1.0
911,BIRC5;CENPE,405.0,0.6678333084168233,1.0
912,BIRC5;MELK,403.0,0.6911962841829488,1.0
913,BIRC5;PLK1,403.0,0.6917783815249696,1.0
914,BIRC5;CDC20,434.0,0.3681450238692704,1.0
915,BIRC5;AURKB,418.5,0.5167813448547971,1.0
916,BIRC5;BIRC2,437.5,0.34075381277870564,1.0
917,BIRC5;NUSAP1,410.5,0.6042063230494708,1.0
918,BIRC5;CDK1,440.0,0.3203107231621306,1.0
919,BIRC5;UBE2C,363.5,0.8204044222857056,1.0
920,BIRC5;CCNA2,397.5,0.7581831458461032,1.0
921,BIRC2;CASP2,197.0,0.003586194408477966,0.6849578397338318
922,BIRC2;GAPDH,224.0,0.013267500885760302,0.8202563900293887
923,BIRC2;IKBKB,200.5,0.004280986498336449,0.6849578397338318
924,RUVBL1;TBP,516.5,0.02587531602373732,0.8202563900293887
925,RUVBL1;MYC,461.5,0.18005694254419014,0.9647483217424833
926,RUVBL1;VPS72,506.5,0.037427690105549916,0.8202563900293887
927,CCNA2;AURKA,311.5,0.28662348515003133,1.0
928,CCNA2;MYBL2,258.0,0.05342319530490928,0.8865736440800634
929,CCNA2;GMNN,238.5,0.024836106963316083,0.8202563900293887
930,CCNA2;CCNB1,322.5,0.37457286414130186,1.0
931,CCNA2;CDK7,307.5,0.258484630117519,1.0
932,CCNA2;CENPE,358.0,0.7528354166418637,1.0
933,CCNA2;CDK2,381.5,0.9613791286901079,1.0
934,CCNA2;RB1,319.0,0.34521706577970657,1.0
935,CCNA2;MELK,329.0,0.4335748004370453,1.0
936,CCNA2;PLK1,324.0,0.3878717067600761,1.0
937,CCNA2;AURKB,274.0,0.09448044724198343,0.923167728776632
938,CCNA2;UBE2C,288.5,0.150277661206317,0.9647483217424833
939,CCNA2;CDC20,261.0,0.05977222229598339,0.8874669651954483
940,CCNA2;PCNA,353.0,0.6925724090192816,1.0
941,CCNA2;CDK1,328.5,0.4290163467735897,1.0
942,CCNA2;CDKN1A,326.5,0.4102235176963115,1.0
943,CCNA2;BRCA1,338.5,0.529177067674014,1.0
944,CCNA2;NUSAP1,341.0,0.5558234475172245,1.0
945,AURKB;AURKA,375.0,0.9677231291341498,1.0
946,AURKB;CCNB1,395.5,0.7830188758708215,1.0
947,AURKB;CENPE,343.5,0.5732952965508683,1.0
948,AURKB;MELK,363.0,0.8130982527258517,1.0
949,AURKB;PLK1,390.5,0.8461505366359334,1.0
950,AURKB;CDC20,379.0,0.993527799551172,1.0
951,AURKB;CDK1,405.0,0.6682391482082104,1.0
952,AURKB;NUSAP1,340.0,0.529868708168628,1.0
953,AURKB;UBE2C,400.5,0.7182311473731497,1.0
954,MYC;AURKA,381.0,0.9678152301731252,1.0
955,MYC;STUB1,384.5,0.9228732851050059,1.0
956,MYC;TBP,436.0,0.3534722944755102,1.0
957,MYC;PIN1,423.0,0.47256340293734567,1.0
958,MYC;CCNB1,359.0,0.7653084739623556,1.0
959,MYC;CDK2,349.0,0.6456360530213641,1.0
960,MYC;RB1,357.5,0.7468723612502868,1.0
961,MYC;ERBB2,399.0,0.7407445749232794,1.0
962,MYC;KDM5B,423.0,0.47256340293734567,1.0
963,MYC;JUN,428.0,0.4240508012684252,1.0
964,MYC;GAPDH,397.5,0.7591688521096902,1.0
965,MYC;MYCBP,423.0,0.47256340293734567,1.0
966,MYC;CDKN1A,329.5,0.43871226741788716,1.0
967,MYC;BRCA1,313.0,0.2979794855959892,1.0
968,AMDHD2;GNPDA1,366.5,0.859131824531985,1.0
969,RAE1;NUP133,307.0,0.25408572909297467,1.0
970,RAE1;NUP93,306.5,0.25035567665024294,1.0
971,RAE1;RBM15B,327.5,0.41900285248956504,1.0
972,RAE1;NUP88,306.5,0.25035567665024294,1.0
973,STX4;STX1A,379.5,0.9871253060917362,1.0
974,STX4;TXLNA,347.0,0.6220754066130046,1.0
975,PSMB10;PSME2,333.0,0.4727234906694443,1.0
976,PSMB10;PSME1,333.0,0.4727234906694443,1.0
977,PSMB10;PSMD4,305.0,0.24202273936592178,1.0
978,TXLNA;STX1A,364.5,0.8337433115327181,1.0
979,ERBB2;STUB1,343.0,0.5777522576164459,1.0
980,ERBB2;PTPN12,330.0,0.4433438118072275,1.0
981,ERBB2;PIK3CA,399.5,0.7347739743826536,1.0
982,ERBB2;NRAS,415.5,0.5505841604820838,1.0
983,ERBB2;SHC1,296.0,0.18855365402189483,0.9731801497904249
984,ERBB2;BRCA1,340.0,0.5450383085132793,1.0
985,ERBB2;SRC,414.0,0.5667812064889242,1.0
986,TJP1;SRC,314.5,0.3092629127312251,1.0
987,CDC42;PIK3CA,439.5,0.3250420720245263,1.0
988,CDC42;PXN,409.5,0.616258977999645,1.0
989,CDC42;ARHGAP1,393.5,0.8085787459410207,1.0
990,CDC42;ARHGEF2,429.5,0.4101974514396445,1.0
991,CDC42;SRC,430.5,0.40141397270061263,1.0
992,CDC42;MAPK9,509.5,0.03450768424303019,0.8202563900293887
993,CDC42;RHOA,281.0,0.11883300633713759,0.9473564122353721
994,CDC42;NCK1,369.0,0.8907530204917068,1.0
995,STUB1;DNAJB1,370.0,0.9035104995316636,1.0
996,STUB1;HSPA8,345.5,0.6053060846981215,1.0
997,STUB1;BAG3,393.0,0.8143076789090476,1.0
998,STUB1;PSMD4,346.0,0.6111536650837,1.0
999,RB1;CDK2,323.5,0.3836107668955592,1.0
1000,RB1;TP53BP1,281.5,0.12141855857910835,0.9473564122353721
1001,RB1;CDK1,324.0,0.3880564271238267,1.0
1002,RB1;CDKN1A,303.0,0.2292717222787517,1.0
1003,RB1;BRCA1,293.0,0.17280341859773662,0.9647483217424833
1004,RB1;SUV39H1,291.5,0.16528674032160073,0.9647483217424833
1005,PIK3C3;ATG3,414.5,0.5613253421579503,1.0
1006,CCP110;PLK1,446.0,0.2761927688180059,1.0
1007,CCP110;CCNF,445.5,0.27977238537096405,1.0
1008,DDX10;CEBPZ,337.5,0.5184717906673681,1.0
1009,DDX10;RRP12,355.0,0.7165288364071432,1.0
1010,DDX10;UTP14A,365.0,0.840174752943689,1.0
1011,RPP38;HSD17B10,341.0,0.5559552595796466,1.0
1012,RPP38;RPS6,338.5,0.5291656171069192,1.0
1013,BHLHE40;NFIL3,386.5,0.8972947159310761,1.0
1014,HMGCR;PRKAG2,382.5,0.9485318703045866,1.0
1015,HMGCR;HMGCS1,455.5,0.21404156337077762,1.0
1016,BNIP3L;SQSTM1,447.0,0.26914058581081457,1.0
1017,UTP14A;CEBPZ,448.5,0.25867667218943113,1.0
1018,UTP14A;RPS6,431.5,0.3924867901272908,1.0
1019,UTP14A;RRP12,455.0,0.21706338026018657,1.0
1020,NRAS;PIK3CA,488.5,0.07596446048303497,0.9146807743001042
1021,NRAS;GNAI2,486.0,0.08287103812555997,0.9154276806164109
1022,NRAS;RPS6KA1,475.0,0.11942932362041782,0.9473564122353721
1023,NRAS;SRC,482.5,0.09338144872995487,0.923167728776632
1024,NRAS;MAPK9,530.0,0.014514406039941476,0.8202563900293887
1025,NRAS;RALGDS,473.5,0.12528358552921173,0.9473564122353721
1026,APPBP2;KLHDC2,449.0,0.25537656855744306,1.0
1027,POLR2I;PAF1,411.5,0.594053041304714,1.0
1028,POLR2I;MNAT1,359.5,0.7705310605496027,1.0
1029,POLR2I;TBP,309.0,0.2687411324145874,1.0
1030,POLR2I;GTF2A2,373.0,0.9417513972080365,1.0
1031,POLR2I;GTF2E2,377.5,1.0,1.0
1032,POLR2I;CDK7,390.5,0.846292428370515,1.0
1033,PCM1;PLK1,313.0,0.2978518424464288,1.0
1034,HDAC6;AURKA,322.5,0.37492486136874426,1.0
1035,HDAC6;SQSTM1,338.0,0.5239443935178769,1.0
1036,NUSAP1;CCNB1,354.5,0.7103102907509002,1.0
1037,NUSAP1;CENPE,365.0,0.839052126213325,1.0
1038,NUSAP1;MELK,341.5,0.5604136841075462,1.0
1039,NUSAP1;UBE2C,322.0,0.36237495923169116,1.0
1040,NUSAP1;CDC20,268.5,0.07723571167958186,0.9146807743001042
1041,NUSAP1;CDK1,362.0,0.8024438942613543,1.0
1042,NUSAP1;CCNF,374.5,0.9613140131470003,1.0
1043,ATF1;CREB1,339.0,0.5344200284831434,1.0
1044,RPS6KA1;CREB1,377.0,0.9935628909472143,1.0
1045,ATP1B1;WFS1,332.0,0.4625523223953999,1.0
1046,TRAP1;CYCS,425.5,0.44782929289109064,1.0
1047,OXA1L;MRPS2,272.5,0.08889980165078723,0.9154276806164109
1048,PIK3CA;SRC,460.5,0.18581980307531842,0.9668672680341771
1049,PIK3CA;ILK,459.0,0.1940653660441466,0.9857288433988398
1050,PIK3CA;CBLB,420.5,0.49804222750591554,1.0
1051,PIK3CA;GNAI2,461.0,0.18315143920579957,0.9647483217424833
1052,STAT1;IFNAR1,246.5,0.03445999908135901,0.8202563900293887
1053,STAT1;BRCA1,285.0,0.13544236206177587,0.9473564122353721
1054,STAT1;SRC,442.5,0.3016867795347523,1.0
1055,STAT1;JUN,361.0,0.7899677892910802,1.0
1056,NCOA3;JUN,328.0,0.4245405837805759,1.0
1057,NCOA3;MAPK9,346.5,0.6169803494560697,1.0
1058,NCOA3;SRC,340.5,0.550545393890528,1.0
1059,RALGDS;RALA,418.0,0.5236499713007428,1.0
1060,RALGDS;RHOA,440.5,0.31720048452299165,1.0
1061,RALGDS;MAPK9,445.5,0.2796921992259378,1.0
1062,SUPV3L1;ELAC2,341.0,0.5557904762649534,1.0
1063,GRN;CTSD,476.0,0.11562176622267176,0.9473564122353721
1064,DERA;GAPDH,260.0,0.05796170716316673,0.8874669651954483
1065,NOLC1;CEBPZ,491.5,0.06783236617454948,0.9146807743001042
1066,NCK1;NCK2,308.0,0.26189459594097486,1.0
1067,NCK1;CRK,351.0,0.6688429666381754,1.0
1068,NCK1;WIPF2,360.5,0.783808866532497,1.0
1069,NCK1;SRC,317.0,0.32879490366422126,1.0
1070,NCK1;SHC1,333.0,0.47231683306317473,1.0
1071,KTN1;RHOA,350.5,0.6627037162085772,1.0
1072,RALA;MAPK9,357.0,0.7407966994003128,1.0
1073,RALA;RHOA,363.5,0.8212851677324031,1.0
1074,RALA;SRC,302.5,0.22619388567146492,1.0
1075,GNAS;SRC,357.5,0.746957299248304,1.0
1076,GNAS;LPAR2,398.5,0.7459151775276471,1.0
1077,STXBP2;STX1A,414.5,0.5612981288674876,1.0
1078,PAF1;WDR61,337.5,0.5185008825691626,1.0
1079,CCNF;PLK1,501.0,0.048066767489034976,0.8865736440800634
1080,CCNF;CDC20,513.5,0.02936509560407602,0.8202563900293887
1081,CCNF;CDK1,510.0,0.033856692986619266,0.8202563900293887
1082,FRS2;CRK,292.0,0.16762273518042392,0.9647483217424833
1083,FRS2;CRKL,309.5,0.2725377830969816,1.0
1084,FRS2;SRC,272.0,0.08871107001766602,0.9154276806164109
1085,FRS2;SHC1,267.0,0.07458464324959733,0.9146807743001042
1086,PSMD4;PSMD9,424.5,0.4562602946898855,1.0
1087,DNM1L;FIS1,297.5,0.19656923636556733,0.9899221871125059
1088,DNM1L;CYCS,255.0,0.04799218963156776,0.8865736440800634
1089,GRWD1;CEBPZ,307.5,0.2585839788910038,1.0
1090,GRWD1;RRP12,351.0,0.6689295763789433,1.0
1091,GRWD1;RRS1,357.5,0.7467601120792078,1.0
1092,NFKB2;IKBKB,346.0,0.6113072813273082,1.0
1093,LIG1;PCNA,293.5,0.1752988155499795,0.9647483217424833
1094,HSPA8;FKBP4,400.0,0.726056407042942,1.0
1095,HSPA8;HSPB1,317.0,0.3274048679680702,1.0
1096,HSPA8;DNAJB1,352.0,0.6784608526511606,1.0
1097,HSPA8;DNAJA3,411.5,0.590180956705209,1.0
1098,HSPA8;BAG3,354.0,0.7036447369104464,1.0
1099,HSPA8;HSPA1A,307.5,0.25813331149762764,1.0
1100,HSPA8;GAPDH,393.0,0.8146413203791123,1.0
1101,HSPA8;MAPK9,373.0,0.9419508958659534,1.0
1102,HSPA8;EIF4G1,397.0,0.7646342314551166,1.0
1103,HSPA8;CLTC,345.0,0.5994007684212193,1.0
1104,MAPK9;CRK,360.5,0.7838059348210908,1.0
1105,MAPK9;BID,362.5,0.8087692879482941,1.0
1106,MAPK9;CRKL,314.0,0.30551962995962023,1.0
1107,MAPK9;JUN,390.0,0.8527982539152105,1.0
1108,MAPK9;SRC,452.0,0.23561553364988508,1.0
1109,MAPK9;RHOA,390.0,0.8527395641816502,1.0
1110,WFS1;XBP1,365.5,0.8464824128320769,1.0
1111,CDC20;AURKA,404.0,0.6776568819479394,1.0
1112,CDC20;MYBL2,485.0,0.08311200508250993,0.9154276806164109
1113,CDC20;GMNN,405.0,0.6682478596396018,1.0
1114,CDC20;CCNB1,400.5,0.721430097091808,1.0
1115,CDC20;CENPE,413.5,0.5671255700558091,1.0
1116,CDC20;CDK2,442.5,0.3012427523069574,1.0
1117,CDC20;MELK,369.5,0.8939527691098761,1.0
1118,CDC20;PLK1,486.0,0.08236245410183736,0.9154276806164109
1119,CDC20;UBE2C,426.5,0.4231512401130769,1.0
1120,CDC20;CDKN1A,502.0,0.04604332579551368,0.8865736440800634
1121,CDC20;CDK1,474.0,0.12279142650598981,0.9473564122353721
1122,GTF2A2;TBP,286.5,0.14171785171580276,0.9571579355627349
1123,GTF2A2;TBPL1,325.0,0.39636978010249535,1.0
1124,GTF2A2;CDK7,358.5,0.7587525427488653,1.0
1125,GTF2A2;MNAT1,329.0,0.4324257626972623,1.0
1126,GTF2A2;GTF2E2,309.5,0.2680204998244745,1.0
1127,FIS1;CYCS,417.0,0.534203958903101,1.0
1128,SUV39H1;SUZ12,394.5,0.7961677416398527,1.0
1129,SUV39H1;DNMT1,425.5,0.4482650369535196,1.0
1130,DNAJB1;FKBP4,417.0,0.5335368123385127,1.0
1131,DNAJB1;HSPB1,343.5,0.5830577251237896,1.0
1132,DNAJB1;BAG3,340.5,0.5488129248711884,1.0
1133,DNAJB1;HSPA1A,401.0,0.7154173516935421,1.0
1134,GAPDH;TBP,431.0,0.3964881952997452,1.0
1135,GAPDH;CYCS,357.5,0.7467771291237639,1.0
1136,GAPDH;RPS6,304.0,0.23410108629623927,1.0
1137,CCNB1;AURKA,426.5,0.4377492786384318,1.0
1138,CCNB1;MYBL2,392.5,0.8205924846861151,1.0
1139,CCNB1;CDKN1A,368.5,0.8844521948820122,1.0
1140,CCNB1;BRCA1,380.0,0.9806911536816862,1.0
1141,CCNB1;CDK7,345.5,0.605461732040558,1.0
1142,CCNB1;PLK1,370.0,0.903646823425375,1.0
1143,CCNB1;PCNA,344.5,0.5941762993203246,1.0
1144,CCNB1;CDK2,386.0,0.9036388203620755,1.0
1145,CCNB1;UBE2C,361.5,0.795873069189138,1.0
1146,CCNB1;CDK1,356.5,0.7344008077538678,1.0
1147,CCNB1;MELK,377.0,0.9935585020938568,1.0
1148,CCNB1;CENPE,391.0,0.8400541036370893,1.0
1149,TBP;XBP1,362.0,0.8025326407262521,1.0
1150,TBP;CDK7,349.5,0.6514150806898416,1.0
1151,TBP;TBPL1,363.5,0.8212778409302038,1.0
1152,TBP;GTF2E2,374.5,0.9613893236059085,1.0
1153,TBP;MNAT1,360.0,0.7776783827089101,1.0
1154,HSPA1A;HSPB1,396.0,0.7775940957245449,1.0
1155,HSPA1A;DNAJA3,427.5,0.42879153012218263,1.0
1156,SMARCC1;BCL7B,442.5,0.30164644597735557,1.0
1157,CYCS;HSPB1,375.5,0.9742518170566611,1.0
1158,CYCS;PMAIP1,314.5,0.30885889373146547,1.0
1159,CSNK1A1;RRP12,398.0,0.752875356087243,1.0
1160,JUN;SRC,512.0,0.03112169257811693,0.8202563900293887
1161,JUN;CREB1,468.0,0.14863819355574284,0.9647483217424833
1162,RPA3;RPA1,354.5,0.7100441604578076,1.0
1163,RPA3;RPA2,336.0,0.5027444138425612,1.0
1164,RPA3;PCNA,389.5,0.8590290303856503,1.0
1165,EPN2;CLTC,415.5,0.5505730853302675,1.0
1166,CTSL;CTSD,252.0,0.042778659422188677,0.8865736440800634
1167,CTSL;BID,282.0,0.1231096546014585,0.9473564122353721
1168,CTSL;LGMN,378.0,1.0,1.0
1169,BAG3;HSPB1,394.5,0.7962231972716814,1.0
1170,BAG3;SQSTM1,442.0,0.3056003012762917,1.0
1171,CDK2;AURKA,452.5,0.23211980030974388,1.0
1172,CDK2;MYBL2,461.0,0.18251176411245262,0.9647483217424833
1173,CDK2;CDK7,444.0,0.29035713875526625,1.0
1174,CDK2;CDK1,386.5,0.8973003939491272,1.0
1175,CDK2;PCNA,411.0,0.599807474337736,1.0
1176,CDK2;CDKN1A,344.5,0.5943404695041778,1.0
1177,CDK2;BRCA1,371.5,0.9228476215325886,1.0
1178,DNMT1;SUZ12,415.0,0.5557904762649534,1.0
1179,DNMT1;USP7,435.0,0.3615725468870159,1.0
1180,DNMT1;PCNA,381.5,0.961373759700204,1.0
1181,ACAA1;HSD17B10,401.0,0.7165853887823163,1.0
1182,ACAA1;HMGCS1,363.0,0.8149756964808879,1.0
1183,ACAA1;HADH,415.5,0.5501682846037592,1.0
1184,MYBL2;PLK1,392.0,0.8273955586837385,1.0
1185,MYBL2;MELK,392.0,0.8273647910879975,1.0
1186,IGF2R;CTSD,435.5,0.3576603874456674,1.0
1187,HSPB1;MAPKAPK2,388.5,0.8716784429086204,1.0
1188,HSPB1;IKBKB,368.5,0.8844889140500398,1.0
1189,HSPB1;EIF4G1,472.0,0.13106950996342892,0.9473564122353721
1190,HSPB1;MAPKAPK3,442.5,0.30136392881498875,1.0
1191,GNAI2;SRC,469.5,0.14207813106009345,0.9571579355627349
1192,PCNA;RPA1,444.0,0.2898129607828155,1.0
1193,PCNA;CDK7,478.5,0.1065398137843727,0.9473564122353721
1194,PCNA;MNAT1,456.0,0.21109421862683053,1.0
1195,PCNA;POLD4,425.0,0.45175318760668215,1.0
1196,PCNA;RPA2,453.5,0.22554779629089305,1.0
1197,PCNA;CDKN1A,415.5,0.550334772586423,1.0
1198,PCNA;CDK1,371.0,0.9164478539316481,1.0
1199,PLK1;AURKA,402.5,0.6981923551612121,1.0
1200,PLK1;CENPE,447.5,0.2649097166151242,1.0
1201,PLK1;BRCA1,374.5,0.9613909325915437,1.0
1202,PLK1;UBE2C,414.5,0.5607145546810699,1.0
1203,PLK1;CDK1,359.5,0.7714139528043471,1.0
1204,PLK1;TP53BP1,421.5,0.4877274296755042,1.0
1205,RRP12;CEBPZ,344.0,0.5887033557606713,1.0
1206,RRP12;RPS6,375.0,0.9678219383584233,1.0
1207,EBP;NSDHL,356.0,0.7283970468963945,1.0
1208,NCK2;ILK,298.0,0.19953119083986448,0.9899221871125059
1209,NCK2;WIPF2,314.0,0.305391846689152,1.0
1210,CDK1;AURKA,405.0,0.6684654229937756,1.0
1211,CDK1;GMNN,244.5,0.03172735507660363,0.8202563900293887
1212,CDK1;CDK7,346.5,0.6168285609980884,1.0
1213,CDK1;CENPE,394.0,0.8024142855106501,1.0
1214,CDK1;MELK,376.0,0.980684979193188,1.0
1215,CDK1;UBE2C,278.0,0.1073638385009464,0.9473564122353721
1216,CDK1;CDKN1A,391.5,0.8338503843486004,1.0
1217,CDK1;BRCA1,394.5,0.7962896843331424,1.0
1218,CRK;PXN,375.0,0.9678049361357284,1.0
1219,CRK;CRKL,293.0,0.16981342616651418,0.9647483217424833
1220,CRK;SHC1,280.5,0.11735792931916277,0.9473564122353721
1221,CRK;SRC,397.5,0.7592110131221994,1.0
1222,BRCA1;AURKA,391.0,0.8401155592286855,1.0
1223,BRCA1;RPA1,356.5,0.7345680387414668,1.0
1224,BRCA1;TOPBP1,360.5,0.7837619448365434,1.0
1225,BRCA1;UBE2C,392.0,0.8274995732392205,1.0
1226,BRCA1;RPA2,386.0,0.9036494906700606,1.0
1227,BRCA1;TP53BP1,278.5,0.11006693598036797,0.9473564122353721
1228,HK1;PFKL,369.5,0.8973060710255736,1.0
1229,HK1;GAA,372.5,0.9356926231581181,1.0
1230,HK1;GNPDA1,347.0,0.6226375372165238,1.0
1231,RHOA;PXN,326.0,0.4050276190627935,1.0
1232,RHOA;ARHGAP1,267.5,0.07517417414205109,0.9146807743001042
1233,RHOA;ARHGEF2,332.0,0.4624837899976286,1.0
1234,RHOA;SRC,433.5,0.3742668913869549,1.0
1235,PGRMC1;TMEM97,342.5,0.5722141481808378,1.0
1236,MAPKAPK2;CREB1,380.0,0.9806914220034013,1.0
1237,MAPKAPK2;MAPKAPK3,346.5,0.6165784525503246,1.0
1238,MRPS2;RPS6,458.0,0.19943743419833182,0.9899221871125059
1239,PMAIP1;BID,449.0,0.2553633594629726,1.0
1240,TOPBP1;RPA1,293.5,0.17437375510705644,0.9647483217424833
1241,TOPBP1;TP53BP1,253.5,0.04523237575529528,0.8865736440800634
1242,EIF4G1;RPS6,435.0,0.36031231136741915,1.0
1243,CENPE;AURKA,335.5,0.4975997664970421,1.0
1244,CENPE;MELK,326.0,0.4057279278796312,1.0
1245,NUP133;NUP93,396.0,0.7767002084786804,1.0
1246,NUP133;NUP88,396.0,0.7767002084786804,1.0
1247,SHC1;CSK,377.5,1.0,1.0
1248,SHC1;PTPN12,384.0,0.9292416737972685,1.0
1249,SHC1;PXN,354.5,0.7103641989110089,1.0
1250,SHC1;CRKL,283.5,0.12928244952607668,0.9473564122353721
1251,SHC1;SRC,281.0,0.1194550145598436,0.9473564122353721
1252,PSME2;PSME1,414.5,0.5578172866591989,1.0
1253,IKBKB;SRC,445.0,0.283209331597187,1.0
1254,IKBKB;SQSTM1,437.5,0.34117686342906217,1.0
1255,HMGCS1;NSDHL,376.5,0.9871272743507145,1.0
1256,CASP2;BID,531.0,0.013880573764440086,0.8202563900293887
1257,AURKA;UBE2C,349.0,0.6440193870692377,1.0
1258,AURKA;MELK,320.5,0.3562321001112615,1.0
1259,GTF2E2;CDK7,446.0,0.27595912672083556,1.0
1260,GTF2E2;MNAT1,391.0,0.8400233492566069,1.0
1261,HADH;HSD17B10,339.0,0.5344768393110473,1.0
1262,HADH;ECH1,310.0,0.27599919429619324,1.0
1263,CTSD;BID,345.0,0.5998734475464595,1.0
1264,TLE1;HES1,285.0,0.13502363783891475,0.9473564122353721
1265,RPA2;RPA1,411.5,0.5931974328277129,1.0
1266,RPA2;TP53BP1,403.0,0.6920111172502497,1.0
1267,ILK;PXN,368.0,0.8780177042926622,1.0
1268,XBP1;HYOU1,334.5,0.48757608376567174,1.0
1269,XBP1;TBPL1,423.0,0.47269887114514764,1.0
1270,CRKL;PXN,369.0,0.8908271033769604,1.0
1271,CRKL;SRC,265.5,0.070701517757852,0.9146807743001042
1272,PTPN12;PXN,415.0,0.5556475164483761,1.0
1273,CDK7;MNAT1,454.5,0.2194478016541036,1.0
1274,NUP93;NUP88,351.5,0.6660015655774643,1.0
1275,PXN;CSK,388.0,0.8781036303140102,1.0
1276,PXN;SRC,368.5,0.884423433703492,1.0
1277,SRC;CSK,350.5,0.6631262104327154,1.0
1278,RPA1;TP53BP1,289.5,0.15524741471931647,0.9647483217424833
1279,UBE2C;MELK,469.5,0.13028026631492096,0.9473564122353721
