,Edge,U,pval,adj_pvals
0,TCEA2;PAF1,151.0,0.5405378081413653,1.0
470,NR3C1;SMARCC1,100.5,0.2989099982466705,1.0
471,NR3C1;MYC,98.0,0.2574824773649903,1.0
472,NR3C1;SMARCA4,89.5,0.15797706765351627,1.0
473,NR3C1;STAT1,104.0,0.35731411513875544,1.0
474,NR3C1;DAXX,101.0,0.30267258143266385,1.0
475,NR3C1;DNMT1,119.0,0.6746243005106272,1.0
476,NR3C1;HSPA4,111.0,0.48892760373682576,1.0
477,NR3C1;TP53,97.0,0.248490889409,1.0
478,NR3C1;JUN,112.0,0.5149429390615162,1.0
479,NR3C1;STAT3,106.0,0.3903678890667682,1.0
480,NR3C1;HIF1A,117.5,0.6371339001238031,1.0
481,NR3C1;CREB1,118.0,0.649967805494003,1.0
482,PSMD4;PSME2,120.0,0.695896488353146,1.0
483,PSMD4;PSMD10,156.0,0.4169430474186677,1.0
484,PSMD4;STUB1,147.5,0.6100744889067969,1.0
485,PSMD4;SKP1,141.0,0.7685829370211149,1.0
486,PSMD4;CCDC92,108.0,0.41947700728228654,1.0
487,PSMD4;USP14,156.5,0.3806272844493016,1.0
488,PSMD4;TP53,124.5,0.8106004733947718,1.0
489,PSMD4;HSPA4,138.0,0.8504690290566426,1.0
490,PSMD4;UBE3C,120.0,0.697601400718612,1.0
491,PSMD4;PSMD2,104.0,0.28146980778141784,1.0
492,PSMD4;PSMF1,118.5,0.6552044356334624,1.0
493,PSMD4;USP7,129.0,0.9318373919894927,1.0
494,PSMD4;UBQLN2,129.0,0.9332737411815447,1.0
495,PSMD4;UBE2C,120.0,0.6948840329310412,1.0
496,PSMD4;PSMB10,121.0,0.71598649733259,1.0
497,PSMD4;STAMBP,126.5,0.8657649623017105,1.0
498,PSMD4;PSMB8,124.0,0.8007480823457586,1.0
499,PSMD4;PSMD9,106.0,0.37599763116491813,1.0
500,PSMD4;SNCA,143.0,0.721419290114883,1.0
501,PSMD4;PSME1,122.0,0.7464032422168076,1.0
502,PSMD4;SQSTM1,113.0,0.5209790132924618,1.0
503,PSMD4;KEAP1,146.5,0.6235472668712881,1.0
504,RAC2;RALA,111.0,0.4969858973814584,1.0
505,RAC2;CORO1A,94.0,0.21604526583960415,1.0
506,RAC2;NCK2,107.5,0.4283636233013033,1.0
507,RAC2;IQGAP1,106.0,0.399533254351904,1.0
508,RAC2;GNB5,114.0,0.5640479453125591,1.0
509,RAC2;RALGDS,116.5,0.6201574956108569,1.0
510,RAC2;SRC,104.0,0.3640614062928894,1.0
511,RAC2;PIK3CA,109.0,0.4576098637128192,1.0
512,RAC2;BTK,108.0,0.43860845661839964,1.0
513,RAC2;PRKCD,107.0,0.41788613669025465,1.0
514,RAC2;ARHGAP1,110.0,0.4750409540224747,1.0
515,RAC2;TWF2,85.0,0.12428055762304205,1.0
516,RAC2;PTK2B,106.5,0.40912810868512506,1.0
517,RAC2;VAV3,101.5,0.3213274374565811,1.0
518,RAC2;RALB,104.0,0.3630496445201561,1.0
519,RAC2;PTPRC,100.5,0.3062473314820223,1.0
520,RAC2;ABL1,109.0,0.45804334734997487,1.0
521,RAC2;CDC42,103.5,0.3550673225333282,1.0
522,RAC2;CTNND1,102.5,0.33835855096166656,1.0
523,RAC2;PAK4,105.0,0.382432397230588,1.0
524,RAC2;PAK1,106.5,0.408469379171279,1.0
525,RAC2;RASA1,107.0,0.41921313854941444,1.0
526,RAC2;AKT1,105.0,0.3823907831357519,1.0
527,RAC2;RHOA,108.5,0.4474770109671201,1.0
528,RAC2;FYN,105.0,0.3817864625609444,1.0
529,RAC2;MAPK9,101.0,0.31341351810945417,1.0
530,NMT1;SRC,146.5,0.639162969805182,1.0
531,PSMF1;SKP1,103.0,0.33887747844448357,1.0
532,PSMF1;USP14,110.0,0.4638917900242644,1.0
533,PSMF1;FBXO7,98.0,0.2611990350520752,1.0
534,PSMF1;PSMB8,109.5,0.46514943389282604,1.0
535,PSMF1;PSMB10,114.5,0.5685303644441178,1.0
536,BTK;NFKBIA,126.0,0.8561940461237485,1.0
537,BTK;PIK3CA,127.5,0.8951993539228804,1.0
538,BTK;TP53,125.0,0.8304652543408481,1.0
539,BTK;FYN,126.0,0.8561878311722816,1.0
540,BTK;VAV3,126.5,0.8690755210990825,1.0
541,BTK;CD40,123.5,0.7921901073542852,1.0
542,BTK;TLR4,126.5,0.8691322297887996,1.0
543,BTK;SH3BP5,130.5,0.9736885841145183,1.0
544,BTK;PTPN6,125.5,0.8433506726151024,1.0
545,BTK;SHC1,122.0,0.7543913959491494,1.0
546,BTK;PTPRC,124.0,0.8047989058584366,1.0
547,BTK;IKBKB,123.0,0.7795746596877379,1.0
548,BTK;AKT1,125.0,0.8304141999384598,1.0
549,BTK;BIRC2,131.5,1.0,1.0
550,BTK;CDC42,123.5,0.7921635139681623,1.0
551,KDM3A;SMARCC1,127.0,0.8798773328863032,1.0
552,KDM3A;PRKACA,115.5,0.5967608621445086,1.0
553,KDM3A;SMARCA4,119.5,0.6876862565947897,1.0
554,KDM3A;STAT1,118.0,0.6551962434649209,1.0
555,KDM3A;KDM5B,139.0,0.827999433374699,1.0
556,KDM3A;KDM5A,139.5,0.8153986455732816,1.0
557,KDM3A;HDAC2,121.0,0.7249681546523952,1.0
558,KDM3A;SMARCD2,127.5,0.8937225611745128,1.0
559,KDM3A;HIF1A,124.5,0.8156739367688921,1.0
560,OXSR1;CAB39,147.5,0.6201882253534876,1.0
561,ATF6;EDEM1,133.0,0.9865924945187056,1.0
562,ATF6;HSPA4,125.0,0.8265344768053708,1.0
563,ATF6;CYCS,116.0,0.6013132958998959,1.0
564,ATF6;CASP3,107.5,0.4241493193381334,1.0
565,ATF6;PDIA5,145.0,0.6756083021028355,1.0
566,ATF6;MBTPS1,135.0,0.933675740034183,1.0
567,ATF6;BECN1,113.0,0.5286652988691589,1.0
568,ATF6;HERPUD1,126.0,0.8543894942353241,1.0
569,ATF6;VAPB,122.5,0.7629207016696974,1.0
570,ATF6;ATF5,117.0,0.6303109291843965,1.0
571,ATF6;AKT1,119.5,0.6874186838850196,1.0
572,ATF6;CREB1,120.5,0.713367102078187,1.0
573,ATF6;ERO1A,145.0,0.6756083021028355,1.0
574,ATF6;JUN,122.5,0.7629726681835918,1.0
575,ATF6;HYOU1,129.5,0.9462096837658212,1.0
576,ATF6;GAPDH,125.5,0.8406500488199209,1.0
577,DNMT3A;STUB1,80.0,0.08844173466162801,1.0
578,DNMT3A;CCND1,81.0,0.09273551500489849,1.0
579,DNMT3A;SMARCC1,79.0,0.08197092904995384,1.0
580,DNMT3A;CDK4,88.0,0.14700756183429253,1.0
581,DNMT3A;STAT3,78.0,0.07631263323053569,1.0
582,DNMT3A;CREB1,79.0,0.08160626321791,1.0
583,DNMT3A;EZH2,77.0,0.06743035887775463,1.0
584,DNMT3A;TP53,78.0,0.07632561904492402,1.0
585,DNMT3A;DNMT1,95.5,0.22617842995784743,1.0
586,DNMT3A;GADD45A,90.5,0.1743115156109708,1.0
587,DNMT3A;SMARCA4,77.0,0.06939489930563124,1.0
588,DNMT3A;EED,91.5,0.1824064381110937,1.0
589,DNMT3A;MYC,79.0,0.08113356988955137,1.0
590,DNMT3A;MAT2A,95.0,0.22703007211217863,1.0
591,DNMT3A;SUZ12,95.5,0.22863893114606948,1.0
592,DNMT3A;HDAC2,88.0,0.1445779943158824,1.0
593,DNMT3A;NRAS,75.0,0.061760447108240815,1.0
594,DNMT3A;FOS,86.5,0.13595773554532178,1.0
595,DNMT3A;RB1,81.0,0.09139553966309177,1.0
596,TGFB3;COL1A1,135.5,0.9211043009316577,1.0
597,TGFB3;TGFBR2,139.5,0.8171584489546351,1.0
598,TGFB3;ITGB5,132.5,1.0,1.0
599,TGFB3;JUN,148.5,0.5979826273962254,1.0
600,EZH2;AURKA,105.0,0.37947851493976936,1.0
601,EZH2;STUB1,122.5,0.7664083103922971,1.0
602,EZH2;RELB,115.5,0.596502231429512,1.0
603,EZH2;PLOD3,110.5,0.4885979815221023,1.0
604,EZH2;CCND1,103.0,0.3440077923131597,1.0
605,EZH2;CDKN1B,97.5,0.25964034205362974,1.0
606,EZH2;EGR1,111.5,0.5069575541978679,1.0
607,EZH2;SOX4,111.5,0.5077086966414274,1.0
608,EZH2;SMARCC1,109.5,0.4654066263210964,1.0
609,EZH2;CDK4,110.0,0.4754915517854824,1.0
610,EZH2;STAT3,115.0,0.5850286448856282,1.0
611,EZH2;CDK6,104.5,0.37120761525478596,1.0
612,EZH2;DAXX,112.5,0.529758678617142,1.0
613,EZH2;CDK2,107.5,0.4256941902477821,1.0
614,EZH2;RB1,101.5,0.3155334890928917,1.0
615,EZH2;TP53,113.0,0.540840668164722,1.0
616,EZH2;STAT5B,112.5,0.5286862433474324,1.0
617,EZH2;MELK,98.5,0.2750391530121373,1.0
618,EZH2;AURKB,105.0,0.3807614578451023,1.0
619,EZH2;SUZ12,105.0,0.3789927770440923,1.0
620,EZH2;MYC,112.0,0.5183029789146949,1.0
621,EZH2;TOP2A,107.0,0.4177836911938181,1.0
622,EZH2;GAPDH,109.5,0.4676855035820815,1.0
623,EZH2;BRCA1,107.0,0.4162406417503973,1.0
624,EZH2;CDKN1A,114.0,0.5611915961152099,1.0
625,EZH2;KDM5A,111.0,0.49865070126210376,1.0
626,EZH2;SMARCA4,113.0,0.5400197881784139,1.0
627,EZH2;EED,115.0,0.5843154407722424,1.0
628,EZH2;JUN,132.0,1.0,1.0
629,EZH2;DNMT1,112.5,0.5273308072928147,1.0
630,EZH2;HIF1A,119.5,0.6910775395153292,1.0
631,EZH2;NRAS,102.0,0.3300959137363384,1.0
632,EZH2;TFDP1,111.0,0.49574562438360825,1.0
633,EZH2;AKT1,115.0,0.5857875753502326,1.0
634,EZH2;MTF2,114.0,0.5624373338519844,1.0
635,EZH2;NCOA3,108.5,0.4461966072949799,1.0
636,EZH2;HDAC2,117.5,0.6423134802525576,1.0
637,EZH2;USP7,103.0,0.34618099062313645,1.0
638,EZH2;ABL1,117.5,0.6438508945517776,1.0
639,EZH2;NOTCH1,131.5,1.0,1.0
640,EZH2;CCNA2,97.0,0.25313924205885585,1.0
641,EZH2;KDM5B,110.0,0.4769335708793787,1.0
642,EZH2;MTA1,113.0,0.540377229353421,1.0
643,PRKAG2;CAB39,121.0,0.7293330354637722,1.0
644,PRKAG2;GNB5,117.5,0.6447494644188089,1.0
645,PRKAG2;RHEB,104.0,0.36464946375546314,1.0
646,PRKAG2;SLC25A4,120.5,0.7169861316218513,1.0
647,PRKAG2;FOXO3,113.5,0.5531228074147565,1.0
648,PRKAG2;PRKACA,114.5,0.5755021768554367,1.0
649,PRKAG2;TPM1,111.5,0.5097939431489789,1.0
650,PRKAG2;HMGCR,111.0,0.4996080770577839,1.0
651,PRKAG2;ELAVL1,111.0,0.49910190773073315,1.0
652,PRKAG2;FOXO4,100.0,0.2987658546872447,1.0
653,JUN;MAP2K5,127.0,0.8821946768103628,1.0
654,JUN;GADD45B,135.0,0.9343813886639526,1.0
655,JUN;MIF,118.0,0.6567477569704844,1.0
656,JUN;HMOX1,126.0,0.8562251087999206,1.0
657,JUN;NFKBIA,129.0,0.9343728138093517,1.0
658,JUN;MMP2,134.0,0.9606192604380741,1.0
659,JUN;CSK,127.0,0.8822048828267846,1.0
660,JUN;CCL2,134.0,0.9605607902803432,1.0
661,JUN;COL1A1,132.5,1.0,1.0
662,JUN;CCND1,131.0,0.986855730515757,1.0
663,JUN;TBP,132.0,1.0,1.0
664,JUN;EGR1,132.5,1.0,1.0
665,JUN;SOX4,131.5,1.0,1.0
666,JUN;PIN1,125.0,0.8305817772007675,1.0
667,JUN;BHLHE40,126.0,0.8562561513567603,1.0
668,JUN;CDK4,132.0,1.0,1.0
669,JUN;SCARB1,133.5,0.9737345223232873,1.0
670,JUN;PIK3CA,128.5,0.9213207156553476,1.0
671,JUN;STAT3,133.5,0.9737115833222119,1.0
672,JUN;ICAM1,137.0,0.882209984840399,1.0
673,JUN;CDK6,133.0,0.9868672001766415,1.0
674,JUN;DAXX,130.0,0.9606055261516856,1.0
675,JUN;CDK2,130.5,0.9737265005049747,1.0
676,JUN;RB1,133.5,0.9737391029218117,1.0
677,JUN;PXN,131.0,0.9868654816414762,1.0
678,JUN;TP53,133.0,0.9868608955806658,1.0
679,JUN;ERBB2,127.5,0.8952175398079937,1.0
680,JUN;DUSP6,129.5,0.9474172648929435,1.0
681,JUN;BUB1B,132.0,1.0,1.0
682,JUN;HSPA4,133.0,0.9868649086464807,1.0
683,JUN;FOS,134.0,0.9605814565340356,1.0
684,JUN;CYCS,133.5,0.9737276469290265,1.0
685,JUN;PRKACA,133.5,0.9737391029218117,1.0
686,JUN;PPARD,129.0,0.9343756724677196,1.0
687,JUN;CASP3,129.0,0.9343327533261433,1.0
688,JUN;NFKBIB,123.0,0.7795371754395417,1.0
689,JUN;SUZ12,130.0,0.9606003720883479,1.0
690,JUN;CDK5R1,127.5,0.8952175398079937,1.0
691,JUN;NRIP1,129.5,0.9474860599960244,1.0
692,JUN;MTA1,133.0,0.9868631892114437,1.0
693,JUN;FOXO3,133.5,0.9736989412253806,1.0
694,JUN;TJP1,133.0,0.9868620425462135,1.0
695,JUN;STAT1,130.5,0.9737310853009712,1.0
696,JUN;BECN1,123.5,0.7922255493317721,1.0
697,JUN;GADD45A,132.0,1.0,1.0
698,JUN;MAPK9,133.0,0.9868643355764877,1.0
699,JUN;TFAP2A,134.5,0.9474974996157607,1.0
700,JUN;RHOA,131.0,0.9868608955806658,1.0
701,JUN;AKT1,131.5,1.0,1.0
702,JUN;TLR4,138.5,0.8432019689354853,1.0
703,JUN;ABL1,133.5,0.9737322311249916,1.0
704,JUN;CDC42,129.5,0.9474929246650516,1.0
705,JUN;HDAC2,133.5,0.973720766132716,1.0
706,JUN;NCOA3,132.0,1.0,1.0
707,JUN;NOTCH1,127.5,0.8950900394097678,1.0
708,JUN;CD40,129.0,0.9343956726220619,1.0
709,JUN;MYC,132.0,1.0,1.0
710,JUN;ETS1,133.0,0.9868608955806658,1.0
711,JUN;GAPDH,133.0,0.986858600748094,1.0
712,JUN;CDKN1A,133.0,0.9868649086464807,1.0
713,JUN;BRCA1,134.0,0.9606055261516856,1.0
714,JUN;IKBKB,130.5,0.9737242072065695,1.0
715,JUN;CD44,128.0,0.9082214303675853,1.0
716,JUN;ZFP36,127.0,0.882220186879153,1.0
717,JUN;SRC,129.0,0.9343956726220619,1.0
718,JUN;NFE2L2,129.0,0.934367095371706,1.0
719,JUN;ELAVL1,130.0,0.9605969349220488,1.0
720,JUN;CREB1,128.0,0.9081135271731557,1.0
721,JUN;HIF1A,131.5,1.0,1.0
722,RPP38;HSD17B10,181.0,0.11046890508191216,1.0
723,RPP38;TSEN2,186.0,0.07485877570150362,1.0
724,RPP38;RRP1B,180.0,0.11626174509088061,1.0
725,RPP38;HEATR1,198.5,0.02858641203223218,1.0
726,RPP38;MRPS2,188.5,0.06482669701771811,1.0
727,RPP38;RPS6,175.0,0.16076866134860313,1.0
728,RPP38;UTP14A,185.0,0.08180885379518958,1.0
729,RPP38;CSNK1E,182.5,0.09823496557162978,1.0
730,RPP38;NOLC1,179.5,0.12057818064163041,1.0
731,RPP38;EBNA1BP2,186.0,0.07694903050889297,1.0
732,RPP38;POP4,178.5,0.12457174528726311,1.0
733,RPP38;RPS5,185.0,0.08315952977121319,1.0
734,FOXO4;CDKN1B,121.5,0.7418919000013935,1.0
735,FOXO4;STAT3,125.5,0.8434113841223216,1.0
736,FOXO4;CDK2,124.0,0.8049658468394664,1.0
737,FOXO4;TP53,123.0,0.7796308502376406,1.0
738,FOXO4;FOXO3,129.5,0.9475112172961336,1.0
739,FOXO4;USP7,121.5,0.7418701659872713,1.0
740,FOXO4;GADD45A,122.5,0.7669533596994703,1.0
741,FOXO4;CSNK1E,108.5,0.4487883303701574,1.0
742,FOXO4;IKBKB,124.5,0.8176688357854163,1.0
743,FOXO4;MAPK9,119.5,0.6926941364657291,1.0
744,FOXO4;AKT1,125.0,0.8305089785800522,1.0
745,TMED10;KDELR2,140.5,0.7793053300061703,1.0
746,TMED10;RPN1,102.5,0.31147971857323176,1.0
747,TMED10;TM9SF2,132.0,1.0,1.0
748,TMED10;TMCO1,132.0,1.0,1.0
749,TMED10;COPB2,143.0,0.7163926000886278,1.0
750,MYCBP2;SKP1,143.0,0.7269728711477039,1.0
751,MYCBP2;MYC,134.5,0.9471673451056037,1.0
752,MYCBP2;LRPAP1,138.0,0.8557570438921502,1.0
753,NUSAP1;AURKA,159.5,0.36980950942567736,1.0
754,NUSAP1;CCNB1,149.0,0.5848465452994245,1.0
755,NUSAP1;BUB1B,159.5,0.36153723121284775,1.0
756,NUSAP1;MELK,156.0,0.4241693613845249,1.0
757,NUSAP1;PLK1,145.0,0.6765697690423189,1.0
758,NUSAP1;AURKB,164.5,0.28810091310105,1.0
759,NUSAP1;NCAPD2,178.5,0.11749942105943359,1.0
760,NUSAP1;SMC4,144.5,0.68694877422188,1.0
761,NUSAP1;UBE2C,141.5,0.7634698148786452,1.0
762,NUSAP1;CDC20,151.0,0.5356464756705566,1.0
763,NUSAP1;KIF20A,168.0,0.21148410928798045,1.0
764,NUSAP1;CCNF,194.5,0.03716373750298527,1.0
765,NUSAP1;CHEK1,146.5,0.642490190842564,1.0
766,NUSAP1;CDC45,140.0,0.8020507497323519,1.0
767,NUSAP1;TOP2A,153.5,0.4829507474867256,1.0
768,NUSAP1;CCNA2,143.5,0.7145645331021817,1.0
769,GNA11;RGS2,165.0,0.2822082884741959,1.0
770,GNA11;SRC,176.0,0.14972974301530298,1.0
771,GNA11;GNB5,182.0,0.10236607139255442,1.0
772,GNA11;PIK3CA,176.0,0.1483977728666908,1.0
773,GNA11;NRAS,182.5,0.09607261650397185,1.0
774,GNA11;PLCB3,168.5,0.2345285540315123,1.0
775,GNA11;GNAS,174.5,0.16204127883887964,1.0
776,GNA11;GNAI2,183.0,0.09529618681606193,1.0
777,PNKP;PARP2,111.0,0.49559234743827885,1.0
778,PNKP;LIG1,110.5,0.4850220738067589,1.0
779,PNKP;POLB,109.5,0.46393770494848385,1.0
780,PNKP;STXBP1,108.0,0.43225945065572924,1.0
781,GADD45B;FOS,138.5,0.8434787586391365,1.0
782,GADD45B;MAP3K4,133.5,0.9737471132058787,1.0
783,GADD45B;NFKBIA,136.0,0.9082931550034813,1.0
784,GADD45B;CDKN1A,137.0,0.8822507770979438,1.0
785,GADD45B;GADD45A,137.0,0.8821742568167257,1.0
786,GADD45B;CCNB1,133.0,0.986874067577823,1.0
787,GADD45B;TP53,136.0,0.9083130486894515,1.0
788,MCM3;RFC2,90.5,0.1291946290801443,1.0
789,MCM3;AURKA,118.0,0.6431015254308305,1.0
790,MCM3;RPA3,86.5,0.10484002860238541,1.0
791,MCM3;CCND1,107.0,0.40050171958427083,1.0
792,MCM3;GMNN,85.5,0.11424354195572926,1.0
793,MCM3;MSH6,90.0,0.12404997599691699,1.0
794,MCM3;CCNB1,99.5,0.22961093031728974,1.0
795,MCM3;CDK4,94.0,0.1833830706450379,1.0
796,MCM3;LIG1,79.5,0.06322838120966899,1.0
797,MCM3;CDK2,104.0,0.31568693347105037,1.0
798,MCM3;BUB1B,79.5,0.07367278899312546,1.0
799,MCM3;MELK,68.5,0.028735740153918533,1.0
800,MCM3;PLK1,99.0,0.22067829015657803,1.0
801,MCM3;AURKB,92.0,0.15475473238316145,1.0
802,MCM3;SMC1A,77.0,0.05622188911725077,1.0
803,MCM3;NCAPD2,92.0,0.15884961866169967,1.0
804,MCM3;SMC4,83.5,0.08043997939047186,1.0
805,MCM3;DNMT1,66.0,0.019703413493877015,1.0
806,MCM3;MOK,91.5,0.14832190238797163,1.0
807,MCM3;ORC1,90.0,0.1502406591315775,1.0
808,MCM3;CDC20,71.0,0.032571912759423394,1.0
809,MCM3;RPA2,120.0,0.6796052432759767,1.0
810,MCM3;CHEK2,120.5,0.6710235186417379,1.0
811,MCM3;KEAP1,78.0,0.0714372453923063,1.0
812,MCM3;KIF20A,73.0,0.04025061430162538,1.0
813,MCM3;CCNF,57.5,0.010795188218915295,1.0
814,MCM3;CHEK1,106.0,0.3183307734530806,1.0
815,MCM3;CDC45,56.0,0.004601837939127135,1.0
816,MCM3;RFC5,117.5,0.610120777177358,1.0
817,MCM3;TOP2A,111.0,0.40902591074076433,1.0
818,MCM3;POLG2,107.5,0.4264518586907583,1.0
819,MCM3;TIMELESS,120.0,0.6870787279841633,1.0
820,MCM3;MYC,107.0,0.40930609725584277,1.0
821,MCM3;CCNA2,103.5,0.2918530549993592,1.0
822,CFLAR;NFKBIA,103.0,0.33574820622582247,1.0
823,CFLAR;TICAM1,98.0,0.25924919758400056,1.0
824,CFLAR;STAT3,107.5,0.4205598644791877,1.0
825,CFLAR;TP53,117.0,0.6279687739034944,1.0
826,CFLAR;ATG3,99.5,0.28424503932691914,1.0
827,CFLAR;CASP10,119.5,0.6839734793516536,1.0
828,CFLAR;CYCS,97.0,0.24840566178480405,1.0
829,CFLAR;CASP3,106.0,0.39384446729074973,1.0
830,CFLAR;CD40,109.0,0.44381292424762675,1.0
831,CFLAR;TLR4,119.0,0.6772105556059164,1.0
832,CFLAR;AKT1,105.0,0.3758405701998401,1.0
833,CFLAR;FAS,109.0,0.447577708711841,1.0
834,CFLAR;BIRC2,121.0,0.7247771951956057,1.0
835,CFLAR;IKBKB,111.5,0.4931747172528763,1.0
836,CFLAR;MYC,108.0,0.42988641512118064,1.0
837,CFLAR;BECN1,109.0,0.44387664527080595,1.0
838,RAB4A;STX4,83.0,0.1096765269571935,1.0
839,RAB4A;RAB11FIP2,132.0,1.0,1.0
840,HMGCR;TBP,122.5,0.7664778926788358,1.0
841,HMGCR;SCARB1,150.5,0.5515013861031735,1.0
842,HMGCR;NPC1,125.5,0.8431003369376993,1.0
843,HMGCR;EBP,126.0,0.8561505245352273,1.0
844,HMGCR;INSIG1,126.5,0.8690641705124255,1.0
845,HMGCR;NSDHL,122.5,0.7665176260877801,1.0
846,HMGCR;AKT1,128.5,0.9212281847853907,1.0
847,HMGCR;MBTPS1,141.0,0.7795278013899677,1.0
848,HMGCR;HMGCS1,122.5,0.7668545434922281,1.0
849,HMGCR;RHOA,134.5,0.9474149670640657,1.0
850,HMGCR;FDFT1,127.5,0.8950900394097678,1.0
851,HMGCR;ACLY,128.5,0.9212075779988176,1.0
852,HMGCR;GAPDH,128.0,0.9081735203446586,1.0
853,HMGCR;ACAT2,125.0,0.8304798328465807,1.0
854,POLR1C;PAF1,153.0,0.49785817875142324,1.0
855,POLR1C;POLR2I,162.5,0.31970454241504187,1.0
856,POLR1C;TBP,155.0,0.4564819678794032,1.0
857,POLR1C;GRWD1,127.0,0.8792282228428556,1.0
858,POLR1C;MNAT1,112.0,0.5160706832241979,1.0
859,POLR1C;ABCF1,135.5,0.9196945593706631,1.0
860,POLR1C;RUVBL1,128.5,0.9204335702444182,1.0
861,POLR1C;RRS1,131.0,0.9866433953105905,1.0
862,POLR1C;MRPL12,123.0,0.7751145630541919,1.0
863,POLR1C;RRP1B,127.0,0.8794858490991654,1.0
864,POLR1C;GTF2E2,132.5,1.0,1.0
865,POLR1C;MRPS2,106.5,0.40101463729466547,1.0
866,POLR1C;MRPS16,112.5,0.5267595313926328,1.0
867,POLR1C;MRPL19,122.5,0.7634388347777619,1.0
868,POLR1C;NOLC1,125.5,0.8390050378766025,1.0
869,POLR1C;EBNA1BP2,108.0,0.43090997001364595,1.0
870,POLR1C;RRP12,128.5,0.9197309103328407,1.0
871,POLR1C;GSTZ1,150.0,0.5614173037839424,1.0
872,POLR1C;RPS5,122.5,0.7631179928930201,1.0
873,POLR1C;CCNH,131.5,1.0,1.0
874,CHMP6;VPS28,102.5,0.3204444509580917,1.0
875,CHMP6;CHMP4A,114.5,0.46628660478004313,1.0
876,CHMP6;STAMBP,75.0,0.061932283400864804,1.0
877,RRP1B;CEBPZ,125.0,0.8284694999264208,1.0
878,RRP1B;GRWD1,105.5,0.37521224604844683,1.0
879,RRP1B;DDX10,114.5,0.5699763378398777,1.0
880,RRP1B;RRS1,122.5,0.7465676073572931,1.0
881,RRP1B;PWP1,117.0,0.6279687739034944,1.0
882,RRP1B;RBM34,113.0,0.5377487069727194,1.0
883,RRP1B;UTP14A,110.0,0.4726712849591441,1.0
884,RRP1B;EBNA1BP2,115.0,0.5779538042886809,1.0
885,RRP1B;HEATR1,133.0,0.9867204478752524,1.0
886,RRP1B;NOLC1,113.5,0.5486881805795378,1.0
887,RRP1B;RRP12,118.5,0.663415817492176,1.0
888,IGF2BP2;YTHDF1,134.0,0.9602433128583088,1.0
889,IGF2BP2;G3BP1,136.5,0.8950306843739451,1.0
890,IGF2BP2;ELAVL1,132.0,1.0,1.0
891,IGF2BP2;RBM15B,138.0,0.8559135730700396,1.0
892,PTK2;MMP2,122.0,0.7491002935855295,1.0
893,PTK2;COL1A1,121.5,0.7355832899299937,1.0
894,PTK2;NCK2,133.5,0.9732567425589514,1.0
895,PTK2;PTPN12,112.0,0.5122808549899065,1.0
896,PTK2;PIK3CA,112.5,0.5170560803608891,1.0
897,PTK2;STAT3,118.5,0.6542356877069713,1.0
898,PTK2;PXN,124.5,0.8095933784120064,1.0
899,PTK2;TP53,130.5,0.9730426049824974,1.0
900,PTK2;ERBB2,111.5,0.48634062365627184,1.0
901,PTK2;RASA1,119.0,0.6743454989043844,1.0
902,PTK2;ITGB5,118.0,0.6509735881355204,1.0
903,PTK2;CRK,132.0,1.0,1.0
904,PTK2;FOS,122.5,0.7588355858699685,1.0
905,PTK2;PRKACA,134.5,0.9466254128985163,1.0
906,PTK2;CASP3,115.5,0.5904641916563071,1.0
907,PTK2;FOXO3,130.0,0.9592732112933833,1.0
908,PTK2;MEF2C,113.0,0.5384552266474625,1.0
909,PTK2;AKT1,115.5,0.5849951819409953,1.0
910,PTK2;CTNND1,125.5,0.8400211260304606,1.0
911,PTK2;FYN,142.0,0.7411514900683736,1.0
912,PTK2;CRKL,135.0,0.9303109527375492,1.0
913,PTK2;NRAS,102.0,0.3179319246547564,1.0
914,PTK2;RHOA,125.0,0.8217181095385104,1.0
915,PTK2;CTTN,122.5,0.759250357387203,1.0
916,PTK2;COL4A1,119.5,0.6892642471978019,1.0
917,PTK2;ARHGEF2,106.5,0.4023576238213492,1.0
918,PTK2;CDC42,125.0,0.8211131281606747,1.0
919,PTK2;STAT1,106.5,0.401036023387655,1.0
920,PTK2;SHC1,121.5,0.7316542536844625,1.0
921,PTK2;CD44,125.5,0.8370351225200489,1.0
922,PTK2;PTK2B,97.0,0.24667427810828269,1.0
923,PTK2;CASP7,128.0,0.9057644653355237,1.0
924,PTK2;IGF1R,116.5,0.6059380826375695,1.0
925,PTK2;GAPDH,111.0,0.4898617416830825,1.0
926,PTK2;CREB1,127.0,0.8784565284144243,1.0
927,PTK2;HIF1A,109.0,0.4412247817021403,1.0
928,PTK2;ILK,106.0,0.3912316976590745,1.0
929,PTK2;SRC,115.5,0.5803793345200661,1.0
930,PTK2;SPP1,107.0,0.4121508975527729,1.0
931,HIF1A;HMOX1,118.0,0.6551536347912416,1.0
932,HIF1A;NFKBIA,120.5,0.7148312893118197,1.0
933,HIF1A;PSMD10,104.5,0.3631203672506669,1.0
934,HIF1A;MMP2,125.0,0.8295465671220401,1.0
935,HIF1A;STUB1,116.5,0.6174552009030083,1.0
936,HIF1A;SERPINE1,153.0,0.49608999282254007,1.0
937,HIF1A;CCL2,129.0,0.9341082083039268,1.0
938,HIF1A;CCND1,120.0,0.701944003238714,1.0
939,HIF1A;DNAJB1,117.0,0.6242036615008608,1.0
940,HIF1A;CCNB1,148.0,0.6055691115641284,1.0
941,HIF1A;CDK4,120.0,0.7033629963494884,1.0
