,Edge,U,pval,adj_pvals
0,KMT2A;MLLT1,401.0,0.7163249674223873,1.0
1392,FLNA;RAC1,386.0,0.9035064812412216,1.0
1393,FLNA;BRCA1,389.5,0.8590309719811031,1.0
1394,FLNA;MYC,362.5,0.8086414527112676,1.0
1395,FLNA;CBFB,377.0,0.9935506874710094,1.0
1396,FLNA;HIF1A,332.5,0.46738563492600216,1.0
1397,FLNA;BRCA2,383.5,0.9356050173281333,1.0
1398,FLNA;MED12,346.5,0.6160126858446335,1.0
1399,FLNA;ARHGAP35,396.0,0.777485585790122,1.0
1400,FLNA;HSP90AB1,384.0,0.9291816854853732,1.0
1401,FLNA;RHOA,387.0,0.8905176798196613,1.0
1402,FLNA;MAP2K4,391.5,0.8334919042541618,1.0
1403,NAB2;CHD4,521.0,0.021515511226251813,0.8659993268566355
1404,KAT6A;MLLT1,418.0,0.5239386257362952,1.0
1405,KAT6A;TRIM24,414.0,0.566829720997112,1.0
1406,KAT6A;NUP98,418.0,0.52391555253064,1.0
1407,KAT6A;KMT2D,421.5,0.48778793094663864,1.0
1408,KAT6A;MLLT10,442.0,0.30555996889816517,1.0
1409,KAT6A;PML,418.5,0.5185939415419658,1.0
1410,KAT6A;NCOA2,421.0,0.4928080631096705,1.0
1411,KAT6A;KAT6B,421.5,0.48775163272605027,1.0
1412,RECQL4;MSH6,415.0,0.5558179528153444,1.0
1413,RECQL4;CDK4,333.0,0.47224896653662274,1.0
1414,RECQL4;BRIP1,294.0,0.1769523372257361,1.0
1415,RECQL4;PMS2,336.0,0.5018678242670593,1.0
1416,RECQL4;ATM,330.5,0.4474748988271918,1.0
1417,RECQL4;FANCD2,343.5,0.5821530749635346,1.0
1418,RECQL4;FEN1,258.5,0.05378372831740956,1.0
1419,RECQL4;ERCC4,326.5,0.40925681605460995,1.0
1420,RECQL4;POLE,368.0,0.8778520802230954,1.0
1421,RECQL4;TOP1,319.5,0.3491681313532147,1.0
1422,RECQL4;XPA,312.5,0.29303890501525054,1.0
1423,RECQL4;BRCA2,332.5,0.4674228337917986,1.0
1424,RECQL4;CHEK2,290.0,0.15720254510462867,1.0
1425,RECQL4;FANCA,291.5,0.1638740410024757,1.0
1426,RECQL4;BRCA1,326.0,0.4055449021967096,1.0
1427,RECQL4;RAD51B,347.5,0.6280456689833342,1.0
1428,RECQL4;RAD17,294.5,0.17931618376155245,1.0
1429,RECQL4;POLD1,344.0,0.5879755704867793,1.0
1430,WRN;NTHL1,334.0,0.48267505760226814,1.0
1431,WRN;FANCE,317.0,0.32906386900127615,1.0
1432,WRN;MSH6,370.5,0.9100869262969686,1.0
1433,WRN;BRIP1,336.0,0.5029286887403667,1.0
1434,WRN;BARD1,323.0,0.37915618201273316,1.0
1435,WRN;PALB2,334.0,0.48262635174831714,1.0
1436,WRN;PMS2,350.5,0.6629107604998934,1.0
1437,WRN;ATM,337.0,0.5134096187812079,1.0
1438,WRN;ERCC3,320.5,0.3577339013722508,1.0
1439,WRN;FANCD2,325.0,0.39688898821432106,1.0
1440,WRN;FANCC,291.5,0.1651339419034138,1.0
1441,WRN;ERCC4,329.0,0.4334659677545568,1.0
1442,WRN;XPA,335.5,0.4978689684661264,1.0
1443,WRN;RFWD3,334.5,0.48786050451862906,1.0
1444,WRN;FEN1,349.0,0.6455809878882608,1.0
1445,WRN;POLD1,353.0,0.6925602396005588,1.0
1446,WRN;BRCA2,317.5,0.3329558540957732,1.0
1447,WRN;RAD17,347.5,0.6283086451235632,1.0
1448,WRN;LMNA,371.5,0.9228850390200231,1.0
1449,WRN;CHEK2,301.5,0.2200896896515525,1.0
1450,WRN;FANCG,288.0,0.14867207062382037,1.0
1451,WRN;RMI2,362.0,0.8024815588851414,1.0
1452,WRN;BLM,324.0,0.3878783067082152,1.0
1453,WRN;FANCA,305.5,0.24522623517097042,1.0
1454,WRN;BRCA1,318.0,0.3370607479980544,1.0
1455,WRN;RAD51B,396.5,0.7714664793645499,1.0
1456,WRN;SMC1A,349.0,0.6456589892689978,1.0
1457,WRN;TOP1,354.5,0.7105872128232587,1.0
1458,WRN;POLE,367.5,0.8717970034143521,1.0
1459,WRN;POT1,345.0,0.6000407721068053,1.0
1460,WRN;MUTYH,360.0,0.7776121652890643,1.0
1461,SBDS;FANCE,320.5,0.3570579989623709,1.0
1462,SBDS;RPL10,356.0,0.72857852745403,1.0
1463,BCL9L;BCL9,315.0,0.31267384595648173,1.0
1464,BCL9L;CTNNB1,366.0,0.8527253871743451,1.0
1465,BCL9L;TCF7L2,362.0,0.8024412031066676,1.0
1466,MSH6;NTHL1,380.5,0.9742543219707273,1.0
1467,MSH6;PMS1,410.0,0.611218106899075,1.0
1468,MSH6;KRAS,396.5,0.771454123430556,1.0
1469,MSH6;RAD51B,387.0,0.8909100783830934,1.0
1470,MSH6;FBXO11,441.0,0.3131318560806927,1.0
1471,MSH6;SMC1A,377.0,0.9935628014684319,1.0
1472,MSH6;PTEN,400.5,0.7225131731200227,1.0
1473,MSH6;POLE,407.0,0.6455809878882608,1.0
1474,MSH6;NRAS,460.5,0.1857708803449859,1.0
1475,MSH6;MAP2K1,504.0,0.04283066799733808,1.0
1476,MSH6;XPC,369.5,0.8972634699889738,1.0
1477,MSH6;MUTYH,381.5,0.9613871779787833,1.0
1478,MSH6;ERCC3,367.5,0.8718058380420136,1.0
1479,MSH6;ERCC4,346.5,0.616902029488396,1.0
1480,MSH6;BRD4,448.0,0.26190787027927254,1.0
1481,MSH6;XPA,358.5,0.7591656080378636,1.0
1482,MSH6;BARD1,373.0,0.9421138476930773,1.0
1483,MSH6;POLD1,392.5,0.8212363053581545,1.0
1484,MSH6;BRCA2,385.0,0.9164675290919042,1.0
1485,MSH6;NF1,440.0,0.3210248250138944,1.0
1486,MSH6;PALB2,373.5,0.9485383006523175,1.0
1487,MSH6;FEN1,356.5,0.7346817176632422,1.0
1488,MSH6;SETD2,455.0,0.2169547181215178,1.0
1489,MSH6;PMS2,385.0,0.9164594292387934,1.0
1490,MSH6;ATM,381.5,0.9613855685236763,1.0
1491,MSH6;RAD21,458.0,0.19931863777318215,1.0
1492,MSH6;BMPR1A,415.5,0.550212699366576,1.0
1493,MSH6;CHEK2,368.0,0.8781557712109133,1.0
1494,MSH6;FANCD2,376.0,0.9806860534427758,1.0
1495,MSH6;PIK3CA,419.0,0.5133744827699327,1.0
1496,MSH6;FANCA,368.0,0.8781658552714143,1.0
1497,MSH6;BRCA1,395.0,0.7900590455108489,1.0
1498,MSH6;BLM,371.5,0.9228722163007483,1.0
1499,MSH6;ARID1A,420.0,0.5029108645475624,1.0
1500,FANCD2;FANCE,357.5,0.7469505073532318,1.0
1501,FANCD2;BRIP1,361.5,0.7960372425212829,1.0
1502,FANCD2;BARD1,298.0,0.19923107637417703,1.0
1503,FANCD2;PALB2,370.5,0.9098872099508902,1.0
1504,FANCD2;POLQ,356.0,0.7283134435905156,1.0
1505,FANCD2;PMS2,293.0,0.1720745747333864,1.0
1506,FANCD2;ATM,294.5,0.1802873617458175,1.0
1507,FANCD2;XPC,334.0,0.4817473167698638,1.0
1508,FANCD2;ERCC3,286.5,0.14158475615210395,1.0
1509,FANCD2;POLE,341.5,0.5608947824204724,1.0
1510,FANCD2;FOXO3,308.5,0.26514936722715576,1.0
1511,FANCD2;MEN1,314.5,0.30908791923930456,1.0
1512,FANCD2;FANCC,354.0,0.7043688464305407,1.0
1513,FANCD2;PMS1,347.5,0.6276573611745772,1.0
1514,FANCD2;RAD51B,374.0,0.9549399062465723,1.0
1515,FANCD2;FANCA,337.0,0.5131576439280509,1.0
1516,FANCD2;BRCA1,350.5,0.6630427175856264,1.0
1517,FANCD2;BLM,358.0,0.7528520604295841,1.0
1518,FANCD2;RMI2,291.5,0.16468107557961809,1.0
1519,FANCD2;FANCG,348.5,0.6396650541191,1.0
1520,FANCD2;CHEK2,331.5,0.4576740358173331,1.0
1521,FANCD2;RAD17,294.5,0.18003874530529607,1.0
1522,FANCD2;BRCA2,335.5,0.49783309960351674,1.0
1523,FANCD2;POLD1,308.5,0.26382198295352166,1.0
1524,FANCD2;FEN1,260.5,0.05847332035038203,1.0
1525,FANCD2;POLR2A,335.0,0.4922478448772175,1.0
1526,FANCD2;RFWD3,270.5,0.0840873266411181,1.0
1527,FANCD2;XPA,293.5,0.1748065371879205,1.0
1528,FANCD2;CDK12,319.5,0.3486983706464163,1.0
1529,FANCD2;ERCC4,385.5,0.9100034568095936,1.0
1530,FANCA;FANCE,358.0,0.7530714439248074,1.0
1531,FANCA;BRIP1,370.0,0.9036254774905949,1.0
1532,FANCA;BARD1,302.0,0.22253431847874483,1.0
1533,FANCA;PALB2,340.0,0.5446688289859365,1.0
1534,FANCA;ATM,319.0,0.34494870453454896,1.0
1535,FANCA;FANCC,361.0,0.7899877617552018,1.0
1536,FANCA;RMI2,299.0,0.20434847344083829,1.0
1537,FANCA;ERCC4,376.0,0.980676109789195,1.0
1538,FANCA;HSP90AA1,281.5,0.12121149975682356,1.0
1539,FANCA;BLM,364.5,0.8337501521529801,1.0
1540,FANCA;RFWD3,290.5,0.1596982535458994,1.0
1541,FANCA;HSP90AB1,306.0,0.24811775250604273,1.0
1542,FANCA;FANCG,348.5,0.6396091436550095,1.0
1543,FANCA;BRCA2,351.0,0.6688126371917005,1.0
1544,FANCA;CHEK2,345.0,0.5996601860893387,1.0
1545,FANCA;RAD51B,382.0,0.9549436638883766,1.0
1546,FANCA;NOTCH1,433.5,0.3748053794845152,1.0
1547,FANCA;CTNNB1,306.0,0.24834168566366643,1.0
1548,FANCA;CDK12,319.0,0.34439757837556795,1.0
1549,FANCA;BRCA1,361.0,0.7900191355501651,1.0
1550,HERPUD1;DDIT3,308.5,0.26508947437758856,1.0
1551,FEN1;NTHL1,349.0,0.6454983421380566,1.0
1552,FEN1;BRIP1,311.5,0.28593180075697155,1.0
1553,FEN1;POLQ,424.5,0.456556508368574,1.0
1554,FEN1;PMS2,329.0,0.4331968232181671,1.0
1555,FEN1;ATM,325.0,0.39677080216322547,1.0
1556,FEN1;XPC,328.5,0.4281606576423742,1.0
1557,FEN1;ERCC3,318.5,0.340377115524644,1.0
1558,FEN1;BUB1B,433.5,0.37404045884293424,1.0
1559,FEN1;ERCC4,304.5,0.23840534451173256,1.0
1560,FEN1;XPA,320.0,0.353197741016646,1.0
1561,FEN1;POLD1,339.0,0.5335425265065297,1.0
1562,FEN1;BRCA2,343.5,0.5831258623006206,1.0
1563,FEN1;RMI2,378.5,1.0,1.0
1564,FEN1;MYC,405.0,0.6689382336218423,1.0
1565,FEN1;RAD17,346.5,0.6165637250780948,1.0
1566,FEN1;CHEK2,307.5,0.25809351143646864,1.0
1567,FEN1;BRCA1,319.5,0.3493021703350978,1.0
1568,FEN1;BLM,340.0,0.5441579255890512,1.0
1569,FEN1;PMS1,306.5,0.24787873553475193,1.0
1570,FEN1;RAD51B,392.0,0.8275019350216826,1.0
1571,FEN1;POLE,335.5,0.4975338963983309,1.0
1572,FEN1;TOP1,338.0,0.5237885903988835,1.0
1573,FEN1;MUTYH,376.5,0.9871070118579688,1.0
1574,FUBP1;ERCC3,243.0,0.029917874076529138,1.0
1575,FUBP1;U2AF1,378.5,1.0,1.0
1576,FUBP1;PCBP1,365.0,0.83965733278065,1.0
1577,FUBP1;RBM10,391.5,0.8328977368531465,1.0
1578,FUBP1;SF3B1,338.0,0.5228273446730121,1.0
1579,FUBP1;HNRNPA2B1,377.0,0.9935381428029376,1.0
1580,FUBP1;SFPQ,377.5,1.0,1.0
1581,FUBP1;SRSF3,375.0,0.9677032578364132,1.0
1582,FUBP1;MYC,286.5,0.14195067898248115,1.0
1583,FUBP1;IDH1,266.5,0.07318488797841413,1.0
1584,FUBP1;SRSF2,388.5,0.871541779736333,1.0
1585,ATF1;PRKACA,406.5,0.6513834035442794,1.0
1586,ATF1;EWSR1,368.0,0.878115409915659,1.0
1587,ATF1;CREB1,387.5,0.884485722468457,1.0
1588,ATF1;CREB3L2,381.5,0.9613458048122967,1.0
1589,ZNRF3;AXIN1,421.0,0.4928922383656388,1.0
1590,ZNRF3;CTNNB1,416.5,0.5398594471569013,1.0
1591,RAD51B;BRIP1,470.5,0.13768801198361302,1.0
1592,RAD51B;BARD1,469.5,0.1420504270123987,1.0
1593,RAD51B;PALB2,461.5,0.18045099149173227,1.0
1594,RAD51B;PMS2,462.5,0.17516080327533312,1.0
1595,RAD51B;ATM,470.5,0.13765518863846388,1.0
1596,RAD51B;RMI2,455.0,0.21706977097023594,1.0
1597,RAD51B;ERCC4,461.0,0.183145352465658,1.0
1598,RAD51B;POLE,461.5,0.18039645647281366,1.0
1599,RAD51B;BLM,460.0,0.18847994225192766,1.0
1600,RAD51B;ABL1,463.0,0.1727795444197885,1.0
1601,RAD51B;FANCG,458.5,0.19676843080299478,1.0
1602,RAD51B;BRCA2,469.0,0.144248483743064,1.0
1603,RAD51B;CHEK2,465.5,0.1604021184654495,1.0
1604,RAD51B;CDK12,453.0,0.22934293186195953,1.0
1605,RAD51B;CCNB1IP1,458.0,0.19959992888447498,1.0
1606,RAD51B;BRCA1,477.0,0.11198955243799757,1.0
1607,RAD51B;RAD17,458.0,0.19945618764478534,1.0
1608,RAD51B;POLD1,462.0,0.17785787600753988,1.0
1609,BRIP1;FANCE,327.5,0.4198897334280923,1.0
1610,BRIP1;BRCA1,317.0,0.32899665636488695,1.0
1611,BRIP1;BLM,334.0,0.4827663444759178,1.0
1612,BRIP1;FANCG,327.0,0.4150682124990901,1.0
1613,BRIP1;CHEK2,323.5,0.3835644896421698,1.0
1614,BRIP1;RAD17,362.5,0.8086962706206233,1.0
1615,BRIP1;RMI2,381.0,0.9678219383584233,1.0
1616,BRIP1;ATM,362.5,0.8087692879482941,1.0
1617,BRIP1;PMS2,365.0,0.8400980077165325,1.0
1618,BRIP1;POLQ,395.0,0.7900903873813866,1.0
1619,BRIP1;BRCA2,317.0,0.3290033784890767,1.0
1620,BRIP1;POLD1,360.0,0.7776603292772198,1.0
1621,BRIP1;PALB2,315.5,0.31709959473666316,1.0
1622,BRIP1;BARD1,357.0,0.7408418485389827,1.0
1623,BRIP1;RFWD3,351.5,0.6748743735714595,1.0
1624,BRIP1;ERCC3,357.0,0.7408557358384713,1.0
1625,BRIP1;XPA,337.0,0.5131928264946359,1.0
1626,BRIP1;ERCC4,284.0,0.13119289013279284,1.0
1627,BRIP1;FANCC,322.0,0.3704524309459317,1.0
1628,BRIP1;POLE,378.0,1.0,1.0
1629,BRIP1;PMS1,359.5,0.7714942728928793,1.0
1630,NFKB2;STAT3,288.5,0.15076094567536666,1.0
1631,NFKB2;NFKBIE,346.0,0.611228018190187,1.0
1632,NFKB2;MYC,300.5,0.21381856094724072,1.0
1633,NFKB2;IKBKB,316.0,0.3205265247603335,1.0
1634,NFKB2;MYD88,392.0,0.827457044560977,1.0
1635,PHF6;STAG2,254.5,0.04675042797823163,1.0
1636,PHF6;U2AF1,335.5,0.4979944496312402,1.0
1637,PHF6;NPM1,288.0,0.14865513241266132,1.0
1638,PHF6;ZRSR2,276.0,0.1010050650038148,1.0
1639,PHF6;EZH2,307.5,0.2581797376646334,1.0
1640,PHF6;SMC1A,300.0,0.2103126777708425,1.0
1641,PHF6;NRAS,352.5,0.6866321989036557,1.0
1642,PHF6;PTEN,291.0,0.16242138785572258,1.0
1643,PHF6;PTPN11,282.0,0.12302620117862005,1.0
1644,PHF6;IDH2,332.0,0.462739097797512,1.0
1645,PHF6;ABL1,280.0,0.1154648191171589,1.0
1646,PHF6;NOTCH1,394.0,0.8025218899473946,1.0
1647,PHF6;NUP214,278.5,0.11007682981639202,1.0
1648,PHF6;IDH1,314.5,0.30926964076575114,1.0
1649,PHF6;SRSF2,333.5,0.47770009225466037,1.0
1650,XPO1;CCND1,330.5,0.4468085990311418,1.0
1651,XPO1;CDKN1B,434.0,0.3696392646454164,1.0
1652,XPO1;MDM2,371.5,0.9227113907000598,1.0
1653,XPO1;ATM,378.0,1.0,1.0
1654,XPO1;RANBP2,386.5,0.8972577858441425,1.0
1655,XPO1;BUB1B,352.5,0.6853078154992358,1.0
1656,XPO1;NPM1,369.5,0.8970868215673098,1.0
1657,XPO1;NUP98,399.5,0.7344720084776128,1.0
1658,XPO1;CALR,405.0,0.6687519533297467,1.0
1659,XPO1;NUP214,340.0,0.5428476339842156,1.0
1660,XPO1;SET,422.5,0.47610144767317386,1.0
1661,XPO1;BRCA2,374.0,0.9547824972584016,1.0
1662,XPO1;CTNNB1,368.0,0.8780396242582993,1.0
1663,XPO1;DDX6,317.5,0.33292896978395914,1.0
1664,XPO1;DROSHA,302.0,0.22260521517654785,1.0
1665,XPO1;DDX3X,434.0,0.37018615332347504,1.0
1666,XPO1;UBR5,377.0,0.9935531157417757,1.0
1667,XPO1;MYC,313.0,0.29703743820017314,1.0
1668,XPO1;BRCA1,413.0,0.5769568728375591,1.0
1669,TSC1;MAPK1,358.5,0.7590649767683134,1.0
1670,TSC1;AXIN1,357.0,0.7408522642227824,1.0
1671,TSC1;MTOR,379.5,0.9871279898574714,1.0
1672,TSC1;AKT2,367.5,0.8718287995293165,1.0
1673,TSC1;PTEN,363.0,0.815026201853782,1.0
1674,TSC1;IKBKB,364.5,0.8338435560929602,1.0
1675,TSC1;MYC,362.5,0.8087849236454434,1.0
1676,TSC1;HSP90AB1,357.5,0.7469437149114997,1.0
1677,NUMA1;BRD4,297.5,0.19554650901908066,1.0
1678,NUMA1;BUB1B,377.0,0.9935516770976869,1.0
1679,NUMA1;NPM1,356.5,0.7345644839217058,1.0
1680,NUMA1;NUP98,309.0,0.2678201367249309,1.0
1681,NUMA1;PRKAR1A,352.0,0.6806988615161392,1.0
1682,NUMA1;CHD4,289.5,0.1549194266341894,1.0
1683,CHCHD7;MTCP1,482.0,0.09476983929027859,1.0
1684,CHCHD7;TCEA1,478.0,0.10828214578090642,1.0
1685,POLQ;STIL,214.5,0.008545027839995773,0.5934605609659809
1686,POLQ;POLG,246.5,0.03453027841534432,1.0
1687,POLQ;BRCA2,209.0,0.006556898990626322,0.48384450468330065
1688,POLQ;POLD1,233.5,0.020159443792536764,0.8500565465853003
1689,POLQ;BRCA1,217.0,0.009618179885440394,0.6427847764949033
1690,POLQ;BLM,210.0,0.006848831936706937,0.4871512661832053
1691,POLQ;POLE,210.0,0.006876782413653379,0.4871512661832053
1692,CASP3;MAPK1,327.5,0.41935290034568706,1.0
1693,CASP3;CCND1,337.0,0.5129052808313248,1.0
1694,CASP3;CDKN1B,354.5,0.7103141423311674,1.0
1695,CASP3;KRAS,328.5,0.4290356046804993,1.0
1696,CASP3;CDK4,355.5,0.7223650447328389,1.0
1697,CASP3;MDM2,341.0,0.555631012254191,1.0
1698,CASP3;SMAD2,372.5,0.9356506527645477,1.0
1699,CASP3;YWHAE,430.5,0.4010864380906479,1.0
1700,CASP3;STAT3,351.5,0.6741564412431711,1.0
1701,CASP3;RB1,358.0,0.7529152761860668,1.0
1702,CASP3;ERBB2,345.5,0.6054215825530772,1.0
1703,CASP3;ATM,384.0,0.9292190731610659,1.0
1704,CASP3;BAX,366.0,0.8527921858171598,1.0
1705,CASP3;NPM1,378.0,1.0,1.0
1706,CASP3;FADD,343.5,0.5831468208957095,1.0
1707,CASP3;MAP2K1,396.5,0.771290217936163,1.0
1708,CASP3;HIF1A,286.5,0.14176775291595098,1.0
1709,CASP3;BRCA2,393.0,0.8148441886787341,1.0
1710,CASP3;HSP90AA1,340.5,0.5502681994398329,1.0
1711,CASP3;CASP8,333.5,0.47746734511614997,1.0
1712,CASP3;SMAD3,395.5,0.7837707449811016,1.0
1713,CASP3;CREB1,346.0,0.6107762880403532,1.0
1714,CASP3;DDIT3,423.0,0.4726742482192552,1.0
1715,CASP3;HSP90AB1,378.0,1.0,1.0
1716,CASP3;JUN,286.0,0.13969652735483973,1.0
1717,CASP3;IKBKB,377.0,0.9935585020938568,1.0
1718,CASP3;MET,367.0,0.8654279763218435,1.0
1719,CASP3;CHEK2,388.5,0.871735109836788,1.0
1720,CASP3;MYC,344.0,0.5887448275749505,1.0
1721,CASP3;CTNNB1,319.0,0.3450091132642956,1.0
1722,CASP3;BIRC6,339.0,0.5344881989997139,1.0
1723,CASP3;ABL1,286.0,0.13964695598688404,1.0
1724,CASP3;MYD88,397.5,0.7590649767683134,1.0
1725,CASP3;MTOR,386.5,0.8972364618953168,1.0
1726,CASP3;RHOA,394.0,0.8024465853060865,1.0
1727,CASP3;PTEN,339.0,0.5341470488417828,1.0
1728,CASP3;AKT2,306.0,0.24820339487240162,1.0
1729,CASP3;FOXO3,347.0,0.6221385286731944,1.0
1730,DNAJB1;MDM2,392.0,0.8270728657381236,1.0
1731,DNAJB1;HIF1A,345.5,0.6046564138496799,1.0
1732,DNAJB1;HSP90AA1,363.5,0.8209398309328594,1.0
1733,DNAJB1;HSP90AB1,383.5,0.9355476117240232,1.0
1734,MALT1;MAPK1,357.0,0.7408592073147203,1.0
1735,MALT1;NFKBIE,380.5,0.9742575415005568,1.0
1736,MALT1;CASP8,381.0,0.9678246204583254,1.0
1737,MALT1;CYLD,398.5,0.7469267314150525,1.0
1738,MALT1;IKBKB,379.0,0.993563606643171,1.0
1739,MALT1;BCL10,414.5,0.5613144574460969,1.0
1740,SKI;SMAD2,479.0,0.10471853820019526,1.0
1741,SKI;NCOR1,473.5,0.12517855248330156,1.0
1742,SKI;SMAD3,469.5,0.14198393066592885,1.0
1743,SKI;NCOR2,482.0,0.09475146675267211,1.0
1744,CTCF;STAG2,434.0,0.3699195497952138,1.0
1745,CTCF;KMT2C,438.0,0.33653638831963495,1.0
1746,CTCF;BRD4,434.0,0.370052892336888,1.0
1747,CTCF;NCOR1,422.0,0.48243748816416054,1.0
1748,CTCF;SETDB1,455.5,0.21386317407263722,1.0
1749,CTCF;NONO,421.0,0.49230817147689154,1.0
1750,CTCF;NPM1,400.0,0.7283170801212653,1.0
1751,CTCF;RAD21,384.5,0.9227081639185012,1.0
1752,CTCF;KMT2D,440.5,0.3167360430169417,1.0
1753,CTCF;EZH2,463.5,0.16966389397206572,1.0
1754,CTCF;ARID1A,428.5,0.418937960903324,1.0
1755,CTCF;SMC1A,454.5,0.21938353940170052,1.0
1756,CTCF;SMAD3,402.0,0.7040231955175252,1.0
1757,CTCF;EED,455.5,0.2135507494045663,1.0
1758,CTCF;NF1,436.5,0.34892666152327234,1.0
1759,CTCF;TOP1,391.5,0.8335605829529975,1.0
1760,CTCF;LMNA,405.0,0.6686782209887294,1.0
1761,CTCF;BRCA2,469.0,0.14388589733582016,1.0
1762,CTCF;CHD4,389.0,0.8652645487035995,1.0
1763,CTCF;POLR2A,442.0,0.3047519415539881,1.0
1764,CTCF;MYC,475.5,0.1172201733453127,1.0
1765,EPS15;CBL,393.0,0.8149807488796629,1.0
1766,EPS15;SH3GL1,392.5,0.8199591388498638,1.0
1767,EPS15;CLTC,383.0,0.9421146509750082,1.0
1768,EPS15;PICALM,406.0,0.6569837345251541,1.0
1769,EPS15;TFRC,419.0,0.5134915734901303,1.0
1770,EPS15;DNM2,398.5,0.7466681607479458,1.0
1771,ARHGEF12;GNA11,272.5,0.09023766887001912,1.0
1772,ARHGEF12;KRAS,253.5,0.04529529698662321,1.0
1773,ARHGEF12;NRAS,279.5,0.11373131131395069,1.0
1774,ARHGEF12;RHOA,273.0,0.09165892209984561,1.0
1775,ARHGEF12;HRAS,260.0,0.05792337104559418,1.0
1776,TPR;TFG,316.5,0.32367325200392605,1.0
1777,TPR;RANBP2,426.0,0.4432296677807166,1.0
1778,TPR;NPM1,365.0,0.8399925771302781,1.0
1779,TPR;KIF5B,350.5,0.6624653647162084,1.0
1780,TPR;NUP98,375.0,0.9677654588641937,1.0
1781,TPR;NUP214,372.5,0.9355933692289073,1.0
1782,TPR;SRSF3,378.0,1.0,1.0
1783,TPR;TPM3,323.0,0.3785788878295563,1.0
1784,DDIT3;CALR,344.0,0.5888588106777084,1.0
1785,DDIT3;JUN,365.0,0.840141875664374,1.0
1786,HIF1A;MAPK1,300.0,0.2108402695130196,1.0
1787,HIF1A;CCND1,284.0,0.13123579829748383,1.0
1788,HIF1A;KRAS,247.5,0.035914654211319674,1.0
1789,HIF1A;VHL,370.0,0.9035533300845162,1.0
1790,HIF1A;CDK4,303.0,0.2289607913359072,1.0
1791,HIF1A;MDM2,245.5,0.03316022025791477,1.0
1792,HIF1A;STAT3,255.0,0.04801083197416344,1.0
1793,HIF1A;ERBB2,306.5,0.2516982365079854,1.0
1794,HIF1A;ATM,275.0,0.09785336559742831,1.0
1795,HIF1A;PRKACA,377.5,1.0,1.0
1796,HIF1A;MET,333.0,0.4725818819385529,1.0
1797,HIF1A;EZH2,318.5,0.3402828451036547,1.0
1798,HIF1A;IDH2,301.0,0.21678205914443893,1.0
1799,HIF1A;SMAD3,371.0,0.9163015915841904,1.0
1800,HIF1A;HSP90AA1,374.5,0.9613334207752696,1.0
1801,HIF1A;FOXO3,311.5,0.2861603283166274,1.0
1802,HIF1A;ARNT,408.0,0.6334595869041708,1.0
1803,HIF1A;MTOR,295.0,0.18299315019372542,1.0
1804,HIF1A;FH,441.5,0.30916870092792925,1.0
1805,HIF1A;SDHC,390.0,0.852654440671828,1.0
1806,HIF1A;JUN,266.0,0.07190857367594786,1.0
1807,HIF1A;HSP90AB1,316.5,0.3240178822080755,1.0
1808,HIF1A;PTEN,250.0,0.03957030661220575,1.0
1809,HIF1A;SDHB,376.5,0.9871186789523724,1.0
1810,HIF1A;NCOA1,254.0,0.046182813760182934,1.0
1811,HIF1A;CREB1,362.5,0.8082879232607185,1.0
1812,HIF1A;IDH1,357.5,0.7465999840695237,1.0
1813,HIF1A;NCOA2,366.5,0.8588909717243595,1.0
1814,HIF1A;BRCA1,281.0,0.11877643049869979,1.0
1815,HIF1A;WWTR1,307.0,0.25468886413347824,1.0
1816,HIF1A;IKBKB,407.5,0.6394925800733834,1.0
1817,HIF1A;NOTCH1,354.5,0.7105180566974446,1.0
1818,HIF1A;CTNNB1,246.5,0.03451270481132256,1.0
1819,HIF1A;MYC,264.0,0.06694330071371678,1.0
1820,LSM14A;SFPQ,360.5,0.7837443413244248,1.0
1821,LSM14A;DDX3X,368.0,0.8781170924371405,1.0
1822,LSM14A;DDX6,377.5,1.0,1.0
1823,USP8;YWHAE,298.5,0.20215959401252404,1.0
1824,USP8;CYLD,342.0,0.5666517551518776,1.0
1825,USP8;BIRC6,294.5,0.18023886463354322,1.0
1826,ERCC4;NTHL1,453.5,0.22619388567146492,1.0
1827,ERCC4;FANCE,392.5,0.8213217882333234,1.0
1828,ERCC4;BARD1,420.0,0.5031602306766665,1.0
1829,ERCC4;PALB2,413.0,0.5778104102463268,1.0
1830,ERCC4;PMS2,434.0,0.3704524309459317,1.0
1831,ERCC4;ATM,436.5,0.34942273775275856,1.0
1832,ERCC4;XPC,406.0,0.65723377571244,1.0
1833,ERCC4;ERCC3,421.5,0.4878302692350318,1.0
1834,ERCC4;FANCC,388.0,0.8781759368286634,1.0
1835,ERCC4;BRCA2,416.0,0.5451947876975294,1.0
1836,ERCC4;POLD1,436.0,0.3535726572401363,1.0
1837,ERCC4;RFWD3,417.0,0.534516594610442,1.0
1838,ERCC4;XPA,408.0,0.6339654617049649,1.0
1839,ERCC4;BRCA1,413.0,0.5778051246317908,1.0
1840,ERCC4;BLM,423.5,0.4678129586653096,1.0
1841,ERCC4;FANCG,387.5,0.8845590619849725,1.0
1842,ERCC4;CHEK2,384.5,0.9228775598777497,1.0
1843,ERCC4;RAD17,404.5,0.6748402937086395,1.0
1844,ERCC4;PMS1,441.5,0.30935036283334905,1.0
1845,ERCC4;POLE,445.0,0.28332309528321786,1.0
1846,KIF5B;ATIC,268.0,0.07689547554410173,1.0
