,Edge,U,pval,adj_pvals
0,HSP90AB1;RIPK3,92.0,0.09423446185525523,0.5684137193576212
520,UQCRFS1;MT-ND3,103.0,0.610384513874678,1.0
521,UQCRFS1;MT-ND4,117.0,1.0,1.0
522,UQCRFS1;NDUFA4,93.0,0.3751056355806899,1.0
523,UQCRFS1;SDHC,105.0,0.664259735925304,1.0
524,UQCRFS1;UQCRB,117.0,1.0,1.0
525,UQCRFS1;CYCS,130.0,0.10219563734792074,0.5684137193576212
526,UQCRFS1;SDHB,76.0,0.1263700865857364,0.6154524103407721
527,UQCRFS1;MT-ND5,137.0,0.46174282539108646,1.0
528,UQCRFS1;COX6C,117.0,1.0,1.0
529,UQCRFS1;MT-CO2,117.0,1.0,1.0
530,UQCRFS1;COX4I2,117.0,1.0,1.0
531,UQCRFS1;CYC1,117.0,1.0,1.0
532,UQCRFS1;COX4I1,126.0,0.4252781054615583,1.0
533,UQCRFS1;MT-ND1,117.0,1.0,1.0
534,UQCRFS1;MT-ND4L,110.0,0.8062034868688759,1.0
535,UQCRFS1;NDUFV1,118.0,0.9849437875868777,1.0
536,UQCRFS1;MT-ND2,145.0,0.29930701529571424,1.0
537,UQCRFS1;UQCRH,117.0,1.0,1.0
538,UQCRFS1;COX6B1,117.0,1.0,1.0
539,UQCRFS1;MT-CO3,117.0,1.0,1.0
540,UQCRFS1;UQCR10,117.0,1.0,1.0
541,UQCRFS1;OR10W1,117.0,1.0,1.0
542,UQCRFS1;NDUFS2,106.0,0.6918859681811715,1.0
543,UQCRFS1;UQCR11,121.5,0.6009907040609206,1.0
544,UQCRFS1;NDUFS8,95.0,0.4170985652617908,1.0
545,UQCRFS1;COX7C,117.0,1.0,1.0
546,MT-CO2;PPP1R15A,77.0,0.13600575817099642,0.6420008650505916
547,MT-CO2;UQCRC1,117.0,1.0,1.0
548,MT-CO2;COX6A1,104.0,0.10219563734792074,0.5684137193576212
549,MT-CO2;SCO1,80.0,0.168325670276542,0.7386768710912469
550,MT-CO2;COX5B,117.0,1.0,1.0
551,MT-CO2;COX10,108.0,0.7483529966211786,1.0
552,MT-CO2;NDUFS3,92.0,0.35512566782543686,1.0
553,MT-CO2;SDHA,140.0,0.39576568734555584,1.0
554,MT-CO2;UQCRC2,117.0,1.0,1.0
555,MT-CO2;COX6A2,117.0,1.0,1.0
556,MT-CO2;COX7A1,117.0,1.0,1.0
557,MT-CO2;COX11,72.0,0.09304601909676889,0.5684137193576212
558,MT-CO2;CYCS,104.0,0.10219563734792074,0.5684137193576212
559,MT-CO2;UQCRH,117.0,1.0,1.0
560,MT-CO2;NDUFS8,79.0,0.1569669882535778,0.7061054173789472
561,MT-CO2;CYC1,117.0,1.0,1.0
562,MT-CO2;COX5A,117.0,1.0,1.0
563,MT-CO2;COX8A,96.0,0.4390948286289583,1.0
564,MT-CO2;NDUFV2,126.0,0.7483529966211786,1.0
565,MT-CO2;UQCR10,117.0,1.0,1.0
566,MT-CO2;NDUFA4,87.0,0.26553420648134995,0.9385260746323577
567,MT-CO2;MT-CO1,117.0,1.0,1.0
568,MT-CO2;MT-CYB,130.5,0.31234878946898703,1.0
569,MT-CO2;MT-ATP6,146.0,0.28207791905653623,0.9789161157101076
570,MT-CO2;MT-ND6,142.0,0.35512566782543686,1.0
571,MT-CO2;MT-ND1,117.0,1.0,1.0
572,MT-CO2;MT-ND4L,156.0,0.14619908353061034,0.67242206687957
573,MT-CO2;MT-ND5,173.0,0.03619655620523172,0.39650426072143147
574,MT-CO2;SDHB,74.0,0.10870101913454322,0.5823102416776893
575,MT-CO2;SDHC,100.0,0.5334472631525882,1.0
576,MT-CO2;UQCRB,117.0,1.0,1.0
577,MT-CO2;COX7B,121.5,0.6009907040609206,1.0
578,MT-CO2;UQCRQ,117.0,1.0,1.0
579,MT-CO2;MT-ND4,117.0,1.0,1.0
580,MT-CO2;MT-ND3,157.0,0.13600575817099642,0.6420008650505916
581,MT-CO2;R3HDM4,58.0,0.0272484408923059,0.3140683749434455
582,MT-CO2;NDUFS1,81.0,0.18029048836803585,0.7643038428600634
583,MT-CO2;COX7C,117.0,1.0,1.0
584,MT-CO2;COX7A2,63.0,0.04346359202505299,0.44234223089326974
585,MT-CO2;UQCR11,121.5,0.6009907040609206,1.0
586,MT-CO2;NDUFS2,99.0,0.5089362667555067,1.0
587,MT-CO2;OR10W1,117.0,1.0,1.0
588,MT-CO2;MT-CO3,117.0,1.0,1.0
589,MT-CO2;COX6B1,117.0,1.0,1.0
590,MT-CO2;NDUFV1,105.0,0.664259735925304,1.0
591,MT-CO2;MT-ND2,164.0,0.07925427854027578,0.5684137193576212
592,MT-CO2;COX6C,117.0,1.0,1.0
593,MT-CO2;COX4I1,126.0,0.4252781054615583,1.0
594,MT-CO2;SCO2,101.0,0.5585411266204822,1.0
595,MT-CO2;COX4I2,117.0,1.0,1.0
596,SCO2;COX10,177.0,0.024724333656970892,0.2932183371715143
597,SCO2;MT-CO1,103.0,0.610384513874678,1.0
598,SCO2;MT-CO3,102.0,0.5841951517405908,1.0
599,CYC1;PPP1R15A,83.0,0.20609509518635294,0.8226605329413532
600,CYC1;UQCRC1,117.0,1.0,1.0
601,CYC1;NPVF,117.0,1.0,1.0
602,CYC1;COX6A1,104.0,0.10219563734792074,0.5684137193576212
603,CYC1;NDUFS7,52.0,0.014916681278871908,0.23999053224154893
604,CYC1;COX5B,117.0,1.0,1.0
605,CYC1;NDUFS3,96.0,0.4390948286289583,1.0
606,CYC1;SDHA,156.0,0.14619908353061034,0.67242206687957
607,CYC1;NDUFA9,123.0,0.8355537023941306,1.0
608,CYC1;UQCRC2,117.0,1.0,1.0
609,CYC1;COX6A2,117.0,1.0,1.0
610,CYC1;COX7A1,117.0,1.0,1.0
611,CYC1;NDUFB8,44.0,0.006212752279510405,0.18194488818566185
612,CYC1;CYCS,130.0,0.10219563734792074,0.5684137193576212
613,CYC1;UQCRH,117.0,1.0,1.0
614,CYC1;NDUFS8,89.0,0.29930701529571424,1.0
615,CYC1;COX7C,117.0,1.0,1.0
616,CYC1;UQCR11,121.5,0.6009907040609206,1.0
617,CYC1;UQCR10,117.0,1.0,1.0
618,CYC1;OR10W1,117.0,1.0,1.0
619,CYC1;NDUFS2,104.0,0.6370823305445401,1.0
620,CYC1;MT-CO3,117.0,1.0,1.0
621,CYC1;COX6B1,117.0,1.0,1.0
622,CYC1;MT-ND2,145.0,0.29930701529571424,1.0
623,CYC1;NDUFV1,117.0,1.0,1.0
624,CYC1;MT-ND4L,110.0,0.8062034868688759,1.0
625,CYC1;MT-ND1,117.0,1.0,1.0
626,CYC1;COX4I1,126.0,0.4252781054615583,1.0
627,CYC1;COX4I2,117.0,1.0,1.0
628,CYC1;COX6C,117.0,1.0,1.0
629,CYC1;MT-ND5,139.0,0.4170985652617908,1.0
630,CYC1;SDHB,77.0,0.13600575817099642,0.6420008650505916
631,CYC1;UQCRB,117.0,1.0,1.0
632,CYC1;MT-ND4,117.0,1.0,1.0
633,CYC1;MT-ND3,101.0,0.5585411266204822,1.0
634,CYC1;COX7B,121.5,0.6009907040609206,1.0
635,CYC1;MT-CO1,117.0,1.0,1.0
636,CYC1;UQCRQ,117.0,1.0,1.0
637,CYC1;COX5A,117.0,1.0,1.0
638,CYC1;R3HDM4,66.0,0.05665024793139301,0.5064991014426727
639,CYC1;NDUFS1,96.0,0.4390948286289583,1.0
640,CYC1;NDUFV2,138.0,0.4390948286289583,1.0
641,CYC1;MT-CYB,130.5,0.31234878946898703,1.0
642,SCO1;COX10,100.0,0.5334472631525882,1.0
643,SCO1;MT-CO3,83.0,0.20609509518635294,0.8226605329413532
644,SCO1;COX11,92.0,0.35512566782543686,1.0
645,SCO1;MT-CO1,84.0,0.2199603896249156,0.8647757783883667
646,COX10;MT-CO1,111.0,0.8355537023941306,1.0
647,COX10;COX11,90.0,0.3172243512937424,1.0
648,COX10;COX6B1,153.0,0.18029048836803585,0.7643038428600634
649,COX10;MT-CO3,108.0,0.7483529966211786,1.0
650,MT-CO3;PPP1R15A,78.0,0.14619908353061034,0.67242206687957
651,MT-CO3;UQCRC1,117.0,1.0,1.0
652,MT-CO3;COX6A1,104.0,0.10219563734792074,0.5684137193576212
653,MT-CO3;NDUFS7,50.0,0.012077193541453198,0.22149710681486556
654,MT-CO3;COX5B,117.0,1.0,1.0
655,MT-CO3;NDUFS3,90.0,0.3172243512937424,1.0
656,MT-CO3;SDHA,140.0,0.39576568734555584,1.0
657,MT-CO3;UQCRC2,117.0,1.0,1.0
658,MT-CO3;COX6A2,117.0,1.0,1.0
659,MT-CO3;COX7A1,117.0,1.0,1.0
660,MT-CO3;COX11,72.0,0.09304601909676889,0.5684137193576212
661,MT-CO3;CYCS,104.0,0.10219563734792074,0.5684137193576212
662,MT-CO3;UQCRH,117.0,1.0,1.0
663,MT-CO3;NDUFS8,77.0,0.13600575817099642,0.6420008650505916
664,MT-CO3;COX5A,117.0,1.0,1.0
665,MT-CO3;COX8A,96.0,0.4390948286289583,1.0
666,MT-CO3;NDUFV2,125.0,0.7771237463572624,1.0
667,MT-CO3;UQCR10,117.0,1.0,1.0
668,MT-CO3;NDUFA4,87.0,0.26553420648134995,0.9385260746323577
669,MT-CO3;MT-CO1,117.0,1.0,1.0
670,MT-CO3;MT-CYB,130.5,0.31234878946898703,1.0
671,MT-CO3;MT-ATP6,148.0,0.24967122286074328,0.9070334298864977
672,MT-CO3;MT-ND6,140.0,0.39576568734555584,1.0
673,MT-CO3;MT-ND1,117.0,1.0,1.0
674,MT-CO3;MT-ND4L,154.0,0.168325670276542,0.7386768710912469
675,MT-CO3;MT-ND5,174.0,0.032969453431599564,0.3653371866744817
676,MT-CO3;MT-ND4,117.0,1.0,1.0
677,MT-CO3;COX7A2L,83.0,0.20609509518635294,0.8226605329413532
678,MT-CO3;UQCR11,121.5,0.6009907040609206,1.0
679,MT-CO3;NDUFS2,99.0,0.5089362667555067,1.0
680,MT-CO3;OR10W1,117.0,1.0,1.0
681,MT-CO3;COX6B1,117.0,1.0,1.0
682,MT-CO3;COX7C,117.0,1.0,1.0
683,MT-CO3;COX7A2,65.0,0.051926541917962324,0.4746152079762798
684,MT-CO3;COX4I1,126.0,0.4252781054615583,1.0
685,MT-CO3;COX4I2,117.0,1.0,1.0
686,MT-CO3;COX6C,117.0,1.0,1.0
687,MT-CO3;MT-ND2,165.0,0.07300939307208108,0.5684137193576212
688,MT-CO3;NDUFV1,104.0,0.6370823305445401,1.0
689,MT-CO3;UQCRB,117.0,1.0,1.0
690,MT-CO3;SDHB,73.0,0.10063110674807273,0.5684137193576212
691,MT-CO3;R3HDM4,60.0,0.032969453431599564,0.3653371866744817
692,MT-CO3;NDUFS1,79.0,0.1569669882535778,0.7061054173789472
693,MT-CO3;MT-ND3,157.0,0.13600575817099642,0.6420008650505916
694,MT-CO3;COX7B,121.5,0.6009907040609206,1.0
695,MT-CO3;UQCRQ,117.0,1.0,1.0
696,MT-CO1;PPP1R15A,79.0,0.1569669882535778,0.7061054173789472
697,MT-CO1;UQCRC1,117.0,1.0,1.0
698,MT-CO1;NPVF,117.0,1.0,1.0
699,MT-CO1;COX6A1,104.0,0.10219563734792074,0.5684137193576212
700,MT-CO1;NDUFS7,45.0,0.006963315366201783,0.18985864091368837
701,MT-CO1;COX5B,117.0,1.0,1.0
702,MT-CO1;NDUFS3,89.0,0.29930701529571424,1.0
703,MT-CO1;SDHA,139.0,0.4170985652617908,1.0
704,MT-CO1;NDUFA9,108.0,0.7483529966211786,1.0
705,MT-CO1;UQCRC2,117.0,1.0,1.0
706,MT-CO1;COX6A2,117.0,1.0,1.0
707,MT-CO1;COX7A1,117.0,1.0,1.0
708,MT-CO1;NDUFB8,46.0,0.007794343351490569,0.19194365566521432
709,MT-CO1;COX11,74.0,0.10870101913454322,0.5823102416776893
710,MT-CO1;CYCS,104.0,0.10219563734792074,0.5684137193576212
711,MT-CO1;UQCRH,117.0,1.0,1.0
712,MT-CO1;NDUFS8,72.0,0.09304601909676889,0.5684137193576212
713,MT-CO1;COX5A,117.0,1.0,1.0
714,MT-CO1;COX8A,96.0,0.4390948286289583,1.0
715,MT-CO1;NDUFV2,124.0,0.8062034868688759,1.0
716,MT-CO1;UQCR10,117.0,1.0,1.0
717,MT-CO1;NDUFA4,84.0,0.2199603896249156,0.8647757783883667
718,MT-CO1;COX7B,121.5,0.6009907040609206,1.0
719,MT-CO1;MT-ND6,134.0,0.5334472631525882,1.0
720,MT-CO1;UQCRQ,117.0,1.0,1.0
721,MT-CO1;MT-ND4,117.0,1.0,1.0
722,MT-CO1;MT-ND3,156.0,0.14619908353061034,0.67242206687957
723,MT-CO1;NDUFS1,77.0,0.13600575817099642,0.6420008650505916
724,MT-CO1;R3HDM4,57.0,0.024724333656970892,0.2932183371715143
725,MT-CO1;MT-CYB,130.5,0.31234878946898703,1.0
726,MT-CO1;SDHB,72.0,0.09304601909676889,0.5684137193576212
727,MT-CO1;MT-ND5,172.0,0.03968911695384724,0.4112193706048432
728,MT-CO1;SDHC,98.0,0.4850286755170401,1.0
729,MT-CO1;UQCRB,117.0,1.0,1.0
730,MT-CO1;MT-ND1,117.0,1.0,1.0
731,MT-CO1;NDUFV1,100.0,0.5334472631525882,1.0
732,MT-CO1;MT-ND4L,158.0,0.1263700865857364,0.6154524103407721
733,MT-CO1;MT-ND2,165.0,0.07300939307208108,0.5684137193576212
734,MT-CO1;COX6C,117.0,1.0,1.0
735,MT-CO1;MT-ATP6,148.0,0.24967122286074328,0.9070334298864977
736,MT-CO1;COX4I1,126.0,0.4252781054615583,1.0
737,MT-CO1;COX4I2,117.0,1.0,1.0
738,MT-CO1;COX7C,117.0,1.0,1.0
739,MT-CO1;COX7A2,64.0,0.047536931202069026,0.45476997516646034
740,MT-CO1;NDUFS2,100.0,0.5334472631525882,1.0
741,MT-CO1;OR10W1,117.0,1.0,1.0
742,MT-CO1;UQCR11,121.5,0.6009907040609206,1.0
743,MT-CO1;COX7A2L,83.0,0.20609509518635294,0.8226605329413532
744,MT-CO1;COX6B1,117.0,1.0,1.0
745,KDR;PLCG1,117.0,1.0,1.0
746,KDR;PDGFRB,117.0,1.0,1.0
747,KDR;CTNNB1,89.0,0.19304518766070478,0.7960340353250327
748,KDR;SRC,117.0,1.0,1.0
749,KDR;SH2D2A,100.0,0.12169557699971835,0.6127479052441959
750,KDR;PIK3CA,117.0,1.0,1.0
751,KDR;SHC1,121.5,0.6009907040609206,1.0
752,KDR;GRB2,117.0,1.0,1.0
753,CTNNB1;CDH1,152.0,0.19178328102801223,0.7960340353250327
754,CTNNB1;ERBB2,97.0,0.3845952639668676,1.0
755,CTNNB1;EGFR,89.0,0.19304518766070478,0.7960340353250327
756,CTNNB1;CTBP1,144.0,0.3172243512937424,1.0
757,CTNNB1;MET,207.0,0.0006956568059994068,0.11006439401755752
758,CTNNB1;SMAD3,152.0,0.19287584940313707,0.7960340353250327
759,CTNNB1;TCF7,123.0,0.8345918125637379,1.0
760,CTNNB1;SMARCA4,155.0,0.1569669882535778,0.7061054173789472
761,CTNNB1;HDAC1,57.0,0.024724333656970892,0.2932183371715143
762,CTNNB1;SRC,95.5,0.3357134616129168,1.0
763,CTNNB1;APC2,116.0,0.9848156627036844,1.0
764,CTNNB1;AKT1,87.0,0.16262814038275097,0.7277868498156244
765,SQSTM1;RIPK1,26.5,0.0006758022789048034,0.11006439401755752
766,SQSTM1;MAP1A,30.0,0.0010468963679269797,0.11006439401755752
767,SQSTM1;CASP8,25.0,0.0005514927072966709,0.11006439401755752
768,SQSTM1;MAP1LC3B,78.0,0.14617083354354501,0.67242206687957
769,SQSTM1;TRAF6,47.0,0.008619450526632617,0.20005399141138253
770,WDR36;KRR1,40.5,0.0020325480428329437,0.11006439401755752
771,WDR36;RRP9,45.0,0.00324190511362297,0.1292259399458045
772,WDR36;MPHOSPH10,40.5,0.0020325480428329437,0.11006439401755752
773,WDR36;IMP4,59.0,0.021112661500150162,0.26811211728066797
774,WDR36;NOP58,40.5,0.0020325480428329437,0.11006439401755752
775,WDR36;NOL6,45.0,0.00324190511362297,0.1292259399458045
776,WDR36;WDR3,45.0,0.00324190511362297,0.1292259399458045
777,WDR36;NOC4L,45.0,0.00324190511362297,0.1292259399458045
778,WDR36;HEATR1,45.0,0.00324190511362297,0.1292259399458045
779,WDR36;WDR46,62.0,0.026926510909291067,0.3128707947759731
780,WDR36;NOP56,59.0,0.021112661500150162,0.26811211728066797
781,WDR36;NOP14,45.0,0.00324190511362297,0.1292259399458045
782,WDR36;FBLL1,63.0,0.017058560479887103,0.23999053224154893
783,WDR36;TBL3,45.0,0.00324190511362297,0.1292259399458045
784,WDR36;EMG1,40.5,0.0020325480428329437,0.11006439401755752
785,LCP2;LAT,117.0,1.0,1.0
786,LCP2;ITK,117.0,1.0,1.0
787,LCP2;GRAP2,117.0,1.0,1.0
788,LCP2;LYN,117.0,1.0,1.0
789,LCP2;VAV1,117.0,1.0,1.0
790,LCP2;PLCG1,117.0,1.0,1.0
791,LCP2;GRB2,117.0,1.0,1.0
792,LCP2;PLCG2,104.0,0.10219563734792074,0.5684137193576212
793,LCP2;BTK,117.0,1.0,1.0
794,LCP2;NCK1,104.0,0.10219563734792074,0.5684137193576212
795,LCP2;SRC,117.0,1.0,1.0
796,LCP2;CBL,104.0,0.10219563734792074,0.5684137193576212
797,LCP2;VAV2,96.0,0.1111210330183037,0.5884084220710916
798,LAT;PLCG1,117.0,1.0,1.0
799,LAT;GRAP2,117.0,1.0,1.0
800,LAT;GRB2,117.0,1.0,1.0
801,LAT;VAV1,117.0,1.0,1.0
802,ITK;PLCG1,117.0,1.0,1.0
803,ITK;GRAP2,117.0,1.0,1.0
804,ITK;GRB2,117.0,1.0,1.0
805,ITK;VAV1,117.0,1.0,1.0
806,GRAP2;PLCG1,117.0,1.0,1.0
807,GRAP2;CBL,104.0,0.10219563734792074,0.5684137193576212
808,GRAP2;NCK1,104.0,0.10219563734792074,0.5684137193576212
809,GRAP2;SHC1,117.0,1.0,1.0
810,GRAP2;SOS1,130.0,0.10219563734792074,0.5684137193576212
811,GRAP2;GRB2,117.0,1.0,1.0
812,GRAP2;VAV1,117.0,1.0,1.0
813,LYN;CBL,130.0,0.10219563734792074,0.5684137193576212
814,LYN;SRC,104.0,0.10219563734792074,0.5684137193576212
815,LYN;HCK,120.0,0.8459491422227109,1.0
816,LYN;PIK3CD,104.0,0.10219563734792074,0.5684137193576212
817,LYN;SHC1,117.0,1.0,1.0
818,LYN;PIK3CG,117.0,1.0,1.0
819,LYN;PIK3R1,130.0,0.10219563734792074,0.5684137193576212
820,LYN;PIK3CB,130.0,0.10219563734792074,0.5684137193576212
821,LYN;PLCG2,104.0,0.10219563734792074,0.5684137193576212
822,LYN;BTK,117.0,1.0,1.0
823,LYN;VAV1,104.0,0.10219563734792074,0.5684137193576212
824,VAV1;PLCG1,117.0,1.0,1.0
825,VAV1;RAC2,90.5,0.25778701530091264,0.929458208434195
826,VAV1;PIK3CA,117.0,1.0,1.0
827,VAV1;CBL,104.0,0.10219563734792074,0.5684137193576212
828,VAV1;RAC3,125.5,0.7378358433861638,1.0
829,VAV1;RAC1,131.0,0.6009525219060967,1.0
830,VAV1;GRB2,117.0,1.0,1.0
831,VAV1;SOS1,91.0,0.01676171173368684,0.23999053224154893
832,VAV1;NCK1,104.0,0.10219563734792074,0.5684137193576212
833,VAV1;SH3BP2,94.0,0.37636890529211586,1.0
834,VAV1;PIK3R1,117.0,1.0,1.0
835,VAV1;CDC42,168.0,0.04709441429452172,0.45476997516646034
836,VAV1;BTK,117.0,1.0,1.0
837,VAV1;PLCG2,104.0,0.10219563734792074,0.5684137193576212
838,PLCG1;ERBB2,112.5,0.6009907040609206,1.0
839,PLCG1;SH3BP2,112.0,0.8595702091809604,1.0
840,PLCG1;FGFR2,117.0,1.0,1.0
841,PLCG1;PDGFRA,99.0,0.2319554010352899,0.8679426349038879
842,PLCG1;PRKCA,117.0,1.0,1.0
843,PLCG1;PIK3R1,117.0,1.0,1.0
844,PLCG1;NTRK3,117.0,1.0,1.0
845,PLCG1;NTRK1,117.0,1.0,1.0
846,PLCG1;RASGRP1,72.0,0.08469594713361303,0.5684137193576212
847,PLCG1;ERBB4,90.0,0.17395980027859348,0.748522678859915
848,PLCG1;ITPR1,90.5,0.3252528072582199,1.0
849,PLCG1;EGFR,117.0,1.0,1.0
850,PLCG1;SH2D2A,100.0,0.12169557699971835,0.6127479052441959
851,PLCG1;CBL,104.0,0.10219563734792074,0.5684137193576212
852,PLCG1;FGFR3,117.0,1.0,1.0
853,PLCG1;NCK1,104.0,0.10219563734792074,0.5684137193576212
854,PLCG1;VAV2,91.0,0.08154752050689432,0.5684137193576212
855,PLCG1;PDGFRB,117.0,1.0,1.0
856,PLCG1;ALK,121.5,0.6009907040609206,1.0
857,PLCG1;NTRK2,117.0,1.0,1.0
858,PLCG1;GRB2,117.0,1.0,1.0
859,PLCG1;PRKCB,117.0,1.0,1.0
860,PLCG1;PRKCQ,112.0,0.7802073419552242,1.0
861,PLCG1;MET,149.5,0.22172122969568853,0.8679426349038879
862,PLCG1;ITPR3,142.0,0.3549908564318549,1.0
863,PLCG1;JAK2,117.0,1.0,1.0
864,PLCG1;BTK,117.0,1.0,1.0
865,PLCG1;TESPA1,108.0,0.4252781054615583,1.0
866,PLCG1;PLCG2,104.0,0.10219563734792074,0.5684137193576212
867,PLCG1;ERBB3,113.0,0.8835738372111206,1.0
868,PLCG1;SOS1,91.0,0.01676171173368684,0.23999053224154893
869,PLCG1;PIK3CA,117.0,1.0,1.0
870,PLCG1;FGFR1,117.0,1.0,1.0
871,GRB2;PDGFRA,99.0,0.2319554010352899,0.8679426349038879
872,GRB2;PDGFRB,117.0,1.0,1.0
873,GRB2;CBL,130.0,0.10219563734792074,0.5684137193576212
874,GRB2;ERBB3,97.0,0.4145679039925836,1.0
875,GRB2;ERBB2,112.5,0.6009907040609206,1.0
876,GRB2;EGFR,117.0,1.0,1.0
877,GRB2;NTRK2,117.0,1.0,1.0
878,GRB2;FGFR4,117.0,1.0,1.0
879,GRB2;CRK,98.0,0.34254558627820264,1.0
880,GRB2;MET,149.5,0.22172122969568853,0.8679426349038879
881,GRB2;FGFR3,117.0,1.0,1.0
882,GRB2;ERBB4,90.0,0.17395980027859348,0.748522678859915
883,GRB2;RET,121.5,0.6009907040609206,1.0
884,GRB2;SRC,117.0,1.0,1.0
885,GRB2;JAK2,117.0,1.0,1.0
886,GRB2;ALK,121.5,0.6009907040609206,1.0
887,GRB2;FGFR2,117.0,1.0,1.0
888,GRB2;PIK3R1,117.0,1.0,1.0
889,GRB2;NTRK1,117.0,1.0,1.0
890,GRB2;BCAR1,146.0,0.2764575208193618,0.9687827652644304
891,GRB2;SOS1,117.0,1.0,1.0
892,GRB2;FGFR1,117.0,1.0,1.0
893,GRB2;SHC1,117.0,1.0,1.0
894,GRB2;BTK,117.0,1.0,1.0
895,GRB2;NCK1,104.0,0.10219563734792074,0.5684137193576212
896,GRB2;FRS2,112.5,0.755904521194148,1.0
897,PLCG2;RAC2,143.5,0.25778701530091264,0.929458208434195
898,PLCG2;ERBB2,112.5,0.755904521194148,1.0
899,PLCG2;EGFR,104.0,0.10219563734792074,0.5684137193576212
900,PLCG2;ITPR1,80.5,0.17317422934890725,0.7473835161373892
901,PLCG2;SRC,104.0,0.10219563734792074,0.5684137193576212
902,PLCG2;PIK3CD,104.0,0.10219563734792074,0.5684137193576212
903,PLCG2;SH3BP2,118.0,0.9843162576726514,1.0
904,PLCG2;PIK3R1,104.0,0.10219563734792074,0.5684137193576212
905,PLCG2;PRKCB,117.0,1.0,1.0
906,PLCG2;BTK,108.0,0.4252781054615583,1.0
907,BTK;PIK3CD,117.0,1.0,1.0
908,BTK;BIRC2,112.5,0.755904521194148,1.0
909,BTK;MYD88,117.0,1.0,1.0
910,NCK1;CBL,100.0,0.12169557699971835,0.6127479052441959
911,NCK1;EGFR,104.0,0.10219563734792074,0.5684137193576212
912,NCK1;CRK,102.5,0.5210163003983466,1.0
913,NCK1;NCKAP1,97.0,0.4499552990617708,1.0
914,NCK1;WASF1,153.0,0.14384647736794304,0.6701938150097346
915,NCK1;SOS1,120.5,0.8524192264937911,1.0
916,NCK1;BCAR1,135.0,0.5039666339335873,1.0
917,NCK1;SHC1,109.0,0.48174542337446913,1.0
918,NCK1;BRK1,101.0,0.5341999208070003,1.0
919,NCK1;CDC42,153.0,0.1628011002026588,0.7277868498156244
920,SRC;MMP2,129.0,0.5721346824737523,1.0
921,SRC;PIK3R2,117.0,1.0,1.0
922,SRC;RAC2,106.5,0.6633845606995674,1.0
923,SRC;KRAS,117.0,1.0,1.0
924,SRC;PDGFRA,99.0,0.2319554010352899,0.8679426349038879
925,SRC;CDH1,104.0,0.6362540635418515,1.0
926,SRC;PDGFRB,117.0,1.0,1.0
927,SRC;PIK3R3,104.0,0.10219563734792074,0.5684137193576212
928,SRC;PIK3CA,117.0,1.0,1.0
929,SRC;CBL,104.0,0.10219563734792074,0.5684137193576212
930,SRC;STAT3,117.0,1.0,1.0
931,SRC;ERBB3,97.0,0.42205596259881106,1.0
932,SRC;ERBB2,100.0,0.12169557699971835,0.6127479052441959
933,SRC;EGFR,117.0,1.0,1.0
934,SRC;GJA1,45.0,0.006122367626845649,0.18194488818566185
935,SRC;CRK,111.0,0.7946133508391737,1.0
936,SRC;MET,149.5,0.22172122969568853,0.8679426349038879
937,SRC;CRKL,173.0,0.03153627570657303,0.3535512159291586
938,SRC;NRAS,117.0,1.0,1.0
939,SRC;TRAF6,117.0,1.0,1.0
940,SRC;SHC1,117.0,1.0,1.0
941,SRC;BCAR1,169.0,0.049962485059704694,0.47168530303076467
942,SRC;PIK3CD,117.0,1.0,1.0
943,SRC;SOS1,121.5,0.755904521194148,1.0
944,SRC;PIK3CG,104.0,0.10219563734792074,0.5684137193576212
945,SRC;DLG4,117.0,1.0,1.0
946,SRC;HRAS,117.0,1.0,1.0
947,SRC;ARRB1,117.0,1.0,1.0
948,SRC;PIK3CB,117.0,1.0,1.0
949,SRC;SH2D2A,100.0,0.12169557699971835,0.6127479052441959
950,SRC;AKT1,117.0,1.0,1.0
951,SRC;PIK3R1,117.0,1.0,1.0
952,SRC;DOCK1,99.0,0.49776950963808253,1.0
953,SRC;CDC42,155.5,0.1382810661285788,0.6495362680671377
954,SRC;FGFR2,117.0,1.0,1.0
955,CBL;PIK3R2,104.0,0.10219563734792074,0.5684137193576212
956,CBL;MET,146.5,0.2681189073357577,0.9453332482231261
957,CBL;SHC1,126.0,0.4252781054615583,1.0
958,CBL;EGFR,104.0,0.10219563734792074,0.5684137193576212
959,CBL;CRKL,149.0,0.2191901005587148,0.8647757783883667
960,CBL;CRK,101.0,0.46316681671278337,1.0
961,CBL;PIK3R1,104.0,0.10219563734792074,0.5684137193576212
962,VAV2;RAC2,146.5,0.23906104418606122,0.8841561814613347
963,VAV2;PIK3CB,84.0,0.026424774683821713,0.30828903797791996
964,VAV2;CDC42,162.0,0.08800187269367048,0.5684137193576212
965,VAV2;SH3BP2,134.0,0.5226535517998352,1.0
966,FGF7;FGFR2,117.0,1.0,1.0
967,FGF7;FGFR3,117.0,1.0,1.0
968,FGF7;KL,117.0,1.0,1.0
969,FGF7;FGFR4,117.0,1.0,1.0
970,FGF7;FGFR1,117.0,1.0,1.0
971,ERBB2;PIK3R2,112.5,0.6009907040609206,1.0
972,ERBB2;KRAS,112.5,0.6009907040609206,1.0
973,ERBB2;CDH1,99.0,0.508341754748348,1.0
974,ERBB2;PIK3R3,112.5,0.6009907040609206,1.0
975,ERBB2;PIK3CA,112.5,0.6009907040609206,1.0
976,ERBB2;ERBB3,101.5,0.542546055275153,1.0
