,drug,tissue,feature,iter,Train Accuracy,Train ROC_AUC,Test Accuracy,Test ROC_AUC,Test TN,Test FP,Test FN,Test TP
42,Pembro,STAD,node,17,0.6363636363636364,0.7407407407407407,0.5,0.22222222222222224,5,4,2,1
43,Pembro,STAD,node,18,0.6060606060606061,0.6898148148148148,0.5833333333333334,0.5185185185185185,6,3,2,1
44,Pembro,STAD,node,19,0.42424242424242425,0.5925925925925927,0.4166666666666667,0.7407407407407407,2,7,0,3
45,Pembro,STAD,node,20,0.5151515151515151,0.6203703703703703,0.25,0.6666666666666666,1,8,1,2
46,Pembro,STAD,node,21,0.42424242424242425,0.5787037037037037,0.5,0.7777777777777778,3,6,0,3
47,Pembro,STAD,node,22,0.6666666666666666,0.6388888888888888,0.5833333333333334,0.5555555555555556,6,3,2,1
48,Pembro,STAD,node,23,0.3939393939393939,0.5648148148148149,0.4166666666666667,0.8148148148148148,2,7,0,3
49,Pembro,STAD,node,24,0.45454545454545453,0.6435185185185185,0.3333333333333333,0.5555555555555556,2,7,1,2
50,Pembro,STAD,norm-node,0,0.5151515151515151,0.5648148148148149,0.5,0.5555555555555556,4,5,1,2
51,Pembro,STAD,norm-node,1,0.48484848484848486,0.5416666666666666,0.5833333333333334,0.6666666666666666,4,5,0,3
52,Pembro,STAD,norm-node,2,0.48484848484848486,0.5277777777777778,0.6666666666666666,0.7037037037037037,6,3,1,2
53,Pembro,STAD,norm-node,3,0.5151515151515151,0.5601851851851851,0.5833333333333334,0.5555555555555556,4,5,0,3
54,Pembro,STAD,norm-node,4,0.5151515151515151,0.5833333333333334,0.5,0.5555555555555556,3,6,0,3
55,Pembro,STAD,norm-node,5,0.45454545454545453,0.4537037037037037,0.75,0.9259259259259259,7,2,1,2
56,Pembro,STAD,norm-node,6,0.5757575757575758,0.625,0.4166666666666667,0.3703703703703704,3,6,1,2
57,Pembro,STAD,norm-node,7,0.5151515151515151,0.5416666666666666,0.5833333333333334,0.6296296296296297,4,5,0,3
58,Pembro,STAD,norm-node,8,0.5454545454545454,0.49537037037037035,0.5,0.7037037037037037,4,5,1,2
59,Pembro,STAD,norm-node,9,0.5454545454545454,0.5740740740740741,0.5,0.48148148148148145,4,5,1,2
60,Pembro,STAD,norm-node,10,0.5454545454545454,0.5462962962962963,0.5,0.5925925925925926,5,4,2,1
61,Pembro,STAD,norm-node,11,0.5454545454545454,0.6203703703703703,0.4166666666666667,0.40740740740740744,3,6,1,2
62,Pembro,STAD,norm-node,12,0.5757575757575758,0.6342592592592593,0.3333333333333333,0.3333333333333333,2,7,1,2
63,Pembro,STAD,norm-node,13,0.5454545454545454,0.6018518518518519,0.4166666666666667,0.37037037037037035,2,7,0,3
64,Pembro,STAD,norm-node,14,0.48484848484848486,0.5787037037037037,0.5833333333333334,0.4444444444444445,6,3,2,1
65,Pembro,STAD,norm-node,15,0.5151515151515151,0.5,0.5,0.7407407407407407,3,6,0,3
66,Pembro,STAD,norm-node,16,0.5151515151515151,0.6111111111111112,0.5,0.4444444444444445,3,6,0,3
67,Pembro,STAD,norm-node,17,0.5757575757575758,0.5648148148148148,0.4166666666666667,0.6296296296296297,3,6,1,2
68,Pembro,STAD,norm-node,18,0.48484848484848486,0.5138888888888888,0.5833333333333334,0.7407407407407407,4,5,0,3
69,Pembro,STAD,norm-node,19,0.5454545454545454,0.5787037037037037,0.4166666666666667,0.4444444444444444,3,6,1,2
70,Pembro,STAD,norm-node,20,0.6060606060606061,0.5879629629629629,0.3333333333333333,0.4814814814814815,3,6,2,1
71,Pembro,STAD,norm-node,21,0.5151515151515151,0.5833333333333334,0.5833333333333334,0.4814814814814815,5,4,1,2
72,Pembro,STAD,norm-node,22,0.5151515151515151,0.5601851851851851,0.5833333333333334,0.5185185185185185,4,5,0,3
73,Pembro,STAD,norm-node,23,0.5151515151515151,0.5555555555555556,0.5,0.7037037037037037,3,6,0,3
74,Pembro,STAD,norm-node,24,0.5757575757575758,0.6435185185185185,0.4166666666666667,0.3333333333333333,3,6,1,2
