"","Gene","Count","Thresh.Name","Thresh.Value"
"414","NAPB",10,"narrow",0.002
"415","GAS2",7,"narrow",0.002
"416","GARS1",1,"narrow",0.002
"417","MARCHF4",1,"narrow",0.002
"418","SH3BP1",25,"narrow",0.002
"419","NDRG2",40,"narrow",0.002
"420","DNAJB9",1,"narrow",0.002
"421","ZP1",1,"narrow",0.002
"422","WNT7A",1,"narrow",0.002
"423","RABGAP1L",1,"narrow",0.002
"424","GCSAM",9,"narrow",0.002
"425","CLDN2",48,"narrow",0.002
"426","OGN",1,"narrow",0.002
"427","CRISPLD1",34,"narrow",0.002
"428","MALL",35,"narrow",0.002
"429","PCYT1B",48,"narrow",0.002
"430","ZNF732",5,"narrow",0.002
"431","CFHR4",2,"narrow",0.002
"432","ABRAXAS1",1,"narrow",0.002
"433","ZNF16",1,"narrow",0.002
"434","LIG1",2,"narrow",0.002
"435","TMEM205",25,"narrow",0.002
"436","PRLR",5,"narrow",0.002
"437","SPTSSA",1,"narrow",0.002
"438","SGCD",2,"narrow",0.002
"439","PIPOX",3,"narrow",0.002
"440","SLC17A3",118,"narrow",0.002
"441","CYP2D6",1,"narrow",0.002
"442","FADS1",1,"narrow",0.002
"443","SNX3",1,"narrow",0.002
"444","OLFM1",1,"narrow",0.002
"445","EPHX3",23,"narrow",0.002
"446","ISY1",1,"narrow",0.002
"447","PLLP",20,"narrow",0.002
"448","NRAP",1,"narrow",0.002
"449","TXN2",7,"narrow",0.002
"450","EMX1",6,"narrow",0.002
"451","KIF22",1,"narrow",0.002
"452","TMEM68",10,"narrow",0.002
"453","SLC25A18",1,"narrow",0.002
"454","ANKS1B",6,"narrow",0.002
"455","LRRTM4",2,"narrow",0.002
"456","GOLGA1",20,"narrow",0.002
"457","SCG3",5,"narrow",0.002
"458","MS4A1",6,"narrow",0.002
"459","FAM83F",4,"narrow",0.002
"460","CA4",1,"narrow",0.002
"461","ARL1",7,"narrow",0.002
"462","PTPMT1",2,"narrow",0.002
"463","IFIT3",2,"narrow",0.002
"464","MPPE1",1,"narrow",0.002
"465","SLC25A46",1,"narrow",0.002
"466","APLP1",1,"narrow",0.002
"467","CHGA",5,"narrow",0.002
"468","ZNF610",6,"narrow",0.002
"469","PHF24",2,"narrow",0.002
"470","SPATA18",11,"narrow",0.002
"471","PRIMA1",3,"narrow",0.002
"472","ACSM2B",11,"narrow",0.002
"473","PTPN23",1,"narrow",0.002
"474","RHEX",46,"narrow",0.002
"475","PLPP3",1,"narrow",0.002
"476","PDZD2",1,"narrow",0.002
"477","RNF152",9,"narrow",0.002
"478","LMAN2L",7,"narrow",0.002
"479","SNX21",1,"narrow",0.002
"480","DGCR8",19,"narrow",0.002
"481","TMEM139",24,"narrow",0.002
"482","CRMP1",10,"narrow",0.002
"483","BOLA2B",2,"narrow",0.002
"484","TACR2",43,"narrow",0.002
"485","STC1",1,"narrow",0.002
"486","MYRF",9,"narrow",0.002
"487","C18orf32",1,"narrow",0.002
"488","RIDA",30,"narrow",0.002
"489","SELENOK",1,"narrow",0.002
