"","Gene","Count","Thresh.Name","Thresh.Value"
"236","CADM3",2,"narrow",0.002
"237","CALB1",35,"narrow",0.002
"238","CALHM3",21,"narrow",0.002
"239","CALML5",9,"narrow",0.002
"240","CALY",73,"narrow",0.002
"241","CAMK2A",5,"narrow",0.002
"242","CAMK2B",6,"narrow",0.002
"243","CAPN14",30,"narrow",0.002
"244","CAPN6",6,"narrow",0.002
"245","CARD14",10,"narrow",0.002
"246","CASP14",13,"narrow",0.002
"247","CATSPERB",2,"narrow",0.002
"248","CATSPERG",2,"narrow",0.002
"249","CBFA2T3",22,"narrow",0.002
"250","CBLN1",6,"narrow",0.002
"251","CBLN2",6,"narrow",0.002
"252","CBLN4",23,"narrow",0.002
"253","CCDC144NL",14,"narrow",0.002
"254","CCDC152",2,"narrow",0.002
"255","CCDC158",13,"narrow",0.002
"256","CCDC160",34,"narrow",0.002
"257","CCDC170",145,"narrow",0.002
"258","CCDC3",3,"narrow",0.002
"259","CCDC36",39,"narrow",0.002
"260","CCDC8",5,"narrow",0.002
"261","CCDC85A",4,"narrow",0.002
"262","CCDC92",1,"narrow",0.002
"263","CCK",5,"narrow",0.002
"264","CCKAR",84,"narrow",0.002
"265","CCL17",3,"narrow",0.002
"266","CCL20",96,"narrow",0.002
"267","CCL22",2,"narrow",0.002
"268","CCL24",68,"narrow",0.002
"269","CCM2L",1,"narrow",0.002
"270","CCNA1",8,"narrow",0.002
"271","CCNB3",16,"narrow",0.002
"272","CCND3",4,"narrow",0.002
"273","CCNI2",5,"narrow",0.002
"274","CCR2",2,"narrow",0.002
"275","CCR5",19,"narrow",0.002
"276","CCR7",7,"narrow",0.002
"277","CCSER2",1,"narrow",0.002
"278","CD14",20,"narrow",0.002
"279","CD1D",4,"narrow",0.002
"280","CD200",6,"narrow",0.002
"281","CD34",9,"narrow",0.002
"282","CD36",34,"narrow",0.002
"283","CD38",46,"narrow",0.002
"284","CD5",108,"narrow",0.002
"285","CD52",16,"narrow",0.002
"286","CD6",82,"narrow",0.002
"287","CDH10",148,"narrow",0.002
"288","CDH12",1,"narrow",0.002
"289","CDH13",49,"narrow",0.002
"290","CDH16",92,"narrow",0.002
"291","CDH17",124,"narrow",0.002
"292","CDH18",1,"narrow",0.002
"293","CDH19",58,"narrow",0.002
"294","CDH22",3,"narrow",0.002
"295","CDH4",84,"narrow",0.002
"296","CDH5",4,"narrow",0.002
"297","CDH6",11,"narrow",0.002
"298","CDH7",9,"narrow",0.002
"299","CDHR1",53,"narrow",0.002
"300","CDHR2",10,"narrow",0.002
"301","CDK15",12,"narrow",0.002
"302","CDK5R1",1,"narrow",0.002
"303","CDO1",44,"narrow",0.002
"304","CDX2",2,"narrow",0.002
"305","CDYL2",37,"narrow",0.002
"306","CEACAM3",1,"narrow",0.002
"307","CEACAM5",17,"narrow",0.002
"308","CEACAM6",48,"narrow",0.002
"309","CEACAM7",88,"narrow",0.002
"310","CELF3",92,"narrow",0.002
"311","CEND1",3,"narrow",0.002
"312","CES1",111,"narrow",0.002
"313","CFHR1",7,"narrow",0.002
"314","CFTR",1,"narrow",0.002
"315","CGA",41,"narrow",0.002
"316","CGB1",76,"narrow",0.002
"317","CGB2",16,"narrow",0.002
"318","CHAD",2,"narrow",0.002
"319","CHAT",1,"narrow",0.002
"320","CHGA",34,"narrow",0.002
"321","CHGB",163,"narrow",0.002
"322","CHI3L1",67,"narrow",0.002
"323","CHL1",6,"narrow",0.002
"324","CHML",1,"narrow",0.002
"325","CHP1",1,"narrow",0.002
"326","CHP2",31,"narrow",0.002
"327","CHRDL1",28,"narrow",0.002
"328","CHRM1",186,"narrow",0.002
"329","CHRM4",8,"narrow",0.002
"330","CHRM5",1,"narrow",0.002
"331","CHRNA1",40,"narrow",0.002
"332","CHRNA3",83,"narrow",0.002
"333","CHRNA4",2,"narrow",0.002
"334","CHRNA9",164,"narrow",0.002
"335","CHST4",1,"narrow",0.002
"336","CHST8",22,"narrow",0.002
"337","CIB3",1,"narrow",0.002
"338","CIB4",33,"narrow",0.002
"339","CIDEA",1,"narrow",0.002
"340","CISH",10,"narrow",0.002
"341","CLCA2",159,"narrow",0.002
"342","CLDN11",2,"narrow",0.002
"343","CLDN2",40,"narrow",0.002
"344","CLDN6",32,"narrow",0.002
"345","CLDN8",30,"narrow",0.002
"346","CLEC2B",1,"narrow",0.002
"347","CLEC2L",32,"narrow",0.002
"348","CLEC3A",198,"narrow",0.002
"349","CLIC3",15,"narrow",0.002
"350","CLIC5",14,"narrow",0.002
"351","CLIC6",71,"narrow",0.002
"352","CLN3",1,"narrow",0.002
"353","CLRN3",26,"narrow",0.002
"354","CLSTN2",5,"narrow",0.002
"355","CLU",2,"narrow",0.002
"356","CLUL1",22,"narrow",0.002
"357","CMKLR1",126,"narrow",0.002
"358","CMPK2",1,"narrow",0.002
"359","CMYA5",25,"narrow",0.002
"360","CNGA2",1,"narrow",0.002
"361","CNGA3",82,"narrow",0.002
"362","CNGB3",10,"narrow",0.002
"363","CNKSR3",7,"narrow",0.002
"364","CNN1",2,"narrow",0.002
"365","CNR1",4,"narrow",0.002
"366","CNRIP1",2,"narrow",0.002
"367","CNTD2",32,"narrow",0.002
"368","CNTN3",33,"narrow",0.002
"369","CNTN4",8,"narrow",0.002
"370","CNTN5",27,"narrow",0.002
