"","Gene","Count","Thresh.Name","Thresh.Value"
"351","XG",3,"narrow",0.002
"352","TAFA5",1,"narrow",0.002
"353","TMTC1",15,"narrow",0.002
"354","NID1",21,"narrow",0.002
"355","HOXD9",1,"narrow",0.002
"356","ID3",1,"narrow",0.002
"357","SLC14A1",9,"narrow",0.002
"358","CCL14",7,"narrow",0.002
"359","PLPPR1",1,"narrow",0.002
"360","TNNT3",67,"narrow",0.002
"361","ADGRL3",54,"narrow",0.002
"362","REPS2",3,"narrow",0.002
"363","TMEM119",63,"narrow",0.002
"364","THBS2",3,"narrow",0.002
"365","RNF150",1,"narrow",0.002
"366","ITPKC",1,"narrow",0.002
"367","CHRM3",33,"narrow",0.002
"368","PBX1",5,"narrow",0.002
"369","NTMT1",3,"narrow",0.002
"370","TIMP2",4,"narrow",0.002
"371","MAP9",2,"narrow",0.002
"372","CACNG4",2,"narrow",0.002
"373","ANXA1",2,"narrow",0.002
"374","RIMS2",1,"narrow",0.002
"375","FGF10",10,"narrow",0.002
"376","SYT8",42,"narrow",0.002
"377","EGF",4,"narrow",0.002
"378","DEFB4A",1,"narrow",0.002
"379","IFNG",14,"narrow",0.002
"380","COL3A1",7,"narrow",0.002
"381","PLP1",7,"narrow",0.002
"382","GLIS1",8,"narrow",0.002
"383","CPN2",2,"narrow",0.002
"384","AGXT",7,"narrow",0.002
"385","IL17REL",11,"narrow",0.002
"386","BRIX1",1,"narrow",0.002
"387","IFITM10",2,"narrow",0.002
"388","PGA3",16,"narrow",0.002
"389","ASGR1",10,"narrow",0.002
"390","C1QTNF12",14,"narrow",0.002
"391","CERK",9,"narrow",0.002
"392","PLK2",14,"narrow",0.002
"393","OMD",9,"narrow",0.002
"394","CD274",53,"narrow",0.002
"395","BUB3",10,"narrow",0.002
"396","UPK3A",1,"narrow",0.002
"397","CDT1",1,"narrow",0.002
"398","SIPA1L2",2,"narrow",0.002
"399","ZNF813",6,"narrow",0.002
"400","HAUS1",34,"narrow",0.002
"401","ING2",10,"narrow",0.002
"402","LY6K",3,"narrow",0.002
"403","ST18",12,"narrow",0.002
"404","IQSEC3",12,"narrow",0.002
"405","PCDHAC1",5,"narrow",0.002
"406","OSBPL6",1,"narrow",0.002
"407","TLE6",4,"narrow",0.002
"408","HLA-DOA",15,"narrow",0.002
"409","YARS2",1,"narrow",0.002
"410","PBK",1,"narrow",0.002
"411","KRT80",35,"narrow",0.002
"412","PLA2R1",12,"narrow",0.002
"413","MFAP5",45,"narrow",0.002
"414","LMOD1",5,"narrow",0.002
"415","LRRN4CL",2,"narrow",0.002
"416","A2M",3,"narrow",0.002
"417","PIR",15,"narrow",0.002
"418","SAAL1",3,"narrow",0.002
"419","PTGS1",9,"narrow",0.002
"420","GLI3",24,"narrow",0.002
"421","TIMP3",1,"narrow",0.002
"422","NEURL1",14,"narrow",0.002
"423","VSTM2L",1,"narrow",0.002
"424","C18orf25",1,"narrow",0.002
"425","SNAP25",1,"narrow",0.002
"426","SFXN1",1,"narrow",0.002
"427","CHRNB2",30,"narrow",0.002
"428","PLCB1",38,"narrow",0.002
"429","DSCAML1",2,"narrow",0.002
"430","CFD",2,"narrow",0.002
"431","SLC7A9",3,"narrow",0.002
"432","MYT1",2,"narrow",0.002
"433","MEOX2",30,"narrow",0.002
"434","GOLIM4",3,"narrow",0.002
"435","NMUR2",15,"narrow",0.002
"436","MSANTD3",1,"narrow",0.002
"437","ABCC8",17,"narrow",0.002
"438","CCT2",70,"narrow",0.002
"439","ZSCAN12",7,"narrow",0.002
"440","HOXA9",1,"narrow",0.002
"441","GABRE",75,"narrow",0.002
"442","GPN3",13,"narrow",0.002
"443","PRUNE2",3,"narrow",0.002
"444","TMEM107",7,"narrow",0.002
"445","PRKAA2",3,"narrow",0.002
"446","DNAJA1",32,"narrow",0.002
"447","MYO1A",3,"narrow",0.002
"448","DENND2B",2,"narrow",0.002
"449","FBXO22",3,"narrow",0.002
"450","DAZAP1",1,"narrow",0.002
"451","SCLY",4,"narrow",0.002
"452","KIF19",2,"narrow",0.002
"453","NDNF",83,"narrow",0.002
"454","SLC25A34",2,"narrow",0.002
"455","TMEM236",7,"narrow",0.002
"456","GZMH",9,"narrow",0.002
"457","NLGN1",14,"narrow",0.002
"458","SLC29A4",12,"narrow",0.002
"459","H4C8",6,"narrow",0.002
"460","TNXB",55,"narrow",0.002
"461","PARD3B",4,"narrow",0.002
"462","KIAA0895",1,"narrow",0.002
"463","VIPR2",41,"narrow",0.002
"464","KLHDC7B",1,"narrow",0.002
"465","KANK4",1,"narrow",0.002
"466","CGA",6,"narrow",0.002
"467","BLACAT1",2,"narrow",0.002
"468","MUC12",109,"narrow",0.002
"469","GDPD2",10,"narrow",0.002
"470","PCDHA6",51,"narrow",0.002
"471","OPHN1",5,"narrow",0.002
"472","PVR",1,"narrow",0.002
"473","TCEAL7",3,"narrow",0.002
"474","FGFR1",5,"narrow",0.002
"475","TBC1D9",12,"narrow",0.002
"476","KCNK3",35,"narrow",0.002
"477","PEG10",5,"narrow",0.002
"478","ERGIC1",1,"narrow",0.002
"479","FAM178B",12,"narrow",0.002
"480","PYGO1",8,"narrow",0.002
"481","KIF7",9,"narrow",0.002
"482","RMDN3",10,"narrow",0.002
"483","DTNA",5,"narrow",0.002
"484","TRPC4",58,"narrow",0.002
"485","ADCY5",2,"narrow",0.002
"486","MYOZ3",53,"narrow",0.002
"487","PTPRG",10,"narrow",0.002
"488","FGA",40,"narrow",0.002
"489","PLGLB2",13,"narrow",0.002
"490","MAGEA10",7,"narrow",0.002
"491","RTL5",7,"narrow",0.002
"492","ANO2",1,"narrow",0.002
"493","BMP2",13,"narrow",0.002
"494","MYH1",6,"narrow",0.002
"495","SCN9A",2,"narrow",0.002
"496","LRRTM1",2,"narrow",0.002
"497","VSNL1",70,"narrow",0.002
"498","GAB1",4,"narrow",0.002
"499","SSX2IP",39,"narrow",0.002
"500","GNLY",1,"narrow",0.002
"501","DPP7",34,"narrow",0.002
"502","TSPAN7",5,"narrow",0.002
"503","TNS1",12,"narrow",0.002
"504","EML1",144,"narrow",0.002
"505","HMCN1",1,"narrow",0.002
"506","EPO",14,"narrow",0.002
"507","GTF2A2",12,"narrow",0.002
"508","SLC9A3",2,"narrow",0.002
"509","EGFLAM",1,"narrow",0.002
"510","SERPINF2",20,"narrow",0.002
"511","PPP2R2C",15,"narrow",0.002
"512","SERPIND1",6,"narrow",0.002
"513","APOH",16,"narrow",0.002
"514","CA1",70,"narrow",0.002
"515","AOX1",2,"narrow",0.002
"516","SCEL",8,"narrow",0.002
"517","DEFA5",18,"narrow",0.002
"518","CXCL8",1,"narrow",0.002
"519","ORC6",2,"narrow",0.002
"520","COL1A2",6,"narrow",0.002
"521","CACNA1C",12,"narrow",0.002
"522","SCARA5",43,"narrow",0.002
"523","POLD1",4,"narrow",0.002
"524","DBH",1,"narrow",0.002
"525","ITIH3",22,"narrow",0.002
"526","SCN5A",2,"narrow",0.002
"527","MLF1",26,"narrow",0.002
"528","MTAP",16,"narrow",0.002
"529","ASB7",2,"narrow",0.002
"530","SCD",6,"narrow",0.002
"531","UST",3,"narrow",0.002
"532","SERPINA10",12,"narrow",0.002
"533","POPDC3",2,"narrow",0.002
"534","RGMA",6,"narrow",0.002
"535","ZNF536",4,"narrow",0.002
"536","CYSRT1",31,"narrow",0.002
"537","MORC4",2,"narrow",0.002
"538","PPP1R13L",1,"narrow",0.002
"539","IL1RL2",9,"narrow",0.002
"540","RCL1",52,"narrow",0.002
"541","PCDHA11",3,"narrow",0.002
"542","M1AP",5,"narrow",0.002
"543","KRT18",24,"narrow",0.002
"544","MNAT1",38,"narrow",0.002
"545","CXCR4",1,"narrow",0.002
"546","SCGN",17,"narrow",0.002
"547","MICU3",1,"narrow",0.002
"548","SAA4",20,"narrow",0.002
"549","CPS1",1,"narrow",0.002
"550","GJC1",8,"narrow",0.002
"551","FGF19",15,"narrow",0.002
"552","FGG",20,"narrow",0.002
"553","NUAK1",16,"narrow",0.002
"554","ZNF853",11,"narrow",0.002
"555","ADNP2",3,"narrow",0.002
"556","USP1",2,"narrow",0.002
"557","RASSF8",3,"narrow",0.002
"558","MYH13",12,"narrow",0.002
"559","ELN",39,"narrow",0.002
"560","PCNA",17,"narrow",0.002
"561","LTBP3",2,"narrow",0.002
"562","B3GNT8",4,"narrow",0.002
"563","TRIM50",27,"narrow",0.002
"564","FGF7",1,"narrow",0.002
"565","PCDH7",2,"narrow",0.002
"566","TSPYL5",7,"narrow",0.002
"567","SLC1A7",55,"narrow",0.002
"568","FRMD1",23,"narrow",0.002
"569","IFT22",1,"narrow",0.002
"570","EXOSC9",2,"narrow",0.002
"571","EIF4A1",1,"narrow",0.002
"572","DIP2C",14,"narrow",0.002
"573","MPP6",3,"narrow",0.002
"574","GRHPR",3,"narrow",0.002
"575","DEFA6",7,"narrow",0.002
"576","PRSS33",15,"narrow",0.002
"577","TANC2",2,"narrow",0.002
"578","HSD17B6",2,"narrow",0.002
"579","EFNB3",9,"narrow",0.002
"580","PLAT",6,"narrow",0.002
"581","LYPD3",26,"narrow",0.002
"582","C14orf132",7,"narrow",0.002
"583","DDC",1,"narrow",0.002
"584","ETV7",21,"narrow",0.002
"585","RASA4B",1,"narrow",0.002
"586","SLC24A3",3,"narrow",0.002
"587","SPAG17",16,"narrow",0.002
"588","PCLO",11,"narrow",0.002
"589","ALB",7,"narrow",0.002
"590","SLITRK5",1,"narrow",0.002
"591","PRKCG",115,"narrow",0.002
"592","RUNDC3A",10,"narrow",0.002
"593","RASL11A",25,"narrow",0.002
"594","SINHCAF",1,"narrow",0.002
"595","FRMD5",57,"narrow",0.002
"596","EDNRB",7,"narrow",0.002
"597","HRK",1,"narrow",0.002
"598","ST6GALNAC3",9,"narrow",0.002
"599","TEK",17,"narrow",0.002
"600","MT1F",8,"narrow",0.002
"601","GNAI1",46,"narrow",0.002
"602","PLVAP",3,"narrow",0.002
"603","SPIN3",2,"narrow",0.002
"604","FCGBP",4,"narrow",0.002
"605","TM4SF20",10,"narrow",0.002
"606","MOCS1",1,"narrow",0.002
"607","ABCA8",23,"narrow",0.002
"608","LHFPL3",53,"narrow",0.002
"609","RTBDN",1,"narrow",0.002
"610","NUDT11",1,"narrow",0.002
"611","TINAG",1,"narrow",0.002
"612","IL32",93,"narrow",0.002
"613","ZNF208",53,"narrow",0.002
"614","PCDH18",12,"narrow",0.002
"615","DIPK2B",1,"narrow",0.002
"616","PSME1",1,"narrow",0.002
"617","NUP54",1,"narrow",0.002
"618","NGFR",2,"narrow",0.002
"619","CNTNAP1",20,"narrow",0.002
"620","TPM2",4,"narrow",0.002
"621","PCMT1",2,"narrow",0.002
"622","NOS2",2,"narrow",0.002
"623","GALNT8",1,"narrow",0.002
"624","CLEC3B",37,"narrow",0.002
"625","HOXD13",1,"narrow",0.002
"626","ZNF385B",1,"narrow",0.002
"627","CCDC89",5,"narrow",0.002
"628","COL6A1",1,"narrow",0.002
"629","PTPRN",20,"narrow",0.002
"630","HSPB7",4,"narrow",0.002
"631","WNT5A",1,"narrow",0.002
"632","TMEM132C",29,"narrow",0.002
"633","TNR",24,"narrow",0.002
"634","MYOCD",11,"narrow",0.002
"635","SALL2",9,"narrow",0.002
"636","CPEB1",1,"narrow",0.002
"637","SGK2",7,"narrow",0.002
"638","NTS",107,"narrow",0.002
"639","MYBPC1",75,"narrow",0.002
"640","CEACAM5",1,"narrow",0.002
"641","PIP4P2",10,"narrow",0.002
"642","NPY",3,"narrow",0.002
"643","GPR15",1,"narrow",0.002
"644","PEAR1",6,"narrow",0.002
"645","SSH2",1,"narrow",0.002
"646","ERG",1,"narrow",0.002
"647","PTGDR2",4,"narrow",0.002
"648","TEX10",4,"narrow",0.002
"649","GAGE2A",2,"narrow",0.002
"650","RETREG1",3,"narrow",0.002
"651","GABRB2",13,"narrow",0.002
"652","PLPPR4",9,"narrow",0.002
"653","ARHGAP28",164,"narrow",0.002
"654","CBWD5",1,"narrow",0.002
"655","AQP2",1,"narrow",0.002
"656","ROS1",15,"narrow",0.002
"657","NEMP2",6,"narrow",0.002
"658","CDK5",4,"narrow",0.002
"659","ZNF649",3,"narrow",0.002
"660","HUNK",9,"narrow",0.002
"661","GLI1",5,"narrow",0.002
"662","FAT4",128,"narrow",0.002
"663","SLC5A9",4,"narrow",0.002
"664","CHP2",2,"narrow",0.002
"665","ZNF257",3,"narrow",0.002
"666","ZG16B",10,"narrow",0.002
"667","TIPIN",6,"narrow",0.002
"668","PDE5A",2,"narrow",0.002
"669","RASL12",3,"narrow",0.002
"670","NECAB1",1,"narrow",0.002
"671","OSR1",1,"narrow",0.002
"672","CNTNAP4",11,"narrow",0.002
"673","MKX",1,"narrow",0.002
"674","CALD1",5,"narrow",0.002
"675","PID1",82,"narrow",0.002
"676","ZNF154",11,"narrow",0.002
"677","SLC35F1",3,"narrow",0.002
"678","TDRD9",1,"narrow",0.002
"679","LEFTY1",54,"narrow",0.002
"680","HRC",24,"narrow",0.002
"681","RRP7A",1,"narrow",0.002
"682","ZNF439",2,"narrow",0.002
"683","SARNP",1,"narrow",0.002
"684","GSN",1,"narrow",0.002
"685","GLS2",3,"narrow",0.002
"686","NAALADL1",1,"narrow",0.002
"687","MFGE8",4,"narrow",0.002
"688","NOTCH3",2,"narrow",0.002
"689","SFRP4",18,"narrow",0.002
"690","TMEM87A",1,"narrow",0.002
"691","GSDMC",62,"narrow",0.002
"692","CEACAM20",40,"narrow",0.002
"693","PPP1R3G",1,"narrow",0.002
"694","GNAZ",2,"narrow",0.002
"695","CLCNKA",1,"narrow",0.002
"696","ASPN",3,"narrow",0.002
"697","KARS1",23,"narrow",0.002
"698","GSTM5",19,"narrow",0.002
"699","RPRM",1,"narrow",0.002
"700","AFF3",3,"narrow",0.002
