"","Gene","Count","Thresh.Name","Thresh.Value"
"641","NEK5",48,"narrow",0.002
"642","CPLANE2",1,"narrow",0.002
"643","PIPOX",78,"narrow",0.002
"644","ZNF358",4,"narrow",0.002
"645","FADS1",6,"narrow",0.002
"646","OLFM1",199,"narrow",0.002
"647","GKN2",28,"narrow",0.002
"648","EPHX3",36,"narrow",0.002
"649","TPP1",1,"narrow",0.002
"650","TSHR",3,"narrow",0.002
"651","GPR179",187,"narrow",0.002
"652","NRAP",114,"narrow",0.002
"653","MYADML2",6,"narrow",0.002
"654","FAM118A",9,"narrow",0.002
"655","REG3A",129,"narrow",0.002
"656","PADI2",161,"narrow",0.002
"657","DHRS11",6,"narrow",0.002
"658","EVI5L",126,"narrow",0.002
"659","FAM9C",3,"narrow",0.002
"660","PPP2R2B",186,"narrow",0.002
"661","HTN1",2,"narrow",0.002
"662","SERPINA9",12,"narrow",0.002
"663","EMX1",107,"narrow",0.002
"664","HLA-F",132,"narrow",0.002
"665","GABARAPL1",1,"narrow",0.002
"666","MYO7B",102,"narrow",0.002
"667","ROPN1L",43,"narrow",0.002
"668","SLC25A18",200,"narrow",0.002
"669","ANKS1B",71,"narrow",0.002
"670","GOLGA1",1,"narrow",0.002
"671","SCG3",189,"narrow",0.002
"672","LYPD6",9,"narrow",0.002
"673","MS4A1",118,"narrow",0.002
"674","CA4",155,"narrow",0.002
"675","GDF3",15,"narrow",0.002
"676","SLC17A8",131,"narrow",0.002
"677","PPP1R3F",183,"narrow",0.002
"678","APLP1",200,"narrow",0.002
"679","ATL1",7,"narrow",0.002
"680","SP7",5,"narrow",0.002
"681","CHGA",194,"narrow",0.002
"682","CTCFL",6,"narrow",0.002
"683","REP15",135,"narrow",0.002
"684","PHF24",67,"narrow",0.002
"685","PAPPA",50,"narrow",0.002
"686","GPR61",61,"narrow",0.002
"687","AQP6",49,"narrow",0.002
"688","PRIMA1",181,"narrow",0.002
"689","ACSM2B",8,"narrow",0.002
"690","KLHL34",1,"narrow",0.002
"691","TNFRSF25",120,"narrow",0.002
"692","PLPP3",139,"narrow",0.002
"693","PDZD2",46,"narrow",0.002
